id	name	noise	window_size	stepping_size	start_pos
3496	Ref.20_BG.CU.99.Cu103.AY586545	0.05	200	200	4685
3497	Ref.20_BG.CU.99.Cu103.AY586545	0.05	200	200	4885
3498	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	2085
3499	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	2285
3500	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	2485
3501	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	2685
3502	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	2885
3503	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	3085
3504	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	3285
3505	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	3485
3506	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	3685
3507	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	3885
3508	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	4085
3509	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	4285
3510	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	4485
3511	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	4685
3512	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.05	200	200	4885
3513	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	2085
3514	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	2285
3515	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	2485
3516	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	2685
3517	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	2885
3518	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	3085
3519	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	3285
3520	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	3485
3521	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	3685
3522	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	3885
3523	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	4085
3524	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	4285
3525	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	4485
3526	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	4685
3527	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.05	200	200	4885
3528	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	2085
3529	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	2285
3530	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	2485
3531	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	2685
3532	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	2885
3533	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	3085
3534	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	3285
3535	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	3485
3536	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	3685
3537	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	3885
3538	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	4085
3539	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	4285
3540	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	4485
3541	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	4685
3542	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.05	200	200	4885
3543	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	2085
3544	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	2285
3545	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	2485
3546	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	2685
3547	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	2885
3548	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	3085
3549	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	3285
3550	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	3485
3551	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	3685
3552	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	3885
3553	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	4085
3554	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	4285
3555	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	4485
3556	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	4685
3557	Ref.43_02G.SA.03.J11223.EU697904	0.05	200	200	4885
3558	Ref.D.CD.83.ELI.K03454	0.05	200	200	2085
3559	Ref.D.CD.83.ELI.K03454	0.05	200	200	2285
3560	Ref.D.CD.83.ELI.K03454	0.05	200	200	2485
3561	Ref.D.CD.83.ELI.K03454	0.05	200	200	2685
3562	Ref.D.CD.83.ELI.K03454	0.05	200	200	2885
3563	Ref.D.CD.83.ELI.K03454	0.05	200	200	3085
3564	Ref.D.CD.83.ELI.K03454	0.05	200	200	3285
3565	Ref.D.CD.83.ELI.K03454	0.05	200	200	3485
3566	Ref.D.CD.83.ELI.K03454	0.05	200	200	3685
3567	Ref.D.CD.83.ELI.K03454	0.05	200	200	3885
3568	Ref.D.CD.83.ELI.K03454	0.05	200	200	4085
3569	Ref.D.CD.83.ELI.K03454	0.05	200	200	4285
3570	Ref.D.CD.83.ELI.K03454	0.05	200	200	4485
3571	Ref.D.CD.83.ELI.K03454	0.05	200	200	4685
3572	Ref.D.CD.83.ELI.K03454	0.05	200	200	4885
3573	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	2085
3574	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	2285
3575	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	2485
3576	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	2685
3577	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	2885
3578	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	3085
3579	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	3285
3580	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	3485
3581	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	3685
3582	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	3885
3583	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	4085
3584	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	4285
3585	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	4485
3586	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	4685
3587	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.05	200	200	4885
3588	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	2085
3589	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	2285
3590	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	2485
3591	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	2685
3592	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	2885
3593	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	3085
3594	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	3285
3595	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	3485
3596	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	3685
3597	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	3885
3598	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	4085
3599	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	4285
3600	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	4485
3601	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	4685
3602	Ref.F1.BE.93.VI850.AF077336	0.05	200	200	4885
3603	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	2085
3604	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	2285
3605	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	2485
3606	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	2685
3607	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	2885
3608	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	3085
3609	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	3285
3610	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	3485
3611	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	3685
3612	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	3885
3613	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	4085
3614	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	4285
3615	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	4485
3616	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	4685
3617	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.05	200	200	4885
3618	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	2085
3619	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	2285
3620	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	2485
3621	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	2685
3622	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	2885
3623	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	3085
3624	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	3285
3625	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	3485
3626	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	3685
3627	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	3885
3628	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	4085
3629	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	4285
3630	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	4485
3631	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	4685
3632	Ref.12_BF.AR.97.A32879.AF408629	0.05	200	200	4885
3633	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	2085
3634	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	2285
3635	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	2485
3636	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	2685
3637	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	2885
3638	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	3085
3639	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	3285
3640	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	3485
3641	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	3685
3642	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	3885
3643	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	4085
3644	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	4285
3645	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	4485
3646	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	4685
3647	Ref.19_cpx.CU.99.CU29.AY588971	0.05	200	200	4885
3648	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	2085
3649	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	2285
3650	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	2485
3651	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	2685
3652	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	2885
3653	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	3085
3654	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	3285
3655	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	3485
3656	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	3685
3657	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	3885
3658	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	4085
3659	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	4285
3660	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	4485
3661	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	4685
3662	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.05	200	200	4885
3663	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	2085
3664	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	2285
3665	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	2485
3666	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	2685
3667	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	2885
3668	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	3085
3669	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	3285
3670	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	3485
3671	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	3685
3672	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	3885
3673	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	4085
3674	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	4285
3675	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	4485
3676	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	4685
3677	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.05	200	200	4885
3678	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	2085
3679	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	2285
3680	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	2485
3681	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	2685
3682	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	2885
3683	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	3085
3684	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	3285
3685	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	3485
3686	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	3685
3687	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	3885
3688	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	4085
3689	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	4285
3690	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	4485
3691	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	4685
3692	Ref.47_BF.ES.08.P1942.GQ372987	0.05	200	200	4885
3693	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	2085
3694	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	2285
3695	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	2485
3696	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	2685
3697	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	2885
3698	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	3085
3699	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	3285
3700	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	3485
3701	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	3685
3702	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	3885
3703	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	4085
3704	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	4285
3705	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	4485
3706	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	4685
3707	Ref.05_DF.BE.93.VI961.AF076998	0.05	200	200	4885
3708	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	2085
3709	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	2285
3710	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	2485
3711	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	2685
3712	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	2885
3713	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	3085
3714	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	3285
3715	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	3485
3716	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	3685
3717	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	3885
3718	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	4085
3719	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	4285
3720	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	4485
3721	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	4685
3722	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.05	200	200	4885
3723	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	2085
3724	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	2285
3725	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	2485
3726	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	2685
3727	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	2885
3728	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	3085
3729	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	3285
3730	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	3485
3731	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	3685
3732	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	3885
3733	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	4085
3734	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	4285
3735	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	4485
3736	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	4685
3737	Ref.08_BC.CN.06.nx2.HM067748	0.05	200	200	4885
3738	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	2085
3739	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	2285
3740	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	2485
3741	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	2685
3742	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	2885
3743	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	3085
3744	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	3285
3745	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	3485
3746	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	3685
3747	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	3885
3748	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	4085
3749	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	4285
3750	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	4485
3751	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	4685
3752	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.05	200	200	4885
3753	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	2085
3754	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	2285
3755	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	2485
3756	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	2685
3757	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	2885
3758	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	3085
3759	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	3285
3760	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	3485
3761	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	3685
3762	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	3885
3763	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	4085
3764	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	4285
3765	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	4485
3766	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	4685
3767	Ref.24_BG.CU.03.CB378.AY900574	0.05	200	200	4885
3768	Ref.H.BE.93.VI991.AF190127	0.05	200	200	2085
3769	Ref.H.BE.93.VI991.AF190127	0.05	200	200	2285
3770	Ref.H.BE.93.VI991.AF190127	0.05	200	200	2485
3771	Ref.H.BE.93.VI991.AF190127	0.05	200	200	2685
3772	Ref.H.BE.93.VI991.AF190127	0.05	200	200	2885
3773	Ref.H.BE.93.VI991.AF190127	0.05	200	200	3085
3774	Ref.H.BE.93.VI991.AF190127	0.05	200	200	3285
3775	Ref.H.BE.93.VI991.AF190127	0.05	200	200	3485
3776	Ref.H.BE.93.VI991.AF190127	0.05	200	200	3685
3777	Ref.H.BE.93.VI991.AF190127	0.05	200	200	3885
3778	Ref.H.BE.93.VI991.AF190127	0.05	200	200	4085
3779	Ref.H.BE.93.VI991.AF190127	0.05	200	200	4285
3780	Ref.H.BE.93.VI991.AF190127	0.05	200	200	4485
3781	Ref.H.BE.93.VI991.AF190127	0.05	200	200	4685
3782	Ref.H.BE.93.VI991.AF190127	0.05	200	200	4885
3783	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	2085
3784	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	2285
3785	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	2485
3786	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	2685
3787	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	2885
3788	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	3085
3789	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	3285
3790	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	3485
3791	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	3685
3792	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	3885
3793	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	4085
3794	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	4285
3795	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	4485
3796	Ref.03_AB.RU.97.KAL153_2.AF193276	0.05	400	200	4685
3797	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	2085
3798	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	2285
3799	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	2485
3800	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	2685
3801	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	2885
3802	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	3085
3803	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	3285
3804	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	3485
3805	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	3685
3806	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	3885
3807	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	4085
3808	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	4285
3809	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	4485
3810	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.05	400	200	4685
3811	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	2085
3812	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	2285
3813	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	2485
3814	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	2685
3815	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	2885
3816	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	3085
3817	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	3285
3818	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	3485
3819	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	3685
3820	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	3885
3821	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	4085
3822	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	4285
3823	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	4485
3824	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.05	400	200	4685
3825	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	2085
3826	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	2285
3827	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	2485
3828	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	2685
3829	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	2885
3830	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	3085
3831	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	3285
3832	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	3485
3833	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	3685
3834	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	3885
3835	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	4085
3836	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	4285
3837	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	4485
3838	Ref.35_AD.AF.05.05AF026.EF158043	0.05	400	200	4685
3839	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	2085
3840	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	2285
3841	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	2485
3842	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	2685
3843	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	2885
3844	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	3085
3845	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	3285
3846	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	3485
3847	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	3685
3848	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	3885
3849	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	4085
3850	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	4285
3851	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.05	400	200	4485
