id	name	subtype_lanl
100776	A1.RU.2006.Dag53.GQ867611	A1
154091	A1.RW.2006.746.KC019095	A1
118309	A1.FR.2006.222odyssee.HQ718055	A1
87882	A1.RU.2008.78.FJ822132	A1
78346	A1.RU.2006.RU_915_1007.FJ009719	A1
141160	A1.KE.2010.KND41_560046632202.JQ625604	A1
26643	A1.UG.1997.701.AY435332	A1
143555	A1.KE.2007.1.0457.9v5.JQ914065	A1
98003	A1.NO.2005.603012774826188.GQ399832	A1
119994	A1.KE.2007.CP076301613.HQ993650	A1
148621	A1.RU.2010.10RU6097.JX290210	A1
105836	A1.LV.2006.06LV_IDU_S2276_2006_pol_A1.GU945160	A1
36025	A1.UG.-.142425V.AY955750	A1
131644	A1.PK.2009.MC_5_M_433.JN620501	A1
153813	A1.KE.2006.431.KC018811	A1
63496	A1.UA.1997.UR97007.EU345836	A1
140231	A1.CU.2010.CU1-10.JQ585357	A1
40960	A1.KE.-.QB424.DQ136697	A1
99416	A1.KE.1995.clone_6.GQ429822	A1
105795	A1.LV.2005.05LV_HET_S2095_2005_pol_A1.GU945118	A1
121532	A1.UG.2008.CP076302017.HQ995190	A1
39313	A1.UA.2002.02UACR020.DQ055281	A1
87821	A1.RU.2008.17.FJ822071	A1
106446	A1.BY.2012.Mn-34A1.HF679252	A1
100124	A1.GB.-.91252.GQ462413	A1
71925	A1.-.2003.03_116283.EU613119	A1
68706	A1.-.2002.02_136963.EU609876	A1
39224	A1.UA.2001.01UADN216.DQ055191	A1
21439	A1.CM.-.54.AY204318	A1
136003	A1.PK.2007.07PK_348.JQ011742	A1
148423	A1.UG.2007.9004SS_M02_5L4.JX203158	A1
118047	A1.UG.2009.NTCPS702.HQ702664	A1
109535	A1.KE.2006.1_0457_KiBS_V3.HM164122	A1
131720	A1.KE.2009.KELKN235.JN628503	A1
39237	A1.UA.2001.01UAKV172.DQ055204	A1
142635	A1.KE.2008.RS11000269.JQ698363	A1
26520	A1.UG.1997.790.AY428721	A1
121464	A1.UG.2008.CP076300859.HQ995122	A1
131671	A1.PK.2005.PK_12_IDU.JN620530	A1
40919	A1.KE.-.QC890.DQ136656	A1
115490	A1.KE.2008.RS09000936.HQ441678	A1
120204	A1.KE.2007.CP076302318.HQ993860	A1
163752	A1.RU.2012.RU_IRK111.KC509818	A1
149790	A1.SE.2007.EHR-85216.JX300987	A1
143560	A1.KE.2005.0.0200.6v16.JQ914070	A1
142632	A1.KE.2008.RS11000263.JQ698360	A1
120171	A1.KE.2007.CP076302267.HQ993827	A1
107988	A1.UG.2004.319763_R.HM037839	A1
101842	A1.CM.2007.CYN851.GU191584	A1
63565	A1.RU.2002.RUSO24.EU345905	A1
153903	A1.KE.2006.521.KC018903	A1
149913	A1.FI.2007.EHR-97837.JX301143	A1
105818	A1.LV.2005.05LV_IDU_S2137_2005_pol_A1.GU945142	A1
142646	A1.KE.2008.RS11000285.JQ698374	A1
163727	A1.RU.2012.RU_IRK076.KC509793	A1
75047	A1.CM.1996.ABB25_96.EU618512	A1
99978	A1.GB.-.80575.GQ462251	A1
148408	A1.UG.2007.9004SS_B11.JX202935	A1
153615	A1.UG.2009.22.KC018612	A1
153736	A1.UG.2010.343.KC018733	A1
42330	A1.UG.1997.667.DQ230348	A1
163778	A1.RU.2012.RU_KHB020.KC509844	A1
20684	A1.GA.1997.97CIRMF21.AY140643	A1
136020	A1.PK.2005.05PK_1077.JQ011759	A1
119957	A1.KE.2007.CP076301573.HQ993613	A1
144561	A1.UG.2010.KMR19B_500043792202.JX123679	A1
106408	A1.BY.2008.MnObl-64A1.HF679214	A1
51119	A1.CM.2004.04CMYD_30.DQ990401	A1
53261	A1.UG.2005.P0218_130705.EF186146	A1
35986	A1.UG.-.123768V.AY955711	A1
108050	A1.UG.2006.516673_E.HM037901	A1
121541	A1.UG.2008.CP076302044.HQ995199	A1
41024	A1.KE.-.QB596.DQ136761	A1
142616	A1.KE.2008.RS11000243.JQ698344	A1
100786	A1.RU.2006.Dag45.GQ867621	A1
143590	A1.KE.2007.1.0517.4v11.JQ914101	A1
131709	A1.KE.2009.KELKN219.JN628492	A1
138872	A1.RW.2005.105-7717.JQ364523	A1
59610	A1.UG.-.044_110390I.EF612001	A1
115035	A1.DK.2007.C22_04242007_2.HQ337293	A1
153919	A1.KE.2009.537.KC018919	A1
120086	A1.KE.2007.CP076301753.HQ993742	A1
87854	A1.RU.2008.50.FJ822104	A1
125751	A1.UG.2009.3635HR.JF800218	A1
61889	A1.TZ.2005.TMS121.EU251821	A1
121710	A1.UG.2008.CP076301889.HQ995368	A1
26582	A1.UG.1997.460.AY435271	A1
39213	A1.UA.2001.01UADN121.DQ055179	A1
74744	A1.CM.2003.4832_9.EU618207	A1
99422	A1.KE.1995.clone_13.GQ429829	A1
144509	A1.KE.2011.LGD209B_510058442203.JX123626	A1
143549	A1.KE.2005.1.0066.8v9.JQ914059	A1
153823	A1.RW.2008.44.KC018821	A1
163704	A1.RU.2012.RU_IRK006.KC509770	A1
135904	A1.PK.2007.07PK_053.JQ011642	A1
164773	A1.RW.2008.747HENN.KC841760	A1
118059	A1.UG.2009.AICPS005.HQ702676	A1
35980	A1.UG.-.122286N.AY955705	A1
36030	A1.UG.-.145058J.AY955755	A1
79986	A1.UG.1998.07_156976.FJ389083	A1
97635	A1.AT.2004.315854771065639.GQ399325	A1
164761	A1.RW.2008.724HENN.KC841748	A1
63461	A1.RU.2002.RUSO07.EU345801	A1
62562	A1.UG.2006.IAEM065.EU306784	A1
142847	A1.SE.2010.SE_208_2010.JQ698813	A1
120295	A1.KE.2007.CP076304263.HQ993951	A1
63421	A1.RU.2001.RU01058.EU345761	A1
121445	A1.UG.2008.CP076300809.HQ995103	A1
63466	A1.RU.-.RUSP35.EU345806	A1
42136	A1.GE.2003.03GEMZ003.DQ205263	A1
65598	A1.-.2002.02_118789.EU606759	A1
39329	A1.UA.2002.02UAKV145.DQ055297	A1
146037	A1.UG.2010.MBAMARCH063_0.JX182022	A1
115470	A1.KE.2008.RS09000913.HQ441658	A1
12683	A1.DK.2003.SE1520.AM706404	A1
121559	A1.UG.2008.CP076302954.HQ995217	A1
128926	A1.UG.2008.HIV100840.JN132250	A1
92312	A1.US.2005.CA57894.GQ210772	A1
40966	A1.KE.-.QB424.DQ136703	A1
98565	A1.SE.2004.DgNItHfla1eeeCR.GQ400591	A1
35740	A1.KE.1987.MCH1625D.AY905602	A1
36029	A1.UG.-.144963H.AY955754	A1
105826	A1.LV.2006.06LV_S2243_2006_pol_A1.GU945150	A1
63352	A1.RU.2000.IR82B.EU345692	A1
159763	A1.RU.2012.BLG028.KC254592	A1
113836	A1.UA.2006.10KIEV05.HQ115070	A1
80014	A1.UG.1998.08_101510.FJ389111	A1
121585	A1.UG.2008.CP076303063.HQ995243	A1
98071	A1.IT.2004.662906589303493.GQ399929	A1
121787	A1.UG.2008.CP076301989.HQ995447	A1
111510	A1.TZ.2009.TZ_10_003313_A1.HM572370	A1
97664	A1.AT.2004.343106330234327.GQ399371	A1
29469	A1.AL.-.A58.AY611653	A1
120283	A1.KE.2007.CP076304250.HQ993939	A1
30336	A1.GB.-.M55405_RT.AY677564	A1
153797	A1.RW.2006.409.KC018794	A1
58509	A1.CH.2003.1461783.EF449799	A1
87844	A1.RU.2007.40.FJ822094	A1
7953	A1.UG.-.123208J.AF410209	A1
106075	A1.BY.2010.MnObl-01-A-BY.HE577613	A1
120089	A1.KE.2007.CP076301756.HQ993745	A1
99047	A1.UG.2005.16079D_P1.GQ409581	A1
159495	A1.AU.2010.20823470.KC238048	A1
35734	A1.KE.1987.MCH2266H.AY905595	A1
35989	A1.UG.-.126951L.AY955714	A1
135965	A1.PK.2007.07PK_200.JQ011704	A1
99997	A1.GB.-.81593.GQ462272	A1
97845	A1.PT.2004.486495437848529.GQ399625	A1
26599	A1.UG.1997.514.AY435288	A1
121582	A1.UG.2008.CP076303060.HQ995240	A1
164784	A1.RW.2009.761HENN.KC841771	A1
26567	A1.UG.1997.209.AY435256	A1
149320	A1.AT.2007.EHR-49747.JX300367	A1
132328	A1.CM.2007.HJ1785.JN639455	A1
39208	A1.UA.2001.01UADN110.DQ055174	A1
26657	A1.UG.1997.737.AY435346	A1
142678	A1.KE.2010.RS11000329.JQ698406	A1
63371	A1.RU.2000.RU00042.EU345711	A1
63420	A1.RU.2001.RU01057.EU345760	A1
26496	A1.UG.1997.532.AY428697	A1
63872	A1.UG.-.335346R.EU380722	A1
141168	A1.UG.2011.LEJ167_540089622202.JQ625612	A1
159807	A1.RU.2012.IRK072.KC254636	A1
113018	A1.TZ.2005.DA_BG_024.HQ009631	A1
63894	A1.UG.-.387519_L.EU380744	A1
159780	A1.RU.2012.BLG045.KC254609	A1
162762	A1.ZA.2011.patient_1029_seq_2136.KC423643	A1
105783	A1.LV.2005.05LV_IDU_S2070_2005_pol_A1.GU945106	A1
110168	A1.RU.2009.SAL68.HM467012	A1
497	A1.JP.-.patient_190.AB356229	A1
7981	A1.UG.-.141601A.AF410238	A1
94044	A1.ES.2007.PN58.GQ241002	A1
26536	A1.UG.1997.4.AY435224	A1
139563	A1.KE.2010.AY3465.JQ410435	A1
115540	A1.KE.2008.RS09000809.HQ441728	A1
40916	A1.KE.-.QC890.DQ136653	A1
78420	A1.RU.2006.RU_SP_B_028.FJ009793	A1
128928	A1.UG.2008.HIV100871.JN132252	A1
42144	A1.GE.2003.03GEMZ012.DQ205271	A1
101293	A1.UG.2004.301V04003895.GU059322	A1
107971	A1.UG.2004.350052_R.HM037822	A1
63586	A1.RU.-.RUSP804.EU345926	A1
115407	A1.KE.2008.RS09000989.HQ441595	A1
35988	A1.UG.-.126721B.AY955713	A1
63305	A1.RU.2000.IR32B.EU345644	A1
119964	A1.KE.2007.CP076301581.HQ993620	A1
128965	A1.UG.2008.HIV101943.JN132289	A1
87884	A1.RU.2008.80.FJ822134	A1
59694	A1.UG.-.623_134023j.EF612086	A1
102738	A1.ZA.2007.07ZA17579.GU253429	A1
121772	A1.UG.2008.CP076301966.HQ995430	A1
106370	A1.BY.2011.MnObl_33_A.HE657542	A1
121584	A1.UG.2008.CP076303062.HQ995242	A1
63900	A1.UG.-.400177E.EU380750	A1
106356	A1.BY.2010.MnObl_11_A.HE657528	A1
61876	A1.TZ.2005.TMS103.EU251808	A1
51025	A1.CZ.-.94412PL3.DQ975120	A1
116405	A1.GA.2008.Gab052227.HQ541921	A1
100769	A1.RU.2006.Dag29.GQ867604	A1
115417	A1.KE.2008.RS09000860.HQ441605	A1
80003	A1.UG.1998.07_156998.FJ389100	A1
106288	A1.BY.2010.Mn_11_A.HE657459	A1
143573	A1.KE.2008.1.0360.1V12.JQ914084	A1
164726	A1.RW.2009.469HENN.KC841712	A1
63401	A1.RU.2001.RU01034.EU345741	A1
98122	A1.AT.2005.709441022611701.GQ400003	A1
153407	A1.IN.-.HIV-1YRG12.KC016207	A1
153793	A1.UG.2009.405.KC018790	A1
120278	A1.KE.2007.CP076304241.HQ993934	A1
120226	A1.KE.2007.CP076304157.HQ993882	A1
53286	A1.UG.2005.MBAR005_120405.EF186221	A1
153585	A1.UG.2008.188.KC018581	A1
139945	A1.UG.2007.CP076304811.JQ480237	A1
119971	A1.KE.2007.CP076301589.HQ993627	A1
139560	A1.KE.2010.ML1777.JQ410432	A1
63873	A1.UG.-.341741Y.EU380723	A1
87681	A1.CA.-.BCCFE_HOMER_HIV_INT_3927.FJ813378	A1
153674	A1.RW.2006.279.KC018671	A1
121810	A1.UG.2008.CP076302900.HQ995470	A1
136016	A1.PK.2005.05PK_1073.JQ011755	A1
121704	A1.UG.2008.CP076300803.HQ995362	A1
7955	A1.UG.-.123898B.AF410211	A1
153905	A1.KE.2008.523.KC018905	A1
128918	A1.UG.2008.HIV100731.JN132242	A1
66374	A1.-.2002.02_123605.EU607538	A1
121395	A1.UG.2008.CP076302967.HQ995053	A1
50928	A1.CZ.-.SL17852PL1.DQ975022	A1
74751	A1.CM.2002.4900_15.EU618214	A1
63899	A1.UG.-.394901B.EU380749	A1
120259	A1.KE.2007.CP076304219.HQ993915	A1
120284	A1.KE.2007.CP076304251.HQ993940	A1
118060	A1.UG.2009.AICPS001.HQ702677	A1
63320	A1.RU.2000.IR47B.EU345659	A1
30376	A1.GB.-.89M2626_RT.AY677604	A1
42325	A1.UG.1997.185.DQ230341	A1
141180	A1.UG.2010.LCF83_500042882202.JQ625627	A1
120176	A1.KE.2007.CP076302282.HQ993832	A1
106434	A1.BY.2010.Mn-19A1.HF679240	A1
156208	A1.IL.2011.2092_FN_T2011_D10_I.KC184358	A1
121489	A1.UG.2008.CP076301793.HQ995147	A1
9836	A1.TH.-.92THA005.AF500782	A1
74938	A1.CM.2001.A1615.EU618402	A1
102321	A1.ES.2004.INT_35.GU216882	A1
9189	A1.KE.-.Q850.AF458243	A1
111557	A1.TZ.2007.TZ_08_017178_A1.HM572418	A1
4391	A1.RW.1994.94RW13.AF212293	A1
153962	A1.KE.2008.589.KC018962	A1
121426	A1.UG.2008.CP076303020.HQ995084	A1
75674	A1.CY.2004.CY009.EU673379	A1
141166	A1.UG.2011.LEV180_500107192202.JQ625610	A1
105814	A1.LV.2005.05LV_S2131_2005_pol_A1.GU945138	A1
105841	A1.LV.2006.06LV_IDU_S2282_2006_pol_A1.GU945165	A1
144464	A1.UG.2011.LGD217B_540083192203.JX123581	A1
100116	A1.GB.-.90579.GQ462403	A1
137297	A1.UG.2009.RCC_TDR_482363.JQ266065	A1
120212	A1.KE.2007.CP076302328.HQ993868	A1
301	A1.ET.2003.ETH_G_079.AB285785	A1
37169	A1.ES.2003.03SP_LP559351.DQ009049	A1
63307	A1.RU.2000.IR34B.EU345646	A1
105870	A1.LV.2006.06LV_IDU_S2436_2006_pol_A1.GU945194	A1
71852	A1.-.2003.03_115993.EU613045	A1
61670	A1.BE.2003.929495334725340.EU248512	A1
163765	A1.RU.2012.RU_IRK009.KC509831	A1
136036	A1.PK.2005.05PK_1096.JQ011777	A1
131714	A1.KE.2009.KELKN225.JN628497	A1
39714	A1.UG.2002.TC021704.DQ079834	A1
153773	A1.KE.2010.379.KC018770	A1
159798	A1.RU.2012.IRK054.KC254627	A1
153546	A1.KE.2009.148.KC018542	A1
63891	A1.UG.-.377986_M.EU380741	A1
36019	A1.UG.-.139330R.AY955744	A1
74653	A1.CM.2002.193_6.EU618116	A1
53265	A1.UG.2005.P0289_140905.EF186150	A1
106432	A1.BY.2010.Mn-10A1.HF679238	A1
139950	A1.UG.2007.CP076304858.JQ480242	A1
87856	A1.RU.2008.52.FJ822106	A1
39347	A1.UA.2002.02UANK022.DQ055315	A1
153971	A1.UG.2010.596.KC018971	A1
42323	A1.UG.1997.164.DQ230339	A1
139885	A1.KE.2007.CP076304405.JQ480176	A1
131678	A1.KE.2009.KECGP001.JN628461	A1
154057	A1.RW.2007.701.KC019060	A1
146021	A1.UG.2010.JCRMARCH117_0.JX182006	A1
135949	A1.PK.2007.07PK_164.JQ011688	A1
102393	A1.ES.2006.INT_107.GU216954	A1
121396	A1.UG.2008.CP076302969.HQ995054	A1
59716	A1.UG.-.690_138008N.EF612109	A1
120316	A1.KE.2007.CP076304402.HQ993972	A1
139531	A1.KE.2010.KOR10566.JQ410403	A1
125748	A1.UG.2009.3083HR.JF800215	A1
39269	A1.UA.2001.01UAOD089.DQ055237	A1
39715	A1.UG.2002.TC021404.DQ079835	A1
58478	A1.GR.2005.105GR90960.EF449483	A1
164682	A1.RW.2008.406HM12.KC841666	A1
140760	A1.KE.2007.KN_100.JQ616940	A1
120057	A1.KE.2007.CP076301720.HQ993713	A1
79961	A1.UG.1998.07_156895.FJ389058	A1
153868	A1.KE.2009.483.KC018868	A1
26593	A1.UG.1997.508.AY435282	A1
131700	A1.KE.2010.KELKN209.JN628483	A1
144483	A1.KE.2011.LGQ242_510053542204.JX123600	A1
26686	A1.UG.1997.819.AY435376	A1
136021	A1.PK.2005.05PK_1078.JQ011760	A1
61864	A1.TZ.2005.TMS016.EU251795	A1
136027	A1.PK.2005.05PK_1084.JQ011766	A1
105815	A1.LV.2005.05LV_S2132_2005_pol_A1.GU945139	A1
121699	A1.UG.2008.CP076300794.HQ995357	A1
159790	A1.RU.2012.IRK039.KC254619	A1
98514	A1.SE.2003.9GTa28iwkJg3lXO.GQ400536	A1
80884	A1.RU.-.3346.FJ491437	A1
159755	A1.RU.2012.BLG017.KC254584	A1
121488	A1.UG.2008.CP076301790.HQ995146	A1
100800	A1.RU.2007.Dag07.GQ867635	A1
12293	A1.SI.2002.SI4037_02.AJ971139	A1
105776	A1.LV.2005.05LV_HET_S2053_2005_pol_A1.GU945099	A1
136431	A1.TZ.2004.S13Pol.JQ071461	A1
99434	A1.KE.1995.clone_32.GQ429848	A1
59709	A1.UG.-.674_137072A.EF612102	A1
109622	A1.RU.2007.17MOS.HM345549	A1
140751	A1.KE.2007.KN_36.JQ616931	A1
106326	A1.BY.2011.Mg_4_A.HE657497	A1
39310	A1.UA.2002.02UACR016.DQ055278	A1
115247	A1.RU.2008.KRD019.HQ424158	A1
120275	A1.KE.2007.CP076304238.HQ993931	A1
11698	A1.DK.2000.303.AJ419509	A1
80002	A1.UG.1998.07_156997.FJ389099	A1
26477	A1.UG.1997.164.AY428678	A1
111534	A1.TZ.2007.TZ_08_017187_A1.HM572395	A1
125516	A1.CH.2002.5025082.JF769808	A1
59787	A1.UG.-.129779W.EF612184	A1
148372	A1.UG.2007.0B191845_5_C1.JX202868	A1
109615	A1.RU.2007.07MOSR.HM345542	A1
121473	A1.UG.2008.CP076300874.HQ995131	A1
131643	A1.PK.2009.M_438.JN620500	A1
121638	A1.UG.2008.CP076303121.HQ995296	A1
39724	A1.UG.2001.TC010603.DQ079844	A1
61901	A1.TZ.2005.TMS137.EU251833	A1
108006	A1.UG.2004.341279_H.HM037857	A1
1627	A1.JP.2003.C03_51110102_1.AB640202	A1
101307	A1.UG.2004.301V04005698BM.GU059336	A1
114287	A1.RU.2008.SML087.HQ161925	A1
148331	A1.UG.2007.00C191084_V00.1_5_H3.JX202793	A1
36023	A1.UG.-.141906R.AY955748	A1
98526	A1.SE.2005.a74K8Cmi1wsUYL5.GQ400548	A1
120159	A1.KE.2007.CP076302239.HQ993815	A1
139974	A1.UG.2007.CP076306001.JQ480266	A1
87825	A1.RU.2007.21.FJ822075	A1
148628	A1.RU.2010.10RU6552.JX290217	A1
144503	A1.KE.2011.LFU229B_570019850602.JX123620	A1
105861	A1.LV.2006.06LV_IDU_S2331_2006_pol_A1.GU945185	A1
115411	A1.KE.2008.RS09000854.HQ441599	A1
63295	A1.RU.2000.IR21B.EU345634	A1
153972	A1.RW.2006.598.KC018972	A1
26614	A1.UG.1997.560.AY435303	A1
99435	A1.KE.1995.clone_35.GQ429851	A1
163709	A1.RU.2012.RU_IRK026.KC509775	A1
63600	A1.RU.-.RUSP836.EU345940	A1
89472	A1.CD.2007.A1_07CD1246.FR666606	A1
113527	A1.CZ.-.122644PL1.HQ025910	A1
78431	A1.RU.2006.RU_SP_B_043.FJ009804	A1
140743	A1.KE.2007.KN_54.JQ616923	A1
121285	A1.UG.2008.CP076300806.HQ994943	A1
153593	A1.UG.2007.194.KC018589	A1
101270	A1.UG.2004.301V04000864.GU059299	A1
78417	A1.RU.2006.RU_SP_B_025.FJ009790	A1
27754	A1.KE.1997.97KE173.AY492759	A1
110123	A1.ES.2005.1740HDO052_PKA.HM460488	A1
101263	A1.UG.2004.301V04000057BM.GU059292	A1
154051	A1.UG.2007.692.KC019053	A1
142724	A1.SE.2009.SE_32_2009.JQ698688	A1
121456	A1.UG.2008.CP076300847.HQ995114	A1
136428	A1.TZ.2004.S10Pol.JQ071458	A1
30638	A1.GB.-.M36781_2_RT.AY714403	A1
128987	A1.UG.2008.HIV102882.JN132311	A1
63879	A1.UG.-.361358A.EU380729	A1
59624	A1.UG.-.199_114660F.EF612015	A1
26654	A1.UG.1997.725.AY435343	A1
121398	A1.UG.2008.CP076302979.HQ995056	A1
131746	A1.KE.2009.KEMGO613.JN628532	A1
63404	A1.RU.2001.RU01037.EU345744	A1
138887	A1.RW.2005.105-8422.JQ364538	A1
59778	A1.UG.-.869_147440T.EF612175	A1
101289	A1.UG.2004.301V04003358.GU059318	A1
108009	A1.UG.2004.362487_R.HM037860	A1
106423	A1.BY.2011.MnObl-42A1.HF679229	A1
78440	A1.RU.2006.RU_SP_B_058.FJ009813	A1
26563	A1.UG.1997.252.AY435252	A1
159786	A1.RU.2012.BLG021.KC254615	A1
119952	A1.KE.2007.CP076301567.HQ993608	A1
63561	A1.RU.2002.RUSO14.EU345901	A1
153956	A1.RW.2006.580.KC018956	A1
6606	A1.DE.1999.995593.AF347536	A1
119962	A1.KE.2007.CP076301579.HQ993618	A1
118016	A1.UG.2009.AICPS335.HQ702633	A1
101243	A1.CZ.-.111863PL1.GQ999121	A1
101302	A1.UG.2004.301V04004694.GU059331	A1
106325	A1.BY.2011.Mg_5_A.HE657496	A1
163715	A1.RU.2012.RU_IRK033.KC509781	A1
98236	A1.DE.2003.7odC6dxTFEj2ASt.GQ400160	A1
40981	A2.KE.-.QA779.DQ136718	A2
113732	A2.ZM.-.P32_24_2e4.HQ111239	A2
113750	A2.ZM.-.P32_44_1a8.HQ111257	A2
113743	A2.ZM.-.P32_24_4a12.HQ111250	A2
113731	A2.ZM.-.P32_24_2e2.HQ111238	A2
113737	A2.ZM.-.P32_24_3d4.HQ111244	A2
46461	A2.PT.-.polTM13_12.DQ663729	A2
40976	A2.KE.-.QA779.DQ136713	A2
12346	A2.CD.2002.02CD_KBS187.AM041032	A2
113753	A2.ZM.-.P32_44_2c8.HQ111260	A2
113742	A2.ZM.-.P32_24_4a4.HQ111249	A2
12359	A2.CD.2002.02CD_KSS004.AM041045	A2
59403	A2.ES.2006.06SP627083.EF583294	A2
40975	A2.KE.-.QA779.DQ136712	A2
40997	A2.KE.-.QA284.DQ136734	A2
113727	A2.ZM.-.P32_24_2a10.HQ111234	A2
113729	A2.ZM.-.P32_24_2b12.HQ111236	A2
113700	A2.ZM.-.P32_16_2b3.HQ111207	A2
30378	A2.GB.-.96M6017_RT.AY677606	A2
113733	A2.ZM.-.P32_24_2f6.HQ111240	A2
46482	A2.PT.-.polC13_12.DQ663750	A2
113696	A2.ZM.-.P32_16_1f1.HQ111203	A2
113738	A2.ZM.-.P32_24_3d11.HQ111245	A2
120217	A2.KE.2007.CP076302333.HQ993873	A2
29659	A2.ES.2003.03SP93847.AY642098	A2
40989	A2.KE.-.QA779.DQ136726	A2
40986	A2.KE.-.QA779.DQ136723	A2
113688	A2.ZM.-.P32_16_1b3.HQ111195	A2
113699	A2.ZM.-.P32_16_2a6.HQ111206	A2
139544	A2.KE.2010.AY3645.JQ410416	A2
162105	A2.ZA.2010.patient_721_seq_1235.KC422985	A2
35365	A2.PT.2001.1062.AY901680	A2
113744	A2.ZM.-.P32_24_4b5.HQ111251	A2
113713	A2.ZM.-.P32_16_4d4.HQ111220	A2
113698	A2.ZM.-.P32_16_1f2.HQ111205	A2
40992	A2.KE.-.QA284.DQ136729	A2
150395	A2.FR.2008.602_A_0_LYON.JX425847	A2
113745	A2.ZM.-.P32_24_4b9.HQ111252	A2
113755	A2.ZM.-.P32_44_3a1.HQ111262	A2
113749	A2.ZM.-.P32_24_4f8.HQ111256	A2
113704	A2.ZM.-.P32_16_2d6.HQ111211	A2
113751	A2.ZM.-.P32_44_2a3.HQ111258	A2
40979	A2.KE.-.QA779.DQ136716	A2
113740	A2.ZM.-.P32_24_3f8.HQ111247	A2
113747	A2.ZM.-.P32_24_4c4.HQ111254	A2
162640	A2.ZA.2011.patient_721_seq_1935.KC423520	A2
113728	A2.ZM.-.P32_24_2b7.HQ111235	A2
113691	A2.ZM.-.P32_16_1b7.HQ111198	A2
113714	A2.ZM.-.P32_16_4d6.HQ111221	A2
113748	A2.ZM.-.P32_24_4c12.HQ111255	A2
113726	A2.ZM.-.P32_24_1e8.HQ111233	A2
113723	A2.ZM.-.P32_24_1b9.HQ111230	A2
5130	A2.CD.1997.97CDKS10.AF286241	A2
113690	A2.ZM.-.P32_16_1b5.HQ111197	A2
113758	A2.ZM.-.P32_44_3c5.HQ111265	A2
40987	A2.KE.-.QA779.DQ136724	A2
113725	A2.ZM.-.P32_24_1c8.HQ111232	A2
40995	A2.KE.-.QA284.DQ136732	A2
113735	A2.ZM.-.P32_24_3a2.HQ111242	A2
40983	A2.KE.-.QA779.DQ136720	A2
12089	A2.FR.2000.00FR_ROI_705.AJ577983	A2
113708	A2.ZM.-.P32_16_4a4.HQ111215	A2
41001	A2.KE.-.QA284.DQ136738	A2
40984	A2.KE.-.QA779.DQ136721	A2
40990	A2.KE.-.QA284.DQ136727	A2
163494	A2.ZA.2009.patient_1365_seq_944.KC424386	A2
113710	A2.ZM.-.P32_16_4b7.HQ111217	A2
41004	A2.KE.-.QA284.DQ136741	A2
29668	A2.ES.2003.03SP90862.AY642109	A2
113724	A2.ZM.-.P32_24_1c7.HQ111231	A2
60531	A2.AO.2001.01AOLFA14.EU068413	A2
60519	A2.AO.2001.01AOHM193.EU068401	A2
113712	A2.ZM.-.P32_16_4c12.HQ111219	A2
118324	A2.FR.2006.237odyssee.HQ718070	A2
113754	A2.ZM.-.P32_44_2d3.HQ111261	A2
113734	A2.ZM.-.P32_24_2f9.HQ111241	A2
113694	A2.ZM.-.P32_16_1c7.HQ111201	A2
113736	A2.ZM.-.P32_24_3a8.HQ111243	A2
113756	A2.ZM.-.P32_44_3a4.HQ111263	A2
113720	A2.ZM.-.P32_24_1a3.HQ111227	A2
113761	A2.ZM.-.P32_44_3f10.HQ111268	A2
113689	A2.ZM.-.P32_16_1b4.HQ111196	A2
113722	A2.ZM.-.P32_24_1a8.HQ111229	A2
40996	A2.KE.-.QA284.DQ136733	A2
40978	A2.KE.-.QA779.DQ136715	A2
40980	A2.KE.-.QA779.DQ136717	A2
113752	A2.ZM.-.P32_44_2a8.HQ111259	A2
41003	A2.KE.-.QA284.DQ136740	A2
113706	A2.ZM.-.P32_16_2e9.HQ111213	A2
113693	A2.ZM.-.P32_16_1c5.HQ111200	A2
113707	A2.ZM.-.P32_16_4a2.HQ111214	A2
113719	A2.ZM.-.P32_24_2e7.HQ111226	A2
113702	A2.ZM.-.P32_16_2c8.HQ111209	A2
40988	A2.KE.-.QA779.DQ136725	A2
94090	A2.ES.2002.PPT50.GQ241081	A2
113760	A2.ZM.-.P32_44_3f8.HQ111267	A2
113709	A2.ZM.-.P32_16_4b6.HQ111216	A2
115389	A2.ES.1993.SHA08220692.HQ426893	A2
113718	A2.ZM.-.P32_16_4f4.HQ111225	A2
143586	A2.KE.2004.0.0073.7V16.JQ914097	A2
40977	A2.KE.-.QA779.DQ136714	A2
26855	A2.UG.-.A2_225_692.AY444195	A2
113757	A2.ZM.-.P32_44_3a12.HQ111264	A2
113692	A2.ZM.-.P32_16_1c2.HQ111199	A2
139528	A2.KE.2010.AY3569A.JQ410400	A2
113715	A2.ZM.-.P32_16_4d7.HQ111222	A2
113739	A2.ZM.-.P32_24_3e9.HQ111246	A2
113741	A2.ZM.-.P32_24_4a3.HQ111248	A2
113705	A2.ZM.-.P32_16_2e1.HQ111212	A2
80566	A2.UG.-.225_692.FJ480234	A2
40991	A2.KE.-.QA284.DQ136728	A2
113695	A2.ZM.-.P32_16_1e5.HQ111202	A2
60544	A2.AO.2001.01AOSNS03.EU068427	A2
40999	A2.KE.-.QA284.DQ136736	A2
113701	A2.ZM.-.P32_16_2c7.HQ111208	A2
135564	A2.ZM.2007.4188.JN885642	A2
162172	A2.ZA.2010.patient_1461_seq_1316.KC423052	A2
40982	A2.KE.-.QA779.DQ136719	A2
76668	A2.ES.2005.P1003_1.EU822541	A2
