reference	major subtype found	log_likelihood of the reference subtype
13105,Ref.47_BF.ES.08.P1942.GQ372987,0.03-6	B	-4934.3692360882715
12788,Ref.15_01B.TH.96.M169.DQ354120,0.06-5	01_AE	-4999.544485602102
10321,Ref.G.BE.96.DRCBL.AF084936,0.1-2	A1	-5054.471153154441
10388,Ref.A1.UG.92.92UG037.AB253429,0.1-2	A1	-5133.27319237473
7177,Ref.A2.CY.94.94CY017_41.AF286237,0.07-7	A2	-5117.493388299332
1833,Ref.07_BC.CN.98.98CN009.AF286230,0.02-3	07_BC	-4865.130421598059
8474,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.07-9	04_cpx	-5101.357997327242
6869,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.07-5	A1	-5042.823408888665
9706,Ref.19_cpx.CU.99.CU29.AY588971,0.05-5	19_cpx	-4980.608561337766
11277,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-8	D	-5223.987166317726
5361,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-3	A2	-5041.776472147343
3300,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-1	34_01B	-4772.035000264964
271,Ref.01_AE.AF.07.569M.GQ477441,0.02-9	01_AE	-4890.148885772789
4278,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-4	08_BC	-4910.391950612265
5417,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-3	B	-5092.152138732277
14910,Ref.24_BG.CU.03.CB471.AY900575,0.09-3	C	-5132.849268494946
7281,Ref.01_AE.CN.05.05GX001.GU564221,0.07-0	01_AE	-5002.465331911519
6867,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-5	12_BF	-5063.8671022648605
9168,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-6	09_cpx	-4945.126884534341
14507,Ref.12_BF.AR.97.A32879.AF408629,0.09-4	12_BF	-5056.620327193197
15118,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.09-0	12_BF	-5138.445427461856
8749,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-3	13_cpx	-5061.757314798661
4447,Ref.14_BG.ES.00.X623.AF450097,0.04-2	14_BG	-4928.311426778981
14264,Ref.19_cpx.CU.99.CU38.AY588970,0.09-7	D	-5133.437707904574
7466,Ref.33_01B.ID.07.JKT194_C.AB547464,0.07-1	01_AE	-5049.929506338464
490,Ref.31_BC.BR.02.110PA.EF091932,0.04-9	C	-4954.452507944214
8871,Ref.14_BG.ES.00.X623.AF450097,0.05-0	G	-5000.024763712973
8497,Ref.B.US.98.1058_11.AY331295,0.07-9	B	-5034.27772100386
518,Ref.19_cpx.CU.99.CU38.AY588970,0.04-9	19_cpx	-4952.377616064475
13222,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.06-6	F1	-5047.958254606395
13822,Ref.H.BE.93.VI991.AF190127,0.09-8	H	-5096.979989193308
12959,Ref.H.BE.93.VI997.AF190128,0.03-6	H	-4930.16250345062
10726,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-4	01_AE	-5139.0905493945265
1754,Ref.31_BC.BR.02.110PA.EF091932,0.02-3	31_BC	-4867.3731667303655
10681,Ref.07_BC.CN.98.98CN009.AF286230,0.1-4	C	-5061.174777919613
4561,Ref.05_DF.ES.99.X492.AY227107,0.04-2	05_DF	-4942.554337868287
8723,Ref.25_cpx.SA.03.J11451.EU697908,0.05-3	25_cpx	-4977.743119974148
15260,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-1	D	-5185.272508678375
10164,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-3	D	-4950.321252446874
175,Ref.18_cpx.CM.97.CM53379.AF377959,0.02-9	18_cpx	-4903.711054282394
15444,Ref.A1.UG.92.92UG037.AB253429,0.03-7	A1	-4928.0198098123865
8941,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-0	B	-4996.533438697799
5784,Ref.25_cpx.SA.03.J11233.EU697906,0.08-1	C	-5073.5033270424965
14029,Ref.C.IN.95.95IN21068.AF067155,0.09-9	C	-5062.6086619430025
5842,Ref.44_BF.CL.00.CH80.FJ358521,0.08-1	F1	-5101.229574112443
15645,Ref.H.BE.93.VI997.AF190128,0.06-7	H	-5033.1780743204445
6224,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-6	B	-5099.35632195739
12888,Ref.06_cpx.AU.96.BFP90.AF064699,0.03-5	06_cpx	-4925.499969880401
2389,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-4	21_A2D	-4844.01960479472
9879,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-1	02_AG	-5189.008470918373
12040,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-0	A1	-4826.981818850516
13180,Ref.J.CM.04.04CMU11421.GU237072,0.06-6	A1	-4944.131141686258
3443,Ref.C.IN.95.95IN21068.AF067155,0.01-8	C	-4843.294869162891
3709,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.02-5	45_cpx	-4897.035479320062
13109,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-6	13_cpx	-4940.194441321299
11608,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-3	17_BF	-4942.034290656482
131,Ref.G.NG.92.92NG083.U88826,0.06-9	G	-4990.609782416262
1968,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-2	47_BF	-4940.710086403537
3414,Ref.25_cpx.SA.03.J11233.EU697906,0.01-8	25_cpx	-4829.884764278306
12951,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-5	13_cpx	-4972.382280218907
2048,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-2	49_cpx	-4652.903994306931
10266,Ref.44_BF.CL.00.CH80.FJ358521,0.1-3	F1	-5161.621801002365
9265,Ref.B.NL.00.671_00T36.AY423387,0.05-6	B	-5001.4250616525005
9335,Ref.01_AE.CN.05.05GX001.GU564221,0.05-7	01_AE	-4937.743902167389
15480,Ref.44_BF.CL.00.CH80.FJ358521,0.03-7	F1	-4951.948006305623
5733,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-1	F1	-5075.229128265938
9651,Ref.01_AE.CN.05.05GX001.GU564221,0.05-5	01_AE	-4930.3151278271025
8756,Ref.J.CM.04.04CMU11421.GU237072,0.05-3	B	-4920.23986051959
3480,Ref.09_cpx.SN.95.95SN1795.AY093603,0.01-9	09_cpx	-4807.419744497457
7668,Ref.31_BC.BR.04.04BR137.AY727526,0.07-2	C	-5099.926123678738
4947,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-9	01_AE	-5051.7365371178375
1017,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-6	01_AE	-4991.415567688322
14730,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-2	A1	-5085.546256826129
5038,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-9	01_AE	-5056.567450525355
11194,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.1-9	D	-5145.957899487799
11285,Ref.A2.CY.94.94CY017_41.AF286237,0.1-8	D	-5207.307769659096
11656,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-3	02_AG	-4938.816967849426
14694,Ref.23_BG.CU.03.CB347.AY900572,0.09-2	A1	-5171.796789265208
8194,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.05-9	01_AE	-5018.783866638599
7722,Ref.43_02G.SA.03.J11223.EU697904,0.07-2	43_02G	-5033.050130434894
15446,Ref.F2.CM.97.CM53657.AF377956,0.03-7	F2	-4892.209575337354
10125,Ref.01_AE.CN.05.05GX001.GU564221,0.1-3	01_AE	-5025.166510037371
3825,Ref.25_cpx.SA.03.J11451.EU697908,0.02-4	25_cpx	-4883.936101884814
12142,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-0	38_BF1	-4952.47980980214
1767,Ref.14_BG.ES.00.X605.AF450096,0.02-3	14_BG	-4868.67300444666
8853,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-0	04_cpx	-5041.664443815076
9614,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-4	38_BF1	-4992.376597038737
6409,Ref.F2.CM.95.95CM_MP255.AJ249236,0.08-5	F1	-5068.858887957337
13185,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-6	B	-4979.576508314818
8948,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-0	04_cpx	-5073.932446001664
14940,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-3	F1	-5059.8467533341
3106,Ref.02_AG.NG.x.IBNG.L39106,0.01-0	02_AG	-4823.1084689960635
1154,Ref.09_cpx.US.99.99DE4057.AY093607,0.02-7	09_cpx	-4709.541234526701
6330,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-5	J	-5059.591481215307
7557,Ref.G.NG.92.92NG083.U88826,0.07-1	G	-5018.50538538606
3864,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-4	B	-4925.724196509665
14322,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-7	B	-5165.681875484253
13608,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-0	26_AU	-5048.375711031453
14153,Ref.G.PT.x.PT2695.AY612637,0.09-6	C	-5190.644820526597
4380,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-4	39_BF	-4922.1306905276815
4304,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-4	25_cpx	-4905.179277822061
2349,Ref.05_DF.ES.99.X492.AY227107,0.01-7	05_DF	-4854.031056987888
11344,Ref.43_02G.SA.03.J11243.EU697907,0.1-8	C	-5134.333682856597
7339,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-0	39_BF	-5033.103584267024
15123,Ref.01_AE.AF.07.569M.GQ477441,0.09-0	01_AE	-5093.3887021716355
2517,Ref.A2.CM.01.01CM_1445MV.GU201516,0.01-4	A2	-4880.247449510896
4218,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-3	A1	-4953.581361714511
10880,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-7	01_AE	-5155.397615945147
13255,Ref.19_cpx.CU.99.CU7.AY894994,0.06-6	D	-4905.283108716353
2670,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-5	24_BG	-4870.892968006804
9869,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.1-1	F1	-5167.084773778984
3110,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-0	38_BF1	-4864.214690742655
15380,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-7	06_cpx	-4961.104509408072
14165,Ref.F1.FR.96.96FR_MP411.AJ249238,0.09-6	F1	-5069.486171132723
15423,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-7	11_cpx	-4909.134517541154
1117,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-7	H	-4831.311153983003
15368,Ref.B.TH.90.BK132.AY173951,0.03-7	B	-4879.945486844266
14735,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.09-2	A1	-5106.656297760792
8892,Ref.19_cpx.CU.99.CU38.AY588970,0.05-0	D	-5014.34554682882
12640,Ref.23_BG.CU.03.CB347.AY900572,0.06-5	G	-5062.672492932828
4319,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-4	04_cpx	-4969.809059064767
11981,Ref.G.NG.92.92NG083.U88826,0.03-9	G	-4905.487091866558
1321,Ref.18_cpx.CU.99.CU68.AY894993,0.02-6	18_cpx	-4841.036849197517
5722,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-1	07_BC	-5064.831874451815
3215,Ref.C.BR.92.BR025_d.U52953,0.01-1	C	-4869.35879200784
13637,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.06-0	15_01B	-5003.9056817005785
6039,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.08-7	C	-5107.2637533194875
15774,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-7	14_BG	-5006.852734982156
3105,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-0	F1	-4834.648006116249
5314,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.06-3	04_cpx	-5091.085353119829
10911,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-6	G	-5127.964957966096
4915,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-9	D	-5165.693983998667
4765,Ref.D.UG.94.94UG114.U88824,0.04-0	D	-4913.447394127957
111,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-9	A1	-5047.3462483593175
5744,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-1	F2	-4894.771197035141
7318,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-0	D	-5058.5476477678585
7761,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-3	D	-5048.539242570456
13253,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-6	F1	-4986.545418207057
5798,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-1	B	-5125.454721828372
9115,Ref.24_BG.CU.03.CB378.AY900574,0.05-1	24_BG	-5045.857455783358
4179,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-3	39_BF	-4924.703433180835
6117,Ref.01_AE.AF.07.569M.GQ477441,0.08-7	01_AE	-5091.2973225966525
12539,Ref.18_cpx.CU.99.CU68.AY894993,0.06-2	B	-5026.529086964147
15542,Ref.24_BG.CU.03.CB471.AY900575,0.06-4	G	-5063.797677590329
8754,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-3	26_AU	-4991.239792683148
9239,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-6	A1	-4996.026790402822
172,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-9	11_cpx	-4897.359890276655
5149,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-8	B	-5081.9330075631015
4605,Ref.14_BG.ES.00.X623.AF450097,0.04-1	14_BG	-4950.371519561229
12798,Ref.23_BG.CU.03.CB347.AY900572,0.03-5	G	-4979.761979001203
10833,Ref.F2.CM.95.95CM_MP255.AJ249236,0.1-7	B	-5099.918684006174
748,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.04-8	B	-4956.286090644067
1702,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-0	02_AG	-4932.4416059278365
3447,Ref.12_BF.AR.97.A32879.AF408629,0.01-8	12_BF	-4853.7518946743485
9889,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-1	B	-5210.2319163511775
13565,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-1	39_BF	-5016.188524624623
12900,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-5	28_BF	-4959.388542700744
6493,Ref.C.ZA.04.04ZASK146.AY772699,0.08-4	C	-5023.188415647771
3356,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.01-8	25_cpx	-4847.72952244593
6543,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-4	29_BF	-5129.866679502485
1864,Ref.43_02G.SA.03.J11243.EU697907,0.02-3	43_02G	-4887.470023463087
11452,Ref.H.BE.93.VI991.AF190127,0.04-4	H	-4943.336834735023
9629,Ref.47_BF.ES.08.P1942.GQ372987,0.05-4	B	-5011.199408713658
15174,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-1	12_BF	-5060.732191805579
13182,Ref.19_cpx.CU.99.CU29.AY588971,0.06-6	D	-5031.00505194088
3698,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-5	26_AU	-4904.128880534022
9951,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-1	D	-5179.211779760656
4155,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-3	49_cpx	-4752.145148062995
14023,Ref.H.CF.90.056.AF005496,0.09-9	H	-5090.107687881506
13329,Ref.18_cpx.CU.99.CU68.AY894993,0.06-8	18_cpx	-4955.843377002148
6623,Ref.21_A2D.KE.99.KSM4001.AF457072,0.08-4	D	-5076.416792547768
14851,Ref.32_06A1.EE.01.EE0369.AY535660,0.09-2	D	-5214.761030964796
10281,Ref.H.GB.00.00GBAC4001.FJ711703,0.1-2	H	-5073.808202427036
7301,Ref.25_cpx.SA.03.J11451.EU697908,0.07-0	B	-5043.681626333001
5596,Ref.J.CM.04.04CMU11421.GU237072,0.08-2	A1	-4976.290214785918
9820,Ref.08_BC.CN.06.nx2.HM067748,0.1-1	C	-5177.402905195162
6296,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-6	D	-5090.707485458071
2378,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.01-4	29_BF	-4848.286343829945
5640,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-2	A1	-5084.623205180366
6862,Ref.19_cpx.CU.99.CU29.AY588971,0.07-5	D	-5056.630427211184
2312,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.01-7	04_cpx	-4929.561975144292
4242,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-3	38_BF1	-4930.358772341144
840,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.04-7	10_CD	-4986.834282345221
10734,Ref.15_01B.TH.96.M169.DQ354120,0.1-4	01_AE	-5152.764892864509
14105,Ref.23_BG.CU.03.CB118.AY900571,0.09-6	B	-5145.632136672492
14832,Ref.43_02G.SA.03.J11223.EU697904,0.09-2	02_AG	-5121.095947556487
10456,Ref.02_AG.LR.x.POC44951.AB485636,0.1-5	02_AG	-5097.285162481789
4704,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-1	02_AG	-4976.251392129084
5623,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-2	B	-5092.555748490738
10109,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-0	C	-5120.063067020881
8646,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-2	B	-4993.378324239206
2691,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-2	04_cpx	-4879.429969887937
4785,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-0	F2	-4938.7958404061565
12435,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.03-2	45_cpx	-4955.514431610424
9072,Ref.J.CM.04.04CMU11421.GU237072,0.05-1	J	-4907.6482415558075
5493,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-3	B	-5025.983272928505
4997,Ref.01_AE.TH.90.CM240.U54771,0.08-9	01_AE	-5042.456840893912
4442,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-2	A2	-4964.42769521316
11499,Ref.B.US.98.1058_11.AY331295,0.04-4	B	-4922.729916337623
15319,Ref.31_BC.BR.04.04BR142.AY727527,0.09-1	C	-5140.036997041508
2247,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-7	07_BC	-4866.070413105304
15558,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-4	F1	-5044.374194141266
7867,Ref.C.IN.95.95IN21068.AF067155,0.07-3	C	-5021.942165378829
4103,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-5	13_cpx	-4993.06426061212
12287,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-1	B	-4909.851395205011
2912,Ref.19_cpx.CU.99.CU29.AY588971,0.01-3	19_cpx	-4833.243972449844
10120,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-3	B	-5159.200020997185
877,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-7	B	-4934.276834449021
15145,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-0	B	-5104.100031752915
4880,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-0	34_01B	-4884.5362997560815
10960,Ref.24_BG.CU.03.CB471.AY900575,0.1-6	B	-5218.674148696131
8670,Ref.43_02G.SA.03.J11223.EU697904,0.05-2	43_02G	-4984.680973527017
15631,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-4	A2	-5044.185455554902
738,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-8	F1	-4982.8903150580445
14299,Ref.12_BF.AR.97.A32989.AF408630,0.09-7	12_BF	-5104.230829664606
1193,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.02-7	B	-4822.101394795943
1288,Ref.08_BC.CN.06.nx2.HM067748,0.02-6	08_BC	-4950.115869495321
10361,Ref.G.PT.x.PT2695.AY612637,0.1-2	D	-5181.068061020861
3857,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.02-4	29_BF	-4914.620162873202
3761,Ref.F1.BR.93.93BR020_1.AF005494,0.02-5	F1	-4869.628166033035
549,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.04-9	A1	-4945.700837147406
14074,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-6	C	-5085.709998701772
10723,Ref.05_DF.ES.99.X492.AY227107,0.1-4	D	-5124.31475201873
14026,Ref.02_AG.CM.99.pBD6_15.AY271690,0.09-9	02_AG	-5095.2738177964
12055,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-0	49_cpx	-4763.708360415716
3043,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-0	45_cpx	-4848.133651945589
5597,Ref.A2.CY.94.94CY017_41.AF286237,0.08-2	02_AG	-5114.56484942556
4352,Ref.A1.RW.92.92RW008.AB253421,0.03-4	A1	-4946.029318286626
15125,Ref.J.SE.93.SE9280_7887.AF082394,0.09-0	B	-5110.417220968041
850,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-7	A1	-4950.290118113282
10567,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-5	D	-5141.178614958418
14383,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.09-4	04_cpx	-5121.36926268191
8973,Ref.C.IN.95.95IN21068.AF067155,0.05-0	C	-4986.614984899986
2805,Ref.H.CF.90.056.AF005496,0.01-2	H	-4853.586706593983
10491,Ref.05_DF.BE.x.VI1310.AF193253,0.1-5	D	-5164.913964142003
8209,Ref.31_BC.BR.04.04BR142.AY727527,0.05-9	C	-5011.305107974316
6984,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-6	A1	-4936.702198516847
6479,Ref.29_BF.BR.02.BREPM119.AY771590,0.08-4	B	-5036.769332718268
5458,Ref.A1.RW.92.92RW008.AB253421,0.08-3	A1	-5086.692199787931
1570,Ref.15_01B.TH.96.M169.DQ354120,0.02-1	15_01B	-4911.443932059883
688,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-8	F2	-4787.350983756962
10566,Ref.43_02G.SA.03.J11223.EU697904,0.1-5	02_AG	-5151.620664900833
11485,Ref.24_BG.CU.03.CB378.AY900574,0.04-4	24_BG	-5006.108779178213
8911,Ref.05_DF.BE.x.VI1310.AF193253,0.05-0	D	-5051.696561874485
10204,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.1-3	B	-5163.726176348359
7086,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-6	F1	-5055.567859726371
1068,Ref.F2.CM.97.CM53657.AF377956,0.04-6	F2	-4951.809277393777
7801,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.07-3	C	-5105.208045255013
12758,Ref.A1.UG.92.92UG037.AB253429,0.06-5	A1	-5018.313731087974
2096,Ref.B.TH.90.BK132.AY173951,0.01-6	B	-4825.652307343386
11370,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-8	49_cpx	-4856.734441694877
9396,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-7	F1	-4986.661199121316
12892,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-5	09_cpx	-4898.214953032367
11745,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-8	04_cpx	-4967.534868008915
8387,Ref.01_AE.CN.05.05GX001.GU564221,0.07-9	01_AE	-5020.005348738977
15514,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-4	01_AE	-5075.57485372286
11965,Ref.J.SE.93.SE9280_7887.AF082394,0.03-9	J	-4932.851602475862
2746,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-2	A1	-4854.1731333831995
9886,Ref.06_cpx.AU.96.BFP90.AF064699,0.1-1	A1	-5142.895670754752
6787,Ref.31_BC.BR.04.04BR142.AY727527,0.07-4	C	-5076.307400698971
10675,Ref.F2.CM.95.95CM_MP255.AJ249236,0.1-4	D	-5099.838297795056
9557,Ref.03_AB.RU.97.KAL153_2.AF193276,0.05-4	03_AB	-4944.765935575351
1436,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-1	11_cpx	-4890.81007425711
1753,Ref.C.ZA.04.04ZASK146.AY772699,0.02-3	C	-4857.66554022824
7841,Ref.01_AE.TH.90.CM240.U54771,0.07-3	01_AE	-5005.035161699006
3862,Ref.37_cpx.CM.97.CM53392.AF377957,0.02-4	A1	-4952.177673785162
9847,Ref.G.BE.96.DRCBL.AF084936,0.1-1	G	-5066.889915469532
7021,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.07-6	01_AE	-5067.995533977643
4225,Ref.35_AD.AF.05.05AF026.EF158043,0.03-3	35_AD	-4905.268058729355
14190,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-6	D	-5137.857992552599
14256,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-7	11_cpx	-5063.098018841869
6317,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-6	C	-5106.612293832523
8297,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-8	B	-5087.456464680176
7534,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-1	F1	-5043.734058786056
2822,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.01-2	15_01B	-4872.774815342275
6930,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-5	01_AE	-5103.293660157674
11465,Ref.F2.CM.95.95CM_MP255.AJ249236,0.04-4	F2	-4907.940154275945
4570,Ref.F1.BE.93.VI850.AF077336,0.04-2	F1	-4937.111354702434
4371,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-4	21_A2D	-4926.870622775097
9741,Ref.F1.FR.96.96FR_MP411.AJ249238,0.05-5	F1	-4929.351255561232
8560,Ref.02_AG.LR.x.POC44951.AB485636,0.05-2	02_AG	-4962.831026150586
3676,Ref.B.TH.90.BK132.AY173951,0.02-5	B	-4863.901546263652
8864,Ref.31_BC.BR.02.110PA.EF091932,0.05-0	C	-5003.966134181871
6978,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-6	B	-5124.970224001942
10712,Ref.43_02G.SA.03.J11243.EU697907,0.1-4	D	-5130.498992830751
11800,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.03-8	12_BF	-4944.238667490133
1168,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-7	09_cpx	-4921.390194159876
15091,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-0	B	-5165.183913446802
4422,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-4	B	-4941.579718944016
8304,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.07-8	F1	-5010.203678405341
3409,Ref.G.PT.x.PT2695.AY612637,0.01-8	G	-4897.937488959957
1258,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-7	49_cpx	-4680.790114115131
4577,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-2	13_cpx	-5011.349493454766
7545,Ref.H.CF.90.056.AF005496,0.07-1	H	-5039.982725586826
9522,Ref.B.TH.90.BK132.AY173951,0.05-4	B	-4941.2007743533795
8735,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-3	F2	-4956.119440162302
14762,Ref.19_cpx.CU.99.CU29.AY588971,0.09-2	D	-5119.776508937005
