reference	major subtype found	log_likelihood of the reference subtype
6948,Ref.44_BF.CL.00.CH80.FJ358521,0.07-5	01_AE	-4980.478221914345
7090,Ref.43_02G.SA.03.J11223.EU697904,0.07-6	01_AE	-4957.042377035815
7092,Ref.34_01B.TH.99.OUR2478P.EF165541,0.07-6	01_AE	-4987.186334894378
15300,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-1	D	-5027.95199905562
14254,Ref.07_BC.CN.05.XJDC6441.EF368370,0.09-7	D	-5013.062181685927
10108,Ref.44_BF.CL.00.CH80.FJ358521,0.1-0	40_BF	-5015.73335187236
11267,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.1-8	01_AE	-5019.30273412702
10913,Ref.H.GB.00.00GBAC4001.FJ711703,0.1-6	D	-4977.539701095045
3632,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-9	B	-4938.178658890276
13401,Ref.12_BF.AR.97.A32879.AF408629,0.06-8	D	-4981.756621564306
13446,Ref.31_BC.BR.02.110PA.EF091932,0.06-1	C	-4978.363625259685
11543,Ref.G.KE.93.HH8793_12_1.AF061641,0.04-3	G	-4955.432344883385
8152,Ref.09_cpx.GH.96.96GH2911.AY093605,0.05-9	01_AE	-4936.52377350669
2302,Ref.06_cpx.AU.96.BFP90.AF064699,0.01-7	C	-4913.240042854155
15326,Ref.23_BG.CU.03.CB347.AY900572,0.03-7	D	-4953.064967084211
378,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-8	09_cpx	-4934.778745706676
7995,Ref.07_BC.CN.98.98CN009.AF286230,0.05-8	07_BC	-4963.021560799499
13131,Ref.18_cpx.CM.97.CM53379.AF377959,0.06-6	C	-4989.260100135244
1571,Ref.47_BF.ES.08.P1942.GQ372987,0.02-1	D	-4896.13029413255
13699,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-0	D	-4981.447474976163
2849,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-3	D	-4956.254192585777
5538,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.08-2	D	-5023.063209033937
8580,Ref.09_cpx.US.99.99DE4057.AY093607,0.05-2	D	-4802.11088489631
4825,Ref.43_02G.SA.03.J11456.EU697909,0.04-0	02_AG	-4946.8108221765615
7459,Ref.25_cpx.SA.03.J11451.EU697908,0.07-1	01_AE	-4978.943257356676
9706,Ref.19_cpx.CU.99.CU29.AY588971,0.05-5	A1	-4957.761881633242
1936,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-2	01_AE	-4918.843898240005
5382,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-3	01_AE	-4987.883707550168
11544,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.04-3	C	-4926.756507992706
12483,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-2	40_BF	-4941.877326542061
15741,Ref.01_AE.TH.90.CM240.U54771,0.06-7	01_AE	-4977.163226604588
14441,Ref.05_DF.BE.x.VI1310.AF193253,0.09-4	D	-5056.288798033518
1102,Ref.44_BF.CL.00.CH80.FJ358521,0.04-6	F1	-4932.231978764449
3656,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.02-5	C	-4925.32567269716
2593,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.01-5	29_BF	-4957.890591507567
7067,Ref.J.SE.93.SE9280_7887.AF082394,0.07-6	D	-4983.824823375283
6869,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.07-5	01_AE	-4975.6466022543
5524,Ref.49_cpx.GM.97.N28353.HQ385478,0.08-3	D	-4780.508205742869
5261,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-3	D	-4770.069485620652
3000,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-3	B	-4940.21193789804
12715,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-5	02_AG	-4973.216488827289
1001,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.04-6	04_cpx	-4995.551452175547
6944,Ref.05_DF.BE.93.VI961.AF076998,0.07-5	D	-5007.899821020731
8617,Ref.43_02G.SA.03.J11456.EU697909,0.05-2	D	-4953.453884937152
11806,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-8	D	-4941.447070776443
11636,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-3	B	-4975.129161875693
14937,Ref.43_02G.SA.03.J11456.EU697909,0.09-3	43_02G	-5027.086124759573
5124,Ref.19_cpx.CU.99.CU29.AY588971,0.08-8	01_AE	-5015.789351338235
5635,Ref.21_A2D.KE.91.KNH1254.AY945737,0.08-2	01_AE	-5013.861875257958
13271,Ref.32_06A1.EE.01.EE0369.AY535660,0.06-6	D	-4960.998649690075
1591,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-0	H	-4884.976131855815
1373,Ref.24_BG.CU.03.CB378.AY900574,0.02-6	B	-4959.513380382764
486,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.04-9	08_BC	-4943.58754318258
10900,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.1-7	01_AE	-5061.176181803147
15067,Ref.18_cpx.CU.99.CU68.AY894993,0.09-0	D	-4973.7578755236
4197,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-3	01_AE	-4903.218941489264
12361,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-2	01_AE	-4836.788579876107
14435,Ref.18_cpx.CU.99.CU68.AY894993,0.09-4	01_AE	-4993.83934684535
12366,Ref.B.TH.90.BK132.AY173951,0.03-2	B	-4922.904293060806
8858,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.05-0	C	-4940.563478279223
15105,Ref.07_BC.CN.98.98CN009.AF286230,0.09-0	D	-4992.726237630903
2510,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-4	01_AE	-4876.2747557918965
10387,Ref.35_AD.AF.05.05AF026.EF158043,0.1-2	01_AE	-5032.00767299752
14559,Ref.14_BG.ES.00.X623.AF450097,0.09-5	01_AE	-5027.001141382047
14725,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.09-2	10_CD	-5003.276886109267
7338,Ref.37_cpx.CM.97.CM53392.AF377957,0.07-0	01_AE	-5047.707685705013
11546,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.04-3	C	-4949.773222938356
7249,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.07-7	D	-4976.427269616641
5146,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-8	D	-5004.609565110382
12891,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.03-5	40_BF	-4936.4156052069675
3768,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.02-5	F1	-4920.422616792904
7273,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-0	D	-5025.8451533055995
8628,Ref.25_cpx.SA.03.J11233.EU697906,0.05-2	G	-4935.148970489471
4888,Ref.15_01B.TH.96.M169.DQ354120,0.04-0	01_AE	-4967.324795107455
3456,Ref.43_02G.SA.03.J11223.EU697904,0.01-8	02_AG	-4882.280518288819
12969,Ref.01_AE.CN.05.05GX001.GU564221,0.03-6	01_AE	-4918.073194084882
1913,Ref.18_cpx.CM.97.CM53379.AF377959,0.02-2	C	-4940.457198019364
14113,Ref.G.BE.96.DRCBL.AF084936,0.09-6	D	-4970.991995633457
15709,Ref.A2.CY.94.94CY017_41.AF286237,0.06-7	D	-5011.57259744991
1970,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.02-2	F1	-4892.693919966128
7322,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-0	01_AE	-5066.220111586891
13001,Ref.F2.CM.95.95CM_MP257.AJ249237,0.03-6	F2	-4916.743423933542
9402,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.05-7	02_AG	-4852.628645741517
5168,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-8	D	-5005.298822649331
5361,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-3	A2	-4994.468522528415
8274,Ref.24_BG.CU.03.CB471.AY900575,0.07-8	G	-5001.192638748132
7857,Ref.J.SE.93.SE9280_7887.AF082394,0.07-3	D	-4969.600776688959
13598,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.06-0	01_AE	-4959.221640856377
6412,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.08-5	A1	-5026.517141240406
4234,Ref.43_02G.SA.03.J11243.EU697907,0.03-3	A1	-4909.76505145871
564,Ref.06_cpx.AU.96.BFP90.AF064699,0.04-9	06_cpx	-4943.918174248796
15,Ref.C.ZA.04.04ZASK146.AY772699,0.06-9	C	-4955.0904385584845
723,Ref.G.PT.x.PT2695.AY612637,0.04-8	G	-5005.744735051577
10159,Ref.49_cpx.GM.02.N18380.HQ385477,0.1-3	D	-4840.792939607247
4437,Ref.01_AE.CN.05.05GX001.GU564221,0.04-2	01_AE	-4928.082106015572
702,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-8	A1	-4986.087413431935
3250,Ref.06_cpx.AU.96.BFP90.AF064699,0.01-1	09_cpx	-4915.467128517589
11577,Ref.23_BG.CU.03.CB118.AY900571,0.04-3	C	-4956.298812182487
1842,Ref.02_AG.NG.x.IBNG.L39106,0.02-3	02_AG	-4924.75036677112
15504,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-4	01_AE	-4993.72036256012
12991,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-6	07_BC	-4968.51295970733
12266,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.03-1	04_cpx	-5007.670181359829
9691,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-5	D	-5002.813990178479
14769,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.09-2	01_AE	-5005.664563424126
10072,Ref.A1.UG.92.92UG037.AB253429,0.1-0	01_AE	-5056.065435319698
13814,Ref.19_cpx.CU.99.CU29.AY588971,0.09-8	01_AE	-5021.325694716099
8413,Ref.F1.FI.93.FIN9363.AF075703,0.07-9	46_BF	-5007.4686706408165
9536,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-4	A1	-4814.59566252944
14010,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-9	46_BF	-5033.9095425885935
15598,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.06-4	01_AE	-4988.006255025348
4769,Ref.14_BG.ES.00.X605.AF450096,0.04-0	01_AE	-4950.130483369282
2880,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.01-3	11_cpx	-4881.592599027728
6229,Ref.A2.CY.94.94CY017_41.AF286237,0.08-6	D	-5046.22629502845
4048,Ref.K.CM.96.96CM_MP535.AJ249239,0.04-5	D	-4928.538431271383
8854,Ref.12_BF.AR.99.ARMA159.AF385936,0.05-0	12_BF	-4946.978788103463
6161,Ref.32_06A1.EE.01.EE0369.AY535660,0.08-7	D	-5003.154673180968
14664,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-5	01_AE	-5060.690136209818
4579,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-2	D	-4949.420899649985
11843,Ref.31_BC.BR.04.04BR142.AY727527,0.03-8	C	-4952.43499144789
4287,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.03-4	38_BF1	-4945.920211616835
731,Ref.01_AE.TH.90.CM240.U54771,0.04-8	01_AE	-4957.415512500279
5603,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-2	D	-5022.94596523524
3791,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-5	B	-4904.125481220293
14338,Ref.A1.UG.92.92UG037.AB253429,0.09-7	A1	-5037.186159799512
9037,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.05-1	D	-4952.278142592036
4762,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-0	D	-4952.036574168628
10167,Ref.C.BR.92.BR025_d.U52953,0.1-3	C	-5043.0576672119605
10613,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.1-4	C	-5069.536097518366
1986,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-2	C	-4925.92639459579
1900,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-2	09_cpx	-4901.606698373022
12558,Ref.H.BE.93.VI991.AF190127,0.06-2	C	-4985.994030084478
10685,Ref.01_AE.TH.90.CM240.U54771,0.1-4	01_AE	-5049.851657085595
5483,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.08-3	01_AE	-5027.870176218531
6004,Ref.23_BG.CU.03.CB347.AY900572,0.08-7	D	-5004.738264238998
12184,Ref.A2.CD.97.97CDKTB48.AF286238,0.03-1	02_AG	-4957.972136284712
14523,Ref.21_A2D.KE.99.KSM4001.AF457072,0.09-4	01_AE	-5003.522147016931
9001,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.05-0	D	-4979.8416271543565
12551,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-2	01_AE	-4985.603088478175
11662,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.04-3	C	-4979.573074914876
7177,Ref.A2.CY.94.94CY017_41.AF286237,0.07-7	A2	-5043.538842390938
6973,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-6	D	-4999.880809195494
4211,Ref.F1.FR.96.96FR_MP411.AJ249238,0.03-3	A1	-4916.525476506457
1791,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-3	04_cpx	-4956.966719395134
2480,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.01-4	A1	-4926.29167084886
1090,Ref.24_BG.ES.08.X2456_2.FJ670526,0.04-6	A1	-4974.845326490158
3175,Ref.C.ZA.04.04ZASK146.AY772699,0.01-1	C	-4891.221019959958
2294,Ref.06_cpx.EE.01.EE0359.AY535659,0.01-7	09_cpx	-4913.83180555115
6126,Ref.02_AG.CM.99.pBD6_15.AY271690,0.08-7	01_AE	-5054.417237076144
9168,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-6	09_cpx	-4943.410124312113
13180,Ref.J.CM.04.04CMU11421.GU237072,0.06-6	D	-4875.8316111188105
5695,Ref.35_AD.AF.05.05AF095.EF158041,0.08-1	C	-4998.572138433457
10648,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-4	01_AE	-5053.389095677371
7230,Ref.F2.CM.97.CM53657.AF377956,0.07-7	D	-4975.596920365616
6867,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-5	12_BF	-4984.424267540153
7242,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-7	D	-4999.603353990651
12546,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-2	01_AE	-4972.133284999337
6757,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-4	B	-4985.2930203329415
7281,Ref.01_AE.CN.05.05GX001.GU564221,0.07-0	01_AE	-4983.464969754889
5143,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.08-8	D	-4937.811201678874
13496,Ref.J.CM.04.04CMU11421.GU237072,0.06-1	A1	-4881.3883770242655
6603,Ref.C.IN.95.95IN21068.AF067155,0.08-4	C	-5010.592885640201
518,Ref.19_cpx.CU.99.CU38.AY588970,0.04-9	D	-4942.824021425983
9484,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-4	C	-4952.004714584372
10681,Ref.07_BC.CN.98.98CN009.AF286230,0.1-4	01_AE	-5010.432201221152
6224,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-6	C	-5010.318323092774
2121,Ref.A2.CY.94.94CY017_41.AF286237,0.01-6	F1	-4945.326606457074
14514,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-4	D	-5046.909834601904
4901,Ref.H.BE.93.VI997.AF190128,0.08-9	01_AE	-5006.94631304282
382,Ref.J.CM.04.04CMU11421.GU237072,0.02-8	J	-4828.37634944665
7657,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-2	D	-4986.137050945215
9249,Ref.43_02G.SA.03.J11456.EU697909,0.05-6	D	-4983.755107933006
13398,Ref.43_02G.SA.03.J11243.EU697907,0.06-8	C	-4966.398916642447
13907,Ref.H.BE.93.VI997.AF190128,0.09-9	01_AE	-5017.289984067711
11821,Ref.12_BF.AR.97.A32879.AF408629,0.03-8	F1	-4952.181246904627
4561,Ref.05_DF.ES.99.X492.AY227107,0.04-2	F1	-4929.275259329718
3709,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.02-5	02_AG	-4914.0313993790505
1560,Ref.43_02G.SA.03.J11223.EU697904,0.02-1	02_AG	-4887.8419246759195
14507,Ref.12_BF.AR.97.A32879.AF408629,0.09-4	12_BF	-5009.433432041599
6402,Ref.06_cpx.EE.01.EE0359.AY535659,0.08-5	01_AE	-4984.357746083692
8558,Ref.16_A2D.KE.91.KNH1271.AY945736,0.05-2	D	-4989.916884321328
11285,Ref.A2.CY.94.94CY017_41.AF286237,0.1-8	D	-5075.673334953497
10753,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-7	G	-5006.501299961571
9610,Ref.18_cpx.CU.99.CU14.AY586541,0.05-4	A1	-4954.1014367023145
2389,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-4	21_A2D	-4905.501386502548
5417,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-3	01_AE	-4996.811251892136
854,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.04-7	C	-4929.331704398451
12888,Ref.06_cpx.AU.96.BFP90.AF064699,0.03-5	D	-4943.8773816504845
131,Ref.G.NG.92.92NG083.U88826,0.06-9	10_CD	-4962.613914795076
13340,Ref.19_cpx.CU.99.CU29.AY588971,0.06-8	01_AE	-4999.161031558166
12040,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-0	C	-4794.639093430427
14264,Ref.19_cpx.CU.99.CU38.AY588970,0.09-7	01_AE	-5021.197149536586
10226,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-3	01_AE	-5009.3448289067965
9917,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-1	D	-5026.802703567809
548,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-9	D	-4923.218528099846
6935,Ref.19_cpx.CU.99.CU7.AY894994,0.07-5	D	-4907.7828104793425
1321,Ref.18_cpx.CU.99.CU68.AY894993,0.02-6	18_cpx	-4879.6709164425865
13956,Ref.D.CM.01.01CM_4412HAL.AY371157,0.09-9	D	-4874.8989234554965
13125,Ref.H.GB.00.00GBAC4001.FJ711703,0.06-6	D	-4938.325941376716
3300,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-1	34_01B	-4868.1650891825675
1991,Ref.07_BC.CN.98.98CN009.AF286230,0.02-2	07_BC	-4910.063460242589
12640,Ref.23_BG.CU.03.CB347.AY900572,0.06-5	D	-4986.032616094811
9951,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-1	D	-5034.9640082604155
14120,Ref.24_BG.CU.03.CB471.AY900575,0.09-6	A1	-5034.229285140515
8765,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-3	02_AG	-4952.514695939107
10587,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-4	D	-4979.812874813786
11981,Ref.G.NG.92.92NG083.U88826,0.03-9	G	-4932.454919053532
15595,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-4	C	-4973.081557689881
6266,Ref.02_AG.NG.x.IBNG.L39106,0.08-6	01_AE	-4995.674618711288
13785,Ref.F1.FI.93.FIN9363.AF075703,0.09-8	46_BF	-5009.5817755412545
14948,Ref.25_cpx.SA.03.J11233.EU697906,0.09-3	C	-4979.160171645249
13637,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.06-0	01_AE	-4964.023198012502
12823,Ref.D.UG.94.94UG114.U88824,0.03-5	D	-4928.074677681189
3864,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-4	D	-4944.8135589241
10873,Ref.12_BF.AR.97.A32879.AF408629,0.1-7	D	-5063.501066608174
15280,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-1	01_AE	-5026.92507969258
11200,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-9	01_AE	-4999.058884571878
3215,Ref.C.BR.92.BR025_d.U52953,0.01-1	C	-4918.684635009894
14484,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-4	D	-5036.095454051389
7267,Ref.32_06A1.EE.01.EE0369.AY535660,0.07-7	D	-4981.390736046874
2483,Ref.01_AE.AF.07.569M.GQ477441,0.01-4	01_AE	-4932.110838793992
2073,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-6	21_A2D	-4913.620621597131
539,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.04-9	D	-5008.20789792424
8462,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.07-9	46_BF	-4956.223738952569
12207,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.03-1	02_AG	-4919.014305381029
9658,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.05-5	C	-4982.123346820982
13434,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-1	D	-4965.904248004482
10398,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.1-2	10_CD	-5036.339677691049
4915,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-9	10_CD	-5053.9463587346045
4278,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-4	C	-4937.011376242985
1201,Ref.07_BC.CN.98.98CN009.AF286230,0.02-7	07_BC	-4919.301049285765
12788,Ref.15_01B.TH.96.M169.DQ354120,0.06-5	01_AE	-4983.361806903822
14694,Ref.23_BG.CU.03.CB347.AY900572,0.09-2	01_AE	-5024.048236680355
8749,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-3	C	-5025.056569331832
2742,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-2	F2	-4758.651018367486
10164,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-3	D	-4885.1877110643945
5476,Ref.02_AG.NG.x.IBNG.L39106,0.08-3	02_AG	-4994.769169242926
7466,Ref.33_01B.ID.07.JKT194_C.AB547464,0.07-1	01_AE	-4988.455357365026
5465,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-3	D	-5004.735410318387
13621,Ref.25_cpx.SA.03.J11451.EU697908,0.06-0	A1	-4969.794648131971
833,Ref.23_BG.CU.03.CB118.AY900571,0.04-7	G	-4966.749728704055
9156,Ref.05_DF.BE.93.VI961.AF076998,0.05-1	D	-4986.758277601404
11968,Ref.A1.UG.92.92UG037.AB253429,0.03-9	A1	-4958.221674592556
10388,Ref.A1.UG.92.92UG037.AB253429,0.1-2	D	-5060.314976017003
271,Ref.01_AE.AF.07.569M.GQ477441,0.02-9	01_AE	-4949.2993816615835
2448,Ref.35_AD.AF.05.05AF094.EF158040,0.01-4	A1	-4943.246711183633
13576,Ref.F1.BE.93.VI850.AF077336,0.06-1	F1	-4938.866769697982
15614,Ref.18_cpx.CU.99.CU14.AY586541,0.06-4	A1	-4957.839530879501
7550,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-1	01_AE	-4869.580501194854
1754,Ref.31_BC.BR.02.110PA.EF091932,0.02-3	C	-4899.148082832222
13176,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-6	01_AE	-4987.914329852172
4926,Ref.02_AG.LR.x.POC44951.AB485636,0.08-9	01_AE	-4997.637828039102
14759,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.09-2	B	-5066.692091599936
11585,Ref.G.BE.96.DRCBL.AF084936,0.04-3	D	-4923.130277627745
14564,Ref.02_AG.LR.x.POC44951.AB485636,0.09-5	01_AE	-5019.385730799881
8723,Ref.25_cpx.SA.03.J11451.EU697908,0.05-3	01_AE	-4946.335449211362
1833,Ref.07_BC.CN.98.98CN009.AF286230,0.02-3	07_BC	-4911.417327990726
8474,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.07-9	04_cpx	-5044.829928960375
5842,Ref.44_BF.CL.00.CH80.FJ358521,0.08-1	46_BF	-4992.149286230192
5027,Ref.12_BF.AR.97.A32879.AF408629,0.08-9	12_BF	-5011.60007133454
14123,Ref.D.CD.83.ELI.K03454,0.09-6	D	-4999.658388530793
14415,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-4	01_AE	-4933.675969271007
12959,Ref.H.BE.93.VI997.AF190128,0.03-6	B	-4947.194764103412
7668,Ref.31_BC.BR.04.04BR137.AY727526,0.07-2	C	-5020.342384025522
7293,Ref.D.UG.94.94UG114.U88824,0.07-0	D	-4977.53055047857
11194,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.1-9	D	-5037.423808335582
1154,Ref.09_cpx.US.99.99DE4057.AY093607,0.02-7	09_cpx	-4769.6821003071655
13696,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.06-0	D	-4979.571976121324
4680,Ref.K.CM.96.96CM_MP535.AJ249239,0.04-1	D	-4936.431021181612
10321,Ref.G.BE.96.DRCBL.AF084936,0.1-2	01_AE	-4980.624333333276
8497,Ref.B.US.98.1058_11.AY331295,0.07-9	D	-4991.073534709734
3088,Ref.A1.RW.92.92RW008.AB253421,0.01-0	A1	-4927.8815851731215
5733,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-1	A1	-4984.278176144367
12275,Ref.24_BG.CU.03.CB378.AY900574,0.03-1	D	-4975.043217077574
8941,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-0	40_BF	-4969.580607930741
10726,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-4	01_AE	-4998.138772524159
7557,Ref.G.NG.92.92NG083.U88826,0.07-1	D	-4967.7087368146285
15444,Ref.A1.UG.92.92UG037.AB253429,0.03-7	A1	-4954.867153672346
8948,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-0	04_cpx	-5044.1200565399495
13109,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-6	D	-4951.51022276732
9335,Ref.01_AE.CN.05.05GX001.GU564221,0.05-7	01_AE	-4938.291327505924
15123,Ref.01_AE.AF.07.569M.GQ477441,0.09-0	01_AE	-5047.6406219090295
1968,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-2	D	-4951.103859023247
6493,Ref.C.ZA.04.04ZASK146.AY772699,0.08-4	C	-4983.4242786711075
11277,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-8	01_AE	-5099.19450330175
4997,Ref.01_AE.TH.90.CM240.U54771,0.08-9	01_AE	-4997.67711518092
13185,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-6	D	-4947.496640911912
1017,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-6	01_AE	-4964.499182610799
6039,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.08-7	01_AE	-5038.1146113041905
15380,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-7	06_cpx	-4980.93486285011
15174,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-1	D	-4992.116949185161
3110,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-0	F1	-4913.344503811557
1117,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-7	H	-4892.65405864446
111,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-9	D	-4994.517879378718
7318,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-0	10_CD	-4989.568598448668
15423,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-7	11_cpx	-4930.84185469396
12539,Ref.18_cpx.CU.99.CU68.AY894993,0.06-2	C	-4964.667635757723
9115,Ref.24_BG.CU.03.CB378.AY900574,0.05-1	B	-5010.553584721507
3414,Ref.25_cpx.SA.03.J11233.EU697906,0.01-8	25_cpx	-4883.444620981524
