reference	major subtype found	log_likelihood of the reference subtype
4948,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-9	10_CD	-13238.612932471418
5893,Ref.49_cpx.GM.02.N18380.HQ385477,0.08-0	49_cpx	-12544.165980680385
10318,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-2	09_cpx	-14074.497140677357
7802,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-3	A1	-11755.190289091837
13278,Ref.12_BF.AR.99.ARMA159.AF385936,0.06-8	12_BF	-10730.688775187455
4210,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-3	28_BF	-7006.961288627933
2000,Ref.02_AG.NG.x.IBNG.L39106,0.02-2	02_AG	-5193.25286225069
6875,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-5	40_BF	-12655.80972094571
8915,Ref.A2.CY.94.94CY017_41.AF286237,0.05-0	A2	-10221.650088628918
8455,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-9	40_BF	-12504.241564685995
4694,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-1	22_01A1	-9041.631389458695
9662,Ref.08_BC.CN.06.nx2.HM067748,0.05-5	08_BC	-10092.273394485997
2732,Ref.16_A2D.KR.97.97KR004.AF286239,0.01-2	16_A2D	-4201.506674581537
15790,Ref.15_01B.TH.96.M169.DQ354120,0.06-7	15_01B	-11060.080201755738
4182,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.03-3	17_BF	-7153.79108678052
3527,Ref.G.BE.96.DRCBL.AF084936,0.01-9	G	-3856.8811916995237
7355,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-0	42_BF	-12276.550025610233
1251,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-7	21_A2D	-5575.93344335523
5951,Ref.21_A2D.KE.91.KNH1254.AY945737,0.08-0	21_A2D	-13361.002539273115
2867,Ref.14_BG.ES.00.X623.AF450097,0.01-3	14_BG	-3541.583320253499
4379,Ref.01_AE.AF.07.569M.GQ477441,0.03-4	01_AE	-6981.908150292624
6587,Ref.24_BG.CU.03.CB378.AY900574,0.08-4	24_BG	-13209.527873152056
1589,Ref.G.KE.93.HH8793_12_1.AF061641,0.02-0	G	-5126.837583135912
2362,Ref.05_DF.BE.93.VI961.AF076998,0.01-7	05_DF	-3696.1442828010845
8544,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.05-2	08_BC	-9783.80467374573
11483,Ref.20_BG.CU.99.Cu103.AY586545,0.04-4	20_BG	-8404.931785141145
2168,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.01-6	39_BF	-3767.114756627225
8808,Ref.A1.UG.92.92UG037.AB253429,0.05-3	A1	-9557.41487458258
2225,Ref.01_AE.CN.05.05GX001.GU564221,0.01-7	01_AE	-3436.9802435189818
2133,Ref.12_BF.AR.97.A32989.AF408630,0.01-6	12_BF	-3340.500817266433
3728,Ref.09_cpx.GH.96.96GH2911.AY093605,0.02-5	09_cpx	-5360.75261108554
274,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-9	28_BF	-5477.315071037718
14367,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-7	A2	-14394.284606619707
13350,Ref.35_AD.AF.05.05AF094.EF158040,0.06-8	35_AD	-11070.65248225929
915,Ref.C.IN.95.95IN21068.AF067155,0.04-7	C	-8295.849337963165
14675,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-5	17_BF	-14160.312457178896
8212,Ref.44_BF.CL.00.CH80.FJ358521,0.05-9	44_BF	-10610.560481459515
4799,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.04-0	13_cpx	-8614.122417448076
13663,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-0	45_cpx	-11204.360431083896
7263,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-7	13_cpx	-12072.544295785932
861,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-7	39_BF	-8739.293862628776
12965,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-6	G	-6909.47138372151
8658,Ref.43_02G.SA.03.J11243.EU697907,0.05-2	43_02G	-9675.006831914096
7833,Ref.G.PT.x.PT2695.AY612637,0.07-3	G	-12322.557407293145
14172,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-6	26_AU	-14542.546209204223
7002,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-6	10_CD	-12013.059431351458
10627,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-4	45_cpx	-14270.551742537966
12128,Ref.F2.CM.97.CM53657.AF377956,0.03-0	F2	-6909.6228989498995
12268,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-1	28_BF	-7389.815298059767
15596,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.06-4	22_01A1	-11639.05551859095
15088,Ref.35_AD.AF.05.05AF094.EF158040,0.09-0	35_AD	-14088.247065292979
4145,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-3	36_cpx	-7308.131870173855
10329,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-2	13_cpx	-14822.95995156878
1851,Ref.01_AE.AF.07.569M.GQ477441,0.02-3	01_AE	-5252.158161724121
1954,Ref.24_BG.CU.03.CB471.AY900575,0.02-2	24_BG	-5322.506034187495
3179,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-1	21_A2D	-3765.4499753178898
14410,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.09-4	22_01A1	-14077.234794526697
8939,Ref.G.PT.x.PT2695.AY612637,0.05-0	G	-9947.891839200516
12478,Ref.44_BF.CL.00.CH80.FJ358521,0.03-2	44_BF	-7668.822188741605
6112,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.08-7	38_BF1	-13134.617654317675
4140,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-3	22_01A1	-7128.764453534736
3905,Ref.01_AE.AF.07.569M.GQ477441,0.02-4	01_AE	-5376.82403597486
13454,Ref.08_BC.CN.06.nx2.HM067748,0.06-1	08_BC	-11316.608596492257
11118,Ref.24_BG.CU.03.CB471.AY900575,0.1-9	24_BG	-15308.434268374769
8348,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-8	14_BG	-12332.326533122054
14907,Ref.C.BR.92.BR025_d.U52953,0.09-3	C	-13512.033442701148
11590,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-3	F2	-8221.169499390142
8337,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-8	B	-11693.356289884627
427,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-8	45_cpx	-5653.8774869796225
2654,Ref.43_02G.SA.03.J11243.EU697907,0.01-5	43_02G	-3847.8091753910785
6037,Ref.25_cpx.SA.03.J11451.EU697908,0.08-7	25_cpx	-12696.978343506684
14495,Ref.35_AD.AF.05.05AF026.EF158043,0.09-4	35_AD	-13565.533788965826
7773,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-3	10_CD	-12123.28648309754
10093,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-0	17_BF	-14943.09703809536
4,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-9	09_cpx	-10897.933633563889
10894,Ref.05_DF.BE.93.VI961.AF076998,0.1-7	05_DF	-14492.697516432518
3969,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-5	21_A2D	-8680.885220882505
3468,Ref.05_DF.BE.93.VI961.AF076998,0.01-8	05_DF	-3627.148611958546
7769,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-3	13_cpx	-12396.569550376755
802,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.04-7	08_BC	-8295.160873319144
7227,Ref.35_AD.AF.05.05AF026.EF158043,0.07-7	35_AD	-12076.149194560261
805,Ref.C.ZA.04.04ZASK146.AY772699,0.04-7	C	-8401.84450622443
2548,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.01-5	26_AU	-3920.0459503322536
12381,Ref.18_cpx.CU.99.CU68.AY894993,0.03-2	18_cpx	-7054.813846801316
15637,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-4	13_cpx	-11329.019819064504
5413,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.08-3	45_cpx	-12710.222964993884
8783,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-3	40_BF	-10040.91922881958
1261,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.02-7	K	-5953.344697465975
12608,Ref.43_02G.SA.03.J11243.EU697907,0.06-2	43_02G	-10384.644870179925
4488,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.04-2	26_AU	-8642.47651137519
9813,Ref.18_cpx.CM.97.CM53379.AF377959,0.1-1	18_cpx	-14925.212689921322
11815,Ref.B.US.98.1058_11.AY331295,0.03-8	B	-6885.847124779076
7037,Ref.43_02G.SA.03.J11456.EU697909,0.07-6	43_02G	-12120.740915523882
6996,Ref.19_cpx.CU.99.CU38.AY588970,0.07-6	19_cpx	-12109.181092736495
9022,Ref.31_BC.BR.02.110PA.EF091932,0.05-1	31_BC	-9908.839484048913
11396,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.04-4	26_AU	-8780.184466168808
9386,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-7	26_AU	-10017.12451203847
9576,Ref.25_cpx.SA.03.J11233.EU697906,0.05-4	25_cpx	-9528.035521877124
6089,Ref.43_02G.SA.03.J11456.EU697909,0.08-7	43_02G	-13488.469726512903
13559,Ref.12_BF.AR.97.A32879.AF408629,0.06-1	12_BF	-10692.97506813882
12756,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.06-5	28_BF	-11213.779324368834
5495,Ref.B.US.98.1058_11.AY331295,0.08-3	B	-12478.088161268513
3330,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.01-8	08_BC	-3059.487249627908
3440,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-8	02_AG	-3539.244252909962
4598,Ref.31_BC.BR.02.110PA.EF091932,0.04-1	31_BC	-8789.95065518098
1836,Ref.K.CM.96.96CM_MP535.AJ249239,0.02-3	K	-5905.867131636843
1769,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-3	10_CD	-5552.361942663444
10905,Ref.H.BE.93.VI997.AF190128,0.1-6	H	-14910.495883270283
4964,Ref.J.CM.04.04CMU11421.GU237072,0.08-9	J	-11723.765806952366
7554,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.07-1	10_CD	-12304.817354819952
10230,Ref.A1.UG.92.92UG037.AB253429,0.1-3	A1	-14501.374563559944
14784,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-2	06_cpx	-13658.025020277984
2351,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.01-7	17_BF	-3849.4156568043177
1417,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-6	13_cpx	-5497.13451719853
6072,Ref.19_cpx.CU.99.CU29.AY588971,0.08-7	19_cpx	-13114.541598577518
11562,Ref.02_AG.LR.x.POC44951.AB485636,0.04-3	02_AG	-8336.424401853927
6798,Ref.09_cpx.SN.95.95SN1795.AY093603,0.07-5	09_cpx	-12011.255961472847
14900,Ref.09_cpx.US.99.99DE4057.AY093607,0.09-3	09_cpx	-13434.745297683685
8298,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-8	06_cpx	-12182.98924066248
13501,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-1	39_BF	-11405.005722750133
10954,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-6	D	-13971.977222763737
6044,Ref.33_01B.ID.07.JKT194_C.AB547464,0.08-7	33_01B	-13177.149295017936
15729,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.06-7	42_BF	-11325.791680988628
5043,Ref.21_A2D.KE.99.KSM4001.AF457072,0.08-9	21_A2D	-12916.41796928913
5900,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-0	06_cpx	-12901.130700921718
3474,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-8	28_BF	-3945.868423850368
3889,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-4	11_cpx	-5440.755572296416
2914,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-3	37_cpx	-4166.236341160316
6150,Ref.F1.BE.93.VI850.AF077336,0.08-7	F1	-12295.730212724722
11941,Ref.G.PT.x.PT2695.AY612637,0.03-9	G	-7216.384805525967
7498,Ref.47_BF.ES.08.X2457_2.FJ670529,0.07-1	47_BF	-12406.41508590087
8395,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-9	38_BF1	-12095.915181554168
8376,Ref.D.TZ.01.A280.AY253311,0.07-9	D	-11705.55240007656
3069,Ref.A2.CY.94.94CY017_41.AF286237,0.01-0	A2	-3856.2518600717754
4486,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.04-2	09_cpx	-8480.831635656778
10822,Ref.35_AD.AF.05.05AF094.EF158040,0.1-7	35_AD	-15436.900676616402
3654,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.02-5	26_AU	-5787.910802645368
1576,Ref.44_BF.CL.00.CH80.FJ358521,0.02-1	44_BF	-5786.808012633927
14205,Ref.C.ET.86.ETH2220.U46016,0.09-6	C	-13580.998393775686
4703,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-1	B	-8091.742892899963
3170,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.01-1	J	-3944.5323616128717
109,Ref.24_BG.CU.03.CB378.AY900574,0.06-9	24_BG	-11519.3815464004
2489,Ref.H.CF.90.056.AF005496,0.01-4	H	-3678.6902708347325
8464,Ref.06_cpx.AU.96.BFP90.AF064699,0.07-9	06_cpx	-12061.553332230294
1456,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-1	07_BC	-5070.352617999598
3516,Ref.33_01B.ID.07.JKT194_C.AB547464,0.01-9	33_01B	-3676.046281550365
10802,Ref.24_BG.CU.03.CB471.AY900575,0.1-7	24_BG	-15292.260950860113
6344,Ref.08_BC.CN.06.nx2.HM067748,0.08-5	08_BC	-13571.831300659569
8768,Ref.35_AD.AF.05.05AF094.EF158040,0.05-3	35_AD	-10262.774236555984
8633,Ref.B.NL.00.671_00T36.AY423387,0.05-2	B	-9760.041040454607
15632,Ref.15_01B.TH.96.M169.DQ354120,0.06-4	15_01B	-11109.703313997856
12595,Ref.01_AE.AF.07.569M.GQ477441,0.06-2	01_AE	-10548.574691760272
5150,Ref.09_cpx.GH.96.96GH2911.AY093605,0.08-8	09_cpx	-12750.650404478427
12631,Ref.47_BF.ES.08.P1942.GQ372987,0.06-2	47_BF	-11525.468607064557
4956,Ref.24_BG.CU.03.CB471.AY900575,0.08-9	24_BG	-13545.180744381649
11550,Ref.31_BC.BR.02.110PA.EF091932,0.04-3	31_BC	-9059.760230186472
13857,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.09-8	45_cpx	-14076.5095176756
15751,Ref.24_BG.CU.03.CB378.AY900574,0.06-7	24_BG	-11111.422414862072
12122,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-0	39_BF	-7215.2991283278125
13047,Ref.G.PT.x.PT2695.AY612637,0.03-6	G	-7089.76525586341
6694,Ref.24_BG.CU.03.CB471.AY900575,0.07-4	24_BG	-12250.925687483279
13858,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-8	22_01A1	-14529.021465339118
11644,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-3	26_AU	-8549.20127888499
12191,Ref.D.UG.94.94UG114.U88824,0.03-1	D	-6886.660152062992
14226,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-7	12_BF	-13990.002099552958
9035,Ref.14_BG.ES.00.X605.AF450096,0.05-1	14_BG	-9853.387874290007
4907,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-9	G	-12909.730970354138
11116,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.1-9	F2	-14025.307705127563
4792,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-0	D	-8124.496277228091
11617,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.04-3	27_cpx	-9274.872601471365
5351,Ref.05_DF.ES.99.X492.AY227107,0.06-3	05_DF	-11042.263750435948
11371,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.1-8	13_cpx	-14979.038421581634
5611,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-2	40_BF	-13307.25696906981
13661,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-0	17_BF	-11147.092218268488
10183,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.1-3	39_BF	-14774.017751617434
3608,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.01-9	14_BG	-3380.4339712440287
12026,Ref.A2.CD.97.97CDKTB48.AF286238,0.03-0	A2	-7488.637872556487
1377,Ref.01_AE.AF.07.569M.GQ477441,0.02-6	01_AE	-5281.592174486723
6001,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-0	K	-13620.962453256152
13989,Ref.43_02G.SA.03.J11456.EU697909,0.09-9	43_02G	-13901.769808292936
6507,Ref.14_BG.ES.00.X605.AF450096,0.08-4	14_BG	-13399.666757726536
494,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.04-9	26_AU	-8693.407974663582
4006,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-5	F2	-8182.548098904296
6699,Ref.05_DF.BE.x.VI1310.AF193253,0.07-4	05_DF	-12554.585355771373
11122,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-9	09_cpx	-14747.243994137496
11143,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-9	27_cpx	-14898.403843684428
14211,Ref.47_BF.ES.08.P1942.GQ372987,0.09-6	47_BF	-14256.912081042165
11883,Ref.25_cpx.SA.03.J11451.EU697908,0.03-9	25_cpx	-6968.570811786762
7160,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-7	10_CD	-11913.734469120642
12562,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-2	37_cpx	-11184.60364817003
15719,Ref.03_AB.RU.97.KAL153_2.AF193276,0.06-7	03_AB	-11334.34574923283
11001,Ref.01_AE.TH.90.CM240.U54771,0.1-6	01_AE	-14479.660423389074
15156,Ref.F1.BE.93.VI850.AF077336,0.09-0	F1	-13430.225739782538
9026,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.05-1	26_AU	-9957.395527416418
778,Ref.F1.BE.93.VI850.AF077336,0.04-8	F1	-8027.384822544741
13800,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.09-8	06_cpx	-13692.611638520399
9663,Ref.D.UG.94.94UG114.U88824,0.05-5	D	-9508.833402837698
3295,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.01-1	39_BF	-3784.017442259592
706,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-8	17_BF	-8678.677614524877
7387,Ref.H.CF.90.056.AF005496,0.07-0	H	-12376.897964756292
454,Ref.43_02G.SA.03.J11223.EU697904,0.02-8	43_02G	-5588.076158437157
14157,Ref.07_BC.CN.98.98CN009.AF286230,0.09-6	07_BC	-14108.667089413335
14024,Ref.F2.CM.97.CM53657.AF377956,0.09-9	F2	-13984.838158234103
10103,Ref.47_BF.ES.08.P1942.GQ372987,0.1-0	47_BF	-15031.998418182697
152,Ref.49_cpx.GM.97.N28353.HQ385478,0.06-9	49_cpx	-11019.687463500753
7153,Ref.23_BG.CU.03.CB118.AY900571,0.07-7	23_BG	-12787.78920531062
14048,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-9	46_BF	-13936.264887439114
6843,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-5	15_01B	-12273.58433183208
12668,Ref.02_AG.LR.x.POC44951.AB485636,0.06-5	02_AG	-10873.925611909968
3379,Ref.D.CD.83.ELI.K03454,0.01-8	D	-3618.310187502039
7836,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-3	09_cpx	-11826.348405090472
13498,Ref.19_cpx.CU.99.CU29.AY588971,0.06-1	19_cpx	-11101.490225399457
14038,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-9	38_BF1	-14249.45115280036
11561,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-3	13_cpx	-8722.783709896568
422,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-8	46_BF	-5521.017625752906
4042,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-5	40_BF	-8670.615931151206
6423,Ref.F1.FR.96.96FR_MP411.AJ249238,0.08-5	F1	-12833.221527603784
9561,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-4	40_BF	-10232.032698427065
10697,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-4	45_cpx	-15108.954449032462
12410,Ref.A1.RW.92.92RW008.AB253421,0.03-2	A1	-7071.183841571723
13562,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-1	14_BG	-11453.465288761383
14481,Ref.F1.FR.96.96FR_MP411.AJ249238,0.09-4	F1	-13674.624509632347
1691,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-0	45_cpx	-5783.3904468093315
14098,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-6	11_cpx	-13449.877752114007
13304,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-8	22_01A1	-11261.817601686633
4864,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.04-0	36_cpx	-8743.151470453517
8323,Ref.20_BG.CU.99.Cu103.AY586545,0.07-8	20_BG	-12274.074210384504
12157,Ref.47_BF.ES.08.P1942.GQ372987,0.03-0	47_BF	-7146.473204102996
15740,Ref.K.CM.96.96CM_MP535.AJ249239,0.06-7	K	-11478.47320815849
4639,Ref.18_cpx.CU.99.CU68.AY894993,0.04-1	18_cpx	-8569.107930640446
7655,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-2	39_BF	-12301.281231448866
9046,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-1	33_01B	-9846.91869267796
15780,Ref.43_02G.SA.03.J11223.EU697904,0.06-7	43_02G	-10902.163365265826
1433,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-1	H	-4857.708379931047
2913,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-3	33_01B	-3663.2996990179836
8572,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-2	33_01B	-10041.224784303493
589,Ref.J.SE.93.SE9280_7887.AF082394,0.04-9	J	-8986.240869125011
14298,Ref.35_AD.AF.05.05AF094.EF158040,0.09-7	35_AD	-14006.170863096611
726,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-8	09_cpx	-8438.000000072738
1928,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-2	22_01A1	-5728.409613116362
463,Ref.A2.CM.01.01CM_1445MV.GU201516,0.02-8	A2	-5702.586124318968
3508,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.01-9	22_01A1	-3965.3197954135267
12733,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.06-5	40_BF	-11568.126548160832
8667,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.05-2	39_BF	-10226.28275316903
4327,Ref.D.CD.83.ELI.K03454,0.03-4	D	-6761.319250314216
22,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.06-9	27_cpx	-11301.716645998888
4264,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-3	28_BF	-7345.801546054609
15028,Ref.A2.CD.97.97CDKTB48.AF286238,0.09-0	A2	-14179.048037148437
7129,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-7	21_A2D	-12129.731707781408
10584,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.1-5	28_BF	-15026.580841041867
4731,Ref.47_BF.ES.08.P1942.GQ372987,0.04-1	47_BF	-9055.414520040844
10364,Ref.09_cpx.GH.96.96GH2911.AY093605,0.1-2	09_cpx	-14432.624096274933
8313,Ref.11_cpx.CM.97.MP818.AJ291718,0.07-8	11_cpx	-12257.264744952648
9282,Ref.A1.UG.92.92UG037.AB253429,0.05-6	A1	-9818.652140442062
374,Ref.24_BG.CU.03.CB471.AY900575,0.02-8	24_BG	-5510.455213434393
13975,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.09-9	39_BF	-14383.12932044164
3554,Ref.35_AD.AF.05.05AF094.EF158040,0.01-9	35_AD	-3675.7083383838194
1428,Ref.12_BF.AR.99.ARMA159.AF385936,0.02-1	12_BF	-5008.576127564192
2638,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.01-5	26_AU	-3830.10426270425
1227,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-7	B	-5016.195351928084
14488,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-4	26_AU	-14527.39555012873
12329,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.03-2	04_cpx	-6828.105155866713
10057,Ref.F1.FR.96.96FR_MP411.AJ249238,0.1-0	F1	-14429.176351006872
7824,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-3	06_cpx	-11910.305740105812
9430,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.05-7	38_BF1	-9965.654814877898
1923,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.02-2	13_cpx	-5525.632400893471
12676,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.06-5	11_cpx	-10637.769509604494
15109,Ref.01_AE.TH.90.CM240.U54771,0.09-0	01_AE	-13759.808971372699
6343,Ref.14_BG.ES.00.X623.AF450097,0.08-5	14_BG	-12984.604052785027
430,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-8	39_BF	-5602.34311906916
3712,Ref.35_AD.AF.05.05AF094.EF158040,0.02-5	35_AD	-5618.696389763896
185,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.02-9	13_cpx	-5603.100524827565
2428,Ref.24_BG.CU.03.CB471.AY900575,0.01-4	24_BG	-3585.3388989460022
11892,Ref.B.TH.90.BK132.AY173951,0.03-9	B	-6766.8731818610095
13500,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-1	37_cpx	-11551.273287973203
12913,Ref.J.SE.93.SE9280_7887.AF082394,0.03-5	J	-7497.379798065637
11592,Ref.24_BG.CU.03.CB471.AY900575,0.04-3	24_BG	-8638.067820460532
14772,Ref.35_AD.AF.05.05AF094.EF158040,0.09-2	35_AD	-14237.676112999448
10337,Ref.A2.CY.94.94CY017_41.AF286237,0.1-2	A2	-14828.577966039033
2990,Ref.F1.BE.93.VI850.AF077336,0.01-3	F1	-3469.0035579594114
2411,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-4	45_cpx	-4102.814667905226
5650,Ref.F2.CM.97.CM53657.AF377956,0.08-2	F2	-13043.39749994694
10887,Ref.C.ET.86.ETH2220.U46016,0.1-7	C	-14177.866516368083
6381,Ref.D.CD.83.ELI.K03454,0.08-5	D	-12560.097508285631
1896,Ref.23_BG.CU.03.CB347.AY900572,0.02-2	23_BG	-5660.956948758972
1953,Ref.18_cpx.CU.99.CU68.AY894993,0.02-2	18_cpx	-5397.2002025721495
233,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.02-9	45_cpx	-5730.59049211973
10303,Ref.25_cpx.SA.03.J11451.EU697908,0.1-2	25_cpx	-14433.479908540674
15066,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-0	F2	-13716.22901249655
10298,Ref.02_AG.LR.x.POC44951.AB485636,0.1-2	02_AG	-14242.196583243976
13935,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.09-9	10_CD	-14014.765083133769
