reference	major subtype found	log_likelihood of the reference subtype
3791,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-5	06_cpx	-4916.673620543093
12558,Ref.H.BE.93.VI991.AF190127,0.06-2	D	-4996.5747955279685
11267,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.1-8	01_AE	-5024.578840071735
7338,Ref.37_cpx.CM.97.CM53392.AF377957,0.07-0	A1	-5057.681323357443
4888,Ref.15_01B.TH.96.M169.DQ354120,0.04-0	01_AE	-4954.32653776471
9001,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.05-0	13_cpx	-4970.625258422342
7249,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.07-7	F1	-5002.844844293608
6973,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-6	B	-5006.293838280979
1913,Ref.18_cpx.CM.97.CM53379.AF377959,0.02-2	18_cpx	-4931.821973313765
14725,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.09-2	D	-5019.392729549917
10167,Ref.C.BR.92.BR025_d.U52953,0.1-3	C	-5041.961237534738
11843,Ref.31_BC.BR.04.04BR142.AY727527,0.03-8	C	-4949.67039657331
12546,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-2	A1	-4984.0981101177285
8854,Ref.12_BF.AR.99.ARMA159.AF385936,0.05-0	12_BF	-4943.099566996681
1560,Ref.43_02G.SA.03.J11223.EU697904,0.02-1	43_02G	-4875.142847120929
6161,Ref.32_06A1.EE.01.EE0369.AY535660,0.08-7	D	-5045.2388301918345
7273,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-0	D	-5033.442314459681
9536,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-4	F2	-4814.836277768515
7550,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-1	01_AE	-4879.414244435627
13496,Ref.J.CM.04.04CMU11421.GU237072,0.06-1	B	-4872.212508322752
4211,Ref.F1.FR.96.96FR_MP411.AJ249238,0.03-3	F1	-4899.99450519562
12823,Ref.D.UG.94.94UG114.U88824,0.03-5	D	-4919.0723232663095
10388,Ref.A1.UG.92.92UG037.AB253429,0.1-2	A1	-5064.304398130642
7466,Ref.33_01B.ID.07.JKT194_C.AB547464,0.07-1	01_AE	-4998.265236259647
14564,Ref.02_AG.LR.x.POC44951.AB485636,0.09-5	02_AG	-5018.443566238513
13785,Ref.F1.FI.93.FIN9363.AF075703,0.09-8	F1	-5012.076668637617
2294,Ref.06_cpx.EE.01.EE0359.AY535659,0.01-7	06_cpx	-4897.432019778215
7267,Ref.32_06A1.EE.01.EE0369.AY535660,0.07-7	A1	-5017.6717013459565
11285,Ref.A2.CY.94.94CY017_41.AF286237,0.1-8	C	-5094.803589217757
13907,Ref.H.BE.93.VI997.AF190128,0.09-9	D	-5020.780141511198
8628,Ref.25_cpx.SA.03.J11233.EU697906,0.05-2	B	-4945.483609309043
3414,Ref.25_cpx.SA.03.J11233.EU697906,0.01-8	25_cpx	-4871.391032204229
10587,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-4	D	-4993.131363862938
7657,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-2	D	-4997.094772555038
13271,Ref.32_06A1.EE.01.EE0369.AY535660,0.06-6	A1	-4994.976049787965
10681,Ref.07_BC.CN.98.98CN009.AF286230,0.1-4	C	-5011.501563429913
13180,Ref.J.CM.04.04CMU11421.GU237072,0.06-6	A1	-4880.268588272134
2480,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.01-4	C	-4912.311295051843
13956,Ref.D.CM.01.01CM_4412HAL.AY371157,0.09-9	D	-4878.68038443702
5476,Ref.02_AG.NG.x.IBNG.L39106,0.08-3	02_AG	-4990.9320353422845
5465,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-3	D	-5017.393206038105
11194,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.1-9	D	-5061.512836062973
7242,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-7	D	-5010.868984284359
8474,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.07-9	D	-5046.289679166623
6039,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.08-7	C	-5037.487515905823
3175,Ref.C.ZA.04.04ZASK146.AY772699,0.01-1	C	-4872.765635198883
14948,Ref.25_cpx.SA.03.J11233.EU697906,0.09-3	02_AG	-4998.841985831753
13576,Ref.F1.BE.93.VI850.AF077336,0.06-1	F1	-4934.442946513182
7067,Ref.J.SE.93.SE9280_7887.AF082394,0.07-6	D	-5002.824927962516
5143,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.08-8	D	-4967.688675224722
539,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.04-9	B	-4998.000432404972
15709,Ref.A2.CY.94.94CY017_41.AF286237,0.06-7	A1	-5017.810831923309
13125,Ref.H.GB.00.00GBAC4001.FJ711703,0.06-6	H	-4929.223918815503
12640,Ref.23_BG.CU.03.CB347.AY900572,0.06-5	02_AG	-4999.787141462279
13434,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-1	D	-4964.523287210342
1321,Ref.18_cpx.CU.99.CU68.AY894993,0.02-6	18_cpx	-4868.786165880516
14484,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-4	C	-5066.684400687765
13696,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.06-0	F1	-4981.824505639331
6867,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-5	D	-4998.667079129442
9249,Ref.43_02G.SA.03.J11456.EU697909,0.05-6	02_AG	-4992.694784669123
3656,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.02-5	A1	-4920.142429738198
271,Ref.01_AE.AF.07.569M.GQ477441,0.02-9	01_AE	-4923.79394927445
8558,Ref.16_A2D.KE.91.KNH1271.AY945736,0.05-2	A1	-4994.451064504448
2593,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.01-5	29_BF	-4932.5114813424425
8765,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-3	02_AG	-4964.725970327664
11968,Ref.A1.UG.92.92UG037.AB253429,0.03-9	A1	-4947.74407788736
3300,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-1	34_01B	-4837.6708386333385
175,Ref.18_cpx.CM.97.CM53379.AF377959,0.02-9	18_cpx	-4925.002962111988
15614,Ref.18_cpx.CU.99.CU14.AY586541,0.06-4	D	-4961.4300069906685
14123,Ref.D.CD.83.ELI.K03454,0.09-6	D	-5003.657275410612
6266,Ref.02_AG.NG.x.IBNG.L39106,0.08-6	02_AG	-4994.260551598158
3088,Ref.A1.RW.92.92RW008.AB253421,0.01-0	A1	-4909.0330378341605
9168,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-6	09_cpx	-4942.029489085671
13176,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-6	09_cpx	-4991.716010088563
11821,Ref.12_BF.AR.97.A32879.AF408629,0.03-8	12_BF	-4932.5242586056
4278,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-4	08_BC	-4921.328172056641
14694,Ref.23_BG.CU.03.CB347.AY900572,0.09-2	01_AE	-5046.384367722228
10873,Ref.12_BF.AR.97.A32879.AF408629,0.1-7	A1	-5075.483054113879
2073,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-6	21_A2D	-4896.509402697509
2389,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-4	21_A2D	-4885.892364687469
9658,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.05-5	A1	-4993.3623814154025
382,Ref.J.CM.04.04CMU11421.GU237072,0.02-8	09_cpx	-4816.772866071126
4447,Ref.14_BG.ES.00.X623.AF450097,0.04-2	A1	-4934.124242257421
8749,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-3	C	-5026.616086082338
10726,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-4	01_AE	-5029.087868829052
1754,Ref.31_BC.BR.02.110PA.EF091932,0.02-3	C	-4889.31308534211
2742,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-2	F2	-4743.0872828898955
7557,Ref.G.NG.92.92NG083.U88826,0.07-1	D	-4964.0495690572925
7459,Ref.25_cpx.SA.03.J11451.EU697908,0.07-1	A1	-4988.230646878358
12788,Ref.15_01B.TH.96.M169.DQ354120,0.06-5	01_AE	-4968.212536605526
1791,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-3	04_cpx	-4943.395326073037
10753,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-7	D	-5014.235108212031
548,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-9	F1	-4917.704138234567
15,Ref.C.ZA.04.04ZASK146.AY772699,0.06-9	C	-4947.602158847613
11585,Ref.G.BE.96.DRCBL.AF084936,0.04-3	G	-4916.955049416981
12959,Ref.H.BE.93.VI997.AF190128,0.03-6	H	-4935.053809198335
8462,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.07-9	F1	-4964.665001815446
4680,Ref.K.CM.96.96CM_MP535.AJ249239,0.04-1	D	-4939.957710751881
5417,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-3	02_AG	-5009.00062664947
6757,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-4	B	-4972.568660429684
15444,Ref.A1.UG.92.92UG037.AB253429,0.03-7	A1	-4943.101194184586
10648,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-4	02_AG	-5068.346830094668
7177,Ref.A2.CY.94.94CY017_41.AF286237,0.07-7	A1	-5048.979486223832
9484,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-4	09_cpx	-4949.117315073907
1201,Ref.07_BC.CN.98.98CN009.AF286230,0.02-7	07_BC	-4902.0147668219315
6126,Ref.02_AG.CM.99.pBD6_15.AY271690,0.08-7	02_AG	-5063.218233811865
7293,Ref.D.UG.94.94UG114.U88824,0.07-0	D	-4975.729520915556
11200,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-9	01_AE	-5016.128154945697
833,Ref.23_BG.CU.03.CB118.AY900571,0.04-7	A1	-4973.875910449696
131,Ref.G.NG.92.92NG083.U88826,0.06-9	D	-4964.02342163477
2483,Ref.01_AE.AF.07.569M.GQ477441,0.01-4	01_AE	-4908.237052781183
14264,Ref.19_cpx.CU.99.CU38.AY588970,0.09-7	A1	-5035.648720111801
13814,Ref.19_cpx.CU.99.CU29.AY588971,0.09-8	01_AE	-5038.914986822578
10387,Ref.35_AD.AF.05.05AF026.EF158043,0.1-2	A1	-5056.966292900335
5842,Ref.44_BF.CL.00.CH80.FJ358521,0.08-1	F1	-5014.112508223369
9917,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-1	B	-5024.336108856687
7230,Ref.F2.CM.97.CM53657.AF377956,0.07-7	01_AE	-4977.7640092265965
4901,Ref.H.BE.93.VI997.AF190128,0.08-9	D	-5015.529975443735
10398,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.1-2	D	-5052.539516263697
14937,Ref.43_02G.SA.03.J11456.EU697909,0.09-3	C	-5038.538175956524
8723,Ref.25_cpx.SA.03.J11451.EU697908,0.05-3	02_AG	-4946.173054730929
6603,Ref.C.IN.95.95IN21068.AF067155,0.08-4	C	-5010.535232161775
13398,Ref.43_02G.SA.03.J11243.EU697907,0.06-8	02_AG	-4984.1780854613435
1090,Ref.24_BG.ES.08.X2456_2.FJ670526,0.04-6	A1	-4969.695528958745
7668,Ref.31_BC.BR.04.04BR137.AY727526,0.07-2	C	-5038.604556579114
3000,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-3	28_BF	-4919.945917735129
4561,Ref.05_DF.ES.99.X492.AY227107,0.04-2	F1	-4918.753669464046
14415,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-4	02_AG	-4969.376618310701
14514,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-4	01_AE	-5057.378711431351
6869,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.07-5	02_AG	-4987.743693304107
14664,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-5	D	-5080.682141572525
11577,Ref.23_BG.CU.03.CB118.AY900571,0.04-3	A1	-4959.133648257471
9610,Ref.18_cpx.CU.99.CU14.AY586541,0.05-4	A1	-4952.114298251341
4915,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-9	01_AE	-5089.8100069049215
6402,Ref.06_cpx.EE.01.EE0359.AY535659,0.08-5	A1	-4992.384459361412
14759,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.09-2	D	-5075.264470349728
2448,Ref.35_AD.AF.05.05AF094.EF158040,0.01-4	35_AD	-4918.264590662256
12040,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-0	A1	-4794.872913559895
4926,Ref.02_AG.LR.x.POC44951.AB485636,0.08-9	A1	-5003.764903446501
5483,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.08-3	01_AE	-5040.732400568823
10226,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-3	F1	-5025.507299250831
5027,Ref.12_BF.AR.97.A32879.AF408629,0.08-9	12_BF	-5016.466041883897
13340,Ref.19_cpx.CU.99.CU29.AY588971,0.06-8	D	-5001.484857544696
15280,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-1	A1	-5060.302529363362
4762,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-0	D	-4961.8546524009635
854,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.04-7	A1	-4925.373131231992
9156,Ref.05_DF.BE.93.VI961.AF076998,0.05-1	D	-4988.282901719718
9951,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-1	D	-5066.918473309811
4437,Ref.01_AE.CN.05.05GX001.GU564221,0.04-2	01_AE	-4911.688729745526
15595,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-4	02_AG	-4974.844012668431
2121,Ref.A2.CY.94.94CY017_41.AF286237,0.01-6	A2	-4931.5377447491655
13621,Ref.25_cpx.SA.03.J11451.EU697908,0.06-0	A1	-4966.452908488656
8497,Ref.B.US.98.1058_11.AY331295,0.07-9	B	-4985.55275015653
5382,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-3	D	-5005.296183680554
10321,Ref.G.BE.96.DRCBL.AF084936,0.1-2	A1	-4995.299714167534
1833,Ref.07_BC.CN.98.98CN009.AF286230,0.02-3	07_BC	-4898.167972942743
12888,Ref.06_cpx.AU.96.BFP90.AF064699,0.03-5	06_cpx	-4934.509064249176
12275,Ref.24_BG.CU.03.CB378.AY900574,0.03-1	D	-4965.5168841450295
518,Ref.19_cpx.CU.99.CU38.AY588970,0.04-9	02_AG	-4934.871364627222
11806,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-8	B	-4930.734133131445
12207,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.03-1	A1	-4917.316865035984
7761,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-3	A1	-5002.886333063633
1991,Ref.07_BC.CN.98.98CN009.AF286230,0.02-2	07_BC	-4896.3483483859145
731,Ref.01_AE.TH.90.CM240.U54771,0.04-8	01_AE	-4940.1551345404105
4197,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-3	F2	-4890.1178419542475
7281,Ref.01_AE.CN.05.05GX001.GU564221,0.07-0	01_AE	-4970.692976348351
3215,Ref.C.BR.92.BR025_d.U52953,0.01-1	C	-4897.458487460082
9335,Ref.01_AE.CN.05.05GX001.GU564221,0.05-7	01_AE	-4924.6891615773675
4605,Ref.14_BG.ES.00.X623.AF450097,0.04-1	G	-4941.291503743824
6935,Ref.19_cpx.CU.99.CU7.AY894994,0.07-5	D	-4910.330417237762
11656,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-3	02_AG	-4955.554672356423
11277,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-8	D	-5122.605524344729
7318,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-0	D	-4998.436958314102
9869,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.1-1	F1	-5091.923405777236
14507,Ref.12_BF.AR.97.A32879.AF408629,0.09-4	12_BF	-5016.835026674977
9879,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-1	A1	-5076.596990461336
10911,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-6	01_AE	-5047.318517043702
490,Ref.31_BC.BR.02.110PA.EF091932,0.04-9	C	-4942.98659365844
15480,Ref.44_BF.CL.00.CH80.FJ358521,0.03-7	F1	-4923.316903291606
8871,Ref.14_BG.ES.00.X623.AF450097,0.05-0	D	-4969.447298641321
5784,Ref.25_cpx.SA.03.J11233.EU697906,0.08-1	A1	-4995.234874052622
4179,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-3	B	-4924.31566637047
15774,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-7	D	-4969.240421153143
3709,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.02-5	A1	-4907.120079804775
6224,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-6	A1	-5026.745291301689
3480,Ref.09_cpx.SN.95.95SN1795.AY093603,0.01-9	09_cpx	-4869.02255777926
15423,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-7	11_cpx	-4917.720163742567
14165,Ref.F1.FR.96.96FR_MP411.AJ249238,0.09-6	F1	-5006.797846074345
9115,Ref.24_BG.CU.03.CB378.AY900574,0.05-1	02_AG	-5015.719922964923
4880,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-0	01_AE	-4897.748722335855
9889,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-1	F1	-5081.005562460868
14190,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-6	D	-5054.551515414107
2048,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-2	49_cpx	-4672.30425230108
3447,Ref.12_BF.AR.97.A32879.AF408629,0.01-8	12_BF	-4897.584928527402
4155,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-3	49_cpx	-4742.757209843712
5623,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-2	B	-5017.022431800185
8756,Ref.J.CM.04.04CMU11421.GU237072,0.05-3	C	-4867.537706952954
6493,Ref.C.ZA.04.04ZASK146.AY772699,0.08-4	C	-4987.34415182637
13185,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-6	D	-4945.112268600099
14730,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-2	D	-5013.450267920628
14023,Ref.H.CF.90.056.AF005496,0.09-9	H	-5007.078460842875
4319,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-4	04_cpx	-4963.345352802647
14120,Ref.24_BG.CU.03.CB471.AY900575,0.09-6	01_AE	-5054.702740658381
2312,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.01-7	04_cpx	-4968.403232681621
6296,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-6	D	-5017.150111217507
9820,Ref.08_BC.CN.06.nx2.HM067748,0.1-1	D	-5083.7706693114915
1968,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-2	B	-4942.35174883168
4218,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-3	A1	-4958.967930869255
14735,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.09-2	01_AE	-5008.796315262294
4225,Ref.35_AD.AF.05.05AF026.EF158043,0.03-3	A1	-4924.152356358968
5149,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-8	B	-5018.263042531787
1767,Ref.14_BG.ES.00.X605.AF450096,0.02-3	14_BG	-4900.436050507484
15123,Ref.01_AE.AF.07.569M.GQ477441,0.09-0	01_AE	-5052.907819250826
11745,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-8	04_cpx	-4963.629013834982
8524,Ref.05_DF.BE.93.VI961.AF076998,0.07-9	F1	-4985.074946541242
5038,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-9	01_AE	-5002.966480514035
15368,Ref.B.TH.90.BK132.AY173951,0.03-7	B	-4908.58137846213
11608,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-3	F1	-4931.32424141237
5798,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-1	01_AE	-5047.37262869157
4304,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-4	25_cpx	-4907.8589723148725
7339,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-0	D	-4970.729410362501
4947,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-9	01_AE	-4983.278905663648
5744,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-1	D	-4841.834706306173
111,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-9	A1	-4998.411293954329
15174,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-1	12_BF	-4991.832717339455
877,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-7	B	-4901.559161380585
2670,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-5	24_BG	-4909.504254541286
5314,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.06-3	04_cpx	-5047.130363072081
3356,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.01-8	25_cpx	-4874.143569923885
15542,Ref.24_BG.CU.03.CB471.AY900575,0.06-4	C	-5015.113339574533
8948,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-0	04_cpx	-5042.204547273315
3110,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-0	F1	-4894.727844252448
3106,Ref.02_AG.NG.x.IBNG.L39106,0.01-0	02_AG	-4867.252841327861
840,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.04-7	D	-4956.5698875063235
6330,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-5	01_AE	-4989.952813695703
4704,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-1	02_AG	-4982.774775937063
13255,Ref.19_cpx.CU.99.CU7.AY894994,0.06-6	D	-4874.716300792243
12900,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-5	28_BF	-4963.388926555924
14940,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-3	F1	-4990.824621982937
3864,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-4	B	-4931.5274477682915
10281,Ref.H.GB.00.00GBAC4001.FJ711703,0.1-2	D	-5016.151721018702
10164,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-3	D	-4886.369121619759
15645,Ref.H.BE.93.VI997.AF190128,0.06-7	H	-4984.873973582566
8387,Ref.01_AE.CN.05.05GX001.GU564221,0.07-9	01_AE	-4980.629044441383
11344,Ref.43_02G.SA.03.J11243.EU697907,0.1-8	A1	-5026.436807929536
4765,Ref.D.UG.94.94UG114.U88824,0.04-0	D	-4931.603486020453
8853,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-0	D	-5021.232887886197
13329,Ref.18_cpx.CU.99.CU68.AY894993,0.06-8	C	-4930.171090740425
15118,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.09-0	F1	-5041.725914232484
1702,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-0	02_AG	-4956.732842852718
748,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.04-8	28_BF	-4942.541008352491
2378,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.01-4	29_BF	-4897.961094981066
1117,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-7	H	-4872.865078704408
12539,Ref.18_cpx.CU.99.CU68.AY894993,0.06-2	A1	-4968.663377093019
13565,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-1	B	-4966.691639105173
8194,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.05-9	01_AE	-4994.579924731589
10125,Ref.01_AE.CN.05.05GX001.GU564221,0.1-3	01_AE	-4985.0138836572405
11981,Ref.G.NG.92.92NG083.U88826,0.03-9	G	-4921.045826981336
15380,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-7	06_cpx	-4980.488925692757
9651,Ref.01_AE.CN.05.05GX001.GU564221,0.05-5	01_AE	-4922.921686103401
3105,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-0	F1	-4875.122145821045
12798,Ref.23_BG.CU.03.CB347.AY900572,0.03-5	A1	-4958.92257019133
10833,Ref.F2.CM.95.95CM_MP255.AJ249236,0.1-7	A1	-4999.156308765061
13608,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-0	A1	-5007.005687579072
13822,Ref.H.BE.93.VI991.AF190127,0.09-8	D	-5032.639741824725
10880,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-7	01_AE	-5073.439651929998
14029,Ref.C.IN.95.95IN21068.AF067155,0.09-9	D	-5008.599135913816
2517,Ref.A2.CM.01.01CM_1445MV.GU201516,0.01-4	A2	-4907.6707498899095
13807,Ref.D.CD.83.ELI.K03454,0.09-8	D	-5007.39785318304
2349,Ref.05_DF.ES.99.X492.AY227107,0.01-7	05_DF	-4865.250140738215
12951,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-5	A1	-4964.256303197768
3443,Ref.C.IN.95.95IN21068.AF067155,0.01-8	C	-4892.558660027622
7722,Ref.43_02G.SA.03.J11223.EU697904,0.07-2	D	-4964.574812908721
172,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-9	A1	-4933.102001481478
13109,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-6	D	-4946.0084389960275
6409,Ref.F2.CM.95.95CM_MP255.AJ249236,0.08-5	C	-4978.159871711886
14153,Ref.G.PT.x.PT2695.AY612637,0.09-6	01_AE	-5095.718191260166
8941,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-0	B	-4970.946992044562
3698,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-5	A1	-4920.417605559966
5733,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-1	A1	-5001.413580900429
1017,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-6	01_AE	-4963.3264223439555
10734,Ref.15_01B.TH.96.M169.DQ354120,0.1-4	01_AE	-5061.385953140422
13222,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.06-6	F1	-4994.726745007804
14910,Ref.24_BG.CU.03.CB471.AY900575,0.09-3	A1	-5055.526245805052
6117,Ref.01_AE.AF.07.569M.GQ477441,0.08-7	01_AE	-5024.475118025756
13637,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.06-0	01_AE	-4962.8474902602975
15260,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-1	01_AE	-5082.675062154749
1154,Ref.09_cpx.US.99.99DE4057.AY093607,0.02-7	09_cpx	-4751.326866788599
4380,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-4	B	-4930.186196423942
9614,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-4	F1	-4966.3017332849295
14105,Ref.23_BG.CU.03.CB118.AY900571,0.09-6	A1	-5037.082524314603
14322,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-7	D	-5082.466309875237
3825,Ref.25_cpx.SA.03.J11451.EU697908,0.02-4	25_cpx	-4896.39563892428
5722,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-1	C	-5010.663157037152
9265,Ref.B.NL.00.671_00T36.AY423387,0.05-6	B	-4991.381347737459
4997,Ref.01_AE.TH.90.CM240.U54771,0.08-9	01_AE	-4995.864486350423
13253,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-6	F1	-4963.325628116966
8754,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-3	A1	-4970.639523228709
