reference	major subtype found	log_likelihood of the reference subtype
13815,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-8	33_01B	-7914.867887862485
6854,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-5	A1	-6671.219942631159
13755,Ref.G.KE.93.HH8793_12_1.AF061641,0.09-8	G	-7748.920824249265
13636,Ref.09_cpx.US.99.99DE4057.AY093607,0.06-0	09_cpx	-5824.378416893007
2959,Ref.J.SE.93.SE9280_7887.AF082394,0.01-3	J	-2828.4833812434035
5885,Ref.F1.FI.93.FIN9363.AF075703,0.08-0	F1	-7152.667268092307
5060,Ref.09_cpx.SN.95.95SN1795.AY093603,0.08-8	09_cpx	-7044.447287934841
6387,Ref.A2.CY.94.94CY017_41.AF286237,0.08-5	A2	-7602.772486224408
1878,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-3	34_01B	-3161.8366315472053
2261,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.01-7	15_01B	-2503.309689889797
14840,Ref.F1.BE.93.VI850.AF077336,0.09-2	F1	-7719.508338202448
9790,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-5	49_cpx	-5362.370506414993
9120,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-1	39_BF	-5956.674302506588
12041,Ref.25_cpx.SA.03.J11451.EU697908,0.03-0	25_cpx	-4243.541412415317
14504,Ref.43_02G.SA.03.J11243.EU697907,0.09-4	43_02G	-7736.206047224496
13114,Ref.23_BG.CU.03.CB347.AY900572,0.06-6	23_BG	-6606.690858545645
10854,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.1-7	26_AU	-8429.596152579685
8098,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-9	33_01B	-5681.824291528304
14033,Ref.12_BF.AR.97.A32879.AF408629,0.09-9	12_BF	-7742.294334295079
3811,Ref.21_A2D.KE.99.KER2003.AF457051,0.02-4	21_A2D	-3424.558870142637
7294,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-0	16_A2D	-7294.782772629131
9170,Ref.12_BF.AR.99.ARMA159.AF385936,0.05-6	12_BF	-5501.803877492865
14408,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.09-4	33_01B	-8064.221979252769
9140,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-1	38_BF1	-5899.801674466319
14304,Ref.31_BC.BR.04.04BR137.AY727526,0.09-7	31_BC	-8212.867964328469
6882,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.07-5	46_BF	-6861.87354592955
8236,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-8	26_AU	-7161.280216863583
15426,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.03-7	04_cpx	-4395.774022073983
12488,Ref.12_BF.AR.99.ARMA159.AF385936,0.06-2	12_BF	-6250.139525919996
4781,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.04-0	45_cpx	-5186.295312224096
13513,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.06-1	27_cpx	-6719.747634934968
303,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-9	21_A2D	-3501.2011028905845
7344,Ref.H.BE.93.VI991.AF190127,0.07-0	H	-6902.71025614465
13190,Ref.H.BE.93.VI991.AF190127,0.06-6	H	-6337.429470548342
1563,Ref.19_cpx.CU.99.CU7.AY894994,0.02-1	19_cpx	-3458.3085360626324
12246,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.03-1	37_cpx	-4526.937013445165
8629,Ref.11_cpx.CM.97.MP818.AJ291718,0.05-2	11_cpx	-5563.881635635958
6088,Ref.31_BC.BR.04.04BR137.AY727526,0.08-7	31_BC	-7691.134847142611
12415,Ref.G.PT.x.PT2695.AY612637,0.03-2	G	-4123.2309583869965
9052,Ref.16_A2D.KR.97.97KR004.AF286239,0.05-1	16_A2D	-6184.217534638477
12623,Ref.19_cpx.CU.99.CU7.AY894994,0.06-2	19_cpx	-6371.266209687565
14069,Ref.35_AD.AF.05.05AF095.EF158041,0.09-6	35_AD	-7892.536565961255
14366,Ref.F1.BE.93.VI850.AF077336,0.09-7	F1	-7557.805050576112
10622,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.1-4	11_cpx	-8210.274585580719
6645,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-4	G	-6602.12353649359
7929,Ref.14_BG.ES.00.X605.AF450096,0.05-8	14_BG	-5966.7228710072295
15336,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-7	J	-4577.356397530708
5132,Ref.H.BE.93.VI991.AF190127,0.08-8	H	-7457.8050767420245
10631,Ref.F2.CM.95.95CM_MP257.AJ249237,0.1-4	F2	-8357.650844256626
514,Ref.33_01B.ID.07.JKT194_C.AB547464,0.04-9	33_01B	-4980.6124874742345
245,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.02-9	42_BF	-3506.304438133904
12805,Ref.35_AD.AF.05.05AF095.EF158041,0.03-5	35_AD	-4343.795486705157
13994,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-9	06_cpx	-7639.371756608943
14869,Ref.18_cpx.CM.97.CM53379.AF377959,0.09-3	18_cpx	-8036.994771770464
222,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-9	26_AU	-3628.4492862591387
4347,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.03-4	40_BF	-4296.896793154848
8976,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.05-0	10_CD	-5761.093231633397
9712,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-5	17_BF	-5901.19527189676
12114,Ref.46_BF.BR.01.01BR125.DQ358802,0.03-0	46_BF	-4390.147559941949
8806,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.05-3	28_BF	-5760.507890315344
1231,Ref.C.IN.95.95IN21068.AF067155,0.02-7	C	-3308.088175070161
11699,Ref.35_AD.AF.05.05AF095.EF158041,0.03-8	35_AD	-4418.33154489784
3672,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.02-5	25_cpx	-3623.385823140284
12542,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.06-2	A1	-6163.905683902683
6949,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.07-5	K	-7212.791678995214
5233,Ref.21_A2D.KE.99.KER2003.AF457051,0.06-3	21_A2D	-6306.92895942935
7941,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.05-8	45_cpx	-5714.751143921008
8797,Ref.20_BG.CU.99.Cu103.AY586545,0.05-3	20_BG	-5558.906079674024
2454,Ref.31_BC.BR.04.04BR137.AY727526,0.01-4	31_BC	-2542.5404686558163
11273,Ref.C.BR.92.BR025_d.U52953,0.1-8	C	-7831.788778744735
7108,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-6	28_BF	-6964.192340402724
2393,Ref.14_BG.ES.00.X623.AF450097,0.01-4	14_BG	-2462.617813500973
8340,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-8	36_cpx	-7121.667775999617
8354,Ref.43_02G.SA.03.J11223.EU697904,0.07-8	43_02G	-6971.420487154144
12803,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.03-5	04_cpx	-4221.751790193499
10571,Ref.C.ET.86.ETH2220.U46016,0.1-5	C	-7874.200862156183
12725,Ref.43_02G.SA.03.J11456.EU697909,0.06-5	43_02G	-6550.046470245609
7440,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.07-1	11_cpx	-6925.361072619366
7992,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-8	40_BF	-5970.407242619107
1003,Ref.C.BR.92.BR025_d.U52953,0.04-6	C	-4881.707608934377
4217,Ref.24_BG.CU.03.CB378.AY900574,0.03-3	24_BG	-4365.653417696499
10667,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.1-4	40_BF	-8666.5048382789
15172,Ref.09_cpx.SN.95.95SN1795.AY093603,0.09-1	09_cpx	-7566.652723212912
10091,Ref.05_DF.ES.99.X492.AY227107,0.1-0	05_DF	-8214.916192118873
3263,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-1	F1	-2500.334399532461
7429,Ref.H.BE.93.VI997.AF190128,0.07-1	H	-6758.4311922999605
459,Ref.C.ET.86.ETH2220.U46016,0.02-8	C	-3422.2593419778027
13189,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-6	45_cpx	-6419.9995738248235
10916,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-6	11_cpx	-8271.464273274993
10237,Ref.C.IN.95.95IN21068.AF067155,0.1-3	C	-8038.345610752297
3358,Ref.33_01B.ID.07.JKT194_C.AB547464,0.01-8	33_01B	-2589.4886320959504
6516,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-4	25_cpx	-7340.486557126503
12528,Ref.16_A2D.KR.97.97KR004.AF286239,0.06-2	16_A2D	-6562.822963673289
10219,Ref.20_BG.CU.99.Cu103.AY586545,0.1-3	20_BG	-8545.619272088961
8476,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-9	28_BF	-7043.440483469832
12208,Ref.B.TH.90.BK132.AY173951,0.03-1	B	-4007.413438044837
7464,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.07-1	25_cpx	-6850.607905959166
13575,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-1	21_A2D	-6369.766379628766
3074,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-0	47_BF	-2662.44091797168
3031,Ref.14_BG.ES.00.X605.AF450096,0.01-0	14_BG	-2369.0472486181675
9205,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.05-6	45_cpx	-5944.102805392037
13312,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-8	33_01B	-6464.515415793048
10376,Ref.46_BF.BR.01.01BR125.DQ358802,0.1-2	46_BF	-8347.861568776048
5958,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-0	22_01A1	-7817.08249652307
6074,Ref.37_cpx.CM.97.CM53392.AF377957,0.08-7	37_cpx	-7961.962123453316
647,Ref.C.ZA.04.04ZASK146.AY772699,0.04-8	C	-4901.263230025778
11147,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.1-9	42_BF	-8387.126637495925
14959,Ref.20_BG.CU.99.Cu103.AY586545,0.09-3	20_BG	-7998.028499188869
5585,Ref.C.BR.92.BR025_d.U52953,0.08-2	C	-7143.505212861803
7142,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-7	22_01A1	-7047.777367193681
11786,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-8	09_cpx	-4118.296812677265
3041,Ref.F1.FI.93.FIN9363.AF075703,0.01-0	F1	-2367.095999425218
13508,Ref.35_AD.AF.05.05AF094.EF158040,0.06-1	35_AD	-6531.519716632598
9223,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-6	13_cpx	-6127.8159142256345
10583,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-5	K	-8779.406376250174
133,Ref.49_cpx.GM.03.N26677.HQ385479,0.06-9	49_cpx	-6214.422119457085
1129,Ref.14_BG.ES.00.X623.AF450097,0.02-7	14_BG	-3344.0057383719754
15534,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.06-4	10_CD	-6350.000924678048
11721,Ref.14_BG.ES.00.X605.AF450096,0.03-8	14_BG	-4172.921113311112
13522,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.06-1	40_BF	-6421.8205721871955
3086,Ref.31_BC.BR.04.04BR137.AY727526,0.01-0	31_BC	-2485.659559803088
3821,Ref.14_BG.ES.00.X605.AF450096,0.02-4	14_BG	-3391.1258053307174
5416,Ref.19_cpx.CU.99.CU38.AY588970,0.08-3	19_cpx	-7518.542725780806
11354,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-8	15_01B	-8512.452042304905
12076,Ref.19_cpx.CU.99.CU29.AY588971,0.03-0	19_cpx	-4417.910152082002
2923,Ref.12_BF.AR.97.A32989.AF408630,0.01-3	12_BF	-2209.5380883817325
4301,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-4	07_BC	-4213.110710593558
13260,Ref.F1.BE.93.VI850.AF077336,0.06-6	F1	-6125.090661852247
605,Ref.G.NG.92.92NG083.U88826,0.04-9	G	-4788.932761688693
6919,Ref.C.IN.95.95IN21068.AF067155,0.07-5	C	-6466.974945178975
11566,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-3	22_01A1	-5163.910642260997
5344,Ref.18_cpx.CU.99.CU14.AY586541,0.06-3	18_cpx	-6339.717516651813
9666,Ref.02_AG.LR.x.POC44951.AB485636,0.05-5	02_AG	-5226.677496313656
6698,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.07-4	09_cpx	-7013.819975664522
2955,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-3	45_cpx	-2880.540934714834
11705,Ref.01_AE.CN.05.05GX001.GU564221,0.03-8	01_AE	-3911.41860440155
14077,Ref.C.ZA.04.04ZASK146.AY772699,0.09-6	C	-7567.0751643816875
8764,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-3	17_BF	-5659.22460228661
10256,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-3	46_BF	-8451.181746329787
6131,Ref.F1.BR.93.93BR020_1.AF005494,0.08-7	F1	-7007.419023828193
12133,Ref.C.IN.95.95IN21068.AF067155,0.03-0	C	-4070.210440116944
15262,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-1	09_cpx	-7889.767573508322
2630,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-5	28_BF	-2649.983591914229
5400,Ref.02_AG.LR.x.POC44951.AB485636,0.08-3	02_AG	-7155.934871115575
5606,Ref.H.BE.93.VI991.AF190127,0.08-2	H	-7523.010123732956
6582,Ref.02_AG.NG.x.IBNG.L39106,0.08-4	02_AG	-7227.2297885934195
9537,Ref.18_cpx.CU.99.CU68.AY894993,0.05-4	18_cpx	-5479.97197743701
14065,Ref.H.BE.93.VI997.AF190128,0.09-6	H	-7939.960780505278
15341,Ref.C.ZA.04.04ZASK146.AY772699,0.03-7	C	-4058.6477476040563
12633,Ref.31_BC.BR.04.04BR142.AY727527,0.06-2	31_BC	-6533.137436123215
5634,Ref.02_AG.NG.x.IBNG.L39106,0.08-2	02_AG	-7050.2250206964
3852,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-4	A1	-3392.418107240871
229,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-9	39_BF	-3530.5268347796596
6498,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.08-4	26_AU	-7653.511521622914
10767,Ref.14_BG.ES.00.X623.AF450097,0.1-7	14_BG	-8514.161191561474
994,Ref.16_A2D.KR.97.97KR004.AF286239,0.04-6	16_A2D	-5404.847031841709
10544,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.1-5	28_BF	-8279.952257748264
324,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.02-8	29_BF	-3562.70525651069
6147,Ref.C.ET.86.ETH2220.U46016,0.08-7	C	-7234.876811929851
6907,Ref.01_AE.AF.07.569M.GQ477441,0.07-5	01_AE	-6664.206872871877
1304,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-6	33_01B	-3517.864047153034
13746,Ref.23_BG.CU.03.CB347.AY900572,0.09-8	23_BG	-8205.043017854048
14287,Ref.A2.CY.94.94CY017_41.AF286237,0.09-7	A2	-7932.723303697556
7785,Ref.23_BG.CU.03.CB118.AY900571,0.07-3	23_BG	-7082.921170470516
6534,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-4	F2	-7124.910479528733
2941,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-3	11_cpx	-2533.9514171774576
3467,Ref.47_BF.ES.08.P1942.GQ372987,0.01-8	47_BF	-2656.3428114964804
11394,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-4	A2	-5217.774218157797
11885,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-9	07_BC	-4109.46582402824
14610,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.09-5	17_BF	-7920.164512826261
7286,Ref.A2.CD.97.97CDKTB48.AF286238,0.07-0	A2	-7068.702570247997
15353,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.03-7	13_cpx	-4539.074011399841
4563,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.04-2	17_BF	-5129.081455269198
10051,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-0	11_cpx	-8299.908673693619
863,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.04-7	17_BF	-5174.4332282609175
8322,Ref.46_BF.BR.01.01BR125.DQ358802,0.07-8	46_BF	-7085.950645258081
14853,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-3	29_BF	-7773.688590853564
11751,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.03-8	13_cpx	-4396.697975413725
12439,Ref.J.SE.93.SE9280_7887.AF082394,0.03-2	J	-4518.846983346836
7711,Ref.F1.BR.93.93BR020_1.AF005494,0.07-2	F1	-6391.140230824913
13893,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-8	A2	-8132.619851123572
6293,Ref.G.NG.92.92NG083.U88826,0.08-6	G	-7234.891889353083
3998,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-5	09_cpx	-4445.324233750278
13284,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.06-8	08_BC	-6285.588752361247
8480,Ref.46_BF.BR.01.01BR125.DQ358802,0.07-9	46_BF	-6909.452118580755
15020,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-0	J	-8024.3465215373035
6915,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-5	B	-6408.686035025669
6540,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-4	09_cpx	-7441.271998066195
3411,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-8	40_BF	-2594.408819844971
8062,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-9	09_cpx	-5270.435240657945
8361,Ref.21_A2D.KE.99.KSM4001.AF457072,0.07-8	21_A2D	-7128.48082829569
9458,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.05-7	15_01B	-5666.481111443083
10535,Ref.20_BG.CU.99.Cu103.AY586545,0.1-5	20_BG	-8626.852057519598
11553,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-3	21_A2D	-5003.197758292723
6060,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-7	F2	-7211.044332028724
6957,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-6	04_cpx	-7030.668913196644
5454,Ref.06_cpx.EE.01.EE0359.AY535659,0.08-3	06_cpx	-7321.976749038539
2478,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-4	38_BF1	-2605.754282860046
4943,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-9	F2	-7351.663138408472
10883,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-7	17_BF	-8582.684099445107
8266,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-8	10_CD	-6874.092730321774
2788,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-2	28_BF	-2685.9070905400545
14967,Ref.J.SE.93.SE9280_7887.AF082394,0.09-3	J	-8098.901930241787
6636,Ref.23_BG.CU.03.CB347.AY900572,0.07-4	23_BG	-7217.635124547055
7480,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-1	06_cpx	-6722.550049375539
14301,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-7	40_BF	-8142.114319555948
9747,Ref.24_BG.CU.03.CB378.AY900574,0.05-5	24_BG	-5702.674340557891
6626,Ref.15_01B.TH.96.M169.DQ354120,0.08-4	15_01B	-7462.601455648372
4927,Ref.14_BG.ES.00.X605.AF450096,0.08-9	14_BG	-7641.4881257433635
3128,Ref.43_02G.SA.03.J11243.EU697907,0.01-0	43_02G	-2779.402658062022
10808,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-7	26_AU	-8706.649624263116
13703,Ref.J.SE.93.SE9280_7887.AF082394,0.06-0	J	-6403.60259833113
2874,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.01-3	33_01B	-2606.3590742045144
2716,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.01-2	33_01B	-2622.428806209114
13779,Ref.25_cpx.SA.03.J11451.EU697908,0.09-8	25_cpx	-7735.391025829969
6977,Ref.D.UG.94.94UG114.U88824,0.07-6	D	-6688.370142201331
14714,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-2	26_AU	-8111.6298576237705
7781,Ref.F1.FI.93.FIN9363.AF075703,0.07-3	F1	-6609.131366491225
4807,Ref.A2.CY.94.94CY017_41.AF286237,0.04-0	A2	-5269.806347418376
12663,Ref.14_BG.ES.00.X623.AF450097,0.06-5	14_BG	-6443.44463961323
4034,Ref.31_BC.BR.04.04BR137.AY727526,0.04-5	31_BC	-5143.728720779531
14333,Ref.01_AE.AF.07.569M.GQ477441,0.09-7	01_AE	-7730.679163709179
15184,Ref.31_BC.BR.02.110PA.EF091932,0.09-1	31_BC	-7981.183318334818
14230,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-7	J	-8186.029263938141
3298,Ref.43_02G.SA.03.J11223.EU697904,0.01-1	43_02G	-2651.3489525936025
2017,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-2	B	-3001.2486978338256
2277,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.01-7	29_BF	-2646.46463089471
15691,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.06-7	15_01B	-6394.158873201934
3008,Ref.12_BF.AR.99.ARMA159.AF385936,0.01-0	12_BF	-2225.5859516381124
12904,Ref.46_BF.BR.01.01BR125.DQ358802,0.03-5	46_BF	-4261.844491656651
1455,Ref.25_cpx.SA.03.J11451.EU697908,0.02-1	25_cpx	-3530.674313908261
14533,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-4	K	-8377.99961971769
7709,Ref.C.IN.95.95IN21068.AF067155,0.07-2	C	-6633.761718137385
12625,Ref.C.ET.86.ETH2220.U46016,0.06-2	C	-5958.77772570419
2525,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-4	K	-2968.6068177003685
13934,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.09-9	33_01B	-8145.945830078075
15625,Ref.19_cpx.CU.99.CU7.AY894994,0.06-4	19_cpx	-6365.041234925469
350,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-8	07_BC	-3127.1696837577506
11604,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-3	37_cpx	-5397.168953639662
1493,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-1	39_BF	-3579.585850223125
2676,Ref.15_01B.TH.96.M169.DQ354120,0.01-5	15_01B	-2296.7641797788965
11472,Ref.25_cpx.SA.03.J11233.EU697906,0.04-4	25_cpx	-4970.350190322334
4496,Ref.47_BF.ES.08.X2457_2.FJ670529,0.04-2	47_BF	-5248.612854435253
6045,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.08-7	45_cpx	-7601.767332900184
986,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-6	25_cpx	-4991.033556223483
6937,Ref.C.ET.86.ETH2220.U46016,0.07-5	C	-6666.730638070324
13069,Ref.01_AE.AF.07.569M.GQ477441,0.03-6	01_AE	-4080.9530406186655
12673,Ref.25_cpx.SA.03.J11451.EU697908,0.06-5	25_cpx	-6190.764354148994
872,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-7	06_cpx	-4770.229463116781
12695,Ref.C.BR.92.BR025_d.U52953,0.06-5	C	-6291.4565909043895
896,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-7	46_BF	-5212.998620045936
11154,Ref.09_cpx.GH.96.96GH2911.AY093605,0.1-9	09_cpx	-8296.992538185905
9045,Ref.F1.FI.93.FIN9363.AF075703,0.05-1	F1	-5498.58842430227
253,Ref.07_BC.CN.98.98CN009.AF286230,0.02-9	07_BC	-3089.639808934828
15672,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-7	33_01B	-6487.095676227859
2764,Ref.35_AD.AF.05.05AF094.EF158040,0.01-2	35_AD	-2561.532604120752
13290,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-8	A2	-6414.396711312781
4252,Ref.46_BF.BR.01.01BR087.DQ358801,0.03-3	46_BF	-4388.845302461609
10748,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-7	09_cpx	-8103.84499737469
15188,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-1	26_AU	-8090.409382013934
379,Ref.05_DF.BE.x.VI1310.AF193253,0.02-8	05_DF	-3667.3271060588086
13593,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-0	04_cpx	-6242.223616093992
4254,Ref.F1.BE.93.VI850.AF077336,0.03-3	F1	-3926.045194840396
883,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-7	40_BF	-5021.743391537862
9281,Ref.35_AD.AF.05.05AF026.EF158043,0.05-6	35_AD	-5654.458684229258
10244,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-3	14_BG	-8484.081029418596
10320,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-2	10_CD	-8524.550178083244
1181,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.02-7	45_cpx	-3674.863408267648
1828,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-3	06_cpx	-3345.0684258366423
3646,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.02-5	08_BC	-3027.1367112502503
7828,Ref.A1.RW.92.92RW008.AB253421,0.07-3	A1	-6609.142159775646
4876,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-0	15_01B	-4996.173088816511
10940,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.1-6	25_cpx	-8350.678640112332
14970,Ref.A1.UG.92.92UG037.AB253429,0.09-3	A1	-7608.976842926298
4788,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-0	09_cpx	-4553.742003069481
7855,Ref.01_AE.AF.07.569M.GQ477441,0.07-3	01_AE	-6665.723103951278
15187,Ref.21_A2D.KE.99.KER2003.AF457051,0.09-1	21_A2D	-8122.950078190852
6026,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-7	27_cpx	-7699.292191821945
13624,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.06-0	11_cpx	-6378.636620771395
8127,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.05-9	33_01B	-5896.169504320578
1694,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-0	39_BF	-3547.589954130471
15299,Ref.G.NG.92.92NG083.U88826,0.09-1	G	-7534.760459785166
6443,Ref.B.US.98.1058_11.AY331295,0.08-5	B	-7018.32107793581
5293,Ref.12_BF.AR.97.A32989.AF408630,0.06-3	12_BF	-6186.889795278814
9379,Ref.18_cpx.CU.99.CU68.AY894993,0.05-7	18_cpx	-5689.146607090205
12221,Ref.C.BR.92.BR025_d.U52953,0.03-1	C	-4180.57064765832
7050,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-6	K	-7315.244006812977
15649,Ref.35_AD.AF.05.05AF095.EF158041,0.06-7	35_AD	-6508.931285868854
8510,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-9	15_01B	-6805.3979443776325
4065,Ref.J.SE.93.SE9280_7887.AF082394,0.04-5	J	-5115.709916693425
9702,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-5	26_AU	-5814.266119768632
