reference	major subtype found	log_likelihood of the reference subtype
2628,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.01-5	04_cpx	-3355.578789483605
9775,Ref.05_DF.ES.99.X492.AY227107,0.05-5	05_DF	-4720.537542195344
3760,Ref.43_02G.SA.03.J11243.EU697907,0.02-5	43_02G	-3689.7028748849307
3977,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-5	13_cpx	-4551.328921078902
6991,Ref.F1.FI.93.FIN9363.AF075703,0.07-6	F1	-5294.995402227046
13362,Ref.06_cpx.AU.96.BFP90.AF064699,0.06-8	06_cpx	-5116.119259250566
1435,Ref.01_AE.CN.05.05GX001.GU564221,0.02-1	01_AE	-3557.087769811412
11777,Ref.43_02G.SA.03.J11456.EU697909,0.03-8	43_02G	-4091.0263026900125
826,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.04-7	11_cpx	-4399.052548503851
7,Ref.35_AD.AF.05.05AF095.EF158041,0.06-9	35_AD	-4851.832222045608
11657,Ref.B.US.98.1058_11.AY331295,0.04-3	B	-4434.801620735576
5255,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-3	45_cpx	-5095.285190156853
5791,Ref.F1.FR.96.96FR_MP411.AJ249238,0.08-1	F1	-5507.810017419585
14437,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.09-4	13_cpx	-5885.077751327538
11162,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.1-9	28_BF	-5996.606320187027
5488,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.08-3	28_BF	-5643.4158042908175
4263,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.03-3	K	-4314.015261168378
1296,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-6	22_01A1	-3715.5953927649675
170,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.02-9	08_BC	-3317.299999250181
8249,Ref.25_cpx.SA.03.J11451.EU697908,0.07-8	25_cpx	-5334.779250066143
9054,Ref.09_cpx.US.99.99DE4057.AY093607,0.05-1	09_cpx	-4411.550602899968
13595,Ref.35_AD.AF.05.05AF095.EF158041,0.06-0	35_AD	-5033.803483948384
10840,Ref.25_cpx.SA.03.J11233.EU697906,0.1-7	25_cpx	-5984.485047465269
11763,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-8	39_BF	-4083.169207021832
10683,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-4	11_cpx	-5847.143107476346
10805,Ref.D.CD.83.ELI.K03454,0.1-7	D	-5770.675440034372
11409,Ref.25_cpx.SA.03.J11451.EU697908,0.04-4	25_cpx	-4423.126259191187
13145,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.06-6	10_CD	-5033.249600269714
4504,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.04-2	37_cpx	-4371.112774077763
6995,Ref.23_BG.CU.03.CB118.AY900571,0.07-6	23_BG	-5332.483068524321
11803,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.03-8	45_cpx	-4157.888053609857
7799,Ref.18_cpx.CU.99.CU68.AY894993,0.07-3	18_cpx	-5203.695182934464
11096,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.1-9	11_cpx	-5904.751798267466
12223,Ref.18_cpx.CU.99.CU68.AY894993,0.03-1	18_cpx	-4122.133539603823
7812,Ref.37_cpx.CM.97.CM53392.AF377957,0.07-3	37_cpx	-5396.071016370581
5654,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.08-2	36_cpx	-5403.875346833717
10551,Ref.B.US.98.1058_11.AY331295,0.1-5	B	-5914.091610326513
1519,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-1	11_cpx	-3774.1333321073744
13422,Ref.05_DF.BE.93.VI961.AF076998,0.06-8	05_DF	-5074.792548459666
264,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-9	46_BF	-3657.506803969762
10291,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.1-2	38_BF1	-6004.824397136112
619,Ref.21_A2D.KE.99.KSM4001.AF457072,0.04-9	21_A2D	-4336.679143680911
5782,Ref.09_cpx.GH.96.96GH2911.AY093605,0.08-1	09_cpx	-5517.015687861394
10344,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.1-2	17_BF	-6006.2136146221355
8598,Ref.J.CM.04.04CMU11421.GU237072,0.05-2	J	-4676.385027962853
1661,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.02-0	40_BF	-3733.771121468453
6932,Ref.43_02G.SA.03.J11223.EU697904,0.07-5	43_02G	-5197.317453449907
10473,Ref.F2.CM.95.95CM_MP257.AJ249237,0.1-5	F2	-6034.081897521115
3908,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-4	28_BF	-3720.77707492246
3738,Ref.02_AG.NG.x.IBNG.L39106,0.02-5	02_AG	-3592.1414102433364
2436,Ref.J.CM.04.04CMU11421.GU237072,0.01-4	J	-3630.9957128176784
6530,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-4	D	-5380.790085357489
5336,Ref.02_AG.CM.99.pBD6_15.AY271690,0.06-3	02_AG	-5110.553458478653
275,Ref.35_AD.AF.05.05AF026.EF158043,0.02-9	35_AD	-3673.086687514789
4787,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-0	49_cpx	-4282.738508895392
13641,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.06-0	04_cpx	-5114.107003782406
12045,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-0	36_cpx	-3990.45654347765
471,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.02-8	K	-3932.428303843135
14806,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-2	22_01A1	-5868.3503001138815
7850,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-3	38_BF1	-5325.573087758093
7229,Ref.H.CF.90.056.AF005496,0.07-7	H	-5407.891673868348
14833,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-2	17_BF	-5678.042171232298
2599,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-5	39_BF	-3386.2040828692566
15043,Ref.25_cpx.SA.03.J11451.EU697908,0.09-0	25_cpx	-5907.306123596827
12589,Ref.20_BG.CU.99.Cu103.AY586545,0.06-2	20_BG	-4949.385280787663
1639,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-0	13_cpx	-3833.9591394649738
12332,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.03-2	29_BF	-4205.530411753078
4312,Ref.16_A2D.KR.97.97KR004.AF286239,0.03-4	16_A2D	-4364.114131886991
6475,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-5	K	-5510.207782441774
15414,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-7	46_BF	-4118.424204855711
5689,Ref.29_BF.BR.02.BREPM119.AY771590,0.08-1	29_BF	-5698.4243354812625
6437,Ref.35_AD.AF.05.05AF026.EF158043,0.08-5	35_AD	-5506.610703628487
4112,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-3	09_cpx	-3723.0476360385455
6294,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.08-6	14_BG	-5529.606834830625
7719,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.07-2	39_BF	-5218.07434687523
10799,Ref.C.BR.92.BR025_d.U52953,0.1-7	C	-5855.924477966524
6081,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-7	03_AB	-5511.742713071537
11215,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-9	K	-6017.2634837525775
4394,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-4	10_CD	-4089.9514527988276
12861,Ref.05_DF.BE.x.VI1310.AF193253,0.03-5	05_DF	-4225.814367294078
5996,Ref.05_DF.BE.93.VI961.AF076998,0.08-0	05_DF	-5539.09296606734
8034,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-8	38_BF1	-4822.736562523993
10513,Ref.43_02G.SA.03.J11456.EU697909,0.1-5	43_02G	-6058.448799257571
9759,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.05-5	B	-4422.858207275223
12718,Ref.35_AD.AF.05.05AF094.EF158040,0.06-5	35_AD	-5032.305836070545
12372,Ref.09_cpx.US.99.99DE4057.AY093607,0.03-2	09_cpx	-3728.4238417378233
13766,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-8	26_AU	-5853.406764976806
12776,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.06-5	15_01B	-5019.156097774488
15302,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-1	38_BF1	-5781.503077005818
2004,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.02-2	38_BF1	-3732.9786823266004
12479,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.03-2	K	-4265.020627445795
5692,Ref.09_cpx.SN.95.95SN1795.AY093603,0.08-1	09_cpx	-5413.654351483954
171,Ref.01_AE.CN.05.05GX001.GU564221,0.02-9	01_AE	-3632.2101788860314
15205,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-1	36_cpx	-5640.364170705565
4894,Ref.44_BF.CL.00.CH80.FJ358521,0.04-0	44_BF	-4550.6038850665955
2917,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.01-3	17_BF	-3223.4682901370925
2549,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.01-5	38_BF1	-3458.755631713896
9540,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-4	A1	-4857.714821917425
5898,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-0	D	-5321.618620215144
3152,Ref.05_DF.BE.93.VI961.AF076998,0.01-0	05_DF	-3349.0709400421015
9221,Ref.18_cpx.CU.99.CU68.AY894993,0.05-6	18_cpx	-4752.739652750319
3149,Ref.A2.CM.01.01CM_1445MV.GU201516,0.01-0	A2	-3496.4737822893344
9454,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.05-7	14_BG	-4553.83231425454
9400,Ref.35_AD.AF.05.05AF094.EF158040,0.05-7	35_AD	-4692.522058178364
5688,Ref.23_BG.CU.03.CB347.AY900572,0.08-1	23_BG	-5574.299964833355
10918,Ref.31_BC.BR.02.110PA.EF091932,0.1-6	31_BC	-6057.6113614911155
14813,Ref.H.CF.90.056.AF005496,0.09-2	H	-5826.036823932443
13389,Ref.35_AD.AF.05.05AF026.EF158043,0.06-8	35_AD	-5012.741692249425
13823,Ref.03_AB.RU.97.KAL153_2.AF193276,0.09-8	03_AB	-5819.512671063435
11905,Ref.C.BR.92.BR025_d.U52953,0.03-9	C	-4222.906316053955
12732,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.06-5	40_BF	-5067.812513577255
5214,Ref.23_BG.CU.03.CB347.AY900572,0.06-3	23_BG	-4958.949965125593
6559,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-4	40_BF	-5503.625609685881
9286,Ref.02_AG.CM.99.pBD6_15.AY271690,0.05-6	02_AG	-4773.609325716736
259,Ref.B.NL.00.671_00T36.AY423387,0.02-9	B	-3859.7124488989975
5780,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.08-1	40_BF	-5425.234988080948
4899,Ref.29_BF.BR.02.BREPM119.AY771590,0.08-9	29_BF	-5549.603512707872
970,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-6	27_cpx	-4722.1935205765
5822,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-1	38_BF1	-5569.172876990121
13760,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.09-8	11_cpx	-5820.686956156093
7243,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-7	49_cpx	-5081.92158187686
11724,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-8	22_01A1	-4033.1556827558616
5891,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-0	F2	-5515.074417998976
10592,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-4	12_BF	-5984.439268239978
8042,Ref.24_BG.ES.08.X2456_2.FJ670526,0.05-8	24_BG	-4762.230527107422
77,Ref.03_AB.RU.97.KAL153_2.AF193276,0.06-9	03_AB	-4932.999036029915
13973,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-9	33_01B	-5808.933087167952
14114,Ref.D.CM.01.01CM_4412HAL.AY371157,0.09-6	D	-5580.074374900548
15206,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.09-1	25_cpx	-5731.011932328422
9243,Ref.12_BF.AR.97.A32989.AF408630,0.05-6	12_BF	-4702.363088055393
6010,Ref.12_BF.AR.99.ARMA159.AF385936,0.08-7	12_BF	-5407.4104749578155
4928,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-9	33_01B	-5489.806200419756
3448,Ref.18_cpx.CU.99.CU14.AY586541,0.01-8	18_cpx	-3245.943315628373
1421,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-6	06_cpx	-4351.425896768847
1905,Ref.G.KE.93.HH8793_12_1.AF061641,0.02-2	G	-3841.487289181242
12810,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-5	08_BC	-3751.110383553548
9099,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-1	40_BF	-4710.120309984197
13243,Ref.12_BF.AR.97.A32879.AF408629,0.06-6	12_BF	-4985.204483734639
5745,Ref.18_cpx.CU.99.CU68.AY894993,0.08-1	18_cpx	-5460.461610555066
14149,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.09-6	42_BF	-5735.7467359897
7647,Ref.05_DF.BE.x.VI1310.AF193253,0.07-2	05_DF	-5481.263680212667
13515,Ref.43_02G.SA.03.J11456.EU697909,0.06-1	43_02G	-5000.432670586546
4967,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-9	33_01B	-5612.979951480111
5896,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-0	10_CD	-5544.608705537938
3669,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-5	07_BC	-3648.3888103970917
6933,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.07-5	17_BF	-5219.334266823771
5436,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.08-3	26_AU	-5613.863606759067
14731,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-2	36_cpx	-5727.0189838905035
8595,Ref.05_DF.BE.x.VI1310.AF193253,0.05-2	05_DF	-4836.781613015214
3054,Ref.D.CM.01.01CM_4412HAL.AY371157,0.01-0	D	-3454.3560886119585
8596,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-2	26_AU	-4852.1380775953385
331,Ref.C.ZA.04.04ZASK146.AY772699,0.02-8	C	-3881.1601310754277
14008,Ref.02_AG.NG.x.IBNG.L39106,0.09-9	02_AG	-5660.548468470507
4107,Ref.32_06A1.EE.01.EE0369.AY535660,0.04-5	06_cpx	-4944.454679991035
10608,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-4	27_cpx	-6091.7382363309025
15474,Ref.15_01B.TH.96.M169.DQ354120,0.03-7	15_01B	-3968.045060312177
358,Ref.B.TH.90.BK132.AY173951,0.02-8	B	-3658.7271216874533
1194,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.02-7	46_BF	-3753.9103529255412
15073,Ref.05_DF.BE.x.VI1310.AF193253,0.09-0	05_DF	-5846.678212930233
8269,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.07-8	04_cpx	-5385.051827876131
5909,Ref.05_DF.BE.x.VI1310.AF193253,0.08-0	05_DF	-5662.186364109828
8773,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-3	27_cpx	-5013.988761759739
5999,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-0	13_cpx	-5520.910346936178
15674,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-7	22_01A1	-5026.820528400057
13104,Ref.15_01B.TH.96.M169.DQ354120,0.03-6	15_01B	-3955.7141207329173
67,Ref.A2.CY.94.94CY017_41.AF286237,0.06-9	A2	-5142.245221200489
12474,Ref.05_DF.BE.93.VI961.AF076998,0.03-2	05_DF	-4070.141664592379
14091,Ref.14_BG.ES.00.X605.AF450096,0.09-6	14_BG	-5640.20918826741
9172,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-6	29_BF	-4804.450082811294
13377,Ref.21_A2D.KE.91.KNH1254.AY945737,0.06-8	21_A2D	-5023.7326317503375
15240,Ref.47_BF.ES.08.X2457_2.FJ670529,0.09-1	47_BF	-5753.0360613941775
8055,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-8	K	-4854.4718017379555
3289,Ref.12_BF.AR.97.A32879.AF408629,0.01-1	12_BF	-3142.8750443588415
10228,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.1-3	28_BF	-5966.966299808108
9920,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-1	36_cpx	-5936.110353382382
4733,Ref.31_BC.BR.04.04BR142.AY727527,0.04-1	31_BC	-4428.2845024585295
5032,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-9	38_BF1	-5555.979469772428
5894,Ref.09_cpx.US.99.99DE4057.AY093607,0.08-0	09_cpx	-5416.96556382965
3817,Ref.D.UG.94.94UG114.U88824,0.02-4	D	-3837.1630014142647
5287,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-3	17_BF	-5045.70807094875
8331,Ref.J.SE.93.SE9280_7887.AF082394,0.07-8	J	-5337.697695036516
3093,Ref.G.PT.x.PT2695.AY612637,0.01-0	G	-3462.80552349671
2846,Ref.D.TZ.01.A280.AY253311,0.01-3	D	-3517.877253680415
13744,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.06-0	28_BF	-5012.096168086758
6917,Ref.B.US.98.1058_11.AY331295,0.07-5	B	-5320.057371841749
6234,Ref.47_BF.ES.08.X2457_2.FJ670529,0.08-6	47_BF	-5697.499553045138
14804,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-2	26_AU	-5764.686257315091
4576,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-2	49_cpx	-4197.718951078568
8453,Ref.12_BF.AR.97.A32989.AF408630,0.07-9	12_BF	-5244.043150485257
3829,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.02-4	36_cpx	-3641.0678440058855
696,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.04-8	26_AU	-4462.972043222698
13867,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.09-8	B	-5556.725609594357
614,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-9	34_01B	-4092.820499893573
2403,Ref.25_cpx.SA.03.J11451.EU697908,0.01-4	25_cpx	-3373.4738423514214
14244,Ref.08_BC.CN.06.nx2.HM067748,0.09-7	08_BC	-5953.776488651289
2656,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-5	10_CD	-3369.2566342425907
10924,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-6	27_cpx	-6010.053210379197
4231,Ref.B.US.98.1058_11.AY331295,0.03-3	B	-4197.565045721924
9273,Ref.24_BG.CU.03.CB378.AY900574,0.05-6	24_BG	-4663.970032946176
10306,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.1-2	11_cpx	-5893.257951507848
5321,Ref.20_BG.CU.99.Cu103.AY586545,0.06-3	20_BG	-4823.933403815512
3532,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-9	F2	-3121.636171127477
15247,Ref.12_BF.AR.97.A32989.AF408630,0.09-1	12_BF	-5755.19753669946
6619,Ref.19_cpx.CU.99.CU7.AY894994,0.08-4	19_cpx	-5503.009497045494
7622,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.07-2	25_cpx	-5338.8147940808485
10693,Ref.20_BG.CU.99.Cu103.AY586545,0.1-4	20_BG	-5984.898186129167
14005,Ref.B.NL.00.671_00T36.AY423387,0.09-9	B	-5713.653355102237
13795,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.09-8	15_01B	-5888.2369273827135
9779,Ref.19_cpx.CU.99.CU7.AY894994,0.05-5	19_cpx	-4672.724227632839
4104,Ref.44_BF.CL.00.CH80.FJ358521,0.04-5	44_BF	-4518.711084466382
9442,Ref.F2.CM.97.CM53657.AF377956,0.05-7	F2	-4680.636343355623
14805,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.09-2	45_cpx	-5792.97997087927
15608,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.06-4	36_cpx	-4880.581989250173
14082,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-6	26_AU	-5813.4356156825
10881,Ref.05_DF.ES.99.X492.AY227107,0.1-7	05_DF	-5948.334009004523
6054,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-7	10_CD	-5492.069128576213
5809,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-1	B	-5333.815390615677
11177,Ref.35_AD.AF.05.05AF026.EF158043,0.1-9	35_AD	-5983.135252707418
11355,Ref.05_DF.ES.99.X492.AY227107,0.1-8	05_DF	-5936.041694432144
12685,Ref.F2.CM.95.95CM_MP257.AJ249237,0.06-5	F2	-4949.381668139227
5325,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-3	45_cpx	-5041.192406446402
15002,Ref.05_DF.BE.93.VI961.AF076998,0.09-3	05_DF	-5763.57212584627
7283,Ref.C.ZA.04.04ZASK146.AY772699,0.07-0	C	-5308.8398234357555
5439,Ref.A2.CY.94.94CY017_41.AF286237,0.08-3	A2	-5493.20240667446
10532,Ref.02_AG.NG.x.IBNG.L39106,0.1-5	02_AG	-5888.719816056183
4268,Ref.D.TZ.01.A280.AY253311,0.03-4	D	-4192.833859667515
2305,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-7	40_BF	-3339.4272427468
13944,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-9	33_01B	-5750.875828890983
869,Ref.12_BF.AR.97.A32989.AF408630,0.04-7	12_BF	-4277.67114692042
1881,Ref.C.ET.86.ETH2220.U46016,0.02-3	C	-3916.5186425025618
12674,Ref.07_BC.CN.05.XJDC6441.EF368370,0.06-5	07_BC	-4954.167847233608
7895,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-3	13_cpx	-5314.127100414653
15200,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.09-1	22_01A1	-5632.81851522182
5231,Ref.18_cpx.CM.97.CM53379.AF377959,0.06-3	18_cpx	-5051.594953826941
10829,Ref.43_02G.SA.03.J11456.EU697909,0.1-7	43_02G	-5931.5865064671225
15233,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.09-1	29_BF	-5785.73009702049
586,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-9	22_01A1	-4541.099071228748
11578,Ref.19_cpx.CU.99.CU38.AY588970,0.04-3	19_cpx	-4438.178218164706
14142,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-6	37_cpx	-5596.521201117291
3850,Ref.24_BG.CU.03.CB471.AY900575,0.02-4	24_BG	-3624.5451590644025
15230,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.09-1	09_cpx	-6061.889634051927
14311,Ref.G.PT.x.PT2695.AY612637,0.09-7	G	-5628.483952380565
626,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-9	49_cpx	-4180.58505774768
8603,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.05-2	39_BF	-4597.345962857622
1420,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.02-6	28_BF	-3841.1414347344903
7778,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-3	11_cpx	-5173.213015806413
1360,Ref.25_cpx.SA.03.J11233.EU697906,0.02-6	25_cpx	-3808.0462752865383
2165,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-6	45_cpx	-3517.315818534669
5392,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.08-3	26_AU	-5638.109143474662
14599,Ref.05_DF.BE.x.VI1310.AF193253,0.09-5	05_DF	-5859.252075801297
4275,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-4	G	-4093.7453323295304
7311,Ref.23_BG.CU.03.CB118.AY900571,0.07-0	23_BG	-5330.4003980274465
1697,Ref.35_AD.AF.05.05AF026.EF158043,0.02-0	35_AD	-3587.8885535321615
3485,Ref.G.KE.93.HH8793_12_1.AF061641,0.01-9	G	-3405.9704232728036
9650,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.05-5	08_BC	-4474.713998918888
8245,Ref.14_BG.ES.00.X605.AF450096,0.07-8	14_BG	-5190.950810120015
6939,Ref.21_A2D.KE.99.KSM4001.AF457072,0.07-5	21_A2D	-5250.21197154343
7838,Ref.25_cpx.SA.03.J11233.EU697906,0.07-3	25_cpx	-5205.612152642497
3258,Ref.K.CM.96.96CM_MP535.AJ249239,0.01-1	K	-3546.6857211384954
9903,Ref.20_BG.CU.99.Cu103.AY586545,0.1-1	20_BG	-6090.869669027073
1813,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.02-3	45_cpx	-3904.8044898408975
8736,Ref.16_A2D.KR.97.97KR004.AF286239,0.05-3	16_A2D	-4992.736536618051
7780,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.07-3	25_cpx	-5350.163364308538
11569,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.04-3	07_BC	-4464.900256707797
10611,Ref.D.UG.94.94UG114.U88824,0.1-4	D	-5917.705009085313
6121,Ref.35_AD.AF.05.05AF026.EF158043,0.08-7	35_AD	-5484.570353912649
3297,Ref.05_DF.ES.99.X492.AY227107,0.01-1	05_DF	-3392.17927979662
14462,Ref.31_BC.BR.04.04BR137.AY727526,0.09-4	31_BC	-5825.2068063422985
711,Ref.12_BF.AR.97.A32989.AF408630,0.04-8	12_BF	-4314.711980499503
13041,Ref.43_02G.SA.03.J11456.EU697909,0.03-6	43_02G	-4119.033028683615
12458,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-2	38_BF1	-4161.703585889364
1660,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.02-0	37_cpx	-3833.6037200534824
4032,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-5	06_cpx	-4491.152763724323
5166,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-8	26_AU	-5527.836821908429
1598,Ref.A2.CD.97.97CDKTB48.AF286238,0.02-0	A2	-3817.507226655771
13318,Ref.16_A2D.KR.97.97KR004.AF286239,0.06-8	16_A2D	-5224.67444689282
6611,Ref.49_cpx.GM.03.N26677.HQ385479,0.08-4	49_cpx	-5394.095264098002
6397,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-5	03_AB	-5470.118312443241
14648,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-5	22_01A1	-5946.46323114909
5823,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.08-1	39_BF	-5468.817499543417
6446,Ref.43_02G.SA.03.J11243.EU697907,0.08-5	43_02G	-5465.807847725633
6728,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.07-4	40_BF	-5290.400653002092
4188,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.03-3	37_cpx	-4221.9303026226335
7664,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-2	37_cpx	-5292.6331519819705
1838,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.02-3	04_cpx	-3793.8484427750404
2055,Ref.29_BF.BR.02.BREPM119.AY771590,0.01-6	29_BF	-3596.223162943411
5197,Ref.19_cpx.CU.99.CU7.AY894994,0.08-8	19_cpx	-5492.448266060707
