reference	major subtype found	log_likelihood of the reference subtype
13185,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-6	39_BF	-8403.765777296014
13491,Ref.D.CD.83.ELI.K03454,0.06-1	D	-8090.602696243712
10679,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-4	40_BF	-11506.21835867293
2984,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-3	34_01B	-2502.4560797655276
13180,Ref.J.CM.04.04CMU11421.GU237072,0.06-6	J	-7826.754600895463
2142,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.01-6	46_BF	-2977.7491582847115
6480,Ref.D.TZ.01.A280.AY253311,0.08-4	D	-9527.428346494695
12544,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-2	09_cpx	-8564.164737748642
3737,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-5	F1	-4103.748110474479
5640,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-2	26_AU	-9945.299182504186
4060,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-5	26_AU	-6605.037595813924
12302,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-1	15_01B	-5329.463330750058
3759,Ref.C.IN.95.95IN21068.AF067155,0.02-5	C	-4063.6200474230486
12040,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-0	22_01A1	-5778.023890660382
548,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-9	17_BF	-6612.678028252753
6571,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-4	40_BF	-9748.867677992057
15711,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-7	33_01B	-8469.91321595446
14514,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-4	15_01B	-10772.645999447263
2173,Ref.H.CF.90.056.AF005496,0.01-6	H	-3048.302413193856
10024,Ref.37_cpx.CM.97.CM53392.AF377957,0.1-0	37_cpx	-11545.762639809564
9041,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-1	07_BC	-7690.476891536721
7545,Ref.H.CF.90.056.AF005496,0.07-1	H	-9012.318050917036
12414,Ref.06_cpx.AU.96.BFP90.AF064699,0.03-2	06_cpx	-5325.689935287383
6851,Ref.18_cpx.CU.99.CU68.AY894993,0.07-5	18_cpx	-8894.587594065755
11589,Ref.C.BR.92.BR025_d.U52953,0.04-3	C	-6189.122544120659
4105,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-5	K	-6947.161475635043
2966,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-3	02_AG	-2723.5588561796326
5081,Ref.D.UG.94.94UG114.U88824,0.08-8	D	-9534.237032616727
10595,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-4	G	-10619.974757844404
3110,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-0	38_BF1	-3129.522174330545
8209,Ref.31_BC.BR.04.04BR142.AY727527,0.05-9	31_BC	-7524.787806830897
3676,Ref.B.TH.90.BK132.AY173951,0.02-5	B	-4125.2306425122115
11681,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-3	A2	-6664.36257652042
14956,Ref.02_AG.NG.x.IBNG.L39106,0.09-3	02_AG	-10026.1752909561
2670,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-5	24_BG	-3118.3185702923197
6545,Ref.A2.CY.94.94CY017_41.AF286237,0.08-4	A2	-10359.095461656882
10049,Ref.07_BC.CN.98.98CN009.AF286230,0.1-0	07_BC	-11125.456949557203
3356,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.01-8	25_cpx	-3083.6873547912633
4701,Ref.H.CF.90.056.AF005496,0.04-1	H	-6392.888678834118
12389,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.03-2	29_BF	-5456.176644785741
2020,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-2	36_cpx	-4586.294283550333
7360,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.07-0	40_BF	-9399.95580942654
14981,Ref.12_BF.AR.97.A32879.AF408629,0.09-3	12_BF	-10491.588559497372
134,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-9	38_BF1	-8337.192106821562
6155,Ref.31_BC.BR.04.04BR142.AY727527,0.08-7	31_BC	-10125.890658404343
12746,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-5	46_BF	-8540.142248575343
1763,Ref.D.UG.94.94UG114.U88824,0.02-3	D	-4254.702273764297
3572,Ref.25_cpx.SA.03.J11233.EU697906,0.01-9	25_cpx	-3035.848717611871
8037,Ref.05_DF.ES.99.X492.AY227107,0.05-8	05_DF	-7462.045887138733
8864,Ref.31_BC.BR.02.110PA.EF091932,0.05-0	31_BC	-7637.5568056938555
10384,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-2	39_BF	-11232.572582932993
12275,Ref.24_BG.CU.03.CB378.AY900574,0.03-1	24_BG	-5417.514973766613
6330,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-5	J	-9900.70696101831
14288,Ref.19_cpx.CU.99.CU29.AY588971,0.09-7	19_cpx	-10787.946095739173
13797,Ref.G.BE.96.DRCBL.AF084936,0.09-8	G	-10207.50549426398
12873,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.03-5	45_cpx	-5607.724918057573
1988,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.02-2	40_BF	-4401.859068792816
1570,Ref.15_01B.TH.96.M169.DQ354120,0.02-1	15_01B	-4203.575647865169
6306,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-6	46_BF	-10103.170066214909
14762,Ref.19_cpx.CU.99.CU29.AY588971,0.09-2	19_cpx	-10629.602871922169
4526,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-2	28_BF	-6699.4971396754545
12932,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-5	38_BF1	-5500.299689424274
5796,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.08-1	38_BF1	-9936.788112373386
1830,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.02-3	40_BF	-4407.545468501608
2480,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.01-4	26_AU	-3098.9939281984484
14190,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-6	10_CD	-10721.002285638939
15091,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-0	40_BF	-10891.333660981827
5958,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-0	22_01A1	-10304.971340852764
8697,Ref.35_AD.AF.05.05AF095.EF158041,0.05-3	35_AD	-7696.689337675142
597,Ref.B.US.98.1058_11.AY331295,0.04-9	B	-6369.421252327377
4020,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-5	37_cpx	-6912.330803464708
12847,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.03-5	15_01B	-5440.893755300884
14794,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-2	04_cpx	-10890.78679109218
13785,Ref.F1.FI.93.FIN9363.AF075703,0.09-8	F1	-10422.502583435124
8411,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.07-9	36_cpx	-9366.406101455965
3416,Ref.K.CM.96.96CM_MP535.AJ249239,0.01-8	K	-3486.925953686424
9596,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.05-4	28_BF	-7558.60977264547
2938,Ref.09_cpx.GH.96.96GH2911.AY093605,0.01-3	09_cpx	-2739.779304773235
15128,Ref.A1.UG.92.92UG037.AB253429,0.09-0	A1	-10319.143853450063
7502,Ref.H.BE.93.VI991.AF190127,0.07-1	H	-9121.347879939807
991,Ref.23_BG.CU.03.CB118.AY900571,0.04-6	23_BG	-6748.553703055205
7693,Ref.24_BG.CU.03.CB378.AY900574,0.07-2	24_BG	-9275.162780010496
15684,Ref.B.TH.90.BK132.AY173951,0.06-7	B	-7993.821371383301
6632,Ref.44_BF.CL.00.CH80.FJ358521,0.08-4	44_BF	-10454.330554835542
2492,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-4	02_AG	-2816.536582501049
14023,Ref.H.CF.90.056.AF005496,0.09-9	H	-10483.596144711986
5839,Ref.31_BC.BR.04.04BR142.AY727527,0.08-1	31_BC	-10177.900264618942
7049,Ref.11_cpx.CM.97.MP818.AJ291718,0.07-6	11_cpx	-9047.495347431459
2271,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-7	13_cpx	-3179.4312560929516
7242,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-7	14_BG	-9373.953455386914
5804,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.08-1	28_BF	-9999.378623863395
3443,Ref.C.IN.95.95IN21068.AF067155,0.01-8	C	-2846.470194314913
13544,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.06-1	39_BF	-8389.044028407407
14642,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-5	46_BF	-10749.604605088649
1057,Ref.24_BG.CU.03.CB378.AY900574,0.04-6	24_BG	-6652.182715470364
15381,Ref.C.BR.92.BR025_d.U52953,0.03-7	C	-5220.089366487991
8871,Ref.14_BG.ES.00.X623.AF450097,0.05-0	14_BG	-7756.630872432364
2461,Ref.G.PT.x.PT2695.AY612637,0.01-4	G	-3006.109696786709
2494,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-4	36_cpx	-3160.4196429847184
9087,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-1	40_BF	-7828.094645568497
737,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-8	21_A2D	-6578.372698310215
1328,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-6	26_AU	-4448.816796072916
14985,Ref.49_cpx.GM.03.N26677.HQ385479,0.09-3	49_cpx	-10563.44785669104
1168,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-7	09_cpx	-4355.845183941657
11370,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-8	49_cpx	-10700.778381477905
8646,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-2	39_BF	-7634.700037368321
12471,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-2	A2	-5786.215912279116
10695,Ref.24_BG.CU.03.CB378.AY900574,0.1-4	24_BG	-11581.834004902965
7482,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-1	F2	-8899.997935768764
3155,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.01-0	13_cpx	-3051.579233515327
4577,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-2	13_cpx	-6769.7951922341545
7658,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.07-2	17_BF	-9375.466687367616
14322,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-7	28_BF	-10890.742234257808
424,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.02-8	38_BF1	-4588.781116048505
176,Ref.A2.CD.97.97CDKTB48.AF286238,0.02-9	A2	-4507.549732944514
11212,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-9	49_cpx	-10859.158643557383
8265,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-8	15_01B	-9493.798971803484
8320,Ref.02_AG.NG.x.IBNG.L39106,0.07-8	02_AG	-8697.517537509204
12774,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-5	38_BF1	-8666.288550916903
12959,Ref.H.BE.93.VI997.AF190128,0.03-6	H	-5688.911951941511
13864,Ref.A1.UG.92.92UG037.AB253429,0.09-8	A1	-10432.80906373945
2145,Ref.G.PT.x.PT2695.AY612637,0.01-6	G	-2973.947864846063
8630,Ref.K.CM.96.96CM_MP535.AJ249239,0.05-2	K	-7763.991662087707
10578,Ref.05_DF.BE.93.VI961.AF076998,0.1-5	05_DF	-11153.415080002773
1225,Ref.H.CF.90.056.AF005496,0.02-7	H	-4251.6113767505685
9572,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-4	40_BF	-7789.992480076418
1230,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-7	36_cpx	-4475.143932192889
6552,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.08-4	17_BF	-10222.766096995652
15280,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-1	22_01A1	-11066.319135380554
6316,Ref.44_BF.CL.00.CH80.FJ358521,0.08-6	44_BF	-10275.62308090505
1590,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.02-0	J	-4534.772392522096
13128,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.06-6	11_cpx	-8528.904711213538
1367,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-6	F1	-4193.089727964667
9238,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-6	17_BF	-7669.220527359058
10858,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-7	39_BF	-11523.620204652014
1288,Ref.08_BC.CN.06.nx2.HM067748,0.02-6	08_BC	-4384.394763945268
2754,Ref.19_cpx.CU.99.CU29.AY588971,0.01-2	19_cpx	-3041.310321055512
7971,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.05-8	39_BF	-7529.709585633351
9655,Ref.18_cpx.CM.97.CM53379.AF377959,0.05-5	18_cpx	-7627.005463515062
502,Ref.02_AG.LR.x.POC44951.AB485636,0.04-9	02_AG	-6136.203540817833
10980,Ref.35_AD.AF.05.05AF094.EF158040,0.1-6	35_AD	-11440.213826236926
7458,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-1	22_01A1	-9541.537672118735
1543,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-1	B	-3890.4614461755177
1400,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.02-6	15_01B	-4204.458994126044
15398,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-7	47_BF	-5743.468479877547
9623,Ref.C.ET.86.ETH2220.U46016,0.05-4	C	-7288.258317304863
15055,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-0	F2	-10826.044221529448
13758,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-8	08_BC	-10878.771221915718
5617,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.08-2	42_BF	-10333.490971372914
549,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.04-9	45_cpx	-6737.379341829886
5596,Ref.J.CM.04.04CMU11421.GU237072,0.08-2	J	-9235.536535717725
13710,Ref.02_AG.CM.99.pBD6_15.AY271690,0.06-0	02_AG	-8226.71046305681
12031,Ref.14_BG.ES.00.X623.AF450097,0.03-0	14_BG	-5524.739290020747
14299,Ref.12_BF.AR.97.A32989.AF408630,0.09-7	12_BF	-10502.174638898572
1956,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-2	A1	-4220.318959470699
7359,Ref.G.PT.x.PT2695.AY612637,0.07-0	G	-9059.392397421963
8809,Ref.H.CF.90.056.AF005496,0.05-3	H	-7305.373055642006
12251,Ref.43_02G.SA.03.J11456.EU697909,0.03-1	43_02G	-5755.714000516308
2244,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.01-7	22_01A1	-3263.0780724966253
9558,Ref.35_AD.AF.05.05AF094.EF158040,0.05-4	35_AD	-7551.3177666987185
1476,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-1	06_cpx	-4246.100796498691
3439,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-8	B	-2556.1614496014513
13633,Ref.F2.CM.95.95CM_MP257.AJ249237,0.06-0	F2	-8371.995842373415
651,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-8	21_A2D	-6715.024749967885
14742,Ref.09_cpx.US.99.99DE4057.AY093607,0.09-2	09_cpx	-10128.219730990128
13614,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-0	16_A2D	-8639.027483432363
683,Ref.G.BE.96.DRCBL.AF084936,0.04-8	G	-6492.692376071981
8552,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.05-2	26_AU	-7568.879885740102
14111,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.09-6	15_01B	-10582.842906758076
8634,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.05-2	28_BF	-7656.691455374596
3862,Ref.37_cpx.CM.97.CM53392.AF377957,0.02-4	37_cpx	-4851.999864090613
7822,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-3	37_cpx	-9254.262007797546
3687,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-5	04_cpx	-4434.9392081621945
6213,Ref.G.BE.96.DRCBL.AF084936,0.08-6	G	-9845.937157064114
12892,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-5	09_cpx	-5404.111757123379
7795,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.07-3	04_cpx	-9171.75764823901
1404,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-6	34_01B	-3929.699272328927
417,Ref.B.NL.00.671_00T36.AY423387,0.02-8	B	-4072.336288916403
2517,Ref.A2.CM.01.01CM_1445MV.GU201516,0.01-4	A2	-3218.6061797779903
3043,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-0	45_cpx	-3381.8380695363403
1767,Ref.14_BG.ES.00.X605.AF450096,0.02-3	14_BG	-4087.150618828645
2473,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-4	F1	-2928.940408617007
14383,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.09-4	04_cpx	-10313.343985792717
14638,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-5	28_BF	-11017.40334090379
662,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.04-8	33_01B	-6542.191682333828
4137,Ref.14_BG.ES.00.X605.AF450096,0.03-3	14_BG	-5204.665949492539
2734,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-2	09_cpx	-2230.525889211645
9927,Ref.G.NG.92.92NG083.U88826,0.1-1	G	-10811.083076495039
15145,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-0	39_BF	-10878.38696817083
318,Ref.D.TZ.01.A280.AY253311,0.02-8	D	-4154.954154664196
11616,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-3	06_cpx	-6380.804158764846
10780,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.1-7	11_cpx	-10688.654291321614
8297,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-8	40_BF	-9263.147916655531
5719,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.08-1	10_CD	-10136.734840498835
11157,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-9	11_cpx	-11086.711430086096
7021,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.07-6	33_01B	-9189.24826805212
4684,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-1	28_BF	-6859.687649435345
14323,Ref.F1.FR.96.96FR_MP411.AJ249238,0.09-7	F1	-10158.48231697456
15609,Ref.C.IN.95.95IN21068.AF067155,0.06-4	C	-7950.326610612519
14406,Ref.02_AG.LR.x.POC44951.AB485636,0.09-4	02_AG	-10320.121502591737
13202,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.06-6	46_BF	-8357.93509626545
10420,Ref.05_DF.BE.93.VI961.AF076998,0.1-2	05_DF	-11221.653577630212
4371,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-4	21_A2D	-5480.670044124895
11960,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-9	26_AU	-5470.654865003273
13947,Ref.23_BG.CU.03.CB118.AY900571,0.09-9	23_BG	-10944.159962730306
1021,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.04-6	17_BF	-6728.7720272814895
3898,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-4	46_BF	-4331.060730604472
4420,Ref.44_BF.CL.00.CH80.FJ358521,0.03-4	44_BF	-5708.493717206479
5862,Ref.31_BC.BR.02.110PA.EF091932,0.08-0	31_BC	-10028.147519182388
10803,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-7	13_cpx	-11290.75434287737
8687,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-2	K	-7818.798955644731
2631,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-5	F1	-2885.8168391983654
303,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-9	21_A2D	-4389.8557722580845
3104,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-0	28_BF	-3086.778111193784
4463,Ref.F1.FI.93.FIN9363.AF075703,0.04-2	F1	-6333.537423053359
7725,Ref.19_cpx.CU.99.CU7.AY894994,0.07-2	19_cpx	-9305.884926434153
748,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.04-8	28_BF	-6916.930350030976
7416,Ref.15_01B.TH.96.M169.DQ354120,0.07-0	15_01B	-9217.234050580955
10621,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-4	07_BC	-11376.115299305804
8291,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.07-8	45_cpx	-8972.618776563953
3857,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.02-4	29_BF	-4245.442551715496
7151,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-7	45_cpx	-8937.253033820565
8919,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.05-0	39_BF	-7757.7559564629155
12824,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-5	16_A2D	-5865.584337305736
1140,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-7	07_BC	-3931.8133514611786
13329,Ref.18_cpx.CU.99.CU68.AY894993,0.06-8	18_cpx	-8109.964404565824
4875,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.04-0	39_BF	-6633.653637903134
13124,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.06-6	J	-8573.945551134535
6670,Ref.07_BC.CN.05.XJDC6441.EF368370,0.07-4	07_BC	-9336.36132884233
7044,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.07-6	40_BF	-9422.949434024189
1091,Ref.C.ET.86.ETH2220.U46016,0.04-6	C	-6276.842630193162
11160,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-9	04_cpx	-11666.95169889835
7302,Ref.07_BC.CN.05.XJDC6441.EF368370,0.07-0	07_BC	-9477.37405578673
14234,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.09-7	11_cpx	-10628.721359350846
2529,Ref.29_BF.BR.02.BREPM119.AY771590,0.01-5	29_BF	-3148.9817199811428
14988,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-3	15_01B	-10711.593222400064
7344,Ref.H.BE.93.VI991.AF190127,0.07-0	H	-9168.104528196076
8589,Ref.18_cpx.CU.99.CU68.AY894993,0.05-2	18_cpx	-7594.281407891905
9580,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-4	04_cpx	-7383.854131181098
15477,Ref.31_BC.BR.04.04BR142.AY727527,0.03-7	31_BC	-5501.472973878922
11303,Ref.43_02G.SA.03.J11456.EU697909,0.1-8	43_02G	-11290.712843388947
15460,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-7	38_BF1	-5502.346139177654
5568,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-2	25_cpx	-9918.388036883667
12539,Ref.18_cpx.CU.99.CU68.AY894993,0.06-2	18_cpx	-8163.268775676985
13020,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-6	26_AU	-5597.938931101206
10361,Ref.G.PT.x.PT2695.AY612637,0.1-2	G	-11025.50743516265
13245,Ref.G.NG.92.92NG083.U88826,0.06-6	G	-8284.350002529934
9939,Ref.C.ET.86.ETH2220.U46016,0.1-1	C	-10780.326565413825
14692,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.09-5	28_BF	-10870.047772110976
618,Ref.46_BF.BR.01.01BR087.DQ358801,0.04-9	46_BF	-6803.3314073773045
15029,Ref.21_A2D.KE.99.KER2003.AF457051,0.09-0	21_A2D	-10722.284756193976
10786,Ref.B.TH.90.BK132.AY173951,0.1-7	B	-10518.655316553793
6952,Ref.23_BG.CU.03.CB347.AY900572,0.07-6	23_BG	-9768.544836775334
7944,Ref.19_cpx.CU.99.CU38.AY588970,0.05-8	19_cpx	-7571.613685253401
4403,Ref.05_DF.ES.99.X492.AY227107,0.03-4	05_DF	-5573.689714926073
8309,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-8	40_BF	-9214.03324206235
148,Ref.15_01B.TH.96.M169.DQ354120,0.06-9	15_01B	-8349.606371404301
7933,Ref.25_cpx.SA.03.J11451.EU697908,0.05-8	25_cpx	-7381.2365811549535
11497,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-4	B	-5964.700016660396
11374,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.1-8	28_BF	-11444.747359400037
9092,Ref.A1.RW.92.92RW008.AB253421,0.05-1	A1	-7188.725774987737
2342,Ref.18_cpx.CU.99.CU14.AY586541,0.01-7	18_cpx	-2983.4263137625244
8872,Ref.08_BC.CN.06.nx2.HM067748,0.05-0	08_BC	-7723.586893718284
13846,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-8	04_cpx	-10711.479180952105
9730,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-5	40_BF	-7608.945609286272
9610,Ref.18_cpx.CU.99.CU14.AY586541,0.05-4	18_cpx	-7348.8239197077055
4913,Ref.C.ZA.04.04ZASK146.AY772699,0.08-9	C	-9437.53809224672
9418,Ref.25_cpx.SA.03.J11233.EU697906,0.05-7	25_cpx	-7350.373435000866
8199,Ref.19_cpx.CU.99.CU7.AY894994,0.05-9	19_cpx	-7499.004237048733
11737,Ref.F2.CM.95.95CM_MP257.AJ249237,0.03-8	F2	-5478.508401987369
11668,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.04-3	38_BF1	-6707.97473111034
8324,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-8	38_BF1	-9473.771534240619
11901,Ref.G.BE.96.DRCBL.AF084936,0.03-9	G	-5483.508257885216
9577,Ref.11_cpx.CM.97.MP818.AJ291718,0.05-4	11_cpx	-7536.699892445722
5094,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-8	25_cpx	-9825.279370887796
4416,Ref.05_DF.BE.93.VI961.AF076998,0.03-4	05_DF	-5505.8023314342745
1089,Ref.19_cpx.CU.99.CU7.AY894994,0.04-6	19_cpx	-6460.874917997655
6396,Ref.H.BE.93.VI991.AF190127,0.08-5	H	-9994.089126193128
1467,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-1	F2	-4198.563647062423
2177,Ref.B.US.98.1058_11.AY331295,0.01-6	B	-2981.143298116738
3371,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.01-8	04_cpx	-3019.5636322309488
5678,Ref.15_01B.TH.96.M169.DQ354120,0.08-2	15_01B	-10021.34456349272
8074,Ref.31_BC.BR.02.110PA.EF091932,0.05-9	31_BC	-7653.787893682785
1894,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.02-3	28_BF	-4544.682720760755
5845,Ref.32_06A1.EE.01.EE0369.AY535660,0.08-1	32_06A1	-10782.646780579782
2235,Ref.14_BG.ES.00.X623.AF450097,0.01-7	14_BG	-2914.4236250589283
8765,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-3	45_cpx	-7869.518671635813
9719,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-5	40_BF	-7553.347773496286
4352,Ref.A1.RW.92.92RW008.AB253421,0.03-4	A1	-5503.845118558199
8681,Ref.47_BF.ES.08.P1942.GQ372987,0.05-2	47_BF	-7632.937999064204
9366,Ref.19_cpx.CU.99.CU38.AY588970,0.05-7	19_cpx	-7704.318753779157
