reference	major subtype found	log_likelihood of the reference subtype
3614,Ref.43_02G.SA.03.J11223.EU697904,0.01-9	43_02G	-2583.279427880861
9034,Ref.02_AG.LR.x.POC44951.AB485636,0.05-1	02_AG	-4942.1670691936215
2362,Ref.05_DF.BE.93.VI961.AF076998,0.01-7	05_DF	-2503.308386425361
535,Ref.D.CD.83.ELI.K03454,0.04-9	D	-4211.662465299917
3370,Ref.D.CM.01.01CM_4412HAL.AY371157,0.01-8	D	-2488.80674781979
11859,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-9	G	-3867.900597578978
2373,Ref.H.BE.93.VI997.AF190128,0.01-4	H	-2509.0890907291696
192,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-9	07_BC	-2985.7533750207267
565,Ref.G.PT.x.PT2695.AY612637,0.04-9	G	-4466.887921762712
5584,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-2	06_cpx	-6415.934424385064
804,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.04-7	11_cpx	-4609.360161245417
4223,Ref.J.SE.93.SE9280_7887.AF082394,0.03-3	J	-4126.904424611793
5972,Ref.43_02G.SA.03.J11243.EU697907,0.08-0	43_02G	-6647.907541581823
7184,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.07-7	17_BF	-6042.749137681855
8877,Ref.14_BG.ES.00.X605.AF450096,0.05-0	14_BG	-5021.81196375629
5474,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-3	28_BF	-6806.165630941376
8673,Ref.19_cpx.CU.99.CU7.AY894994,0.05-2	19_cpx	-5043.199621804312
8195,Ref.05_DF.ES.99.X492.AY227107,0.05-9	05_DF	-5192.897862887048
11872,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-9	27_cpx	-4320.590439041497
4145,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-3	36_cpx	-4056.2581595535657
185,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.02-9	13_cpx	-3331.5776707646746
7682,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-2	K	-6330.14138163505
4589,Ref.35_AD.AF.05.05AF095.EF158041,0.04-1	35_AD	-4585.716407177026
4852,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-0	22_01A1	-4926.899543414173
2798,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.01-2	22_01A1	-2861.4978937406177
7813,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-3	39_BF	-6283.872179955546
4379,Ref.01_AE.AF.07.569M.GQ477441,0.03-4	01_AE	-3800.14161971653
4661,Ref.12_BF.AR.97.A32989.AF408630,0.04-1	12_BF	-4254.543369005014
525,Ref.G.BE.96.DRCBL.AF084936,0.04-9	G	-4582.479386365288
8899,Ref.G.BE.96.DRCBL.AF084936,0.05-0	G	-5107.279353634723
14697,Ref.H.BE.93.VI997.AF190128,0.09-2	H	-6970.65458957395
14506,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-4	10_CD	-7111.216720299836
2428,Ref.24_BG.CU.03.CB471.AY900575,0.01-4	24_BG	-2392.29099149756
3686,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-5	D	-3215.49626441129
14207,Ref.21_A2D.KE.99.KSM4001.AF457072,0.09-6	21_A2D	-6983.971712263829
6250,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-6	46_BF	-6524.79547184973
11912,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.03-9	09_cpx	-4051.8313786078174
13551,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.06-1	B	-5288.423003038662
15664,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.06-7	27_cpx	-6048.010655014615
15499,Ref.C.ZA.04.04ZASK146.AY772699,0.06-4	C	-5419.245470214204
861,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-7	39_BF	-4652.958722582098
5023,Ref.C.IN.95.95IN21068.AF067155,0.08-9	C	-6326.6379418194465
1831,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.02-3	40_BF	-3272.810304450993
2504,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.01-4	38_BF1	-2553.792212488546
3912,Ref.F2.CM.97.CM53657.AF377956,0.02-4	F2	-3133.439682462169
15012,Ref.D.TZ.01.A280.AY253311,0.09-0	D	-6660.3881908222575
6351,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.08-5	10_CD	-6611.780601370028
11694,Ref.D.TZ.01.A280.AY253311,0.03-8	D	-3902.751037474493
10993,Ref.G.PT.x.PT2695.AY612637,0.1-6	G	-7190.099043931588
2914,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-3	37_cpx	-2954.527261381534
10446,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-5	A2	-7364.786263180258
566,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-9	40_BF	-4550.727307240281
1816,Ref.35_AD.AF.05.05AF094.EF158040,0.02-3	35_AD	-3253.7283220619674
2863,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-3	21_A2D	-2507.380082674525
13277,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-8	04_cpx	-5648.226822373469
5591,Ref.D.CD.83.ELI.K03454,0.08-2	D	-6324.723697387333
3853,Ref.D.CD.83.ELI.K03454,0.02-4	D	-3090.6834429517958
11426,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.04-4	10_CD	-4685.302298063251
10173,Ref.D.CD.83.ELI.K03454,0.1-3	D	-6941.4212828415875
8423,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-9	15_01B	-6177.291175078756
2307,Ref.07_BC.CN.98.98CN009.AF286230,0.01-7	07_BC	-2072.1813481439026
10114,Ref.D.TZ.01.A280.AY253311,0.1-3	D	-7049.796915764485
11620,Ref.A1.RW.92.92RW008.AB253421,0.04-3	A1	-4373.694617035905
15459,Ref.49_cpx.GM.03.N26677.HQ385479,0.03-7	49_cpx	-3869.716585591719
6072,Ref.19_cpx.CU.99.CU29.AY588971,0.08-7	19_cpx	-6617.778719686467
13562,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-1	14_BG	-5786.587382168992
6651,Ref.C.ZA.04.04ZASK146.AY772699,0.07-4	C	-5967.9053932887045
10479,Ref.G.BE.96.DRCBL.AF084936,0.1-5	G	-7153.9334758127625
149,Ref.47_BF.ES.08.P1942.GQ372987,0.06-9	47_BF	-5959.495705926966
12837,Ref.F1.FI.93.FIN9363.AF075703,0.03-5	F1	-3785.546690507331
10680,Ref.09_cpx.GH.96.96GH2911.AY093605,0.1-4	09_cpx	-7375.130683090579
2736,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-2	10_CD	-2583.8592511855463
14225,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.09-7	04_cpx	-6776.313524149117
946,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.04-7	28_BF	-4793.617489682495
12162,Ref.44_BF.CL.00.CH80.FJ358521,0.03-0	44_BF	-4253.319783490651
7237,Ref.F1.BR.93.93BR020_1.AF005494,0.07-7	F1	-5772.818268430851
10802,Ref.24_BG.CU.03.CB471.AY900575,0.1-7	24_BG	-7612.625090794317
7802,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-3	A1	-5921.073684060118
2441,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-4	39_BF	-2604.97693456474
11483,Ref.20_BG.CU.99.Cu103.AY586545,0.04-4	20_BG	-4349.822458992124
14118,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-6	F2	-6591.272682484841
6577,Ref.01_AE.TH.90.CM240.U54771,0.08-4	01_AE	-6099.093120466141
8768,Ref.35_AD.AF.05.05AF094.EF158040,0.05-3	35_AD	-5268.399121272501
13906,Ref.D.TZ.01.A280.AY253311,0.09-9	D	-6543.279741143892
12268,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-1	28_BF	-4100.993268993891
7733,Ref.47_BF.ES.08.P1942.GQ372987,0.07-2	47_BF	-6374.352201209399
208,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.02-9	10_CD	-3310.5972844994812
10591,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-4	04_cpx	-7165.926119638275
4051,Ref.B.NL.00.671_00T36.AY423387,0.04-5	B	-4301.695447506682
9576,Ref.25_cpx.SA.03.J11233.EU697906,0.05-4	25_cpx	-5031.8723158007415
3369,Ref.G.BE.96.DRCBL.AF084936,0.01-8	G	-2546.3315411104245
4850,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-0	26_AU	-4611.209095466059
10610,Ref.08_BC.CN.06.nx2.HM067748,0.1-4	08_BC	-7727.455962474403
453,Ref.05_DF.ES.99.X492.AY227107,0.02-8	05_DF	-3285.0570896206054
5951,Ref.21_A2D.KE.91.KNH1254.AY945737,0.08-0	21_A2D	-6697.147718522349
3069,Ref.A2.CY.94.94CY017_41.AF286237,0.01-0	A2	-2662.135510523473
11592,Ref.24_BG.CU.03.CB471.AY900575,0.04-3	24_BG	-4514.458877196122
8644,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.05-2	22_01A1	-5408.835902611874
9948,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-1	49_cpx	-7126.957258840297
9810,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-1	11_cpx	-7253.431819369878
8031,Ref.G.NG.92.92NG083.U88826,0.05-8	G	-4982.139141971341
7546,Ref.F2.CM.97.CM53657.AF377956,0.07-1	F2	-6077.326017057667
10590,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-4	09_cpx	-7053.59485372357
6569,Ref.G.PT.x.PT2695.AY612637,0.08-4	G	-6435.97249083284
9005,Ref.32_06A1.EE.01.EE0369.AY535660,0.05-0	06_cpx	-6007.361197817016
3885,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.02-4	40_BF	-3226.0190242748586
10165,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.1-3	04_cpx	-7478.047861380729
11033,Ref.G.NG.92.92NG083.U88826,0.1-6	G	-7080.030404917732
10528,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-5	04_cpx	-7374.797588142467
823,Ref.25_cpx.SA.03.J11451.EU697908,0.04-7	25_cpx	-4601.991186315055
11695,Ref.H.BE.93.VI997.AF190128,0.03-8	H	-3824.4903549690193
6849,Ref.C.BR.92.BR025_d.U52953,0.07-5	C	-5841.021005135691
7002,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-6	10_CD	-6029.456789391837
1433,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-1	H	-2798.7673854375375
10508,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.1-5	37_cpx	-7457.312328108603
5742,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-1	06_cpx	-6683.831199754293
13152,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.06-6	25_cpx	-5588.0789510154855
1136,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.02-7	33_01B	-3316.5478945542836
13495,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.06-1	29_BF	-5596.238996115837
3512,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.01-9	11_cpx	-2509.264149506999
6227,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-6	29_BF	-6584.844013810378
10638,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-4	D	-6759.735320466794
2297,Ref.43_02G.SA.03.J11456.EU697909,0.01-7	43_02G	-2610.0146780055074
11259,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-8	45_cpx	-7215.210324745897
13263,Ref.47_BF.ES.08.P1942.GQ372987,0.06-6	47_BF	-5647.903978794367
13618,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-0	33_01B	-5952.945490339793
3341,Ref.14_BG.ES.00.X623.AF450097,0.01-8	14_BG	-2410.0795571838653
5110,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-8	06_cpx	-6685.311762060942
12786,Ref.F1.BE.93.VI850.AF077336,0.06-5	F1	-5355.235492859508
10623,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-4	36_cpx	-7607.473004419232
15682,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-7	33_01B	-5785.456867560313
13070,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-6	39_BF	-3925.2632539857905
13393,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.06-8	B	-5379.606777246595
3603,Ref.F1.BR.93.93BR020_1.AF005494,0.01-9	F1	-2260.999158827787
805,Ref.C.ZA.04.04ZASK146.AY772699,0.04-7	C	-4412.610620122872
3583,Ref.20_BG.CU.99.Cu103.AY586545,0.01-9	20_BG	-2120.7915462443484
4510,Ref.A1.RW.92.92RW008.AB253421,0.04-2	A1	-4572.344788077493
5044,Ref.F1.BE.93.VI850.AF077336,0.08-9	F1	-6342.461889762027
13591,Ref.H.BE.93.VI997.AF190128,0.06-0	H	-5652.050563947761
15538,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-4	06_cpx	-5560.80449672611
13924,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-9	26_AU	-6971.337021401382
4182,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.03-3	17_BF	-3915.7263475108925
12068,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.03-0	A1	-3846.89345988752
6726,Ref.06_cpx.AU.96.BFP90.AF064699,0.07-4	06_cpx	-6075.846762520621
8999,Ref.31_BC.BR.04.04BR142.AY727527,0.05-0	31_BC	-5103.5407000978685
12804,Ref.12_BF.AR.99.ARMA159.AF385936,0.03-5	12_BF	-3620.022703069995
6601,Ref.B.US.98.1058_11.AY331295,0.08-4	B	-6344.402926005493
14958,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-3	46_BF	-7077.791323091365
3322,Ref.09_cpx.SN.95.95SN1795.AY093603,0.01-8	09_cpx	-1884.0017285276967
7666,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-2	06_cpx	-6056.8057699949195
12756,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.06-5	28_BF	-5665.861282499145
1354,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-6	06_cpx	-3099.484203528913
3463,Ref.21_A2D.KE.99.KSM4001.AF457072,0.01-8	21_A2D	-2507.587724340428
953,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-6	04_cpx	-4293.60145020034
5945,Ref.01_AE.TH.90.CM240.U54771,0.08-0	01_AE	-6330.044105952333
5637,Ref.20_BG.CU.99.Cu103.AY586545,0.08-2	20_BG	-6676.418178449723
11263,Ref.F2.CM.95.95CM_MP257.AJ249237,0.1-8	F2	-7238.2839081541915
4314,Ref.09_cpx.US.99.99DE4057.AY093607,0.03-4	09_cpx	-3388.17648930367
12352,Ref.02_AG.LR.x.POC44951.AB485636,0.03-2	02_AG	-3781.492072369333
6527,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-4	15_01B	-6377.075075052758
6759,Ref.B.US.98.1058_11.AY331295,0.07-4	B	-5840.3993816416105
1559,Ref.05_DF.ES.99.X492.AY227107,0.02-1	05_DF	-3302.498940146779
11122,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-9	09_cpx	-7423.826340436266
8385,Ref.H.GB.00.00GBAC4001.FJ711703,0.07-9	H	-5829.893965324508
7063,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-6	45_cpx	-6363.938540205862
12940,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-5	24_BG	-4045.777962063927
11049,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-6	A2	-7460.113197620035
12985,Ref.14_BG.ES.00.X605.AF450096,0.03-6	14_BG	-3946.6394791592024
4598,Ref.31_BC.BR.02.110PA.EF091932,0.04-1	31_BC	-4627.702684593707
4486,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.04-2	09_cpx	-4604.455457987392
8570,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.05-2	25_cpx	-5153.879642818445
8003,Ref.F1.FR.96.96FR_MP411.AJ249238,0.05-8	F1	-4809.6253268795945
1389,Ref.C.IN.95.95IN21068.AF067155,0.02-6	C	-3146.725995500275
7928,Ref.02_AG.LR.x.POC44951.AB485636,0.05-8	02_AG	-4914.852083125855
15540,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-4	F2	-5526.806351072553
3719,Ref.43_02G.SA.03.J11456.EU697909,0.02-5	43_02G	-3407.834917042473
9632,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-4	49_cpx	-5015.822957896386
12327,Ref.H.BE.93.VI997.AF190128,0.03-2	H	-3854.6294428411916
8030,Ref.18_cpx.CU.99.CU14.AY586541,0.05-8	18_cpx	-5215.597140822735
10213,Ref.B.NL.00.671_00T36.AY423387,0.1-3	B	-6778.780883079554
14240,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-7	26_AU	-7004.883014962789
686,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.04-8	06_cpx	-4438.211335270744
3219,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-1	13_cpx	-2655.0406953096904
4907,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-9	G	-6445.9663854403225
2168,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.01-6	39_BF	-2569.807786113243
1248,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-7	24_BG	-3240.1509985587595
1705,Ref.C.IN.95.95IN21068.AF067155,0.02-0	C	-2957.7420435046242
1662,Ref.06_cpx.EE.01.EE0359.AY535659,0.02-0	06_cpx	-3007.5059456763374
555,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.04-9	40_BF	-4558.863875513314
10716,Ref.18_cpx.CU.99.CU14.AY586541,0.1-4	18_cpx	-7330.005452266003
491,Ref.18_cpx.CM.97.CM53379.AF377959,0.04-9	18_cpx	-4595.700191854847
5764,Ref.H.BE.93.VI991.AF190127,0.08-1	H	-6501.557043665667
7869,Ref.F1.BR.93.93BR020_1.AF005494,0.07-3	F1	-5862.7371237410325
8294,Ref.35_AD.AF.05.05AF094.EF158040,0.07-8	35_AD	-6205.254787530677
13858,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-8	22_01A1	-7350.193667166003
10738,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-4	49_cpx	-7041.176173505737
14861,Ref.G.KE.93.HH8793_12_1.AF061641,0.09-3	G	-6726.823377112984
12159,Ref.31_BC.BR.04.04BR142.AY727527,0.03-0	31_BC	-3902.3266402252466
10718,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-4	14_BG	-7714.1156612292925
5560,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-2	33_01B	-6831.454111926833
10975,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.1-6	17_BF	-7477.191212084241
7073,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-6	B	-5524.163656027173
11376,Ref.23_BG.CU.03.CB347.AY900572,0.04-4	23_BG	-4776.080913338655
10698,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.1-4	22_01A1	-7565.652923650351
11132,Ref.47_BF.ES.08.X2457_2.FJ670529,0.1-9	47_BF	-7705.543264489476
14139,Ref.03_AB.RU.97.KAL153_2.AF193276,0.09-6	03_AB	-7115.772980370109
880,Ref.06_cpx.AU.96.BFP90.AF064699,0.04-7	06_cpx	-4389.955030925874
12034,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-0	16_A2D	-4182.516073040277
2913,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-3	33_01B	-2461.5240653228057
6325,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-5	04_cpx	-6544.078234393249
15751,Ref.24_BG.CU.03.CB378.AY900574,0.06-7	24_BG	-5593.4989462932135
15198,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.09-1	33_01B	-7180.701675953836
5926,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.08-0	37_cpx	-6702.031114020627
15007,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-3	K	-7278.641246201168
3889,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-4	11_cpx	-3191.8243574019775
116,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.06-9	28_BF	-5671.417268604675
3773,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.02-5	17_BF	-3306.0676595269824
14737,Ref.23_BG.CU.03.CB118.AY900571,0.09-2	23_BG	-7179.3541050885315
6921,Ref.F1.BR.93.93BR020_1.AF005494,0.07-5	F1	-5934.799963102202
8409,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-9	07_BC	-6081.016611452311
6738,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-4	28_BF	-6186.964597038068
9133,Ref.F1.BR.93.93BR020_1.AF005494,0.05-1	F1	-4836.430047893542
10339,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-2	33_01B	-7395.472828136132
12129,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-0	B	-3569.6179244002997
4140,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-3	22_01A1	-4037.009899343864
11217,Ref.32_06A1.EE.01.EE0369.AY535660,0.1-9	06_cpx	-8047.510697838646
11037,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.1-6	39_BF	-7566.699972243653
8270,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-8	06_cpx	-6129.182555059919
10195,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-3	27_cpx	-7550.9171217244175
140,Ref.34_01B.TH.99.OUR2478P.EF165541,0.06-9	34_01B	-5611.652357301026
6587,Ref.24_BG.CU.03.CB378.AY900574,0.08-4	24_BG	-6622.01081802327
7579,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-1	13_cpx	-6181.557233618445
10093,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-0	17_BF	-7503.454211304025
104,Ref.02_AG.NG.x.IBNG.L39106,0.06-9	02_AG	-5398.474361523819
10333,Ref.05_DF.BE.x.VI1310.AF193253,0.1-2	05_DF	-7356.902913941394
4402,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-4	15_01B	-3865.8595874157313
6096,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.08-7	40_BF	-6754.861777353752
1695,Ref.J.SE.93.SE9280_7887.AF082394,0.02-0	J	-3457.9480592217906
4098,Ref.15_01B.TH.96.M169.DQ354120,0.04-5	15_01B	-4405.092558702739
10038,Ref.31_BC.BR.04.04BR137.AY727526,0.1-0	31_BC	-7463.987287179281
8485,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-9	45_cpx	-6208.821196527472
15197,Ref.14_BG.ES.00.X605.AF450096,0.09-1	14_BG	-7151.998173425875
8067,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-9	G	-5052.296228689809
11612,Ref.35_AD.AF.05.05AF094.EF158040,0.04-3	35_AD	-4644.202550337781
7131,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-7	38_BF1	-6069.713992640772
5908,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-0	09_cpx	-6615.109121184557
3580,Ref.02_AG.NG.x.IBNG.L39106,0.01-9	02_AG	-2215.3841868160753
10130,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-3	A2	-7419.246747831765
14448,Ref.37_cpx.CM.97.CM53392.AF377957,0.09-4	37_cpx	-7463.696709152929
12346,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-2	27_cpx	-4242.392326602481
13119,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-6	04_cpx	-5387.63184533714
6987,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-6	07_BC	-6313.579895718601
2925,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-3	40_BF	-2508.746853930976
15637,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-4	13_cpx	-5727.5250571601755
2254,Ref.B.TH.90.BK132.AY173951,0.01-7	B	-2279.924652087353
12461,Ref.05_DF.ES.99.X492.AY227107,0.03-2	05_DF	-3836.5821813449575
905,Ref.J.SE.93.SE9280_7887.AF082394,0.04-7	J	-4733.819379216957
15235,Ref.A2.CY.94.94CY017_41.AF286237,0.09-1	A2	-7171.98639697235
5120,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.08-8	26_AU	-6610.691219913051
12453,Ref.12_BF.AR.97.A32879.AF408629,0.03-2	12_BF	-3623.4923306953388
6936,Ref.24_BG.ES.08.X2456_2.FJ670526,0.07-5	24_BG	-6367.350371508046
8252,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-8	11_cpx	-5989.209761514546
12467,Ref.C.ET.86.ETH2220.U46016,0.03-2	C	-3962.4307064953714
14047,Ref.C.ET.86.ETH2220.U46016,0.09-9	C	-6596.457166469713
7342,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.07-0	17_BF	-6129.396377179562
12281,Ref.J.SE.93.SE9280_7887.AF082394,0.03-1	J	-4100.640554363895
8427,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.07-9	04_cpx	-6281.053330619877
4471,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-2	49_cpx	-4418.576466128362
14459,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-4	40_BF	-7120.529281038324
7366,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-0	K	-6348.564751026754
8719,Ref.14_BG.ES.00.X605.AF450096,0.05-3	14_BG	-5058.270290735737
3367,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.01-8	15_01B	-2395.983044515521
8811,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.05-3	B	-4756.137285595497
745,Ref.01_AE.AF.07.569M.GQ477441,0.04-8	01_AE	-4264.420165679307
5648,Ref.A1.UG.92.92UG037.AB253429,0.08-2	A1	-6241.173771568226
15447,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-7	B	-3519.5763245248036
7704,Ref.F2.CM.97.CM53657.AF377956,0.07-2	F2	-6092.226995197148
10085,Ref.G.NG.92.92NG083.U88826,0.1-0	G	-7090.453836698017
15338,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-7	08_BC	-3476.1681333007937
14058,Ref.44_BF.CL.00.CH80.FJ358521,0.09-9	44_BF	-7439.555010211092
5101,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-8	F2	-6343.699968220703
14485,Ref.20_BG.CU.99.Cu103.AY586545,0.09-4	20_BG	-7122.7314912996035
10849,Ref.21_A2D.KE.91.KNH1254.AY945737,0.1-7	21_A2D	-7243.52079400465
15258,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-1	06_cpx	-6731.32925602912
521,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-9	49_cpx	-4497.325475398304
14551,Ref.C.ZA.04.04ZASK146.AY772699,0.09-5	C	-6510.91032225929
10707,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-4	B	-6700.312697807811
14884,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.09-3	22_01A1	-6883.398272987789
7615,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-2	10_CD	-6231.0142998257315
13670,Ref.06_cpx.EE.01.EE0359.AY535659,0.06-0	06_cpx	-5645.8387660906865
7627,Ref.23_BG.CU.03.CB118.AY900571,0.07-2	23_BG	-6545.477256051849
