reference	major subtype found	log_likelihood of the reference subtype
11485,Ref.24_BG.CU.03.CB378.AY900574,0.04-4	10_CD	-5008.8167199846175
9443,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.05-7	40_BF	-5001.038917391901
8220,Ref.09_cpx.SN.95.95SN1795.AY093603,0.07-8	46_BF	-5010.3354337713035
8916,Ref.19_cpx.CU.99.CU29.AY588971,0.05-0	01_AE	-4983.155292214094
9886,Ref.06_cpx.AU.96.BFP90.AF064699,0.1-1	40_BF	-5028.856409936648
15558,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-4	40_BF	-4979.429768142908
10361,Ref.G.PT.x.PT2695.AY612637,0.1-2	46_BF	-5097.093040259733
6851,Ref.18_cpx.CU.99.CU68.AY894993,0.07-5	40_BF	-4968.980978657449
14323,Ref.F1.FR.96.96FR_MP411.AJ249238,0.09-7	40_BF	-5008.860427001867
5458,Ref.A1.RW.92.92RW008.AB253421,0.08-3	46_BF	-5033.314073338177
5596,Ref.J.CM.04.04CMU11421.GU237072,0.08-2	10_CD	-4918.701280547777
15514,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-4	46_BF	-5039.593757282224
688,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-8	01_AE	-4811.150509396585
7312,Ref.19_cpx.CU.99.CU38.AY588970,0.07-0	46_BF	-5003.424200398754
3043,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-0	31_BC	-4902.663831564365
10566,Ref.43_02G.SA.03.J11223.EU697904,0.1-5	40_BF	-5021.029034625451
15382,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-7	01_AE	-4806.4643547887645
8560,Ref.02_AG.LR.x.POC44951.AB485636,0.05-2	10_CD	-4986.017866875114
9629,Ref.47_BF.ES.08.P1942.GQ372987,0.05-4	01_AE	-4956.833393490514
3409,Ref.G.PT.x.PT2695.AY612637,0.01-8	F1	-4994.4026268590915
4242,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-3	38_BF1	-4955.445877689089
8911,Ref.05_DF.BE.x.VI1310.AF193253,0.05-0	40_BF	-5017.901212307881
7534,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-1	46_BF	-5012.2530154135475
2096,Ref.B.TH.90.BK132.AY173951,0.01-6	B	-4932.632083013943
4442,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-2	40_BF	-4988.673705760668
8297,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-8	40_BF	-5026.31852517749
11800,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.03-8	D	-4975.16706527799
1168,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-7	B	-4962.014191132818
6155,Ref.31_BC.BR.04.04BR142.AY727527,0.08-7	10_CD	-5058.550634099893
13400,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.06-8	10_CD	-5021.170098491866
4570,Ref.F1.BE.93.VI850.AF077336,0.04-2	46_BF	-4954.6033415698075
14762,Ref.19_cpx.CU.99.CU29.AY588971,0.09-2	46_BF	-5048.845251388081
7049,Ref.11_cpx.CM.97.MP818.AJ291718,0.07-6	10_CD	-5002.883207342021
10960,Ref.24_BG.CU.03.CB471.AY900575,0.1-6	46_BF	-5070.838717894342
9090,Ref.31_BC.BR.04.04BR137.AY727526,0.05-1	C	-4991.456066783951
3561,Ref.43_02G.SA.03.J11456.EU697909,0.01-9	D	-4939.403094034352
14383,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.09-4	46_BF	-5052.257440281722
14660,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-5	10_CD	-4904.673925096293
4675,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-1	40_BF	-4982.248567077113
2805,Ref.H.CF.90.056.AF005496,0.01-2	C	-4931.283198270485
10026,Ref.47_BF.ES.08.X2457_2.FJ670529,0.1-0	46_BF	-5048.070362040173
7631,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-2	10_CD	-4819.363936844868
8735,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-3	01_AE	-4958.679624120926
12287,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-1	40_BF	-4977.456581264281
2387,Ref.18_cpx.CM.97.CM53379.AF377959,0.01-4	C	-4948.075647395779
15190,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.09-1	46_BF	-5032.4916446314755
6978,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-6	46_BF	-5035.703352164129
8228,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.07-8	10_CD	-5001.1765714499525
14310,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-7	01_AE	-5018.090494354178
11499,Ref.B.US.98.1058_11.AY331295,0.04-4	40_BF	-4971.400935201781
13758,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-8	10_CD	-5007.7681639167595
6862,Ref.19_cpx.CU.99.CU29.AY588971,0.07-5	01_AE	-5007.884146870872
15102,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-0	46_BF	-5053.723503861129
4422,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-4	08_BC	-4984.419546392809
10712,Ref.43_02G.SA.03.J11243.EU697907,0.1-4	46_BF	-5005.722419464986
14612,Ref.H.BE.93.VI991.AF190127,0.09-5	10_CD	-5028.848530420077
3360,Ref.B.TH.90.BK132.AY173951,0.01-8	C	-4930.817960162834
8304,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.07-8	46_BF	-4960.787048936034
3676,Ref.B.TH.90.BK132.AY173951,0.02-5	C	-4945.8635780248815
8840,Ref.05_DF.BE.93.VI961.AF076998,0.05-3	D	-4993.921026845575
9945,Ref.47_BF.ES.08.P1942.GQ372987,0.1-1	46_BF	-5010.729436843816
738,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-8	46_BF	-4970.344857494988
6930,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-5	46_BF	-5053.730616914137
8543,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-2	40_BF	-4956.883171976696
13103,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-6	01_AE	-4981.793496659724
15711,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-7	10_CD	-5004.702531041959
11206,Ref.F1.BE.93.VI850.AF077336,0.1-9	46_BF	-5003.844257922169
10561,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-5	46_BF	-4843.852957978409
6301,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.08-6	40_BF	-5002.989560095294
1727,Ref.A2.CM.01.01CM_1445MV.GU201516,0.02-0	01_AE	-4966.56128155579
7545,Ref.H.CF.90.056.AF005496,0.07-1	46_BF	-4996.185625025916
11589,Ref.C.BR.92.BR025_d.U52953,0.04-3	07_BC	-4983.168868125352
7633,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-2	46_BF	-5006.668925808036
15767,Ref.C.IN.95.95IN21068.AF067155,0.06-7	10_CD	-4992.434022087008
7416,Ref.15_01B.TH.96.M169.DQ354120,0.07-0	46_BF	-5038.7092032263245
12260,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-1	01_AE	-4944.456132820468
10324,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-2	10_CD	-5086.062820305825
11370,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-8	10_CD	-4783.969693278884
15631,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-4	46_BF	-5018.304578671805
4701,Ref.H.CF.90.056.AF005496,0.04-1	H	-4955.763019188202
4577,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-2	D	-4999.566284747996
7180,Ref.37_cpx.CM.97.CM53392.AF377957,0.07-7	46_BF	-5049.343586479234
2710,Ref.08_BC.CN.06.nx2.HM067748,0.01-2	49_cpx	-4969.343884803979
6990,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.07-6	10_CD	-4991.571133677019
8037,Ref.05_DF.ES.99.X492.AY227107,0.05-8	01_AE	-4947.809279883006
14111,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.09-6	46_BF	-5025.194640679772
1580,Ref.23_BG.CU.03.CB347.AY900572,0.02-0	10_CD	-4951.45715752225
1258,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-7	49_cpx	-4713.722329551629
11038,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-6	46_BF	-5061.10607882109
11076,Ref.31_BC.BR.02.110PA.EF091932,0.1-9	46_BF	-5049.1703218265175
7118,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.07-7	46_BF	-5039.446043878936
1288,Ref.08_BC.CN.06.nx2.HM067748,0.02-6	10_CD	-4992.205631431151
14272,Ref.D.CM.01.01CM_4412HAL.AY371157,0.09-7	46_BF	-4897.173052844492
15127,Ref.35_AD.AF.05.05AF026.EF158043,0.09-0	46_BF	-5033.122236433678
1927,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-2	D	-4950.948035798505
2271,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-7	09_cpx	-4983.460536881278
12758,Ref.A1.UG.92.92UG037.AB253429,0.06-5	46_BF	-5019.392315717737
5934,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-0	46_BF	-4967.815745062991
15651,Ref.G.KE.93.HH8793_12_1.AF061641,0.06-7	10_CD	-5006.1644356234565
9860,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-1	46_BF	-5020.245543932601
13381,Ref.24_BG.CU.03.CB378.AY900574,0.06-8	10_CD	-5028.087337381249
11009,Ref.20_BG.CU.99.Cu103.AY586545,0.1-6	46_BF	-5032.368364903171
9440,Ref.A1.UG.92.92UG037.AB253429,0.05-7	46_BF	-5014.236410699112
6317,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-6	10_CD	-5013.025120028674
6422,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-5	40_BF	-5036.020421290849
80,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-9	40_BF	-4884.45550091155
7410,Ref.24_BG.ES.08.X2456_2.FJ670526,0.07-0	46_BF	-5016.558827525304
15145,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-0	46_BF	-5030.9427170457975
5664,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-2	46_BF	-5031.519277800117
3155,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.01-0	09_cpx	-4959.337476892187
12031,Ref.14_BG.ES.00.X623.AF450097,0.03-0	D	-4954.598444243076
10567,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-5	46_BF	-5022.492138676553
15125,Ref.J.SE.93.SE9280_7887.AF082394,0.09-0	46_BF	-5011.2421119069695
9202,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.05-6	D	-4970.4827502623975
9522,Ref.B.TH.90.BK132.AY173951,0.05-4	10_CD	-4981.506535689897
8396,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-9	46_BF	-5002.497430423833
7192,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-7	10_CD	-5011.211547396461
10024,Ref.37_cpx.CM.97.CM53392.AF377957,0.1-0	40_BF	-5086.613037161875
9557,Ref.03_AB.RU.97.KAL153_2.AF193276,0.05-4	10_CD	-4952.501835422579
1753,Ref.C.ZA.04.04ZASK146.AY772699,0.02-3	C	-4923.282086641683
9238,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-6	40_BF	-4950.187043325908
14074,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-6	40_BF	-5016.218373618017
6787,Ref.31_BC.BR.04.04BR142.AY727527,0.07-4	D	-5029.913488653109
15396,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-7	40_BF	-4991.194924330123
7726,Ref.24_BG.ES.08.X2456_2.FJ670526,0.07-2	40_BF	-5029.924207475288
14794,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-2	46_BF	-5106.157899318661
6904,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.07-5	46_BF	-5022.595044669904
10384,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-2	46_BF	-5038.981264924855
11031,Ref.12_BF.AR.97.A32879.AF408629,0.1-6	46_BF	-5057.133904191458
6287,Ref.C.IN.95.95IN21068.AF067155,0.08-6	40_BF	-4999.395446530246
7614,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.07-2	10_CD	-5038.142699886372
8411,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.07-9	10_CD	-4896.7202371184785
2461,Ref.G.PT.x.PT2695.AY612637,0.01-4	18_cpx	-4988.196842190887
12954,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-5	28_BF	-4981.573617881023
1543,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-1	B	-4960.204277191498
9719,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-5	40_BF	-5009.107844506357
15590,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-4	46_BF	-5006.987963717377
5372,Ref.23_BG.CU.03.CB347.AY900572,0.08-3	46_BF	-5019.67328876351
395,Ref.12_BF.AR.97.A32989.AF408630,0.02-8	F1	-4943.0746064740515
1570,Ref.15_01B.TH.96.M169.DQ354120,0.02-1	B	-4970.481774289238
15091,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-0	46_BF	-5049.215626412824
5832,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-1	46_BF	-5007.463310589923
7616,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-2	46_BF	-4859.3039727868345
11933,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-9	D	-4964.954560086402
4990,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.08-9	46_BF	-5045.5376998169695
10555,Ref.F1.BR.93.93BR020_1.AF005494,0.1-5	46_BF	-5044.294335238365
14288,Ref.19_cpx.CU.99.CU29.AY588971,0.09-7	10_CD	-5033.168844661686
14819,Ref.C.IN.95.95IN21068.AF067155,0.09-2	10_CD	-5009.284658091316
6306,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-6	46_BF	-5027.351683497025
12735,Ref.07_BC.CN.98.98CN009.AF286230,0.06-5	40_BF	-4996.435895565758
10311,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-2	40_BF	-5015.631793709695
3737,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-5	B	-4927.140208236743
13797,Ref.G.BE.96.DRCBL.AF084936,0.09-8	10_CD	-4985.143074240775
11719,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.03-8	B	-4992.636921324904
1476,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-1	B	-5004.253503094567
9428,Ref.46_BF.BR.01.01BR125.DQ358802,0.05-7	46_BF	-4996.990017466042
1837,Ref.01_AE.TH.90.CM240.U54771,0.02-3	01_AE	-4947.7742561833775
1328,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-6	C	-4936.770868675829
7713,Ref.12_BF.AR.97.A32879.AF408629,0.07-2	40_BF	-5012.182069354984
9070,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-1	08_BC	-4983.27794593506
991,Ref.23_BG.CU.03.CB118.AY900571,0.04-6	D	-4979.22972341229
14402,Ref.08_BC.CN.06.nx2.HM067748,0.09-4	10_CD	-5052.688323512905
7178,Ref.19_cpx.CU.99.CU29.AY588971,0.07-7	10_CD	-5025.785413647329
1089,Ref.19_cpx.CU.99.CU7.AY894994,0.04-6	01_AE	-4881.975262410934
1972,Ref.H.BE.93.VI991.AF190127,0.02-2	C	-4946.666483574867
10585,Ref.32_06A1.EE.01.EE0369.AY535660,0.1-5	10_CD	-5015.674840111663
12544,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-2	10_CD	-5009.86709564273
6398,Ref.35_AD.AF.05.05AF094.EF158040,0.08-5	46_BF	-5051.275294122486
5106,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-8	10_CD	-5003.183529189584
11666,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.04-3	D	-4960.017120764585
9063,Ref.18_cpx.CU.99.CU68.AY894993,0.05-1	D	-4935.260823393477
5875,Ref.14_BG.ES.00.X605.AF450096,0.08-0	10_CD	-5030.72586776599
10860,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.1-7	46_BF	-5029.129487013552
10330,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.1-2	46_BF	-5051.776294985977
3806,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-4	C	-4963.264102145661
4191,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-3	F1	-4949.879154789349
12414,Ref.06_cpx.AU.96.BFP90.AF064699,0.03-2	C	-4962.051960346718
6220,Ref.24_BG.CU.03.CB471.AY900575,0.08-6	10_CD	-5029.824751511951
13088,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.03-6	D	-4964.610661736695
119,Ref.H.CF.90.056.AF005496,0.06-9	10_CD	-5005.9550586672985
5179,Ref.B.US.98.1058_11.AY331295,0.08-8	46_BF	-5033.833525953124
9216,Ref.D.CM.01.01CM_4412HAL.AY371157,0.05-6	D	-4836.9991581389095
2494,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-4	C	-4817.493299510361
3273,Ref.01_AE.AF.07.569M.GQ477441,0.01-1	09_cpx	-4957.898646056845
15477,Ref.31_BC.BR.04.04BR142.AY727527,0.03-7	C	-4994.376831058547
3439,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-8	B	-4943.069724586054
1471,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-1	01_AE	-4936.585411238332
6309,Ref.A2.CM.01.01CM_1445MV.GU201516,0.08-6	46_BF	-5025.420235646146
12917,Ref.H.CF.90.056.AF005496,0.03-5	D	-4953.370298521848
11266,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-8	10_CD	-4880.812171003252
14573,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-5	10_CD	-4914.423454325925
3217,Ref.18_cpx.CU.99.CU68.AY894993,0.01-1	18_cpx	-4892.83531584871
7738,Ref.44_BF.CL.00.CH80.FJ358521,0.07-2	46_BF	-4983.883521296846
10749,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-7	46_BF	-5075.01483427785
9973,Ref.21_A2D.KE.99.KER2003.AF457051,0.1-0	46_BF	-5038.933463771985
3523,Ref.49_cpx.GM.02.N18380.HQ385477,0.01-9	49_cpx	-4751.891475449139
2601,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.01-5	C	-4944.01777030906
6571,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-4	40_BF	-5013.989642188103
12251,Ref.43_02G.SA.03.J11456.EU697909,0.03-1	10_CD	-4964.621416290554
5839,Ref.31_BC.BR.04.04BR142.AY727527,0.08-1	10_CD	-5056.328775744198
9763,Ref.C.IN.95.95IN21068.AF067155,0.05-5	10_CD	-4991.249053338873
11596,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.04-3	08_BC	-4992.678481939998
5678,Ref.15_01B.TH.96.M169.DQ354120,0.08-2	46_BF	-5033.686331718203
15128,Ref.A1.UG.92.92UG037.AB253429,0.09-0	46_BF	-5036.40214996479
13864,Ref.A1.UG.92.92UG037.AB253429,0.09-8	46_BF	-5062.002545339801
9730,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-5	40_BF	-5025.262907073872
755,Ref.B.US.98.1058_11.AY331295,0.04-8	40_BF	-4985.888900144648
2145,Ref.G.PT.x.PT2695.AY612637,0.01-6	14_BG	-4994.966729746991
9011,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-1	46_BF	-5022.58441608501
11616,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-3	10_CD	-4973.604310153504
10241,Ref.12_BF.AR.97.A32879.AF408629,0.1-3	46_BF	-5053.798104607689
3759,Ref.C.IN.95.95IN21068.AF067155,0.02-5	D	-4945.366601792079
12302,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-1	B	-4985.635302854029
4260,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-3	49_cpx	-4717.059917129019
12236,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-1	40_BF	-5004.088261385048
10074,Ref.F2.CM.97.CM53657.AF377956,0.1-0	46_BF	-5015.346728237634
6700,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.07-4	46_BF	-4999.705847031074
6552,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.08-4	40_BF	-4993.98602194234
8800,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.05-3	46_BF	-4993.60400726197
15222,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.09-1	40_BF	-5086.605488369673
12519,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.06-2	10_CD	-4895.106539569802
10621,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-4	46_BF	-5091.793321252269
15003,Ref.31_BC.BR.04.04BR142.AY727527,0.09-3	40_BF	-5065.380237029528
8087,Ref.14_BG.ES.00.X605.AF450096,0.05-9	D	-4978.892999036064
7241,Ref.G.NG.92.92NG083.U88826,0.07-7	10_CD	-4998.3028627278345
6375,Ref.C.BR.92.BR025_d.U52953,0.08-5	46_BF	-5021.217455925068
2116,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-6	09_cpx	-4944.337734535346
11424,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-4	10_CD	-4817.230979732593
7985,Ref.43_02G.SA.03.J11456.EU697909,0.05-8	10_CD	-4988.269993177855
134,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-9	D	-4990.607098856799
7390,Ref.02_AG.CM.99.pBD6_15.AY271690,0.07-0	46_BF	-5067.121550789338
6951,Ref.32_06A1.EE.01.EE0369.AY535660,0.07-5	10_CD	-4970.645960576706
651,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-8	40_BF	-4972.466773573927
10420,Ref.05_DF.BE.93.VI961.AF076998,0.1-2	40_BF	-5047.513816045356
11727,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-8	D	-4994.478952528022
13962,Ref.24_BG.CU.03.CB471.AY900575,0.09-9	46_BF	-5046.243615398085
14245,Ref.D.UG.94.94UG114.U88824,0.09-7	40_BF	-5007.503576204263
808,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-7	40_BF	-4997.848760804155
8267,Ref.G.BE.96.DRCBL.AF084936,0.07-8	10_CD	-4969.398427172691
10595,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-4	46_BF	-5033.402420586895
14348,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-7	46_BF	-5048.270237177907
6011,Ref.35_AD.AF.05.05AF095.EF158041,0.08-7	46_BF	-5006.925262248903
8391,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-9	10_CD	-5036.028225493416
6271,Ref.24_BG.CU.03.CB378.AY900574,0.08-6	10_CD	-5064.913139993409
14580,Ref.19_cpx.CU.99.CU38.AY588970,0.09-5	46_BF	-5037.062214515129
2899,Ref.C.BR.92.BR025_d.U52953,0.01-3	C	-4943.606030326932
3161,Ref.29_BF.BR.02.BREPM119.AY771590,0.01-1	B	-4901.666091413279
5497,Ref.C.IN.95.95IN21068.AF067155,0.08-3	46_BF	-5038.806037354005
14084,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.09-6	40_BF	-5024.862819366991
9385,Ref.05_DF.BE.x.VI1310.AF193253,0.05-7	40_BF	-5017.390023044372
6748,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-4	46_BF	-4999.019397569968
2984,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-3	09_cpx	-4899.294863280152
4493,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-2	10_CD	-4985.322628828564
4120,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-3	C	-4954.0486569562
4318,Ref.D.CM.01.01CM_4412HAL.AY371157,0.03-4	D	-4823.821699426019
9455,Ref.49_cpx.GM.03.N26677.HQ385479,0.05-7	10_CD	-4788.691291589027
4723,Ref.19_cpx.CU.99.CU7.AY894994,0.04-1	40_BF	-4878.585111572141
13317,Ref.F2.CM.95.95CM_MP257.AJ249237,0.06-8	01_AE	-4968.660726946423
3104,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-0	29_BF	-4971.3430027913055
8320,Ref.02_AG.NG.x.IBNG.L39106,0.07-8	40_BF	-4993.451882393132
737,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-8	01_AE	-4970.7455578461
2492,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-4	02_AG	-4978.142015435909
7944,Ref.19_cpx.CU.99.CU38.AY588970,0.05-8	46_BF	-4981.965351355902
1236,Ref.18_cpx.CU.99.CU14.AY586541,0.02-7	02_AG	-4939.246101200491
15706,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-7	46_BF	-4991.963243806471
2279,Ref.A2.CY.94.94CY017_41.AF286237,0.01-7	F1	-4974.381143707403
4060,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-5	D	-4985.852071294948
7250,Ref.34_01B.TH.99.OUR2478P.EF165541,0.07-7	01_AE	-4969.266555577126
3546,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-9	C	-4974.696244385193
2596,Ref.19_cpx.CU.99.CU29.AY588971,0.01-5	09_cpx	-4936.662459760982
8549,Ref.18_cpx.CM.97.CM53379.AF377959,0.05-2	01_AE	-4978.2873902899755
11681,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-3	01_AE	-4983.042951597189
10172,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.1-3	46_BF	-5061.392901818533
9277,Ref.01_AE.AF.07.569M.GQ477441,0.05-6	33_01B	-5009.422221361665
13468,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.06-1	10_CD	-4987.930864247867
14300,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-7	46_BF	-4891.441616951534
12025,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-0	C	-4976.1563017245135
11621,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-3	40_BF	-4884.32691338621
9580,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-4	46_BF	-5048.921140615283
14248,Ref.02_AG.LR.x.POC44951.AB485636,0.09-7	10_CD	-5029.335492364518
10581,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.1-5	46_BF	-5065.087510490521
7978,Ref.35_AD.AF.05.05AF094.EF158040,0.05-8	46_BF	-5017.652166125355
2142,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.01-6	F1	-4907.542244052567
13202,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.06-6	46_BF	-4968.190776434687
6671,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-4	10_CD	-5026.441630572074
126,Ref.43_02G.SA.03.J11243.EU697907,0.06-9	D	-4961.041123274955
8996,Ref.15_01B.TH.96.M169.DQ354120,0.05-0	10_CD	-5003.0084882572655
3833,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.02-4	B	-4909.737479459951
8144,Ref.A1.RW.92.92RW008.AB253421,0.05-9	46_BF	-4991.677439629172
5965,Ref.H.CF.90.056.AF005496,0.08-0	10_CD	-5005.934509601362
7707,Ref.B.US.98.1058_11.AY331295,0.07-2	40_BF	-5018.303232801968
11260,Ref.B.TH.90.BK132.AY173951,0.1-8	10_CD	-5036.327678858244
