reference	major subtype found	log_likelihood of the reference subtype
14410,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.09-4	22_01A1	-5413.7788314749705
494,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.04-9	26_AU	-4911.416644648328
6696,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-4	A1	-5359.8712974114715
326,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.02-8	J	-4543.576968294481
3839,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-4	49_cpx	-4210.816283962043
5808,Ref.F2.CM.97.CM53657.AF377956,0.08-1	F2	-5352.191633910331
6770,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-4	38_BF1	-5323.023020064989
1251,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-7	21_A2D	-4413.962787635231
3379,Ref.D.CD.83.ELI.K03454,0.01-8	D	-4209.353300720542
10822,Ref.35_AD.AF.05.05AF094.EF158040,0.1-7	35_AD	-5826.722783680546
7824,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-3	06_cpx	-5300.346461647269
8808,Ref.A1.UG.92.92UG037.AB253429,0.05-3	A1	-4960.95911113486
6001,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-0	K	-5483.87327761128
14292,Ref.47_BF.ES.08.X2457_2.FJ670529,0.09-7	47_BF	-5615.759024109408
1522,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.02-1	04_cpx	-4499.8032780248195
11644,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-3	26_AU	-4889.402576483535
13700,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.06-0	22_01A1	-5241.521145898957
1576,Ref.44_BF.CL.00.CH80.FJ358521,0.02-1	44_BF	-4486.640851029369
6423,Ref.F1.FR.96.96FR_MP411.AJ249238,0.08-5	F1	-5448.989150194217
8541,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-2	G	-5000.284066668462
7355,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-0	42_BF	-5209.1709079325055
4854,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.04-0	39_BF	-4794.86035496243
13500,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-1	37_cpx	-5240.449591678647
11470,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-4	09_cpx	-4743.390418437121
15720,Ref.35_AD.AF.05.05AF094.EF158040,0.06-7	35_AD	-5204.748596114978
3421,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-8	F1	-4233.099820023277
3712,Ref.35_AD.AF.05.05AF094.EF158040,0.02-5	35_AD	-4438.2316979494735
835,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-7	F2	-4731.09933953793
8643,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.05-2	45_cpx	-5090.438059292869
3292,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.01-1	14_BG	-4077.4374060822925
1492,Ref.37_cpx.CM.97.CM53392.AF377957,0.02-1	37_cpx	-4536.074161689836
790,Ref.23_BG.CU.03.CB347.AY900572,0.04-7	23_BG	-4825.2102998394785
1377,Ref.01_AE.AF.07.569M.GQ477441,0.02-6	01_AE	-4354.3758590202715
5101,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-8	F2	-5351.407989724593
5530,Ref.23_BG.CU.03.CB347.AY900572,0.08-2	23_BG	-5479.956049910523
1417,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-6	13_cpx	-4429.3638757378785
10098,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-0	46_BF	-5693.101394804683
5880,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-0	07_BC	-5454.197076842955
2495,Ref.C.IN.95.95IN21068.AF067155,0.01-4	C	-4271.178024848109
13794,Ref.09_cpx.US.99.99DE4057.AY093607,0.09-8	09_cpx	-5426.609000303779
951,Ref.H.BE.93.VI997.AF190128,0.04-6	H	-4912.086226736002
14157,Ref.07_BC.CN.98.98CN009.AF286230,0.09-6	07_BC	-5467.930172572919
8002,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.05-8	28_BF	-5023.5562924148835
8791,Ref.B.NL.00.671_00T36.AY423387,0.05-3	B	-4995.510135134752
7839,Ref.11_cpx.CM.97.MP818.AJ291718,0.07-3	11_cpx	-5378.87397762772
6823,Ref.14_BG.ES.00.X605.AF450096,0.07-5	14_BG	-5260.258398187361
3183,Ref.14_BG.ES.00.X623.AF450097,0.01-1	14_BG	-4059.57607572175
5900,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-0	06_cpx	-5525.850652513918
6550,Ref.47_BF.ES.08.X2457_2.FJ670529,0.08-4	47_BF	-5445.525660675422
6877,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.07-5	27_cpx	-5404.3300527791325
13989,Ref.43_02G.SA.03.J11456.EU697909,0.09-9	43_02G	-5565.830751991923
2611,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-5	27_cpx	-4461.6072946519835
1836,Ref.K.CM.96.96CM_MP535.AJ249239,0.02-3	K	-4576.41141125609
12913,Ref.J.SE.93.SE9280_7887.AF082394,0.03-5	J	-4664.203229413505
4381,Ref.J.SE.93.SE9280_7887.AF082394,0.03-4	J	-4609.006116249214
11882,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-9	22_01A1	-4602.597730480558
2953,Ref.24_BG.CU.03.CB378.AY900574,0.01-3	24_BG	-4121.795129868614
461,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-8	21_A2D	-4404.692241570077
14900,Ref.09_cpx.US.99.99DE4057.AY093607,0.09-3	09_cpx	-5370.298030901659
1877,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.02-3	17_BF	-4377.913791956723
2313,Ref.B.NL.00.671_00T36.AY423387,0.01-7	B	-4243.087104666325
2878,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-3	07_BC	-4053.07717342973
12026,Ref.A2.CD.97.97CDKTB48.AF286238,0.03-0	A2	-4713.711166848569
15011,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-0	29_BF	-5602.150773897507
674,Ref.B.TH.90.BK132.AY173951,0.04-8	B	-4657.467606580655
12970,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-6	11_cpx	-4633.219022126457
7224,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.07-7	39_BF	-5268.814443585493
13892,Ref.F1.BE.93.VI850.AF077336,0.09-8	F1	-5440.238938200024
427,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-8	45_cpx	-4505.110471336854
380,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-8	26_AU	-4562.1851359247385
9046,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-1	33_01B	-4934.877951899127
8540,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-2	29_BF	-5036.089080783794
10781,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-7	36_cpx	-5649.9642112787415
6112,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.08-7	38_BF1	-5398.732553069393
4327,Ref.D.CD.83.ELI.K03454,0.03-4	D	-4558.904645883701
2489,Ref.H.CF.90.056.AF005496,0.01-4	H	-4263.49852248083
3764,Ref.18_cpx.CU.99.CU14.AY586541,0.02-5	18_cpx	-4374.847222498997
1261,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.02-7	K	-4513.608360183857
92,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.06-9	40_BF	-5195.3257945812575
8395,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-9	38_BF1	-5270.9092347143815
14550,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.09-5	11_cpx	-5606.284615736097
11562,Ref.02_AG.LR.x.POC44951.AB485636,0.04-3	02_AG	-4764.321878182343
1883,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-3	21_A2D	-4405.749035452215
6426,Ref.46_BF.BR.01.01BR125.DQ358802,0.08-5	46_BF	-5349.928249372245
14675,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-5	17_BF	-5544.482545473323
14858,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-3	12_BF	-5571.725130465337
14298,Ref.35_AD.AF.05.05AF094.EF158040,0.09-7	35_AD	-5604.259778188997
7362,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-0	09_cpx	-5232.952761241642
3295,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.01-1	39_BF	-4281.722527029951
6722,Ref.A1.RW.92.92RW008.AB253421,0.07-4	A1	-5286.111876905482
14367,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-7	A2	-5643.487237913972
10627,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-4	45_cpx	-5647.158790966766
4916,Ref.A2.CD.97.97CDKTB48.AF286238,0.08-9	A2	-5446.2847407799545
13489,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.06-1	13_cpx	-5205.7425244126125
4731,Ref.47_BF.ES.08.P1942.GQ372987,0.04-1	47_BF	-4797.566729460625
15411,Ref.43_02G.SA.03.J11456.EU697909,0.03-7	43_02G	-4643.866931599168
7843,Ref.B.NL.00.671_00T36.AY423387,0.07-3	B	-5271.202347284346
8572,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-2	33_01B	-4908.903277413819
12436,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.03-2	22_01A1	-4710.6771545334095
7773,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-3	10_CD	-5340.677643555906
12405,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.03-2	40_BF	-4681.644946884625
5062,Ref.12_BF.AR.99.ARMA159.AF385936,0.08-8	12_BF	-5435.6058645145185
11695,Ref.H.BE.93.VI997.AF190128,0.03-8	H	-4702.538609858603
12392,Ref.19_cpx.CU.99.CU29.AY588971,0.03-2	19_cpx	-4668.4521067815385
6222,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-6	A1	-5450.531025231146
10318,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-2	09_cpx	-5469.126628860511
5572,Ref.B.TH.90.BK132.AY173951,0.08-2	B	-5310.185345437701
15634,Ref.05_DF.BE.93.VI961.AF076998,0.06-4	05_DF	-5101.084784139455
11815,Ref.B.US.98.1058_11.AY331295,0.03-8	B	-4630.212387786315
9126,Ref.F2.CM.97.CM53657.AF377956,0.05-1	F2	-4880.62466459761
7660,Ref.H.BE.93.VI991.AF190127,0.07-2	H	-5331.474072939896
8166,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.05-9	38_BF1	-5004.9956538904435
5108,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-8	D	-5282.463925783769
704,Ref.47_BF.ES.08.X2457_2.FJ670529,0.04-8	47_BF	-4802.428715525848
15637,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-4	13_cpx	-5126.698037233847
14801,Ref.20_BG.CU.99.Cu103.AY586545,0.09-2	20_BG	-5557.6547786244455
1691,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-0	45_cpx	-4547.710584711611
7769,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-3	13_cpx	-5367.253263917629
4262,Ref.44_BF.CL.00.CH80.FJ358521,0.03-3	44_BF	-4718.374387573425
7641,Ref.18_cpx.CU.99.CU68.AY894993,0.07-2	18_cpx	-5208.961641316262
6843,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-5	15_01B	-5351.206037246577
8544,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.05-2	08_BC	-4865.932378938302
1151,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-7	F2	-4356.876062912844
1930,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-2	07_BC	-4261.1314084904225
920,Ref.18_cpx.CU.99.CU14.AY586541,0.04-7	18_cpx	-4829.2181524358875
8566,Ref.07_BC.CN.05.XJDC6441.EF368370,0.05-2	07_BC	-4925.123835809981
13454,Ref.08_BC.CN.06.nx2.HM067748,0.06-1	08_BC	-5232.282320929869
1664,Ref.31_BC.BR.04.04BR137.AY727526,0.02-0	31_BC	-4410.317766991444
4740,Ref.23_BG.CU.03.CB347.AY900572,0.04-0	23_BG	-4825.823426321918
12845,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-5	49_cpx	-4429.648100167311
9282,Ref.A1.UG.92.92UG037.AB253429,0.05-6	A1	-4996.304307386259
7037,Ref.43_02G.SA.03.J11456.EU697909,0.07-6	43_02G	-5313.79601082872
2231,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-7	21_A2D	-4212.144601661893
10329,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-2	13_cpx	-5745.326474246236
13019,Ref.05_DF.BE.x.VI1310.AF193253,0.03-6	05_DF	-4698.16053085566
3347,Ref.14_BG.ES.00.X605.AF450096,0.01-8	14_BG	-3988.0866340075895
15740,Ref.K.CM.96.96CM_MP535.AJ249239,0.06-7	K	-5188.467409271352
3440,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-8	02_AG	-4329.600436113303
14661,Ref.C.IN.95.95IN21068.AF067155,0.09-5	C	-5470.375061918674
10364,Ref.09_cpx.GH.96.96GH2911.AY093605,0.1-2	09_cpx	-5646.669800629378
3185,Ref.D.UG.94.94UG114.U88824,0.01-1	D	-4312.080979183228
62,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-9	09_cpx	-5267.547198880369
5150,Ref.09_cpx.GH.96.96GH2911.AY093605,0.08-8	09_cpx	-5406.1577128378185
13857,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.09-8	45_cpx	-5623.45877379742
1501,Ref.12_BF.AR.97.A32989.AF408630,0.02-1	12_BF	-4333.939149902367
995,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-6	49_cpx	-4585.189960100014
11143,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-9	27_cpx	-5782.968102492475
4694,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-1	22_01A1	-4917.843237808965
11388,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.04-4	08_BC	-4552.16692275266
374,Ref.24_BG.CU.03.CB471.AY900575,0.02-8	24_BG	-4340.361461576828
11854,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-9	09_cpx	-4411.994059744095
8829,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.05-3	17_BF	-4869.463360528195
9561,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-4	40_BF	-5008.509192916022
454,Ref.43_02G.SA.03.J11223.EU697904,0.02-8	43_02G	-4344.900064355764
5650,Ref.F2.CM.97.CM53657.AF377956,0.08-2	F2	-5325.56022389591
15606,Ref.02_AG.CM.99.pBD6_15.AY271690,0.06-4	02_AG	-5226.658103442108
4462,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-2	25_cpx	-4877.094626969441
1300,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.02-6	11_cpx	-4389.21015775912
8783,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-3	40_BF	-4980.485012145895
14834,Ref.34_01B.TH.99.OUR2478P.EF165541,0.09-2	34_01B	-5585.50740419461
5893,Ref.49_cpx.GM.02.N18380.HQ385477,0.08-0	49_cpx	-5196.341796177981
11682,Ref.15_01B.TH.96.M169.DQ354120,0.04-3	15_01B	-4691.8714008923525
10948,Ref.16_A2D.KR.97.97KR004.AF286239,0.1-6	16_A2D	-5739.2552275956705
3569,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-9	40_BF	-4200.532726782606
13983,Ref.12_BF.AR.97.A32989.AF408630,0.09-9	12_BF	-5556.380344740331
10103,Ref.47_BF.ES.08.P1942.GQ372987,0.1-0	47_BF	-5675.597964630545
1928,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-2	22_01A1	-4364.56341963787
14438,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.09-4	A1	-5459.317346758129
8860,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.05-0	08_BC	-4796.970587982774
14057,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.09-9	13_cpx	-5580.979391808614
679,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-8	49_cpx	-4642.476161420953
10904,Ref.D.TZ.01.A280.AY253311,0.1-6	D	-5571.890108717049
10697,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-4	45_cpx	-5769.720677278793
3606,Ref.18_cpx.CU.99.CU14.AY586541,0.01-9	18_cpx	-4159.996078660913
15756,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.06-7	39_BF	-5113.259679142968
11617,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.04-3	27_cpx	-5036.5177442686945
8511,Ref.05_DF.ES.99.X492.AY227107,0.07-9	05_DF	-5239.956495115176
6834,Ref.33_01B.ID.07.JKT194_C.AB547464,0.07-5	33_01B	-5226.3577422910985
2811,Ref.C.IN.95.95IN21068.AF067155,0.01-2	C	-4236.069403046804
5088,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.08-8	22_01A1	-5362.256769615573
14977,Ref.C.IN.95.95IN21068.AF067155,0.09-3	C	-5464.867348843943
11892,Ref.B.TH.90.BK132.AY173951,0.03-9	B	-4537.114344765661
8810,Ref.F2.CM.97.CM53657.AF377956,0.05-3	F2	-4887.344685152398
11294,Ref.H.BE.93.VI991.AF190127,0.1-8	H	-5785.6752625995105
14048,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-9	46_BF	-5531.510236296456
3320,Ref.D.TZ.01.A280.AY253311,0.01-8	D	-4250.4479917670105
3241,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-1	40_BF	-4258.277713925536
13044,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-6	46_BF	-4612.873334902393
13498,Ref.19_cpx.CU.99.CU29.AY588971,0.06-1	19_cpx	-5135.696104856078
13303,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.06-8	10_CD	-5133.611046001802
1732,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-0	49_cpx	-4169.112015266864
12693,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.06-5	04_cpx	-5190.68605682171
14849,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-2	K	-5639.625394421042
5366,Ref.49_cpx.GM.97.N28353.HQ385478,0.06-3	49_cpx	-4885.759939423241
6653,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-4	18_cpx	-5402.6392432387065
10507,Ref.12_BF.AR.97.A32989.AF408630,0.1-5	12_BF	-5719.778060539532
3244,Ref.31_BC.BR.04.04BR137.AY727526,0.01-1	31_BC	-4227.087298109829
915,Ref.C.IN.95.95IN21068.AF067155,0.04-7	C	-4798.989832440819
8915,Ref.A2.CY.94.94CY017_41.AF286237,0.05-0	A2	-5091.581904625629
758,Ref.43_02G.SA.03.J11243.EU697907,0.04-8	43_02G	-4714.560207623631
12608,Ref.43_02G.SA.03.J11243.EU697907,0.06-2	43_02G	-5065.182845160422
13871,Ref.C.IN.95.95IN21068.AF067155,0.09-8	C	-5448.068153924657
15451,Ref.C.IN.95.95IN21068.AF067155,0.03-7	C	-4596.963518462699
589,Ref.J.SE.93.SE9280_7887.AF082394,0.04-9	J	-4890.145262483768
7263,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-7	13_cpx	-5326.082581298503
13772,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-8	16_A2D	-5617.006446984672
773,Ref.19_cpx.CU.99.CU7.AY894994,0.04-8	19_cpx	-4713.357191033297
13173,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.06-6	13_cpx	-5161.672265017055
15083,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.09-0	17_BF	-5521.8067367504855
3789,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.02-5	K	-4520.623951396973
8323,Ref.20_BG.CU.99.Cu103.AY586545,0.07-8	20_BG	-5212.494529136817
9035,Ref.14_BG.ES.00.X605.AF450096,0.05-1	14_BG	-4849.588401229991
8298,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-8	06_cpx	-5350.644038544625
13765,Ref.21_A2D.KE.99.KER2003.AF457051,0.09-8	21_A2D	-5498.081995132386
13860,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.09-8	39_BF	-5554.23181115112
15547,Ref.05_DF.BE.x.VI1310.AF193253,0.06-4	05_DF	-5266.243115691983
8348,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-8	14_BG	-5237.702737710871
6849,Ref.C.BR.92.BR025_d.U52953,0.07-5	C	-5260.284828605751
4963,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-9	29_BF	-5470.8423182397155
9121,Ref.J.SE.93.SE9280_7887.AF082394,0.05-1	J	-5032.121623757192
2692,Ref.12_BF.AR.99.ARMA159.AF385936,0.01-2	12_BF	-4123.732544377008
8972,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.05-0	36_cpx	-4894.686439038439
12562,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-2	37_cpx	-5078.75544982642
6750,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.07-4	39_BF	-5290.046803008153
106,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-9	46_BF	-5121.850293646316
14038,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-9	38_BF1	-5570.987189085434
9880,Ref.31_BC.BR.04.04BR137.AY727526,0.1-1	C	-5826.388961055049
5119,Ref.05_DF.BE.x.VI1310.AF193253,0.08-8	05_DF	-5547.664978168341
9161,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-1	K	-5034.837730749009
81,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-9	40_BF	-5188.364891155335
6678,Ref.B.TH.90.BK132.AY173951,0.07-4	B	-5177.28256254231
3604,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-9	10_CD	-4243.709811889816
14258,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.09-7	25_cpx	-5546.824864592655
2351,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.01-7	17_BF	-4187.628348086887
10194,Ref.06_cpx.EE.01.EE0359.AY535659,0.1-3	06_cpx	-5695.122427963353
6373,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.08-5	04_cpx	-5468.717103660969
6067,Ref.05_DF.BE.x.VI1310.AF193253,0.08-7	05_DF	-5541.811878352929
8000,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-8	04_cpx	-5093.23855681329
9617,Ref.05_DF.ES.99.X492.AY227107,0.05-4	05_DF	-4933.6736034459445
7403,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.07-0	39_BF	-5341.505064480914
2879,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-3	07_BC	-4206.898273741949
9630,Ref.05_DF.BE.93.VI961.AF076998,0.05-4	05_DF	-4943.342048031098
9813,Ref.18_cpx.CM.97.CM53379.AF377959,0.1-1	18_cpx	-5720.079292412967
7605,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-2	38_BF1	-5313.873833625075
8932,Ref.31_BC.BR.04.04BR137.AY727526,0.05-0	31_BC	-4999.115559431331
10057,Ref.F1.FR.96.96FR_MP411.AJ249238,0.1-0	F1	-5723.43790244771
5895,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-0	15_01B	-5353.381234874387
13142,Ref.02_AG.LR.x.POC44951.AB485636,0.06-6	02_AG	-4962.92191439653
12386,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.03-2	09_cpx	-4739.588705754579
2000,Ref.02_AG.NG.x.IBNG.L39106,0.02-2	02_AG	-4342.323572296558
1317,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-6	04_cpx	-4505.610453576981
314,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.02-9	28_BF	-4476.948058058993
9022,Ref.31_BC.BR.02.110PA.EF091932,0.05-1	31_BC	-4897.867104137126
7768,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-3	16_A2D	-5351.517616414692
1479,Ref.18_cpx.CU.99.CU68.AY894993,0.02-1	18_cpx	-4375.596264657828
10945,Ref.23_BG.CU.03.CB118.AY900571,0.1-6	23_BG	-5622.637980593888
8556,Ref.08_BC.CN.06.nx2.HM067748,0.05-2	08_BC	-5142.302700783874
15658,Ref.31_BC.BR.02.110PA.EF091932,0.06-7	31_BC	-5070.229391172351
2524,Ref.44_BF.CL.00.CH80.FJ358521,0.01-4	44_BF	-4285.858358197948
13548,Ref.A1.UG.92.92UG037.AB253429,0.06-1	A1	-5184.960776383552
10954,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-6	D	-5516.545864827367
14290,Ref.37_cpx.CM.97.CM53392.AF377957,0.09-7	37_cpx	-5595.053294433633
7160,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-7	10_CD	-5215.696891501582
10640,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-4	06_cpx	-5778.9067289554405
12697,Ref.18_cpx.CU.99.CU68.AY894993,0.06-5	18_cpx	-5061.792381399529
6056,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-7	D	-5331.714572166361
14455,Ref.03_AB.RU.97.KAL153_2.AF193276,0.09-4	03_AB	-5548.54135598725
720,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-8	46_BF	-4776.564469899775
12191,Ref.D.UG.94.94UG114.U88824,0.03-1	D	-4675.537494168705
8657,Ref.C.IN.95.95IN21068.AF067155,0.05-2	C	-4970.415076139287
11491,Ref.J.SE.93.SE9280_7887.AF082394,0.04-4	J	-4873.68395446854
1974,Ref.35_AD.AF.05.05AF094.EF158040,0.02-2	35_AD	-4450.696793187131
13658,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-0	37_cpx	-5267.44130924401
3226,Ref.J.CM.04.04CMU11421.GU237072,0.01-1	J	-4279.107206334336
5051,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-9	13_cpx	-5494.739000765919
2556,Ref.02_AG.LR.x.POC44951.AB485636,0.01-5	02_AG	-4189.747305882252
3905,Ref.01_AE.AF.07.569M.GQ477441,0.02-4	01_AE	-4386.770192183972
3429,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-8	45_cpx	-4350.319409872877
4516,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-2	40_BF	-4878.9995415458925
10920,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-6	A2	-5793.744523813853
10677,Ref.G.PT.x.PT2695.AY612637,0.1-4	G	-5739.096315237824
8296,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-8	37_cpx	-5205.692929633454
6785,Ref.47_BF.ES.08.P1942.GQ372987,0.07-4	47_BF	-5270.272787565423
6394,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.08-5	17_BF	-5386.179801506803
12413,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-2	F2	-4611.5761691236385
8889,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.05-0	45_cpx	-5005.584277613236
10655,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-4	33_01B	-5735.220305015569
2783,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-2	11_cpx	-4186.032901715413
1347,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.02-6	27_cpx	-4605.019565328466
2086,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.01-6	22_01A1	-4148.574098540419
