reference	major subtype found	log_likelihood of the reference subtype
11301,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-8	A1	-5445.748367341105
5348,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-3	38_BF1	-5131.36713824993
10772,Ref.02_AG.LR.x.POC44951.AB485636,0.1-7	02_AG	-5282.833816329147
4212,Ref.02_AG.NG.x.IBNG.L39106,0.03-3	02_AG	-4792.145649004867
8375,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-9	29_BF	-5124.294559245012
13294,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.06-8	A1	-5228.742265005036
9250,Ref.A1.RW.92.92RW008.AB253421,0.05-6	A1	-5009.893273272187
3714,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.02-5	37_cpx	-4778.574674823405
13057,Ref.B.NL.00.671_00T36.AY423387,0.03-6	B	-4877.775860844063
13655,Ref.A2.CY.94.94CY017_41.AF286237,0.06-0	A2	-5218.642450738459
7060,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-6	38_BF1	-5178.6389394095295
11015,Ref.01_AE.AF.07.569M.GQ477441,0.1-6	01_AE	-5347.453088712086
15135,Ref.C.IN.95.95IN21068.AF067155,0.09-0	C	-5224.696272965106
5721,Ref.25_cpx.SA.03.J11451.EU697908,0.08-1	25_cpx	-5238.8401194616345
2242,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.01-7	33_01B	-4753.390436099463
4549,Ref.C.IN.95.95IN21068.AF067155,0.04-2	C	-4904.825431965806
9670,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.05-5	A1	-4980.028431002801
7619,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-2	07_BC	-5176.5050301600595
14210,Ref.15_01B.TH.96.M169.DQ354120,0.09-6	15_01B	-5339.674914898671
8367,Ref.31_BC.BR.04.04BR142.AY727527,0.07-8	C	-5202.279508234909
1809,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-3	39_BF	-4776.376265944401
5937,Ref.G.PT.x.PT2695.AY612637,0.08-0	G	-5230.153611788497
15295,Ref.F1.BR.93.93BR020_1.AF005494,0.09-1	F1	-5252.940891710755
8045,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-8	21_A2D	-5014.502111438174
2714,Ref.02_AG.LR.x.POC44951.AB485636,0.01-2	02_AG	-4683.404284187563
7107,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.07-6	K	-5237.4543492670455
7810,Ref.19_cpx.CU.99.CU29.AY588971,0.07-3	19_cpx	-5179.238630057862
4950,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-9	D	-5058.481589685717
7008,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-6	F2	-5027.8503250821705
6665,Ref.14_BG.ES.00.X605.AF450096,0.07-4	14_BG	-5130.277515775198
3053,Ref.G.BE.96.DRCBL.AF084936,0.01-0	G	-4721.191766348185
1817,Ref.12_BF.AR.97.A32989.AF408630,0.02-3	12_BF	-4757.5030116542275
5825,Ref.05_DF.ES.99.X492.AY227107,0.08-1	05_DF	-5276.325659216435
13698,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.06-0	26_AU	-5151.8201919096755
4476,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-2	D	-4792.528726884612
7244,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-7	38_BF1	-5216.211337557702
3779,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-5	21_A2D	-4787.7071160340165
7878,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-3	15_01B	-5197.9087961170735
13485,Ref.C.BR.92.BR025_d.U52953,0.06-1	C	-5075.366322885599
14836,Ref.24_BG.ES.08.X2456_2.FJ670526,0.09-2	24_BG	-5345.46124928932
1587,Ref.35_AD.AF.05.05AF095.EF158041,0.02-0	35_AD	-4767.495090887478
14365,Ref.21_A2D.KE.99.KSM4001.AF457072,0.09-7	D	-5281.349453126097
14170,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.09-6	F1	-5287.238720659437
9192,Ref.02_AG.LR.x.POC44951.AB485636,0.05-6	02_AG	-5003.615084740638
13073,Ref.35_AD.AF.05.05AF026.EF158043,0.03-6	35_AD	-4810.367585748417
2018,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-2	02_AG	-4792.16862201142
1626,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-0	16_A2D	-4945.785931239934
11453,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-4	03_AB	-4931.590529493907
12521,Ref.F1.FI.93.FIN9363.AF075703,0.06-2	F1	-5096.489495561098
613,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.04-9	17_BF	-4974.193463130395
5663,Ref.49_cpx.GM.03.N26677.HQ385479,0.08-2	49_cpx	-5023.1621760903
7470,Ref.19_cpx.CU.99.CU38.AY588970,0.07-1	19_cpx	-5175.15883195203
219,Ref.D.CD.83.ELI.K03454,0.02-9	D	-4760.800036541705
15422,Ref.25_cpx.SA.03.J11233.EU697906,0.03-7	25_cpx	-4823.71565229755
295,Ref.05_DF.ES.99.X492.AY227107,0.02-9	05_DF	-4800.85671007602
3123,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-0	B	-4637.465968418569
6134,Ref.18_cpx.CU.99.CU14.AY586541,0.08-7	18_cpx	-5223.044128881497
11087,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.1-9	13_cpx	-5382.6053348623955
3221,Ref.D.CD.83.ELI.K03454,0.01-1	D	-4678.785600467816
1819,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.02-3	40_BF	-4830.72757134309
10620,Ref.07_BC.CN.05.XJDC6441.EF368370,0.1-4	C	-5308.059046268703
4236,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-3	10_CD	-4899.612859831809
2999,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-3	K	-4783.670683123587
1619,Ref.F1.FI.93.FIN9363.AF075703,0.02-0	F1	-4762.098171736832
12316,Ref.05_DF.BE.93.VI961.AF076998,0.03-1	05_DF	-4891.464226017272
7309,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-0	45_cpx	-5161.005067658089
15072,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.09-0	09_cpx	-5332.593255036384
12936,Ref.43_02G.SA.03.J11223.EU697904,0.03-5	43_02G	-4852.152737802506
13940,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-9	11_cpx	-5239.3086395262235
9489,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-4	G	-5025.970182513581
2008,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-2	22_01A1	-4903.90923680711
10768,Ref.08_BC.CN.06.nx2.HM067748,0.1-7	C	-5444.3876984697445
3446,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-8	10_CD	-4741.447092424376
542,Ref.19_cpx.CU.99.CU29.AY588971,0.04-9	19_cpx	-4987.932432005843
12179,Ref.01_AE.CN.05.05GX001.GU564221,0.03-1	01_AE	-4784.354119131568
11866,Ref.31_BC.BR.02.110PA.EF091932,0.03-9	31_BC	-4897.146806101979
12219,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-1	04_cpx	-4947.492941558788
11739,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-8	49_cpx	-4724.152339202184
8188,Ref.18_cpx.CU.99.CU14.AY586541,0.05-9	18_cpx	-5027.710998347712
8186,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.05-9	10_CD	-5039.997801584884
11945,Ref.07_BC.CN.98.98CN009.AF286230,0.03-9	07_BC	-4788.554262481411
10447,Ref.21_A2D.KE.99.KER2003.AF457051,0.1-5	D	-5397.546625105401
5286,Ref.47_BF.ES.08.X2457_2.FJ670529,0.06-3	47_BF	-5173.843902852589
5674,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-2	F1	-5258.654962727425
9377,Ref.C.BR.92.BR025_d.U52953,0.05-7	C	-5022.776118451841
8817,Ref.F1.BR.93.93BR020_1.AF005494,0.05-3	F1	-4901.358275657041
9983,Ref.14_BG.ES.00.X605.AF450096,0.1-0	14_BG	-5375.829389249013
4560,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-2	15_01B	-4947.317443637706
8382,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.07-9	29_BF	-5200.8525352382485
15435,Ref.24_BG.CU.03.CB378.AY900574,0.03-7	24_BG	-4925.362160624695
13134,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-6	26_AU	-5161.874862052631
781,Ref.47_BF.ES.08.P1942.GQ372987,0.04-8	47_BF	-4966.254133994235
161,Ref.H.BE.93.VI997.AF190128,0.02-9	H	-4845.197632483079
8019,Ref.H.CF.90.056.AF005496,0.05-8	H	-5031.633361743885
2144,Ref.06_cpx.AU.96.BFP90.AF064699,0.01-6	06_cpx	-4688.300653192935
7173,Ref.05_DF.BE.x.VI1310.AF193253,0.07-7	05_DF	-5201.890727653301
3035,Ref.25_cpx.SA.03.J11451.EU697908,0.01-0	25_cpx	-4729.915645660277
9272,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.05-6	38_BF1	-5066.013855408659
7055,Ref.F1.FR.96.96FR_MP411.AJ249238,0.07-6	F1	-5136.264093831832
9510,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-4	33_01B	-5105.696249923662
1189,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.02-7	27_cpx	-4927.870012380339
2033,Ref.05_DF.ES.99.X492.AY227107,0.02-2	05_DF	-4804.15280637731
9019,Ref.01_AE.CN.05.05GX001.GU564221,0.05-1	01_AE	-4946.996319144433
4342,Ref.H.BE.93.VI991.AF190127,0.03-4	H	-4952.485048563687
10450,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-5	D	-5543.571960387259
3203,Ref.23_BG.CU.03.CB118.AY900571,0.01-1	23_BG	-4762.551568782167
12305,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.03-1	17_BF	-4885.389245526543
4043,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-5	40_BF	-4965.279076537102
4914,Ref.31_BC.BR.02.110PA.EF091932,0.08-9	C	-5317.981198789924
8971,Ref.B.US.98.1058_11.AY331295,0.05-0	B	-5026.864156355798
9292,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.05-6	10_CD	-5064.587554440337
4461,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.04-2	36_cpx	-4947.159994002267
632,Ref.23_BG.CU.03.CB347.AY900572,0.04-8	23_BG	-5064.074709189461
2126,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-6	47_BF	-4759.626097795745
3224,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.01-1	26_AU	-4769.205704731469
8210,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-9	49_cpx	-4823.479122974545
10835,Ref.G.PT.x.PT2695.AY612637,0.1-7	G	-5366.214511786038
12978,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-6	27_cpx	-4996.852024804063
13481,Ref.G.BE.96.DRCBL.AF084936,0.06-1	G	-5131.087614425934
3680,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-5	16_A2D	-4987.219509100509
6510,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.08-4	A1	-5137.386948529053
12036,Ref.02_AG.LR.x.POC44951.AB485636,0.03-0	02_AG	-4854.326211163265
11732,Ref.33_01B.ID.07.JKT194_C.AB547464,0.03-8	33_01B	-4872.718899167089
15273,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-1	21_A2D	-5319.642400710259
8953,Ref.21_A2D.KE.91.KNH1254.AY945737,0.05-0	21_A2D	-5047.317782467801
8984,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.05-0	15_01B	-5012.98469230566
9998,Ref.19_cpx.CU.99.CU38.AY588970,0.1-0	A1	-5380.666366745934
3248,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.01-1	46_BF	-4693.024868011521
8466,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.07-9	40_BF	-5195.977938609389
10521,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-5	40_BF	-5401.701880841499
3207,Ref.49_cpx.GM.02.N18380.HQ385477,0.01-1	49_cpx	-4540.040275022193
14446,Ref.19_cpx.CU.99.CU29.AY588971,0.09-4	19_cpx	-5317.621273032118
7394,Ref.43_02G.SA.03.J11243.EU697907,0.07-0	43_02G	-5231.0057567808735
7548,Ref.02_AG.CM.99.pBD6_15.AY271690,0.07-1	02_AG	-5228.987539060266
13998,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-9	09_cpx	-5278.421550111517
9720,Ref.06_cpx.EE.01.EE0359.AY535659,0.05-5	06_cpx	-5019.10944819415
5541,Ref.H.GB.00.00GBAC4001.FJ711703,0.08-2	H	-5074.763949076508
4601,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-1	21_A2D	-4951.208244472155
11830,Ref.43_02G.SA.03.J11223.EU697904,0.03-8	43_02G	-4867.167773383751
13870,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-8	02_AG	-5292.51241673589
163,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-9	04_cpx	-4771.179511016189
8351,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.07-8	39_BF	-5215.1391062385965
5508,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.08-3	15_01B	-5295.857637826843
12540,Ref.24_BG.CU.03.CB471.AY900575,0.06-2	24_BG	-5137.129580004659
3177,Ref.18_cpx.CM.97.CM53379.AF377959,0.01-1	18_cpx	-4738.911087601789
6214,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-6	D	-5059.673234997587
12084,Ref.H.BE.93.VI991.AF190127,0.03-0	H	-4943.4226425711195
3095,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-0	40_BF	-4708.7483136395995
6125,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-7	B	-5201.174166320932
2501,Ref.G.NG.92.92NG083.U88826,0.01-4	G	-4704.931429975487
10477,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.1-5	15_01B	-5349.827517806468
472,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.02-8	28_BF	-4858.722476382756
7080,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.07-6	10_CD	-5219.742301840734
8654,Ref.02_AG.CM.99.pBD6_15.AY271690,0.05-2	02_AG	-5026.705059396257
9692,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-5	06_cpx	-5133.5369221855435
12704,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-5	26_AU	-5147.6853519463875
14219,Ref.32_06A1.EE.01.EE0369.AY535660,0.09-6	06_cpx	-5511.789129484979
11040,Ref.43_02G.SA.03.J11223.EU697904,0.1-6	43_02G	-5335.302458418676
6167,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-6	04_cpx	-5272.024511494425
13150,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.06-6	11_cpx	-5070.9968589111295
14854,Ref.D.TZ.01.A280.AY253311,0.09-3	D	-5247.104393996588
853,Ref.05_DF.BE.x.VI1310.AF193253,0.04-7	05_DF	-5025.946358455506
6883,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-5	F2	-5171.203104539606
2046,Ref.05_DF.BE.93.VI961.AF076998,0.02-2	05_DF	-4827.756114085572
8192,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-9	38_BF1	-5045.044681422762
69,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-9	33_01B	-5117.670514765584
86,Ref.A1.RW.92.92RW008.AB253421,0.06-9	A1	-5115.714247168944
14313,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.09-7	40_BF	-5331.490476857476
5300,Ref.A1.RW.92.92RW008.AB253421,0.06-3	A1	-5067.492167297374
6414,Ref.09_cpx.GH.96.96GH2911.AY093605,0.08-5	09_cpx	-5177.186588556321
12017,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-0	G	-4865.2060125057815
7471,Ref.F2.CM.95.95CM_MP257.AJ249237,0.07-1	F2	-5164.162766655113
12065,Ref.18_cpx.CU.99.CU68.AY894993,0.03-0	18_cpx	-4801.453471613184
4820,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.04-0	37_cpx	-4932.947614833908
9547,Ref.A2.CY.94.94CY017_41.AF286237,0.05-4	A2	-5094.443589342124
1942,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-2	16_A2D	-4983.413142025066
2154,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.01-6	04_cpx	-4768.667301164287
9700,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.05-5	09_cpx	-5070.854539485184
1867,Ref.12_BF.AR.97.A32879.AF408629,0.02-3	12_BF	-4784.047293430482
9028,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-1	27_cpx	-5130.536845770861
7868,Ref.43_02G.SA.03.J11243.EU697907,0.07-3	43_02G	-5235.909048925814
6304,Ref.24_BG.ES.08.X2456_2.FJ670526,0.08-6	24_BG	-5330.546148964059
11571,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.04-3	36_cpx	-4932.456627085853
10628,Ref.B.TH.90.BK132.AY173951,0.1-4	B	-5274.364184595222
6940,Ref.F1.BE.93.VI850.AF077336,0.07-5	F1	-5047.915212013159
2539,Ref.H.GB.00.00GBAC4001.FJ711703,0.01-5	H	-4573.6695207609055
11193,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-9	49_cpx	-5224.08952979371
8696,Ref.12_BF.AR.99.ARMA159.AF385936,0.05-3	12_BF	-4996.292032003299
5714,Ref.16_A2D.KE.91.KNH1271.AY945736,0.08-1	16_A2D	-5303.858036095859
9690,Ref.D.CM.01.01CM_4412HAL.AY371157,0.05-5	D	-4897.603562219439
4056,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-5	46_BF	-5022.835082624745
10589,Ref.H.BE.93.VI997.AF190128,0.1-4	H	-5343.640055143809
11976,Ref.43_02G.SA.03.J11243.EU697907,0.03-9	43_02G	-4851.411032106722
772,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-8	34_01B	-4861.265515513603
5200,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-8	46_BF	-5251.905163278341
2150,Ref.25_cpx.SA.03.J11233.EU697906,0.01-6	25_cpx	-4658.362863132066
4118,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-3	J	-4938.931398240125
234,Ref.H.BE.93.VI991.AF190127,0.02-9	H	-4840.79223938535
12721,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-5	40_BF	-5141.3779706868345
10500,Ref.47_BF.ES.08.X2457_2.FJ670529,0.1-5	B	-5426.5061492198765
9598,Ref.A1.UG.92.92UG037.AB253429,0.05-4	A1	-5024.8776062225115
9257,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-6	40_BF	-5004.948734205056
9776,Ref.43_02G.SA.03.J11223.EU697904,0.05-5	43_02G	-5038.978227539417
7190,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-7	37_cpx	-5145.693854460644
12093,Ref.43_02G.SA.03.J11456.EU697909,0.03-0	43_02G	-4966.685086133292
3210,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-1	10_CD	-4739.905015268861
11287,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-8	01_AE	-5387.649532635692
14814,Ref.F2.CM.97.CM53657.AF377956,0.09-2	F2	-5302.701064057548
1657,Ref.03_AB.RU.97.KAL153_2.AF193276,0.02-0	03_AB	-4704.786350092011
8757,Ref.A2.CY.94.94CY017_41.AF286237,0.05-3	A2	-5100.570475552357
12568,Ref.A1.RW.92.92RW008.AB253421,0.06-2	A1	-5095.991211584477
1172,Ref.J.CM.04.04CMU11421.GU237072,0.02-7	J	-4734.556206831115
6541,Ref.05_DF.BE.x.VI1310.AF193253,0.08-4	05_DF	-5322.003188566347
5207,Ref.31_BC.BR.04.04BR142.AY727527,0.08-8	C	-5299.438031177671
3296,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.01-1	15_01B	-4707.715461571152
7402,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-0	38_BF1	-5183.595249467285
10996,Ref.09_cpx.GH.96.96GH2911.AY093605,0.1-6	09_cpx	-5307.475479339344
8345,Ref.12_BF.AR.97.A32879.AF408629,0.07-8	12_BF	-5173.8321335694945
13276,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-8	09_cpx	-4985.901749853643
501,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-9	13_cpx	-5016.808367591892
11124,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-9	26_AU	-5358.380506147628
10245,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-3	49_cpx	-5239.013250798192
12968,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-6	08_BC	-4796.512746637369
9506,Ref.16_A2D.KE.91.KNH1271.AY945736,0.05-4	16_A2D	-5153.307327826
10575,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-5	A2	-5362.577936142055
7774,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-3	A1	-5123.116351906699
2709,Ref.14_BG.ES.00.X623.AF450097,0.01-2	14_BG	-4620.856962202649
14568,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.09-5	A1	-5295.106860215449
8586,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-2	06_cpx	-5071.570246956811
14280,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.09-7	A1	-5200.3511605906715
841,Ref.G.BE.96.DRCBL.AF084936,0.04-7	G	-4965.879054096193
4877,Ref.05_DF.ES.99.X492.AY227107,0.04-0	05_DF	-4988.833569721247
4595,Ref.01_AE.CN.05.05GX001.GU564221,0.04-1	01_AE	-4878.9084286788275
8343,Ref.F1.BR.93.93BR020_1.AF005494,0.07-8	F1	-5140.1944402380705
12895,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-5	11_cpx	-4881.867946089063
5500,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.08-3	D	-5309.029709701396
10058,Ref.02_AG.NG.x.IBNG.L39106,0.1-0	02_AG	-5259.932198895819
7508,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-1	06_cpx	-5169.073937094169
4353,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-4	42_BF	-4862.634947094564
600,Ref.43_02G.SA.03.J11243.EU697907,0.04-9	43_02G	-4973.1250490426955
14467,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-4	F2	-5298.8612435553505
14562,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-5	A1	-5416.496300186016
15694,Ref.D.CM.01.01CM_4412HAL.AY371157,0.06-7	D	-4901.787941474259
14922,Ref.37_cpx.CM.97.CM53392.AF377957,0.09-3	A1	-5427.600284509507
15676,Ref.07_BC.CN.05.XJDC6441.EF368370,0.06-7	07_BC	-5037.4610161706205
1051,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-6	F1	-4923.067963388778
9415,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-7	40_BF	-5054.780831375636
10286,Ref.31_BC.BR.02.110PA.EF091932,0.1-2	C	-5393.850856626419
6326,Ref.12_BF.AR.99.ARMA159.AF385936,0.08-5	12_BF	-5199.78926111219
11024,Ref.02_AG.CM.99.pBD6_15.AY271690,0.1-6	02_AG	-5310.012054635198
2668,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-5	34_01B	-4544.357202747232
7417,Ref.47_BF.ES.08.P1942.GQ372987,0.07-0	B	-5205.589142220741
2961,Ref.35_AD.AF.05.05AF026.EF158043,0.01-3	35_AD	-4669.4033237949925
534,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-9	A1	-4953.967566846145
15726,Ref.31_BC.BR.04.04BR137.AY727526,0.06-7	C	-5123.020559638425
141,Ref.19_cpx.CU.99.CU7.AY894994,0.06-9	19_cpx	-5005.459104619588
11253,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-8	C	-5447.174649743324
1863,Ref.C.IN.95.95IN21068.AF067155,0.02-3	C	-4755.289214757535
851,Ref.D.CD.83.ELI.K03454,0.04-7	D	-4913.245223005566
1290,Ref.16_A2D.KE.91.KNH1271.AY945736,0.02-6	16_A2D	-4891.73040086501
9467,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-7	21_A2D	-5030.388514444812
13077,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-6	B	-4816.126261848744
3907,Ref.J.SE.93.SE9280_7887.AF082394,0.02-4	J	-4816.062655014665
1011,Ref.05_DF.BE.x.VI1310.AF193253,0.04-6	05_DF	-5066.97876375508
9417,Ref.07_BC.CN.98.98CN009.AF286230,0.05-7	07_BC	-4953.8555159980915
3412,Ref.09_cpx.GH.96.96GH2911.AY093605,0.01-8	09_cpx	-4683.155438285168
10711,Ref.C.IN.95.95IN21068.AF067155,0.1-4	C	-5286.526904924238
874,Ref.31_BC.BR.04.04BR137.AY727526,0.04-7	C	-4989.005231755079
14458,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-4	A1	-5275.08658694513
6850,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-5	F2	-5014.370983548264
6470,Ref.05_DF.BE.93.VI961.AF076998,0.08-5	05_DF	-5253.497270788353
9892,Ref.25_cpx.SA.03.J11233.EU697906,0.1-1	25_cpx	-5344.4755192660205
7046,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-6	09_cpx	-5120.908772802351
13456,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-1	16_A2D	-5238.726408944535
4292,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-4	16_A2D	-4963.512706606407
2590,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-5	09_cpx	-4755.082284511377
8910,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.05-0	09_cpx	-5075.563500078831
7755,Ref.01_AE.CN.05.05GX001.GU564221,0.07-3	01_AE	-5138.843055612556
10855,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-7	A1	-5389.566093267931
6828,Ref.07_BC.CN.05.XJDC6441.EF368370,0.07-5	07_BC	-5080.2505161793415
8893,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-0	F2	-5024.555866734005
6113,Ref.24_BG.CU.03.CB378.AY900574,0.08-7	24_BG	-5287.959637698345
14891,Ref.F1.FI.93.FIN9363.AF075703,0.09-3	F1	-5164.724003111548
7873,Ref.G.NG.92.92NG083.U88826,0.07-3	G	-5176.718339085255
7520,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-1	09_cpx	-5148.630703247325
2203,Ref.47_BF.ES.08.P1942.GQ372987,0.01-6	47_BF	-4734.460810656359
10897,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.1-7	13_cpx	-5375.440947224707
14712,Ref.A2.CD.97.97CDKTB48.AF286238,0.09-2	A2	-5345.849316590746
8700,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.05-3	J	-5036.4037392298615
15134,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-0	A1	-5225.457975438612
14876,Ref.08_BC.CN.06.nx2.HM067748,0.09-3	08_BC	-5372.33317268032
11066,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-9	12_BF	-5302.67828017073
