reference	major subtype found	log_likelihood of the reference subtype
5324,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.06-3	26_AU	-12703.667769107304
3297,Ref.05_DF.ES.99.X492.AY227107,0.01-1	05_DF	-4113.064278543423
1357,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.02-6	40_BF	-6008.323850853559
8586,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-2	06_cpx	-11111.62187360646
1296,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-6	22_01A1	-6235.878434478607
2210,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-6	28_BF	-4171.239548390404
1593,Ref.01_AE.CN.05.05GX001.GU564221,0.02-0	01_AE	-5854.223634333979
7578,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-1	49_cpx	-13090.37527003088
5898,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-0	D	-14043.554567458461
13393,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.06-8	B	-12475.714581625149
2083,Ref.14_BG.ES.00.X605.AF450096,0.01-6	14_BG	-3789.911251172822
13859,Ref.01_AE.AF.07.569M.GQ477441,0.09-8	01_AE	-15441.827467978588
3949,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-4	32_06A1	-6819.029852385274
14008,Ref.02_AG.NG.x.IBNG.L39106,0.09-9	02_AG	-15288.382292935396
11259,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-8	45_cpx	-16087.227868533308
15668,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-7	16_A2D	-12881.035598428965
14723,Ref.14_BG.ES.00.X605.AF450096,0.09-2	14_BG	-15987.763890352438
1179,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.02-7	17_BF	-6331.187501663457
2133,Ref.12_BF.AR.97.A32989.AF408630,0.01-6	12_BF	-3703.7837707907165
739,Ref.20_BG.CU.99.Cu103.AY586545,0.04-8	20_BG	-9238.917185840952
11037,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.1-6	39_BF	-17150.011369021104
2599,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-5	39_BF	-4102.798818999007
14804,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-2	26_AU	-15849.064839771545
4478,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.04-2	06_cpx	-9927.855397223788
6939,Ref.21_A2D.KE.99.KSM4001.AF457072,0.07-5	21_A2D	-13642.724144724703
13917,Ref.01_AE.CN.05.05GX001.GU564221,0.09-9	01_AE	-15636.989122135745
10208,Ref.25_cpx.SA.03.J11233.EU697906,0.1-3	25_cpx	-16114.808607632911
7487,Ref.D.CD.83.ELI.K03454,0.07-1	D	-13466.141366079835
8774,Ref.31_BC.BR.04.04BR137.AY727526,0.05-3	31_BC	-11691.90887565712
4928,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-9	33_01B	-15067.741182266394
3448,Ref.18_cpx.CU.99.CU14.AY586541,0.01-8	18_cpx	-3863.8150606479
10964,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-6	09_cpx	-16452.107381578044
5446,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.08-3	17_BF	-15250.410025795754
13706,Ref.A1.UG.92.92UG037.AB253429,0.06-0	A1	-12251.209684077909
74,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-9	17_BF	-13310.058796901834
15100,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-0	06_cpx	-15428.969863554184
306,Ref.15_01B.TH.96.M169.DQ354120,0.02-9	15_01B	-5899.172302173246
6204,Ref.B.TH.90.BK132.AY173951,0.08-6	B	-14144.861841680122
8924,Ref.H.BE.93.VI991.AF190127,0.05-0	H	-11418.905205935578
5212,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.08-8	28_BF	-15295.436090909538
12068,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.03-0	A1	-7853.20975652281
2426,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-4	F2	-3788.701167249894
10472,Ref.19_cpx.CU.99.CU38.AY588970,0.1-5	19_cpx	-17138.627940312013
9669,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.05-5	10_CD	-11410.57495903895
11772,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.03-8	37_cpx	-8080.179444997388
11894,Ref.19_cpx.CU.99.CU38.AY588970,0.03-9	19_cpx	-8170.085235907583
9165,Ref.29_BF.BR.02.BREPM119.AY771590,0.05-6	29_BF	-11111.399457985284
2526,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-4	28_BF	-4054.9397976815153
11904,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-9	06_cpx	-8001.793997521333
7538,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-1	22_01A1	-14086.197909988812
9084,Ref.35_AD.AF.05.05AF094.EF158040,0.05-1	35_AD	-11439.018664010291
10668,Ref.06_cpx.EE.01.EE0359.AY535659,0.1-4	06_cpx	-16688.71607505811
1421,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-6	32_06A1	-6802.368770591464
10638,Ref.D.CM.01.01CM_4412HAL.AY371157,0.1-4	D	-15646.392454686176
12016,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.03-0	29_BF	-8094.0516785055115
3412,Ref.09_cpx.GH.96.96GH2911.AY093605,0.01-8	09_cpx	-3784.351433189957
6458,Ref.43_02G.SA.03.J11223.EU697904,0.08-5	43_02G	-14674.06440612368
624,Ref.05_DF.BE.93.VI961.AF076998,0.04-9	05_DF	-9883.292142826842
13862,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.09-8	28_BF	-16176.241575808073
7905,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-8	04_cpx	-11167.51787793436
5955,Ref.24_BG.CU.03.CB378.AY900574,0.08-0	24_BG	-14883.47670586164
4253,Ref.21_A2D.KE.99.KSM4001.AF457072,0.03-3	21_A2D	-8399.337243292888
15414,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-7	46_BF	-8248.566084503578
7895,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-3	13_cpx	-14327.765318602724
2032,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.02-2	15_01B	-5996.750956129599
4673,Ref.G.PT.x.PT2695.AY612637,0.04-1	G	-9684.739824139973
8711,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.05-3	38_BF1	-11646.33314485739
5176,Ref.F2.CM.97.CM53657.AF377956,0.08-8	F2	-14953.09982739863
8542,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.05-2	J	-11525.533815558607
2236,Ref.08_BC.CN.06.nx2.HM067748,0.01-7	08_BC	-4006.173160537355
2603,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-5	45_cpx	-4165.298110491776
8109,Ref.G.BE.96.DRCBL.AF084936,0.05-9	G	-11031.128108184203
10623,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-4	36_cpx	-17188.850559561495
5032,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-9	38_BF1	-15341.45729262793
6622,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-4	46_BF	-15019.645522178094
10737,Ref.31_BC.BR.04.04BR142.AY727527,0.1-4	31_BC	-16978.024925877027
12552,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-2	37_cpx	-12782.388239339323
4064,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.04-5	39_BF	-9903.36901436006
5287,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-3	17_BF	-12608.42543822769
4621,Ref.F1.FI.93.FIN9363.AF075703,0.04-1	F1	-9403.598376922519
5563,Ref.25_cpx.SA.03.J11451.EU697908,0.08-2	25_cpx	-14428.376714058599
4691,Ref.24_BG.CU.03.CB378.AY900574,0.04-1	24_BG	-10415.608678823175
14058,Ref.44_BF.CL.00.CH80.FJ358521,0.09-9	44_BF	-16563.534764567583
6955,Ref.H.BE.93.VI997.AF190128,0.07-6	H	-13884.969556815513
12159,Ref.31_BC.BR.04.04BR142.AY727527,0.03-0	31_BC	-8100.222041024707
4829,Ref.F2.CM.95.95CM_MP255.AJ249236,0.04-0	F2	-9501.533388490667
11456,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.04-4	37_cpx	-9978.946706683086
10918,Ref.31_BC.BR.02.110PA.EF091932,0.1-6	31_BC	-16762.967963778166
5231,Ref.18_cpx.CM.97.CM53379.AF377959,0.06-3	18_cpx	-12603.38289031236
14604,Ref.19_cpx.CU.99.CU29.AY588971,0.09-5	19_cpx	-16200.812046371111
8007,Ref.20_BG.CU.99.Cu103.AY586545,0.05-8	20_BG	-11347.696198419946
11847,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.03-8	K	-8334.754050621039
2471,Ref.B.NL.00.671_00T36.AY423387,0.01-4	B	-3941.4573634473
15619,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-4	39_BF	-12623.459000196812
592,Ref.A1.UG.92.92UG037.AB253429,0.04-9	A1	-9684.00135711599
10716,Ref.18_cpx.CU.99.CU14.AY586541,0.1-4	18_cpx	-16854.356262251466
5790,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-1	28_BF	-15363.588862718132
10532,Ref.02_AG.NG.x.IBNG.L39106,0.1-5	02_AG	-16200.591008754285
1920,Ref.08_BC.CN.06.nx2.HM067748,0.02-2	08_BC	-6054.205385814293
11966,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.03-9	28_BF	-8096.315573493476
7680,Ref.25_cpx.SA.03.J11233.EU697906,0.07-2	25_cpx	-13349.928575316146
9810,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-1	11_cpx	-16442.3108810097
11467,Ref.G.PT.x.PT2695.AY612637,0.04-4	G	-9366.933435284804
112,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.06-9	22_01A1	-12379.247776466565
7134,Ref.08_BC.CN.06.nx2.HM067748,0.07-7	08_BC	-14023.768123426456
14741,Ref.49_cpx.GM.02.N18380.HQ385477,0.09-2	49_cpx	-15487.68648444464
13520,Ref.06_cpx.AU.96.BFP90.AF064699,0.06-1	06_cpx	-12528.937358633448
13549,Ref.H.CF.90.056.AF005496,0.06-1	H	-12471.995698320976
13389,Ref.35_AD.AF.05.05AF026.EF158043,0.06-8	35_AD	-12695.562322447799
2969,Ref.C.IN.95.95IN21068.AF067155,0.01-3	C	-3856.4282516419403
9188,Ref.08_BC.CN.06.nx2.HM067748,0.05-6	08_BC	-11388.266399518998
11977,Ref.F1.BR.93.93BR020_1.AF005494,0.03-9	F1	-7615.251883155091
13535,Ref.21_A2D.KE.91.KNH1254.AY945737,0.06-1	21_A2D	-13071.469228583117
6601,Ref.B.US.98.1058_11.AY331295,0.08-4	B	-14557.116096134905
3151,Ref.47_BF.ES.08.P1942.GQ372987,0.01-0	47_BF	-4116.342475942363
1831,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.02-3	40_BF	-6290.734143548143
2977,Ref.49_cpx.GM.03.N26677.HQ385479,0.01-3	49_cpx	-3902.040830201226
8902,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-0	06_cpx	-11206.288829517822
9920,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-1	36_cpx	-16862.44471768149
12804,Ref.12_BF.AR.99.ARMA159.AF385936,0.03-5	12_BF	-7654.673170850086
1546,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-1	36_cpx	-6389.698703170352
14677,Ref.19_cpx.CU.99.CU7.AY894994,0.09-5	19_cpx	-15270.899798452918
331,Ref.C.ZA.04.04ZASK146.AY772699,0.02-8	C	-6071.002108946381
5474,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-3	28_BF	-15410.546596202243
12254,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-1	46_BF	-8134.42410503513
830,Ref.33_01B.ID.07.JKT194_C.AB547464,0.04-7	33_01B	-9896.835614220927
4558,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.04-2	38_BF1	-9820.002292781599
4948,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-9	10_CD	-14970.705307282768
15648,Ref.12_BF.AR.99.ARMA159.AF385936,0.06-7	12_BF	-12366.400612175168
6814,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-5	26_AU	-13774.478750751055
8736,Ref.16_A2D.KR.97.97KR004.AF286239,0.05-3	16_A2D	-11731.407262960465
5049,Ref.31_BC.BR.04.04BR142.AY727527,0.08-9	31_BC	-15235.575619249279
14913,Ref.D.CD.83.ELI.K03454,0.09-3	D	-15637.27872774974
7245,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.07-7	39_BF	-14027.837923785255
5648,Ref.A1.UG.92.92UG037.AB253429,0.08-2	A1	-14477.740638734676
4314,Ref.09_cpx.US.99.99DE4057.AY093607,0.03-4	09_cpx	-7312.854087131477
6676,Ref.33_01B.ID.07.JKT194_C.AB547464,0.07-4	33_01B	-14149.19197531499
5083,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.08-8	13_cpx	-15020.318400431197
13932,Ref.02_AG.LR.x.POC44951.AB485636,0.09-9	02_AG	-15121.436973967935
14522,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-4	46_BF	-15967.667031474995
5588,Ref.24_BG.CU.03.CB471.AY900575,0.08-2	24_BG	-15590.127795716702
73,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-9	17_BF	-12574.980410432201
6804,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.07-5	J	-13749.319274524301
9034,Ref.02_AG.LR.x.POC44951.AB485636,0.05-1	02_AG	-11116.691851149917
2225,Ref.01_AE.CN.05.05GX001.GU564221,0.01-7	01_AE	-3809.3567452013094
7408,Ref.34_01B.TH.99.OUR2478P.EF165541,0.07-0	34_01B	-13694.13461642045
4320,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-4	06_cpx	-8040.525560160646
1390,Ref.43_02G.SA.03.J11243.EU697907,0.02-6	43_02G	-5979.01103983926
11492,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.04-4	28_BF	-9838.71716138055
8017,Ref.35_AD.AF.05.05AF026.EF158043,0.05-8	35_AD	-11136.774268453828
5325,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-3	45_cpx	-12543.961567999646
8126,Ref.19_cpx.CU.99.CU29.AY588971,0.05-9	19_cpx	-11386.044290243513
15682,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-7	33_01B	-12878.589857067134
11184,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-9	36_cpx	-16615.109410738518
6423,Ref.F1.FR.96.96FR_MP411.AJ249238,0.08-5	F1	-14571.177655756175
1648,Ref.19_cpx.CU.99.CU29.AY588971,0.02-0	19_cpx	-6139.607562795334
15057,Ref.49_cpx.GM.02.N18380.HQ385477,0.09-0	49_cpx	-15361.280532526524
9235,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.05-6	39_BF	-11359.24924413352
12876,Ref.35_AD.AF.05.05AF094.EF158040,0.03-5	35_AD	-8155.16301054737
4907,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-9	G	-14624.024213516816
4964,Ref.J.CM.04.04CMU11421.GU237072,0.08-9	J	-13183.011713746182
12461,Ref.05_DF.ES.99.X492.AY227107,0.03-2	05_DF	-7856.5510755573305
3291,Ref.G.NG.92.92NG083.U88826,0.01-1	G	-3911.2171839537364
14754,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.09-2	A1	-15488.206665801103
15255,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.09-1	42_BF	-15473.834477731738
7184,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.07-7	17_BF	-13502.02381411454
15321,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.09-1	13_cpx	-15685.6621055965
2409,Ref.F1.FI.93.FIN9363.AF075703,0.01-4	F1	-3843.396729691086
8485,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-9	45_cpx	-13928.687798739431
2970,Ref.43_02G.SA.03.J11243.EU697907,0.01-3	43_02G	-4214.447498245596
5972,Ref.43_02G.SA.03.J11243.EU697907,0.08-0	43_02G	-14427.015410506865
3839,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-4	49_cpx	-5969.570511340439
15007,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-3	K	-16198.234528960716
463,Ref.A2.CM.01.01CM_1445MV.GU201516,0.02-8	A2	-6359.347173521428
12667,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.06-5	13_cpx	-12872.004387655143
4215,Ref.20_BG.CU.99.Cu103.AY586545,0.03-3	20_BG	-7928.156136628172
12899,Ref.B.NL.00.671_00T36.AY423387,0.03-5	B	-7879.680454636323
10039,Ref.43_02G.SA.03.J11456.EU697909,0.1-0	43_02G	-16610.061213192963
14009,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-9	21_A2D	-15985.070109635035
3211,Ref.G.BE.96.DRCBL.AF084936,0.01-1	G	-4219.3724869583075
10160,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-3	09_cpx	-16137.163564035522
4423,Ref.32_06A1.EE.01.EE0369.AY535660,0.03-4	32_06A1	-8535.63727676116
15484,Ref.23_BG.CU.03.CB347.AY900572,0.06-4	23_BG	-13316.715547894642
869,Ref.12_BF.AR.97.A32989.AF408630,0.04-7	12_BF	-9391.566841317992
3583,Ref.20_BG.CU.99.Cu103.AY586545,0.01-9	20_BG	-3642.460126098414
2486,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.01-4	28_BF	-4083.746230868876
4598,Ref.31_BC.BR.02.110PA.EF091932,0.04-1	31_BC	-9933.061728118464
7383,Ref.J.SE.93.SE9280_7887.AF082394,0.07-0	J	-13858.972055489881
291,Ref.49_cpx.GM.03.N26677.HQ385479,0.02-9	49_cpx	-5724.201297938938
12810,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-5	08_BC	-7718.822025421092
1146,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-7	33_01B	-6136.283887797546
7627,Ref.23_BG.CU.03.CB118.AY900571,0.07-2	23_BG	-14473.244357017566
14852,Ref.23_BG.CU.03.CB347.AY900572,0.09-3	23_BG	-16185.844655081559
690,Ref.24_BG.CU.03.CB471.AY900575,0.04-8	24_BG	-9865.278142533756
5100,Ref.19_cpx.CU.99.CU38.AY588970,0.08-8	19_cpx	-15221.607484918291
13152,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.06-6	25_cpx	-12238.763128870642
11243,Ref.D.UG.94.94UG114.U88824,0.1-8	D	-16083.093290689838
7528,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-1	28_BF	-13971.78904544569
2728,Ref.B.TH.90.BK132.AY173951,0.01-2	B	-3788.175030516337
12272,Ref.46_BF.BR.01.01BR125.DQ358802,0.03-1	46_BF	-7912.051290761551
7366,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-0	K	-13877.054858675414
3616,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-9	34_01B	-3424.522573659263
7145,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-7	07_BC	-14136.309669896584
15383,Ref.18_cpx.CU.99.CU68.AY894993,0.03-7	18_cpx	-7931.928414492381
13195,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-6	40_BF	-13020.026797814762
7759,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-3	18_cpx	-13826.843843701607
14958,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-3	46_BF	-16260.33106392662
6279,Ref.35_AD.AF.05.05AF026.EF158043,0.08-6	35_AD	-14696.615575765936
6936,Ref.24_BG.ES.08.X2456_2.FJ670526,0.07-5	24_BG	-14272.742680453634
6502,Ref.08_BC.CN.06.nx2.HM067748,0.08-4	08_BC	-15439.754959829635
5377,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-3	04_cpx	-15278.761657667883
5085,Ref.14_BG.ES.00.X605.AF450096,0.08-8	14_BG	-14947.535165909985
5776,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-1	46_BF	-14756.87320870235
12490,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-2	29_BF	-12787.47595269108
9186,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-6	27_cpx	-11756.197558897162
7928,Ref.02_AG.LR.x.POC44951.AB485636,0.05-8	02_AG	-11140.528358997155
9133,Ref.F1.BR.93.93BR020_1.AF005494,0.05-1	F1	-10885.929729527363
9046,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-1	33_01B	-11147.763872115129
5945,Ref.01_AE.TH.90.CM240.U54771,0.08-0	01_AE	-14911.746867591439
15138,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-0	10_CD	-16085.793872395678
1743,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-3	04_cpx	-5887.948977820933
5782,Ref.09_cpx.GH.96.96GH2911.AY093605,0.08-1	09_cpx	-14244.773554882007
7641,Ref.18_cpx.CU.99.CU68.AY894993,0.07-2	18_cpx	-13294.451802088026
711,Ref.12_BF.AR.97.A32989.AF408630,0.04-8	12_BF	-9716.689728141619
10458,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.1-5	33_01B	-17217.66997468327
12482,Ref.23_BG.CU.03.CB347.AY900572,0.06-2	23_BG	-12936.879674316559
7063,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-6	45_cpx	-14095.92140439423
6759,Ref.B.US.98.1058_11.AY331295,0.07-4	B	-13365.867391572152
10627,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-4	45_cpx	-16100.253756676502
1780,Ref.B.TH.90.BK132.AY173951,0.02-3	B	-5902.298784741607
13119,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-6	04_cpx	-12231.086517456768
13902,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.09-8	28_BF	-16333.898403978515
1160,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-7	06_cpx	-5946.386263653339
10975,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.1-6	17_BF	-16966.736156854953
6433,Ref.01_AE.AF.07.569M.GQ477441,0.08-5	01_AE	-14559.819014131494
5679,Ref.47_BF.ES.08.P1942.GQ372987,0.08-2	47_BF	-15324.256551145381
10424,Ref.44_BF.CL.00.CH80.FJ358521,0.1-2	44_BF	-17540.33127100257
7131,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-7	38_BF1	-13601.54383867356
6875,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-5	40_BF	-14329.921461935679
9574,Ref.09_cpx.GH.96.96GH2911.AY093605,0.05-4	09_cpx	-10955.132078843439
6527,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-4	15_01B	-14409.136629347164
11142,Ref.06_cpx.EE.01.EE0359.AY535659,0.1-9	06_cpx	-16328.484438187717
3686,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-5	D	-5951.782021684598
2774,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.01-2	46_BF	-4085.6501811313265
3359,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-8	45_cpx	-4417.820238104977
105,Ref.21_A2D.KE.91.KNH1254.AY945737,0.06-9	21_A2D	-12776.406519982724
2257,Ref.F2.CM.95.95CM_MP257.AJ249237,0.01-7	F2	-3985.521351273001
4429,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-2	04_cpx	-9844.860115787113
10085,Ref.G.NG.92.92NG083.U88826,0.1-0	G	-16293.648679499625
11792,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.03-8	04_cpx	-8227.928918839616
7263,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-7	13_cpx	-13638.420527629787
4223,Ref.J.SE.93.SE9280_7887.AF082394,0.03-3	J	-8400.087623123818
2055,Ref.29_BF.BR.02.BREPM119.AY771590,0.01-6	29_BF	-4214.436496035875
10364,Ref.09_cpx.GH.96.96GH2911.AY093605,0.1-2	09_cpx	-16316.95090169511
11784,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.03-8	40_BF	-8174.644915264952
11092,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.1-9	22_01A1	-16935.475323116545
11761,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-8	33_01B	-8412.26939846395
6096,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.08-7	40_BF	-15299.649605080507
14858,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-3	12_BF	-15768.043211049564
3773,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.02-5	17_BF	-6284.413289805804
5978,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.08-0	14_BG	-15150.013570817566
6825,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-5	10_CD	-14238.473292241812
12268,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-1	28_BF	-8310.421754400048
2913,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-3	33_01B	-4038.206890490929
14704,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-2	J	-16001.512194411021
1478,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.02-1	F2	-5922.135846087666
13005,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.03-6	15_01B	-7806.77112194202
4842,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-0	28_BF	-9986.693036548231
9829,Ref.25_cpx.SA.03.J11451.EU697908,0.1-1	25_cpx	-16327.0273267686
13277,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-8	04_cpx	-13078.443448717799
8503,Ref.12_BF.AR.97.A32879.AF408629,0.07-9	12_BF	-13692.808341575354
15673,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.06-7	10_CD	-12448.790548802286
6013,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-7	G	-14579.742090485459
15551,Ref.A2.CY.94.94CY017_41.AF286237,0.06-4	A2	-12425.399120104741
9533,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-4	04_cpx	-10955.992881589062
13858,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-8	22_01A1	-16383.336479240103
1954,Ref.24_BG.CU.03.CB471.AY900575,0.02-2	24_BG	-5961.971656174277
4145,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-3	36_cpx	-8211.818844040117
2841,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-2	K	-4320.347826511873
13980,Ref.H.BE.93.VI991.AF190127,0.09-9	H	-15709.245614024603
2024,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.02-2	10_CD	-6323.435389417441
12786,Ref.F1.BE.93.VI850.AF077336,0.06-5	F1	-12159.040975638327
14861,Ref.G.KE.93.HH8793_12_1.AF061641,0.09-3	G	-15495.23108711515
5926,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.08-0	37_cpx	-14727.458964840249
7002,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-6	10_CD	-13606.304586328044
11116,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.1-9	F2	-15875.355705020562
8899,Ref.G.BE.96.DRCBL.AF084936,0.05-0	G	-11105.097526105777
570,Ref.25_cpx.SA.03.J11233.EU697906,0.04-9	25_cpx	-9629.498941549164
13039,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-6	27_cpx	-8508.710199280242
