reference	major subtype found	log_likelihood of the reference subtype
2017,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-2	B	-4364.29811300307
15322,Ref.44_BF.CL.00.CH80.FJ358521,0.09-1	44_BF	-12656.03192988699
1626,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-0	16_A2D	-5301.3602152388685
3558,Ref.06_cpx.EE.01.EE0359.AY535659,0.01-9	06_cpx	-3110.448024189506
9242,Ref.35_AD.AF.05.05AF094.EF158040,0.05-6	35_AD	-8972.434932049147
5293,Ref.12_BF.AR.97.A32989.AF408630,0.06-3	12_BF	-9577.422598541902
8266,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-8	10_CD	-10555.18075738125
5986,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-0	34_01B	-11673.289817926701
6417,Ref.11_cpx.CM.97.MP818.AJ291718,0.08-5	11_cpx	-11570.262098253927
7440,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.07-1	11_cpx	-10683.70874040169
7287,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-0	21_A2D	-10655.240571050535
9421,Ref.01_AE.TH.90.CM240.U54771,0.05-7	01_AE	-8206.090613565793
9724,Ref.A1.RW.92.92RW008.AB253421,0.05-5	A1	-8432.726952789111
379,Ref.05_DF.BE.x.VI1310.AF193253,0.02-8	05_DF	-5107.896830682054
13189,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-6	45_cpx	-9701.5184755425
7835,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-3	40_BF	-10763.466610167156
8127,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.05-9	33_01B	-8884.74661428817
8672,Ref.34_01B.TH.99.OUR2478P.EF165541,0.05-2	34_01B	-8707.41394812422
8071,Ref.01_AE.CN.05.05GX001.GU564221,0.05-9	01_AE	-8294.936500441714
14576,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-5	33_01B	-12349.354768149158
2399,Ref.14_BG.ES.00.X605.AF450096,0.01-4	14_BG	-3048.384622814317
13629,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-0	45_cpx	-9573.636879860882
14967,Ref.J.SE.93.SE9280_7887.AF082394,0.09-3	J	-12470.99417574476
13191,Ref.03_AB.RU.97.KAL153_2.AF193276,0.06-6	03_AB	-9679.10064747019
3298,Ref.43_02G.SA.03.J11223.EU697904,0.01-1	43_02G	-3415.094158318816
12146,Ref.43_02G.SA.03.J11223.EU697904,0.03-0	43_02G	-6172.67447920154
15250,Ref.06_cpx.EE.01.EE0359.AY535659,0.09-1	06_cpx	-12079.472421631775
11158,Ref.K.CM.96.96CM_MP535.AJ249239,0.1-9	K	-13326.691456164683
13572,Ref.24_BG.ES.08.X2456_2.FJ670526,0.06-1	24_BG	-9738.296440073973
8720,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-3	33_01B	-8961.073130618672
5024,Ref.43_02G.SA.03.J11243.EU697907,0.08-9	43_02G	-11473.935618330928
4905,Ref.35_AD.AF.05.05AF095.EF158041,0.08-9	35_AD	-11600.959167206214
3646,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.02-5	08_BC	-4451.758312827587
2669,Ref.19_cpx.CU.99.CU7.AY894994,0.01-5	19_cpx	-3345.3321323063997
15187,Ref.21_A2D.KE.99.KER2003.AF457051,0.09-1	21_A2D	-12510.753585086242
11885,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-9	07_BC	-6118.585373361473
8988,Ref.34_01B.TH.99.OUR2478P.EF165541,0.05-0	34_01B	-8638.88268052009
1455,Ref.25_cpx.SA.03.J11451.EU697908,0.02-1	25_cpx	-4923.015355010469
7169,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.07-7	13_cpx	-10968.407661100096
7793,Ref.G.BE.96.DRCBL.AF084936,0.07-3	G	-10485.563695725356
5590,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-2	A1	-11325.022667229174
6520,Ref.B.TH.90.BK132.AY173951,0.08-4	B	-10849.388851504616
10940,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.1-6	25_cpx	-12816.593668996162
5180,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.08-8	36_cpx	-11686.319769996797
2364,Ref.49_cpx.GM.97.N28353.HQ385478,0.01-7	49_cpx	-3163.220352712642
13260,Ref.F1.BE.93.VI850.AF077336,0.06-6	F1	-9493.329181251029
9423,Ref.B.NL.00.671_00T36.AY423387,0.05-7	B	-8208.698788116193
13016,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.03-6	A1	-6272.4281898489135
7108,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-6	28_BF	-10635.908879691517
6498,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.08-4	26_AU	-11744.482243571512
504,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.04-9	33_01B	-7512.679652935787
10748,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-7	09_cpx	-12646.160547780979
12542,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.06-2	A1	-9411.763683690815
883,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-7	40_BF	-7476.718414863072
9537,Ref.18_cpx.CU.99.CU68.AY894993,0.05-4	18_cpx	-8269.307946452123
14662,Ref.43_02G.SA.03.J11243.EU697907,0.09-5	43_02G	-11889.49067506396
6349,Ref.14_BG.ES.00.X605.AF450096,0.08-5	14_BG	-11852.775382881773
13394,Ref.02_AG.CM.99.pBD6_15.AY271690,0.06-8	02_AG	-9432.130059922194
2203,Ref.47_BF.ES.08.P1942.GQ372987,0.01-6	47_BF	-3303.539814416775
3031,Ref.14_BG.ES.00.X605.AF450096,0.01-0	14_BG	-3145.525819964179
7955,Ref.C.BR.92.BR025_d.U52953,0.05-8	C	-8384.32566318071
459,Ref.C.ET.86.ETH2220.U46016,0.02-8	C	-4792.806552144137
328,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.02-8	08_BC	-4359.65211934859
14533,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-4	K	-12796.42128706623
2097,Ref.23_BG.CU.03.CB118.AY900571,0.01-6	23_BG	-3552.634404492972
6242,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.08-6	37_cpx	-11564.166651441714
15299,Ref.G.NG.92.92NG083.U88826,0.09-1	G	-11775.229720637339
3074,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-0	47_BF	-3404.2261598316236
15020,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-0	J	-12321.585992702798
15353,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.03-7	13_cpx	-6609.573981656825
10146,Ref.07_BC.CN.05.XJDC6441.EF368370,0.1-3	07_BC	-13025.806259126262
7748,Ref.12_BF.AR.99.ARMA159.AF385936,0.07-3	12_BF	-10274.02074183952
11951,Ref.B.NL.00.671_00T36.AY423387,0.03-9	B	-6129.560827252163
10428,Ref.23_BG.CU.03.CB347.AY900572,0.1-5	23_BG	-13262.317959392138
13312,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-8	33_01B	-9869.985810409535
12769,Ref.12_BF.AR.97.A32879.AF408629,0.06-5	12_BF	-9696.980529409331
1482,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-1	A1	-4919.001762319257
3045,Ref.23_BG.CU.03.CB118.AY900571,0.01-0	23_BG	-3538.87963515432
2964,Ref.F2.CM.97.CM53657.AF377956,0.01-3	F2	-3196.761657269828
6568,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-4	06_cpx	-10917.248277585586
11810,Ref.A1.UG.92.92UG037.AB253429,0.03-8	A1	-6094.118474971772
4270,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-4	09_cpx	-5910.470195257253
13779,Ref.25_cpx.SA.03.J11451.EU697908,0.09-8	25_cpx	-11841.135991412328
8366,Ref.05_DF.BE.93.VI961.AF076998,0.07-8	05_DF	-11043.697200867357
13746,Ref.23_BG.CU.03.CB347.AY900572,0.09-8	23_BG	-12536.738757356745
4254,Ref.F1.BE.93.VI850.AF077336,0.03-3	F1	-5845.940795556449
5285,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-3	39_BF	-9803.74313888044
2366,Ref.44_BF.CL.00.CH80.FJ358521,0.01-7	44_BF	-3661.1292390823733
15462,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-7	15_01B	-6075.489017398903
6026,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-7	27_cpx	-11673.853956268815
3086,Ref.31_BC.BR.04.04BR137.AY727526,0.01-0	31_BC	-3247.8241815352726
5189,Ref.49_cpx.GM.03.N26677.HQ385479,0.08-8	49_cpx	-11181.437860191169
5058,Ref.D.TZ.01.A280.AY253311,0.08-8	D	-11247.269562738054
1676,Ref.25_cpx.SA.03.J11233.EU697906,0.02-0	25_cpx	-5042.826841333828
5752,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.08-1	26_AU	-11448.315875017714
930,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-7	34_01B	-7099.636408613123
9477,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-7	K	-9120.132175080355
7992,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-8	40_BF	-9070.213948144852
11699,Ref.35_AD.AF.05.05AF095.EF158041,0.03-8	35_AD	-6493.193134884468
11887,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-9	36_cpx	-6537.085739327238
13290,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-8	A2	-9736.367805462774
8200,Ref.24_BG.ES.08.X2456_2.FJ670526,0.05-9	24_BG	-8956.97504928927
8375,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-9	29_BF	-10500.523997716855
11343,Ref.C.IN.95.95IN21068.AF067155,0.1-8	C	-12304.838194336797
3008,Ref.12_BF.AR.99.ARMA159.AF385936,0.01-0	12_BF	-3025.6442449834403
1865,Ref.F1.BR.93.93BR020_1.AF005494,0.02-3	F1	-4678.680322214726
1588,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.02-0	29_BF	-5070.586487701533
12395,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-2	39_BF	-6265.718411708651
675,Ref.23_BG.CU.03.CB118.AY900571,0.04-8	23_BG	-7641.028778527103
14700,Ref.12_BF.AR.99.ARMA159.AF385936,0.09-2	12_BF	-12216.816269124603
14593,Ref.18_cpx.CU.99.CU68.AY894993,0.09-5	18_cpx	-12044.41582273788
14856,Ref.09_cpx.SN.95.95SN1795.AY093603,0.09-3	09_cpx	-12299.16675928799
5254,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-3	33_01B	-9506.913998675063
2300,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.01-7	46_BF	-3384.018443624344
8236,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-8	26_AU	-10971.87935770768
10243,Ref.G.NG.92.92NG083.U88826,0.1-3	G	-12855.036695176064
10126,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-3	11_cpx	-12725.581583819334
4476,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-2	D	-7235.4479012842185
822,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-7	22_01A1	-7637.307301784253
4756,Ref.31_BC.BR.02.110PA.EF091932,0.04-0	31_BC	-7523.459163100214
1856,Ref.A1.UG.92.92UG037.AB253429,0.02-3	A1	-4759.565683499174
2630,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-5	28_BF	-3426.018108580536
14436,Ref.24_BG.CU.03.CB471.AY900575,0.09-4	24_BG	-12721.07589512559
14665,Ref.12_BF.AR.97.A32879.AF408629,0.09-5	12_BF	-12221.958033734589
12161,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-0	13_cpx	-6592.018815173143
2835,Ref.47_BF.ES.08.P1942.GQ372987,0.01-2	47_BF	-3362.3947066576675
11488,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-4	22_01A1	-8110.586654775347
8966,Ref.A1.UG.92.92UG037.AB253429,0.05-0	A1	-8369.046130108669
11340,Ref.02_AG.CM.99.pBD6_15.AY271690,0.1-8	02_AG	-12478.227910130072
11074,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-9	11_cpx	-13035.773142503574
4822,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-0	06_cpx	-7340.775122660329
699,Ref.A2.CY.94.94CY017_41.AF286237,0.04-8	A2	-7623.8341186698
9259,Ref.07_BC.CN.98.98CN009.AF286230,0.05-6	07_BC	-8669.871471156912
6125,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-7	B	-11227.980942961538
11120,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.1-9	A1	-12204.624618390844
8778,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.05-3	46_BF	-8824.649229084942
15273,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-1	21_A2D	-12510.922188918608
14162,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-6	04_cpx	-12190.35996250421
4344,Ref.35_AD.AF.05.05AF094.EF158040,0.03-4	35_AD	-6410.178084993502
1574,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-1	49_cpx	-4651.1794069678335
7008,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-6	F2	-10435.421934298933
1848,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.02-3	26_AU	-5089.7086179044145
13575,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-1	21_A2D	-9731.206175670972
8351,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.07-8	39_BF	-10627.561174985549
8984,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.05-0	15_01B	-8645.188157419936
7060,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-6	38_BF1	-10747.79136337135
15023,Ref.01_AE.CN.05.05GX001.GU564221,0.09-0	01_AE	-11347.349093722305
10897,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.1-7	13_cpx	-13257.491535700641
4001,Ref.G.BE.96.DRCBL.AF084936,0.04-5	G	-7504.3582040727115
15754,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.06-7	22_01A1	-10353.077959872197
12673,Ref.25_cpx.SA.03.J11451.EU697908,0.06-5	25_cpx	-9396.479768597044
9983,Ref.14_BG.ES.00.X605.AF450096,0.1-0	14_BG	-13245.367163063629
2745,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-2	13_cpx	-3456.975524298606
14145,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.09-6	27_cpx	-12567.582829475297
4037,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-5	42_BF	-7541.432033992957
501,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-9	13_cpx	-7989.029951165869
4674,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-1	40_BF	-7520.16032172223
69,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-9	33_01B	-9953.251146168273
9140,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-1	38_BF1	-8910.545409993741
10450,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-5	27_cpx	-13502.674013867902
2784,Ref.K.CM.96.96CM_MP535.AJ249239,0.01-2	K	-3687.560816063751
4249,Ref.19_cpx.CU.99.CU7.AY894994,0.03-3	19_cpx	-6252.761627639923
14446,Ref.19_cpx.CU.99.CU29.AY588971,0.09-4	19_cpx	-12684.045985673842
13703,Ref.J.SE.93.SE9280_7887.AF082394,0.06-0	J	-9722.974224860462
15295,Ref.F1.BR.93.93BR020_1.AF005494,0.09-1	F1	-11901.251429594538
6134,Ref.18_cpx.CU.99.CU14.AY586541,0.08-7	18_cpx	-11291.245494238392
12521,Ref.F1.FI.93.FIN9363.AF075703,0.06-2	F1	-9493.65206989103
6216,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-6	06_cpx	-11351.567594781103
12704,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-5	26_AU	-9859.847379087869
2277,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.01-7	29_BF	-3485.178616109251
12243,Ref.03_AB.RU.97.KAL153_2.AF193276,0.03-1	03_AB	-6324.609888729704
13485,Ref.C.BR.92.BR025_d.U52953,0.06-1	C	-9404.003064706438
1863,Ref.C.IN.95.95IN21068.AF067155,0.02-3	C	-4693.640511764851
2679,Ref.31_BC.BR.04.04BR142.AY727527,0.01-5	31_BC	-3198.4263392895405
5348,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-3	38_BF1	-9773.449571424047
6522,Ref.19_cpx.CU.99.CU38.AY588970,0.08-4	19_cpx	-12034.746881655681
1231,Ref.C.IN.95.95IN21068.AF067155,0.02-7	C	-4715.647373175149
5300,Ref.A1.RW.92.92RW008.AB253421,0.06-3	A1	-9524.083642239899
14836,Ref.24_BG.ES.08.X2456_2.FJ670526,0.09-2	24_BG	-12441.33713955506
4342,Ref.H.BE.93.VI991.AF190127,0.03-4	H	-6343.077591161133
7810,Ref.19_cpx.CU.99.CU29.AY588971,0.07-3	19_cpx	-11036.616558071864
8016,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.05-8	28_BF	-8819.734165491733
7967,Ref.A2.CY.94.94CY017_41.AF286237,0.05-8	A2	-8881.85198321436
1587,Ref.35_AD.AF.05.05AF095.EF158041,0.02-0	35_AD	-4877.7678583654515
12065,Ref.18_cpx.CU.99.CU68.AY894993,0.03-0	18_cpx	-6102.530825102925
12210,Ref.19_cpx.CU.99.CU38.AY588970,0.03-1	19_cpx	-6332.2614103651895
7514,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.07-1	46_BF	-10492.794315590018
13066,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-6	26_AU	-6504.5030755896205
10447,Ref.21_A2D.KE.99.KER2003.AF457051,0.1-5	21_A2D	-13226.729129170742
1924,Ref.02_AG.LR.x.POC44951.AB485636,0.02-2	02_AG	-4692.809001332695
7470,Ref.19_cpx.CU.99.CU38.AY588970,0.07-1	19_cpx	-10854.564548356677
1172,Ref.J.CM.04.04CMU11421.GU237072,0.02-7	J	-5121.457090579078
11087,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.1-9	13_cpx	-13209.482369270829
15789,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-7	A2	-9564.894671787037
13870,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-8	36_cpx	-12133.234083158424
8753,Ref.05_DF.BE.x.VI1310.AF193253,0.05-3	05_DF	-8921.171897571245
12190,Ref.08_BC.CN.06.nx2.HM067748,0.03-1	08_BC	-6476.819624918282
12757,Ref.35_AD.AF.05.05AF026.EF158043,0.06-5	35_AD	-9840.86767086801
13073,Ref.35_AD.AF.05.05AF026.EF158043,0.03-6	35_AD	-6174.936505537518
5674,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-2	46_BF	-11633.17733403298
13232,Ref.A1.UG.92.92UG037.AB253429,0.06-6	A1	-9026.366679550607
2757,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-2	39_BF	-3405.7201547916675
8406,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-9	22_01A1	-10797.318536771581
7868,Ref.43_02G.SA.03.J11243.EU697907,0.07-3	43_02G	-10304.455300401843
12626,Ref.46_BF.BR.01.01BR087.DQ358801,0.06-2	46_BF	-9954.847692000569
9692,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-5	06_cpx	-8795.341978672264
11004,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.1-6	28_BF	-13444.45551685705
13099,Ref.C.ET.86.ETH2220.U46016,0.03-6	C	-6206.966142158555
161,Ref.H.BE.93.VI997.AF190128,0.02-9	H	-4907.499846932323
4927,Ref.14_BG.ES.00.X605.AF450096,0.08-9	14_BG	-11739.38747280386
9732,Ref.09_cpx.GH.96.96GH2911.AY093605,0.05-5	09_cpx	-8235.928284467223
10797,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.1-7	04_cpx	-12965.358378775816
692,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-8	A1	-7458.019194231158
7361,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-0	40_BF	-10829.147914626998
7055,Ref.F1.FR.96.96FR_MP411.AJ249238,0.07-6	F1	-10417.660960669622
7173,Ref.05_DF.BE.x.VI1310.AF193253,0.07-7	05_DF	-10697.291285469835
5735,Ref.49_cpx.GM.02.N18380.HQ385477,0.08-1	49_cpx	-11314.17833562854
12805,Ref.35_AD.AF.05.05AF095.EF158041,0.03-5	35_AD	-6381.750381088937
4914,Ref.31_BC.BR.02.110PA.EF091932,0.08-9	31_BC	-11956.944072654238
10793,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.1-7	15_01B	-13244.256317979718
770,Ref.43_02G.SA.03.J11223.EU697904,0.04-8	43_02G	-7501.1745634087165
15422,Ref.25_cpx.SA.03.J11233.EU697906,0.03-7	25_cpx	-6113.340195408023
15394,Ref.19_cpx.CU.99.CU29.AY588971,0.03-7	19_cpx	-6428.985183456027
10742,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.1-4	28_BF	-13334.71026258943
13998,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-9	09_cpx	-11874.313455783746
4399,Ref.49_cpx.GM.03.N26677.HQ385479,0.03-4	49_cpx	-6064.136904199926
4236,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-3	10_CD	-6409.137175427769
772,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-8	34_01B	-7362.544152112
11830,Ref.43_02G.SA.03.J11223.EU697904,0.03-8	43_02G	-6368.698867163857
12755,Ref.J.SE.93.SE9280_7887.AF082394,0.06-5	J	-9708.862462476169
7107,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.07-6	K	-10916.85017453047
12374,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.03-2	10_CD	-6312.56451274074
9998,Ref.19_cpx.CU.99.CU38.AY588970,0.1-0	19_cpx	-13046.317960399801
3852,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-4	A1	-4788.685049589663
9510,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-4	33_01B	-8899.830368147108
1766,Ref.02_AG.LR.x.POC44951.AB485636,0.02-3	02_AG	-4587.058950975985
2263,Ref.G.BE.96.DRCBL.AF084936,0.01-7	G	-3378.449693997492
12469,Ref.21_A2D.KE.99.KSM4001.AF457072,0.03-2	21_A2D	-6495.0952053028905
7158,Ref.09_cpx.US.99.99DE4057.AY093607,0.07-7	09_cpx	-10143.80220697303
5902,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-0	F2	-10921.968861638921
13895,Ref.47_BF.ES.08.P1942.GQ372987,0.09-8	47_BF	-12492.127394214971
9377,Ref.C.BR.92.BR025_d.U52953,0.05-7	C	-8298.664410770793
1469,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-1	49_cpx	-4719.990058070638
4919,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-9	38_BF1	-11444.991345040711
12084,Ref.H.BE.93.VI991.AF190127,0.03-0	H	-6401.804808182323
3095,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-0	40_BF	-3286.1741180758845
5825,Ref.05_DF.ES.99.X492.AY227107,0.08-1	05_DF	-11908.048439876491
13957,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-9	04_cpx	-12285.462149106623
11653,Ref.H.CF.90.056.AF005496,0.04-3	H	-7402.7449815459995
2037,Ref.19_cpx.CU.99.CU7.AY894994,0.02-2	19_cpx	-4876.780989339076
10883,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-7	17_BF	-13232.534077711047
321,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-8	04_cpx	-4650.76359248412
9294,Ref.18_cpx.CU.99.CU14.AY586541,0.05-6	18_cpx	-8942.946686172287
6937,Ref.C.ET.86.ETH2220.U46016,0.07-5	C	-10330.322009447862
6007,Ref.H.BE.93.VI997.AF190128,0.08-7	H	-11336.797621064024
6621,Ref.C.ET.86.ETH2220.U46016,0.08-4	C	-11181.048809036005
5286,Ref.47_BF.ES.08.X2457_2.FJ670529,0.06-3	47_BF	-9827.99827717099
14503,Ref.C.IN.95.95IN21068.AF067155,0.09-4	C	-11873.350536949185
8654,Ref.02_AG.CM.99.pBD6_15.AY271690,0.05-2	02_AG	-8528.97532018806
9028,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-1	27_cpx	-8917.045597351429
2869,Ref.D.UG.94.94UG114.U88824,0.01-3	D	-3239.7275329612444
12684,Ref.19_cpx.CU.99.CU38.AY588970,0.06-5	19_cpx	-9844.370533534531
6336,Ref.31_BC.BR.02.110PA.EF091932,0.08-5	31_BC	-11439.764523543343
10855,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-7	45_cpx	-12828.470497428523
960,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.04-6	08_BC	-7173.2346703782
12859,Ref.D.CD.83.ELI.K03454,0.03-5	D	-6037.255244041792
3325,Ref.35_AD.AF.05.05AF095.EF158041,0.01-8	35_AD	-3264.0212278572685
12978,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-6	27_cpx	-6838.071136978303
11453,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-4	03_AB	-7699.350187464279
11566,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-3	22_01A1	-7538.227635864274
12895,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-5	11_cpx	-6540.057817585675
2296,Ref.31_BC.BR.04.04BR137.AY727526,0.01-7	31_BC	-3369.00043916082
9974,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.1-0	26_AU	-12980.592605155043
853,Ref.05_DF.BE.x.VI1310.AF193253,0.04-7	05_DF	-7746.747768474126
9595,Ref.J.SE.93.SE9280_7887.AF082394,0.05-4	J	-9079.068531452334
1189,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.02-7	27_cpx	-5217.686561494571
15699,Ref.18_cpx.CU.99.CU68.AY894993,0.06-7	18_cpx	-9638.266953069287
13593,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-0	04_cpx	-9582.421858947715
2606,Ref.35_AD.AF.05.05AF094.EF158040,0.01-5	35_AD	-3230.2628222079543
7244,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-7	38_BF1	-10660.466864710865
9700,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.05-5	09_cpx	-8441.073039579322
7394,Ref.43_02G.SA.03.J11243.EU697907,0.07-0	43_02G	-10563.698569349248
11976,Ref.43_02G.SA.03.J11243.EU697907,0.03-9	43_02G	-6134.003877582856
10589,Ref.H.BE.93.VI997.AF190128,0.1-4	H	-12543.45907910312
9414,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-7	40_BF	-8866.948042447786
13057,Ref.B.NL.00.671_00T36.AY423387,0.03-6	B	-6078.577423795823
11040,Ref.43_02G.SA.03.J11223.EU697904,0.1-6	43_02G	-12744.469430501584
14510,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-4	14_BG	-12685.653237790435
14479,Ref.B.NL.00.671_00T36.AY423387,0.09-4	B	-11696.543206714361
14210,Ref.15_01B.TH.96.M169.DQ354120,0.09-6	15_01B	-12524.562026497126
1657,Ref.03_AB.RU.97.KAL153_2.AF193276,0.02-0	03_AB	-4613.457607550706
