reference	major subtype found	log_likelihood of the reference subtype
14069,Ref.35_AD.AF.05.05AF095.EF158041,0.09-6	35_AD	-9090.591061005134
13379,Ref.20_BG.CU.99.Cu103.AY586545,0.06-8	20_BG	-7508.707836026072
6516,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-4	25_cpx	-8392.33313210927
11604,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-3	37_cpx	-6083.063601148871
4895,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-0	K	-6142.271225774112
3008,Ref.12_BF.AR.99.ARMA159.AF385936,0.01-0	12_BF	-2418.578989636253
10023,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-0	33_01B	-9730.169483030082
4674,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-1	40_BF	-5706.053437890016
7268,Ref.23_BG.CU.03.CB347.AY900572,0.07-0	23_BG	-8363.45725576062
14570,Ref.07_BC.CN.05.XJDC6441.EF368370,0.09-5	07_BC	-9443.85445183486
1041,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-6	40_BF	-5651.408183256953
10669,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-4	27_cpx	-9732.100741343018
14566,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.09-5	33_01B	-9473.53289168754
2972,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-3	10_CD	-2855.935781262972
10839,Ref.07_BC.CN.98.98CN009.AF286230,0.1-7	07_BC	-9793.130577690376
6957,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-6	04_cpx	-8119.448225375998
9712,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-5	17_BF	-6743.100268708884
12673,Ref.25_cpx.SA.03.J11451.EU697908,0.06-5	25_cpx	-7088.421944956149
11313,Ref.07_BC.CN.98.98CN009.AF286230,0.1-8	07_BC	-9679.4767810543
1462,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-1	33_01B	-3954.911895682653
12725,Ref.43_02G.SA.03.J11456.EU697909,0.06-5	43_02G	-7457.185626219425
11699,Ref.35_AD.AF.05.05AF095.EF158041,0.03-8	35_AD	-4987.101537485472
9272,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.05-6	38_BF1	-6776.528256622381
10376,Ref.46_BF.BR.01.01BR125.DQ358802,0.1-2	46_BF	-9646.066937321664
11587,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.04-3	04_cpx	-5919.803983113483
10854,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.1-7	26_AU	-9731.681963958883
6919,Ref.C.IN.95.95IN21068.AF067155,0.07-5	C	-7452.495603901558
4084,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.04-5	38_BF1	-5747.742075284081
3511,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-9	07_BC	-2603.0885158827077
1878,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-3	34_01B	-3544.1334730671056
8988,Ref.34_01B.TH.99.OUR2478P.EF165541,0.05-0	34_01B	-6490.026391912555
3893,Ref.B.NL.00.671_00T36.AY423387,0.02-4	B	-3795.1031897953985
10808,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-7	26_AU	-10042.06741175411
8672,Ref.34_01B.TH.99.OUR2478P.EF165541,0.05-2	34_01B	-6544.628847430859
15353,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.03-7	13_cpx	-5102.382313164679
7770,Ref.02_AG.LR.x.POC44951.AB485636,0.07-3	02_AG	-7751.370711351116
7785,Ref.23_BG.CU.03.CB118.AY900571,0.07-3	23_BG	-8113.6444530010285
9379,Ref.18_cpx.CU.99.CU68.AY894993,0.05-7	18_cpx	-6500.68026487785
950,Ref.D.TZ.01.A280.AY253311,0.04-6	D	-5656.411034937583
321,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-8	04_cpx	-3623.981732214946
7440,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.07-1	11_cpx	-7984.635273118673
377,Ref.D.CD.83.ELI.K03454,0.02-8	D	-3680.6685752934495
4676,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-1	09_cpx	-5717.074712269853
828,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-7	25_cpx	-5677.955584133782
9345,Ref.14_BG.ES.00.X623.AF450097,0.05-7	14_BG	-6624.981460048
4217,Ref.24_BG.CU.03.CB378.AY900574,0.03-3	24_BG	-4919.303119388805
822,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-7	22_01A1	-5882.363011226486
2959,Ref.J.SE.93.SE9280_7887.AF082394,0.01-3	J	-3026.009796581741
11064,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-9	09_cpx	-9702.104981726265
10583,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-5	K	-10089.339259898516
13624,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.06-0	11_cpx	-7304.3986180565835
8629,Ref.11_cpx.CM.97.MP818.AJ291718,0.05-2	11_cpx	-6377.574476276682
11074,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-9	11_cpx	-9754.229100248867
3041,Ref.F1.FI.93.FIN9363.AF075703,0.01-0	F1	-2565.6571459191814
15698,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-7	F2	-6896.70881596094
8113,Ref.C.BR.92.BR025_d.U52953,0.05-9	C	-6363.567604983681
2017,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-2	B	-3341.5558313626607
2179,Ref.C.IN.95.95IN21068.AF067155,0.01-6	C	-2527.811931598352
8140,Ref.06_cpx.EE.01.EE0359.AY535659,0.05-9	06_cpx	-6456.64501532688
8650,Ref.A1.UG.92.92UG037.AB253429,0.05-2	A1	-6344.348488497686
11820,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-8	10_CD	-4891.872410996445
1952,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.02-2	F2	-3651.000928606088
8127,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.05-9	33_01B	-6730.874904869342
10316,Ref.16_A2D.KR.97.97KR004.AF286239,0.1-2	16_A2D	-10122.045628499754
6626,Ref.15_01B.TH.96.M169.DQ354120,0.08-4	15_01B	-8623.640232937018
12803,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.03-5	04_cpx	-4792.258351503887
13703,Ref.J.SE.93.SE9280_7887.AF082394,0.06-0	J	-7316.279827008415
15135,Ref.C.IN.95.95IN21068.AF067155,0.09-0	C	-8756.565670767186
8062,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-9	09_cpx	-6048.822358065486
1574,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-1	49_cpx	-3650.058383488762
5344,Ref.18_cpx.CU.99.CU14.AY586541,0.06-3	18_cpx	-7286.8492191802125
13135,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.06-6	38_BF1	-7443.018166890872
5254,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-3	33_01B	-7160.002524925359
12439,Ref.J.SE.93.SE9280_7887.AF082394,0.03-2	J	-5070.451428581487
7287,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-0	21_A2D	-8000.527774375351
14033,Ref.12_BF.AR.97.A32879.AF408629,0.09-9	12_BF	-8929.65264000997
15299,Ref.G.NG.92.92NG083.U88826,0.09-1	G	-8705.633337926216
13134,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-6	26_AU	-7277.9699492326245
11943,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.03-9	40_BF	-4830.295721845077
11340,Ref.02_AG.CM.99.pBD6_15.AY271690,0.1-8	02_AG	-9197.782526503623
2941,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-3	11_cpx	-2740.10635011658
3263,Ref.F1.FR.96.96FR_MP411.AJ249238,0.01-1	F1	-2690.544101906946
883,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-7	40_BF	-5705.685932920836
12805,Ref.35_AD.AF.05.05AF095.EF158041,0.03-5	35_AD	-4895.196477233896
13575,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-1	21_A2D	-7305.553717743368
8436,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.07-9	09_cpx	-7864.654514105431
11488,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-4	22_01A1	-6222.84168538513
14533,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-4	K	-9625.771505995592
2037,Ref.19_cpx.CU.99.CU7.AY894994,0.02-2	19_cpx	-3825.397546855912
13893,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-8	A2	-9368.586997527018
6735,Ref.01_AE.TH.90.CM240.U54771,0.07-4	01_AE	-7528.52016680005
2454,Ref.31_BC.BR.04.04BR137.AY727526,0.01-4	31_BC	-2741.457489279928
13815,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-8	33_01B	-9131.343429596658
10416,Ref.F1.BE.93.VI850.AF077336,0.1-2	F1	-9483.425048273619
379,Ref.05_DF.BE.x.VI1310.AF193253,0.02-8	05_DF	-4054.6095970076194
219,Ref.D.CD.83.ELI.K03454,0.02-9	D	-3591.887471364382
8726,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-3	11_cpx	-6593.5541716547505
2274,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-7	09_cpx	-2705.1972613188527
7169,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.07-7	13_cpx	-8246.016364987048
433,Ref.35_AD.AF.05.05AF026.EF158043,0.02-8	35_AD	-3800.0028619252867
15649,Ref.35_AD.AF.05.05AF095.EF158041,0.06-7	35_AD	-7458.295636044899
4567,Ref.C.ET.86.ETH2220.U46016,0.04-2	C	-5470.024945694465
11095,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-9	07_BC	-9633.224939965321
6086,Ref.06_cpx.EE.01.EE0359.AY535659,0.08-7	06_cpx	-8221.422240812259
10940,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.1-6	25_cpx	-9617.86189763022
5986,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-0	34_01B	-8752.558381666518
6937,Ref.C.ET.86.ETH2220.U46016,0.07-5	C	-7675.0618161693865
7941,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.05-8	45_cpx	-6495.281761078307
3271,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-1	45_cpx	-2981.3412211349028
9101,Ref.07_BC.CN.98.98CN009.AF286230,0.05-1	07_BC	-6443.166998776218
6974,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-6	27_cpx	-8703.155465670814
4756,Ref.31_BC.BR.02.110PA.EF091932,0.04-0	31_BC	-5724.244218024664
13753,Ref.35_AD.AF.05.05AF095.EF158041,0.09-8	35_AD	-9172.227618095752
8480,Ref.46_BF.BR.01.01BR125.DQ358802,0.07-9	46_BF	-7952.504411806133
3681,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-5	49_cpx	-3844.0650429542493
13260,Ref.F1.BE.93.VI850.AF077336,0.06-6	F1	-7053.737762760605
14826,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-2	14_BG	-9365.710685278404
4927,Ref.14_BG.ES.00.X605.AF450096,0.08-9	14_BG	-8802.558544719752
13284,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.06-8	08_BC	-7250.310662782303
8934,Ref.A1.RW.92.92RW008.AB253421,0.05-0	A1	-6297.047784162593
9414,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-7	40_BF	-6703.752129222258
6685,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-4	15_01B	-7817.936478116481
4973,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.08-9	45_cpx	-8674.677423686733
9787,Ref.47_BF.ES.08.P1942.GQ372987,0.05-5	47_BF	-6781.310346655621
10622,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.1-4	11_cpx	-9468.051831246945
15172,Ref.09_cpx.SN.95.95SN1795.AY093603,0.09-1	09_cpx	-8752.001176959393
7309,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-0	45_cpx	-8107.189272413501
872,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-7	06_cpx	-5411.015881852312
8340,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-8	36_cpx	-8141.090569241253
6498,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.08-4	26_AU	-8789.604463885884
2869,Ref.D.UG.94.94UG114.U88824,0.01-3	D	-2680.704421469693
13404,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-8	14_BG	-7388.155826746855
12067,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.03-0	13_cpx	-4926.207456049965
12469,Ref.21_A2D.KE.99.KSM4001.AF457072,0.03-2	21_A2D	-5000.0308231846175
15336,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-7	J	-5129.3031825571825
13312,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-8	33_01B	-7408.52558114171
2788,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-2	28_BF	-2883.3590120939134
15322,Ref.44_BF.CL.00.CH80.FJ358521,0.09-1	44_BF	-9574.137762094837
5590,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-2	A1	-8423.293307982845
5606,Ref.H.BE.93.VI991.AF190127,0.08-2	H	-8647.067504327053
4989,Ref.G.PT.x.PT2695.AY612637,0.08-9	G	-8325.826743055746
7457,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-1	10_CD	-8128.714433317315
14145,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.09-6	27_cpx	-9456.879453207237
770,Ref.43_02G.SA.03.J11223.EU697904,0.04-8	43_02G	-5746.7558229038195
7781,Ref.F1.FI.93.FIN9363.AF075703,0.07-3	F1	-7637.495034725307
10535,Ref.20_BG.CU.99.Cu103.AY586545,0.1-5	20_BG	-9956.071701174444
3298,Ref.43_02G.SA.03.J11223.EU697904,0.01-1	43_02G	-2844.1191317329863
15250,Ref.06_cpx.EE.01.EE0359.AY535659,0.09-1	06_cpx	-8974.472524000244
8071,Ref.01_AE.CN.05.05GX001.GU564221,0.05-9	01_AE	-6168.208737525631
14926,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.09-3	17_BF	-9516.266737842641
4236,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-3	10_CD	-4922.378179233377
10756,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.1-7	08_BC	-9778.405422894919
15393,Ref.A2.CY.94.94CY017_41.AF286237,0.03-7	A2	-4902.918283921604
143,Ref.C.ET.86.ETH2220.U46016,0.06-9	C	-6853.839783826866
9250,Ref.A1.RW.92.92RW008.AB253421,0.05-6	A1	-6108.498179849452
8835,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-3	21_A2D	-6523.139306044803
2114,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-6	A1	-2769.149173099827
5696,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.08-1	29_BF	-8449.53223034566
12911,Ref.01_AE.AF.07.569M.GQ477441,0.03-5	01_AE	-4538.852722455167
2045,Ref.47_BF.ES.08.P1942.GQ372987,0.02-2	47_BF	-3980.8178849012556
8238,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-8	27_cpx	-8405.997821811554
1003,Ref.C.BR.92.BR025_d.U52953,0.04-6	C	-5537.8202334567695
12851,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-5	04_cpx	-5057.993092609166
4274,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.03-4	29_BF	-4787.529741795518
11951,Ref.B.NL.00.671_00T36.AY423387,0.03-9	B	-4630.702879898715
15064,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.09-0	06_cpx	-9258.063268736476
11479,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-4	F1	-5600.109941197769
11394,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-4	A2	-5910.139069183643
14856,Ref.09_cpx.SN.95.95SN1795.AY093603,0.09-3	09_cpx	-9129.35027227833
5346,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-3	14_BG	-7543.910445270773
11810,Ref.A1.UG.92.92UG037.AB253429,0.03-8	A1	-4656.60469280444
14201,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-6	17_BF	-9359.986685219079
5501,Ref.12_BF.AR.97.A32879.AF408629,0.08-3	12_BF	-8395.770449190622
13247,Ref.49_cpx.GM.03.N26677.HQ385479,0.06-6	49_cpx	-6978.390406648325
10244,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-3	14_BG	-9766.478616923085
3636,Ref.D.TZ.01.A280.AY253311,0.02-5	D	-3749.1410839953533
13688,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.06-0	04_cpx	-7342.682514006037
15229,Ref.D.CD.83.ELI.K03454,0.09-1	D	-8600.643937894332
15462,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-7	15_01B	-4647.283849891531
6621,Ref.C.ET.86.ETH2220.U46016,0.08-4	C	-8296.177165816067
930,Ref.34_01B.TH.99.OUR2478P.EF165541,0.04-7	34_01B	-5367.465188600214
14077,Ref.C.ZA.04.04ZASK146.AY772699,0.09-6	C	-8744.273447577125
9247,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-6	27_cpx	-6905.882296650274
705,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.04-8	17_BF	-5801.119626931098
6941,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-5	A2	-8098.223032480145
7464,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.07-1	25_cpx	-7836.305814467651
1865,Ref.F1.BR.93.93BR020_1.AF005494,0.02-3	F1	-3600.2983615640774
9702,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-5	26_AU	-6618.9840595663645
6026,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-7	27_cpx	-8822.319858418918
13191,Ref.03_AB.RU.97.KAL153_2.AF193276,0.06-6	03_AB	-7254.1176501031405
13593,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.06-0	04_cpx	-7177.492640315594
6645,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-4	G	-7582.233671980239
4065,Ref.J.SE.93.SE9280_7887.AF082394,0.04-5	J	-5794.392630677157
6443,Ref.B.US.98.1058_11.AY331295,0.08-5	B	-8105.251395965212
4905,Ref.35_AD.AF.05.05AF095.EF158041,0.08-9	35_AD	-8678.758485978089
15789,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-7	A2	-7203.643355695656
3558,Ref.06_cpx.EE.01.EE0359.AY535659,0.01-9	06_cpx	-2572.5973742577016
14853,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-3	29_BF	-8963.143830270923
15550,Ref.J.CM.04.04CMU11421.GU237072,0.06-4	J	-6958.991867024953
11566,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-3	22_01A1	-5826.060139660995
9885,Ref.F2.CM.95.95CM_MP255.AJ249236,0.1-1	F2	-9665.630804837647
7361,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-0	40_BF	-8118.112503260151
4919,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-9	38_BF1	-8593.481638540998
14610,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.09-5	17_BF	-9123.765162544056
6639,Ref.H.BE.93.VI997.AF190128,0.07-4	H	-7908.881082999552
6698,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.07-4	09_cpx	-8032.763495037013
4975,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-9	03_AB	-8816.230360561514
1052,Ref.02_AG.NG.x.IBNG.L39106,0.04-6	02_AG	-5439.098686052574
1676,Ref.25_cpx.SA.03.J11233.EU697906,0.02-0	25_cpx	-3984.37251521172
14510,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-4	14_BG	-9503.217602471674
2679,Ref.31_BC.BR.04.04BR142.AY727527,0.01-5	31_BC	-2629.155626904074
13190,Ref.H.BE.93.VI991.AF190127,0.06-6	H	-7268.9898488427825
3023,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.01-0	38_BF1	-2877.476724721654
4252,Ref.46_BF.BR.01.01BR087.DQ358801,0.03-3	46_BF	-4962.599795946426
13143,Ref.14_BG.ES.00.X605.AF450096,0.06-6	14_BG	-7262.844509334725
4034,Ref.31_BC.BR.04.04BR137.AY727526,0.04-5	31_BC	-5843.523042046367
11512,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-4	15_01B	-5758.978907555646
7992,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-8	40_BF	-6838.51660507871
8236,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-8	26_AU	-8217.925645770722
14840,Ref.F1.BE.93.VI850.AF077336,0.09-2	F1	-8939.201404275651
7436,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.07-1	J	-8150.609349787698
9790,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-5	49_cpx	-6103.443181008592
28,Ref.02_AG.LR.x.POC44951.AB485636,0.06-9	02_AG	-6677.25564887688
13189,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-6	45_cpx	-7337.825102603743
12190,Ref.08_BC.CN.06.nx2.HM067748,0.03-1	08_BC	-4993.563711691777
2712,Ref.16_A2D.KE.91.KNH1271.AY945736,0.01-2	16_A2D	-3230.933931583212
12859,Ref.D.CD.83.ELI.K03454,0.03-5	D	-4584.877488710416
11004,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.1-6	28_BF	-10078.63226085353
3411,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-8	40_BF	-2795.7211186987793
7480,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-1	06_cpx	-7738.268659032999
229,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-9	39_BF	-3911.9756348767787
11786,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-8	09_cpx	-4637.898548955726
15054,Ref.19_cpx.CU.99.CU38.AY588970,0.09-0	19_cpx	-9381.859246267437
1231,Ref.C.IN.95.95IN21068.AF067155,0.02-7	C	-3668.785648495753
9477,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-7	K	-6967.143223576844
11980,Ref.18_cpx.CU.99.CU14.AY586541,0.03-9	18_cpx	-4691.869021096407
15268,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-1	04_cpx	-9433.591272791246
9695,Ref.18_cpx.CU.99.CU68.AY894993,0.05-5	18_cpx	-6507.169422350186
459,Ref.C.ET.86.ETH2220.U46016,0.02-8	C	-3759.5917357781227
328,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.02-8	08_BC	-3331.214467329751
12623,Ref.19_cpx.CU.99.CU7.AY894994,0.06-2	19_cpx	-7315.761140868419
324,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.02-8	29_BF	-3953.811747444599
1493,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-1	39_BF	-3978.1016818125827
7328,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-0	A1	-7697.402873541445
2936,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.01-3	40_BF	-2810.891754891725
9140,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-1	38_BF1	-6731.640394324464
10256,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-3	46_BF	-9745.826323043855
11885,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-9	07_BC	-4666.5638169882795
2033,Ref.05_DF.ES.99.X492.AY227107,0.02-2	05_DF	-3815.2886517679417
13997,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.09-9	40_BF	-9103.134105022507
4875,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.04-0	39_BF	-5784.705227155138
14286,Ref.J.CM.04.04CMU11421.GU237072,0.09-7	J	-8537.664588797343
5058,Ref.D.TZ.01.A280.AY253311,0.08-8	D	-8323.725906105627
4532,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.04-2	38_BF1	-5853.240487334651
8375,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-9	29_BF	-7850.062255182376
13114,Ref.23_BG.CU.03.CB347.AY900572,0.06-6	23_BG	-7550.489684479373
3123,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-0	B	-2347.029594861615
1395,Ref.G.NG.92.92NG083.U88826,0.02-6	G	-3802.97478807832
994,Ref.16_A2D.KR.97.97KR004.AF286239,0.04-6	16_A2D	-6093.101273040382
4746,Ref.12_BF.AR.99.ARMA159.AF385936,0.04-0	12_BF	-5517.293304759061
76,Ref.H.BE.93.VI991.AF190127,0.06-9	H	-7155.804432135063
14230,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-7	J	-9421.21329086054
5752,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.08-1	26_AU	-8528.847084196505
8627,Ref.07_BC.CN.98.98CN009.AF286230,0.05-2	07_BC	-6281.735508998746
15672,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-7	33_01B	-7427.513460528566
13069,Ref.01_AE.AF.07.569M.GQ477441,0.03-6	01_AE	-4578.433563993855
6854,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-5	A1	-7692.6549347313985
2784,Ref.K.CM.96.96CM_MP535.AJ249239,0.01-2	K	-3125.028490322254
11866,Ref.31_BC.BR.02.110PA.EF091932,0.03-9	31_BC	-4804.4500429989175
9331,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-7	G	-6305.030034809718
4782,Ref.B.TH.90.BK132.AY173951,0.04-0	B	-5403.021169877058
10727,Ref.19_cpx.CU.99.CU7.AY894994,0.1-4	19_cpx	-9717.448000593204
11014,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.1-6	22_01A1	-10030.608279772998
15625,Ref.19_cpx.CU.99.CU7.AY894994,0.06-4	19_cpx	-7292.280176851188
6907,Ref.01_AE.AF.07.569M.GQ477441,0.07-5	01_AE	-7677.708110005382
1019,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-6	39_BF	-5911.338747814477
647,Ref.C.ZA.04.04ZASK146.AY772699,0.04-8	C	-5591.033185900852
8991,Ref.C.ET.86.ETH2220.U46016,0.05-0	C	-6262.1426229322815
11653,Ref.H.CF.90.056.AF005496,0.04-3	H	-5605.698338144102
5285,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-3	39_BF	-7352.93664373339
11343,Ref.C.IN.95.95IN21068.AF067155,0.1-8	C	-9066.133335858924
14959,Ref.20_BG.CU.99.Cu103.AY586545,0.09-3	20_BG	-9226.626979856768
6349,Ref.14_BG.ES.00.X605.AF450096,0.08-5	14_BG	-8864.678597378665
11431,Ref.C.BR.92.BR025_d.U52953,0.04-4	C	-5626.887806233316
9489,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-4	G	-6405.777297083803
7835,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-3	40_BF	-8062.592429101948
1924,Ref.02_AG.LR.x.POC44951.AB485636,0.02-2	02_AG	-3613.8554754856746
6563,Ref.43_02G.SA.03.J11456.EU697909,0.08-4	43_02G	-8465.389310047372
15020,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-0	J	-9226.036966300784
9421,Ref.01_AE.TH.90.CM240.U54771,0.05-7	01_AE	-6062.762315116104
14799,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-2	21_A2D	-9380.703522999393
