reference	major subtype found	log_likelihood of the reference subtype
4179,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-3	39_BF	-3851.6275011607104
9610,Ref.18_cpx.CU.99.CU14.AY586541,0.05-4	18_cpx	-4624.946742632465
4380,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-4	39_BF	-3859.0744851917816
1702,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-0	02_AG	-3242.5787034458467
11656,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-3	02_AG	-4167.909757064697
10587,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-4	29_BF	-6484.710081582693
12788,Ref.15_01B.TH.96.M169.DQ354120,0.06-5	15_01B	-5072.742598501507
7281,Ref.01_AE.CN.05.05GX001.GU564221,0.07-0	01_AE	-5412.825126537761
14940,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-3	46_BF	-6232.729777772828
11285,Ref.A2.CY.94.94CY017_41.AF286237,0.1-8	A2	-6672.689394949174
14264,Ref.19_cpx.CU.99.CU38.AY588970,0.09-7	19_cpx	-6267.516195763491
2691,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-2	04_cpx	-2458.1674254206737
12900,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-5	28_BF	-3848.898413966064
518,Ref.19_cpx.CU.99.CU38.AY588970,0.04-9	19_cpx	-4349.563799738575
7267,Ref.32_06A1.EE.01.EE0369.AY535660,0.07-7	06_cpx	-6083.4201081933015
13185,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-6	39_BF	-5128.557860811162
3447,Ref.12_BF.AR.97.A32879.AF408629,0.01-8	12_BF	-2446.511411509466
9614,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.05-4	38_BF1	-4764.620118983446
2805,Ref.H.CF.90.056.AF005496,0.01-2	H	-2743.2294990980213
80,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-9	37_cpx	-5302.177044712737
15127,Ref.35_AD.AF.05.05AF026.EF158043,0.09-0	35_AD	-6249.618058546318
9557,Ref.03_AB.RU.97.KAL153_2.AF193276,0.05-4	03_AB	-4606.903862922038
8037,Ref.05_DF.ES.99.X492.AY227107,0.05-8	05_DF	-4694.759676029314
10125,Ref.01_AE.CN.05.05GX001.GU564221,0.1-3	01_AE	-6348.294323949206
4442,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-2	A2	-4338.603749584475
8681,Ref.47_BF.ES.08.P1942.GQ372987,0.05-2	47_BF	-4766.819865376059
9629,Ref.47_BF.ES.08.P1942.GQ372987,0.05-4	47_BF	-4795.938636627246
9072,Ref.J.CM.04.04CMU11421.GU237072,0.05-1	J	-4800.587861100737
8765,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-3	45_cpx	-4964.84000740391
7867,Ref.C.IN.95.95IN21068.AF067155,0.07-3	C	-5341.1762165518885
10648,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-4	09_cpx	-6786.1859327672755
11901,Ref.G.BE.96.DRCBL.AF084936,0.03-9	G	-3909.6209364039364
4319,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.03-4	04_cpx	-3864.8940537698
1068,Ref.F2.CM.97.CM53657.AF377956,0.04-6	F2	-4239.032705582995
11485,Ref.24_BG.CU.03.CB378.AY900574,0.04-4	24_BG	-4245.284635434196
8941,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-0	40_BF	-4767.1918700094575
7534,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-1	38_BF1	-5563.443048445033
15651,Ref.G.KE.93.HH8793_12_1.AF061641,0.06-7	G	-5130.948810114547
14730,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-2	11_cpx	-6001.167144187047
8560,Ref.02_AG.LR.x.POC44951.AB485636,0.05-2	02_AG	-4594.271743392031
4577,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-2	13_cpx	-4416.96981343684
11370,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-8	49_cpx	-6189.320344371126
12892,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-5	09_cpx	-3756.979970619702
15319,Ref.31_BC.BR.04.04BR142.AY727527,0.09-1	31_BC	-6220.871078728248
13109,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-6	13_cpx	-3820.1483585049655
10911,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-6	G	-6422.757851174912
5640,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-2	26_AU	-5881.024565403155
1436,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-1	11_cpx	-3421.137952890325
2096,Ref.B.TH.90.BK132.AY173951,0.01-6	B	-2613.1164637554066
8646,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-2	39_BF	-4816.0823425972185
6930,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-5	15_01B	-5495.522125482091
4352,Ref.A1.RW.92.92RW008.AB253421,0.03-4	A1	-3860.3000203123797
8864,Ref.31_BC.BR.02.110PA.EF091932,0.05-0	31_BC	-4794.667567018847
840,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.04-7	10_CD	-4393.561945207357
10675,Ref.F2.CM.95.95CM_MP255.AJ249236,0.1-4	F2	-6503.5807024761025
10491,Ref.05_DF.BE.x.VI1310.AF193253,0.1-5	05_DF	-6645.484390111667
7086,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-6	38_BF1	-5458.665181968402
7841,Ref.01_AE.TH.90.CM240.U54771,0.07-3	01_AE	-5090.974545996663
6862,Ref.19_cpx.CU.99.CU29.AY588971,0.07-5	19_cpx	-5539.694833424853
14832,Ref.43_02G.SA.03.J11223.EU697904,0.09-2	43_02G	-6314.570617774331
6543,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-4	29_BF	-5972.648981843014
1288,Ref.08_BC.CN.06.nx2.HM067748,0.02-6	08_BC	-3307.8180849072373
6402,Ref.06_cpx.EE.01.EE0359.AY535659,0.08-5	06_cpx	-5910.432305888172
6867,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-5	17_BF	-5651.248527546883
11965,Ref.J.SE.93.SE9280_7887.AF082394,0.03-9	J	-3973.1204329946827
1258,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-7	49_cpx	-3136.0754794309105
7049,Ref.11_cpx.CM.97.MP818.AJ291718,0.07-6	11_cpx	-5456.14407182522
7726,Ref.24_BG.ES.08.X2456_2.FJ670526,0.07-2	24_BG	-5672.903094157386
4103,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-5	13_cpx	-4293.815148370483
1927,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-2	10_CD	-3338.7843089208263
15631,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-4	A2	-5208.641253143885
2494,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-4	36_cpx	-2767.36312020864
4120,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-3	08_BC	-3440.996149173513
8840,Ref.05_DF.BE.93.VI961.AF076998,0.05-3	05_DF	-4696.181024940621
3761,Ref.F1.BR.93.93BR020_1.AF005494,0.02-5	F1	-3143.6502178452592
4785,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-0	F2	-4221.839696064114
5493,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-3	B	-5565.812416040448
6330,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-5	J	-5899.419287521876
7738,Ref.44_BF.CL.00.CH80.FJ358521,0.07-2	44_BF	-5743.070961351861
13317,Ref.F2.CM.95.95CM_MP257.AJ249237,0.06-8	F2	-5095.383313625659
3155,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.01-0	13_cpx	-2706.264528525805
8670,Ref.43_02G.SA.03.J11223.EU697904,0.05-2	43_02G	-4837.071310289495
7192,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-7	06_cpx	-5573.322462638606
2710,Ref.08_BC.CN.06.nx2.HM067748,0.01-2	08_BC	-2639.048982334226
7614,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.07-2	33_01B	-5588.324931933065
850,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-7	A1	-4317.420651123144
3043,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-0	45_cpx	-2966.755228155634
7545,Ref.H.CF.90.056.AF005496,0.07-1	H	-5493.227284205576
6398,Ref.35_AD.AF.05.05AF094.EF158040,0.08-5	35_AD	-5971.456985441697
1193,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.02-7	42_BF	-3162.9320851309794
9238,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.05-6	17_BF	-4735.304825186428
11206,Ref.F1.BE.93.VI850.AF077336,0.1-9	F1	-6247.50945150275
6748,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-4	22_01A1	-5682.744807259168
10324,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-2	06_cpx	-6408.702517278312
5664,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-2	38_BF1	-5979.61432355321
15125,Ref.J.SE.93.SE9280_7887.AF082394,0.09-0	J	-6220.733156059479
15711,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-7	33_01B	-5128.195118340201
738,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-8	46_BF	-4327.298066514584
1864,Ref.43_02G.SA.03.J11243.EU697907,0.02-3	43_02G	-3344.984184306079
10585,Ref.32_06A1.EE.01.EE0369.AY535660,0.1-5	06_cpx	-6953.040292422931
10311,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-2	45_cpx	-6383.110088305605
12302,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-1	15_01B	-3646.5060295688763
6301,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.08-6	17_BF	-5873.508615211718
11727,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-8	07_BC	-3715.7135937850016
1476,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-1	06_cpx	-3360.461308408654
8911,Ref.05_DF.BE.x.VI1310.AF193253,0.05-0	05_DF	-4836.599208544154
15382,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-7	F2	-3505.8843723721156
3737,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-5	F1	-3219.8368448593574
3806,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-4	11_cpx	-3454.2165019543017
15558,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-4	17_BF	-5206.748063229171
7658,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.07-2	17_BF	-5589.1714499874715
14383,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.09-4	04_cpx	-6003.092072818203
808,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-7	A2	-4418.7623264994245
14819,Ref.C.IN.95.95IN21068.AF067155,0.09-2	C	-5873.991044887061
9090,Ref.31_BC.BR.04.04BR137.AY727526,0.05-1	31_BC	-4587.112862392024
1727,Ref.A2.CM.01.01CM_1445MV.GU201516,0.02-0	A2	-3435.99003440616
11666,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.04-3	14_BG	-4133.131994886586
12715,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-5	45_cpx	-5272.486045857928
14794,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-2	04_cpx	-6320.320703512781
14762,Ref.19_cpx.CU.99.CU29.AY588971,0.09-2	19_cpx	-6205.351973060822
10384,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-2	39_BF	-6474.917652168042
11719,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.03-8	13_cpx	-3874.1474553608914
8754,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-3	26_AU	-4723.286337059606
8041,Ref.19_cpx.CU.99.CU7.AY894994,0.05-8	19_cpx	-4662.684012398548
8228,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.07-8	08_BC	-5485.179572707555
991,Ref.23_BG.CU.03.CB118.AY900571,0.04-6	23_BG	-4369.326622413395
6287,Ref.C.IN.95.95IN21068.AF067155,0.08-6	C	-5628.025789921901
11589,Ref.C.BR.92.BR025_d.U52953,0.04-3	C	-4200.854199917163
12954,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-5	28_BF	-3888.648932124212
14256,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-7	11_cpx	-6054.144445103241
8209,Ref.31_BC.BR.04.04BR142.AY727527,0.05-9	31_BC	-4666.758826410598
12544,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-2	09_cpx	-5390.7627330167525
7631,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-2	49_cpx	-5348.191967123541
1328,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-6	26_AU	-3447.798482924546
10880,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-7	15_01B	-6566.743335561107
5623,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-2	40_BF	-5987.977725984522
6296,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-6	38_BF1	-5961.17567187707
11031,Ref.12_BF.AR.97.A32879.AF408629,0.1-6	12_BF	-6503.18637221893
2746,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-2	A1	-2897.606843108881
8297,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-8	40_BF	-5488.298473837826
8916,Ref.19_cpx.CU.99.CU29.AY588971,0.05-0	19_cpx	-4765.938624879849
3825,Ref.25_cpx.SA.03.J11451.EU697908,0.02-4	25_cpx	-3303.4202224971586
13864,Ref.A1.UG.92.92UG037.AB253429,0.09-8	A1	-6153.1584414399595
1627,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-0	49_cpx	-3173.909105904829
8973,Ref.C.IN.95.95IN21068.AF067155,0.05-0	C	-4595.442370820713
3409,Ref.G.PT.x.PT2695.AY612637,0.01-8	G	-2773.397057910401
4701,Ref.H.CF.90.056.AF005496,0.04-1	H	-4286.831284338345
2116,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-6	09_cpx	-2828.9172713234507
12917,Ref.H.CF.90.056.AF005496,0.03-5	H	-3914.02658844869
9522,Ref.B.TH.90.BK132.AY173951,0.05-4	B	-4518.055990609041
3360,Ref.B.TH.90.BK132.AY173951,0.01-8	B	-2541.6400524572423
6306,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-6	46_BF	-5935.544406269233
12031,Ref.14_BG.ES.00.X623.AF450097,0.03-0	14_BG	-3783.5965183458065
2247,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-7	07_BC	-2514.7531357422417
1570,Ref.15_01B.TH.96.M169.DQ354120,0.02-1	15_01B	-3174.0165175056677
12287,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-1	B	-3543.2431870279474
9847,Ref.G.BE.96.DRCBL.AF084936,0.1-1	G	-6335.752370281866
10026,Ref.47_BF.ES.08.X2457_2.FJ670529,0.1-0	47_BF	-6611.7923687564535
6271,Ref.24_BG.CU.03.CB378.AY900574,0.08-6	24_BG	-5962.587035629392
9860,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-1	26_AU	-6410.997398943567
11038,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-6	15_01B	-6495.316442613293
8320,Ref.02_AG.NG.x.IBNG.L39106,0.07-8	02_AG	-5245.227145972507
15091,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-0	40_BF	-6336.719110821538
10456,Ref.02_AG.LR.x.POC44951.AB485636,0.1-5	02_AG	-6269.788560362745
3862,Ref.37_cpx.CM.97.CM53392.AF377957,0.02-4	37_cpx	-3696.2773855113137
3439,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-8	B	-2414.401860343431
9443,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.05-7	B	-4503.601404757844
9011,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-1	04_cpx	-4703.660598635335
12055,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-0	49_cpx	-3734.3702998999925
2492,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-4	02_AG	-2680.799374036073
1753,Ref.C.ZA.04.04ZASK146.AY772699,0.02-3	C	-3297.3646405631944
6309,Ref.A2.CM.01.01CM_1445MV.GU201516,0.08-6	A2	-5985.751606945433
5678,Ref.15_01B.TH.96.M169.DQ354120,0.08-2	15_01B	-5887.686567362704
2279,Ref.A2.CY.94.94CY017_41.AF286237,0.01-7	A2	-2855.6009876526896
14308,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-7	46_BF	-6154.536153327658
5597,Ref.A2.CY.94.94CY017_41.AF286237,0.08-2	A2	-6012.343054514412
8267,Ref.G.BE.96.DRCBL.AF084936,0.07-8	G	-5371.578690561799
14084,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.09-6	27_cpx	-6411.666051507608
9070,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-1	26_AU	-4820.549129666321
2899,Ref.C.BR.92.BR025_d.U52953,0.01-3	C	-2810.9856466223164
14074,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-6	08_BC	-6170.141683030706
3759,Ref.C.IN.95.95IN21068.AF067155,0.02-5	C	-3217.764221940715
13381,Ref.24_BG.CU.03.CB378.AY900574,0.06-8	24_BG	-5095.876768177387
3104,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.01-0	28_BF	-2762.7545164968647
1471,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-1	15_01B	-3225.3318284482984
6904,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.07-5	26_AU	-5500.430794167105
2461,Ref.G.PT.x.PT2695.AY612637,0.01-4	G	-2805.8576874713044
7633,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-2	15_01B	-5733.554004409844
1543,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-1	B	-3003.3740358424097
6317,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-6	K	-6029.662109990821
5832,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-1	46_BF	-5890.734683315685
10712,Ref.43_02G.SA.03.J11243.EU697907,0.1-4	43_02G	-6391.735555865686
12260,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-1	09_cpx	-3710.109282387872
2145,Ref.G.PT.x.PT2695.AY612637,0.01-6	G	-2781.716719698173
14026,Ref.02_AG.CM.99.pBD6_15.AY271690,0.09-9	02_AG	-6119.005554938517
4225,Ref.35_AD.AF.05.05AF026.EF158043,0.03-3	35_AD	-3749.961813504172
7985,Ref.43_02G.SA.03.J11456.EU697909,0.05-8	43_02G	-4892.376294529317
5179,Ref.B.US.98.1058_11.AY331295,0.08-8	B	-5710.321821462318
10281,Ref.H.GB.00.00GBAC4001.FJ711703,0.1-2	H	-6250.059264300506
15461,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.03-7	39_BF	-3889.063059123009
8735,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-3	F2	-4630.777924175116
10074,Ref.F2.CM.97.CM53657.AF377956,0.1-0	F2	-6599.896660921338
6695,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.07-4	13_cpx	-5649.599049654884
9063,Ref.18_cpx.CU.99.CU68.AY894993,0.05-1	18_cpx	-4494.654321761388
10679,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-4	40_BF	-6610.739440475897
15145,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-0	39_BF	-6323.9633644647165
6863,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.07-5	33_01B	-5585.977161257235
4371,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-4	21_A2D	-3827.4576865804343
14300,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-7	37_cpx	-6323.5841759212035
8543,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-2	H	-4522.322985653521
119,Ref.H.CF.90.056.AF005496,0.06-9	H	-5195.077979760314
7410,Ref.24_BG.ES.08.X2456_2.FJ670526,0.07-0	24_BG	-5617.335418856026
15590,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-4	46_BF	-5231.214935558869
10567,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-5	17_BF	-6551.126692814281
9027,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.05-1	38_BF1	-4799.129799528751
4455,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.04-2	10_CD	-4255.165469945871
6571,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-4	40_BF	-5758.929586968257
4468,Ref.19_cpx.CU.99.CU38.AY588970,0.04-2	19_cpx	-4309.948392567439
9927,Ref.G.NG.92.92NG083.U88826,0.1-1	G	-6319.893261487624
8411,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.07-9	36_cpx	-5550.466250330996
9580,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-4	04_cpx	-4648.664065338414
11596,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.04-3	09_cpx	-4399.702716622408
651,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-8	21_A2D	-4354.858654576932
13797,Ref.G.BE.96.DRCBL.AF084936,0.09-8	G	-6069.387745464665
9202,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.05-6	25_cpx	-4776.035553618958
7336,Ref.19_cpx.CU.99.CU29.AY588971,0.07-0	19_cpx	-5579.601554079824
737,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-8	21_A2D	-4293.626288644705
13468,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.06-1	25_cpx	-5173.531428478419
1956,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-2	A1	-3384.9269342173525
371,Ref.C.BR.92.BR025_d.U52953,0.02-8	C	-3286.138779845334
9744,Ref.46_BF.BR.01.01BR125.DQ358802,0.05-5	46_BF	-4691.3040882528
12192,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-1	16_A2D	-4136.656832323562
4422,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-4	28_BF	-3926.1123718778163
3857,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.02-4	29_BF	-3325.935661932495
282,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-9	36_cpx	-3243.967817545482
12741,Ref.B.NL.00.671_00T36.AY423387,0.06-5	B	-4995.454665984551
12855,Ref.18_cpx.CU.99.CU68.AY894993,0.03-5	18_cpx	-3778.3035897075956
5139,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.08-8	27_cpx	-5981.74594965905
8120,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.05-9	09_cpx	-4973.184775771475
15381,Ref.C.BR.92.BR025_d.U52953,0.03-7	C	-3747.9126312702006
6375,Ref.C.BR.92.BR025_d.U52953,0.08-5	C	-5775.249149430393
15477,Ref.31_BC.BR.04.04BR142.AY727527,0.03-7	31_BC	-3772.0006212671437
945,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-7	K	-4552.161774059964
14851,Ref.32_06A1.EE.01.EE0369.AY535660,0.09-2	06_cpx	-6761.726287660668
13103,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-6	A2	-3928.9046599882176
14431,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-4	04_cpx	-6196.504735784147
10786,Ref.B.TH.90.BK132.AY173951,0.1-7	B	-6177.511020618662
5497,Ref.C.IN.95.95IN21068.AF067155,0.08-3	C	-5641.626550657518
7616,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-2	22_01A1	-5605.617961831904
11616,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-3	06_cpx	-4294.049061321701
5106,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-8	10_CD	-5964.554604302172
9719,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-5	40_BF	-4730.570939512961
14612,Ref.H.BE.93.VI991.AF190127,0.09-5	H	-6265.3365742542155
14232,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-7	08_BC	-6254.983835118393
14111,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.09-6	15_01B	-6203.118304193023
1021,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.04-6	17_BF	-4315.190023996261
10561,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-5	49_cpx	-6365.220362581108
6978,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-6	16_A2D	-5828.110994489306
7795,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.07-3	04_cpx	-5560.156683598565
10241,Ref.12_BF.AR.97.A32879.AF408629,0.1-3	12_BF	-6423.80108808255
12414,Ref.06_cpx.AU.96.BFP90.AF064699,0.03-2	06_cpx	-3724.2173629593103
14988,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-3	15_01B	-6244.461663547506
4997,Ref.01_AE.TH.90.CM240.U54771,0.08-9	01_AE	-5488.214518688852
9895,Ref.01_AE.TH.90.CM240.U54771,0.1-1	01_AE	-6113.479333500938
6671,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-4	07_BC	-5527.06415283361
3273,Ref.01_AE.AF.07.569M.GQ477441,0.01-1	01_AE	-2610.167704077146
11424,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-4	09_cpx	-3849.2792880494003
11497,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-4	B	-3932.4137261091496
9428,Ref.46_BF.BR.01.01BR125.DQ358802,0.05-7	46_BF	-4842.2684465890425
15128,Ref.A1.UG.92.92UG037.AB253429,0.09-0	A1	-6032.410068815772
12746,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-5	46_BF	-5154.268595235471
2594,Ref.J.CM.04.04CMU11421.GU237072,0.01-5	J	-3070.7209246546986
15514,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-4	33_01B	-5234.635341913861
14245,Ref.D.UG.94.94UG114.U88824,0.09-7	D	-5971.09674729863
6422,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-5	28_BF	-6094.554173973958
11713,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.03-8	38_BF1	-3818.926131903609
10331,Ref.D.CD.83.ELI.K03454,0.1-2	D	-6208.78037987888
9806,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-1	J	-6528.214888786164
6396,Ref.H.BE.93.VI991.AF190127,0.08-5	H	-6059.1775685867005
13020,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-6	26_AU	-3913.6815572098235
9385,Ref.05_DF.BE.x.VI1310.AF193253,0.05-7	05_DF	-4891.354979144573
11621,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-3	42_BF	-4266.490615572
2271,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-7	13_cpx	-2864.5778727932106
8291,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.07-8	45_cpx	-5488.704886115021
10749,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-7	04_cpx	-6462.074633745174
11933,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-9	27_cpx	-4179.280385340569
4602,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.04-1	26_AU	-4355.530639869947
8363,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-8	A2	-5557.681488014707
7048,Ref.25_cpx.SA.03.J11233.EU697906,0.07-6	25_cpx	-5478.206437609182
