name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"1569",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,98.0,99.0,0.0,,,,,,F1,F1
"1568",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,89.0,11.0,1.0,0.973,0.027,F1,F1 - F1 - F1,F1,97.0,93.0,0.0,,,,,,F1,F1
"41",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 J A1,A1 -,35_AD,8.0,0.0,100.0,,,,,,,
"40",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J C A1,A1 -,35_AD,6.0,0.0,100.0,,,,,,,
"43",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,1.0,0.898,0.102,A1,A1 - A1 -,35_AD,11.0,0.0,100.0,,,,,,,
"42",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,94.0,0.0,,,,,,,
"45",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.932,0.068,A1 J A1,A1 - A1 -,A,0.0,97.0,0.0,,,,,,,
"44",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.98,0.939,0.061,A1 J D A1,A1 -,A,0.0,97.0,0.0,,,,,,,
"47",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"46",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,1.0,0.939,0.061,A1,A1 -,A,0.0,94.0,0.0,,,,,,,
"49",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.946,0.054,A1 J A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"48",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 J A1,A1 -,A,0.0,95.0,0.0,,,,,,,
"2913",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,0.986,0.932,0.068,G J G J G,- G - G - G -,G,33.0,96.0,0.0,,,,,,,
"1366",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.741,0.395,0.585,A1 C A1 F1 A1 K G K G A1 G A1 D A1 D A1 J D,A1 - A1 - A1 - A1 - K - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"1169",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,24.0,74.0,0.952,0.912,0.075,B C B C,B - C - C -,31_BC,99.0,0.0,100.0,0.743,0.649,0.203,B 31_BC C 31_BC A1,B - 31_BC - 31_BC - C - 31_BC -,,
"1168",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,46.0,55.0,0.952,0.939,0.048,B C,B - C,31_BC,100.0,0.0,96.0,0.784,0.689,0.149,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC -,,
"1163",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,61.0,45.0,0.952,0.932,0.054,B C B C,B - C,31_BC,100.0,8.0,91.0,0.77,0.703,0.162,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1162",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,43.0,52.0,0.952,0.932,0.054,B C B C,B - C,31_BC,100.0,0.0,99.0,0.77,0.689,0.162,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1161",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,44.0,53.0,0.952,0.918,0.068,B C B C,B - C - C - C,31_BC,100.0,0.0,97.0,0.77,0.635,0.216,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC - 31_BC,,
"1160",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,63.0,41.0,0.952,0.939,0.048,B C B C,B - C,31_BC,100.0,0.0,97.0,0.77,0.676,0.176,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1167",3009,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,61.0,40.0,0.946,0.939,0.048,B C,B - C,31_BC,100.0,8.0,92.0,0.784,0.716,0.122,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC,,
"1166",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,47.0,51.0,0.952,0.939,0.048,B C,B - C,31_BC,100.0,0.0,97.0,0.784,0.689,0.162,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1165",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,41.0,57.0,0.946,0.871,0.116,B C,B - C - C - C - C,31_BC,100.0,0.0,99.0,0.73,0.595,0.257,B 31_BC C 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC - 31_BC,,
"1164",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,43.0,55.0,0.952,0.932,0.054,B C B C,B - C - C,31_BC,100.0,0.0,99.0,0.784,0.716,0.122,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC,,
"729",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,172.0,0.0,0.986,0.905,0.095,D K D K D,D - D -,D,98.0,167.0,0.0,,,,,,D,D
"728",3009,"Check the bootscan",,2084,5096,HIV 1,D,100.0,158.0,0.0,0.898,0.789,0.177,D F1 D F1 D K D,D - F1 - D -,D,100.0,158.0,0.0,,,,,,,
"1741",3012,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,0.986,0.014,F1,F1 - F1 - F1,F1,99.0,100.0,0.0,,,,,,F1,F1
"1740",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,97.0,100.0,0.0,,,,,,F1,F1
"1747",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,0.98,0.98,0.014,F1 G F1,F1 - G F1,F1,97.0,99.0,0.0,,,,,,F1,F1
"1746",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,100.0,98.0,0.0,,,,,,F1,F1
"1745",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,97.0,0.0,1.0,0.993,0.0070,F1,F1 - F1,F1,99.0,100.0,0.0,,,,,,F1,F1
"1744",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,100.0,100.0,0.0,,,,,,F1,F1
"721",3012,"Check the bootscan",,2084,5096,HIV 1,D,100.0,170.0,0.0,0.898,0.796,0.156,F1 D,F1 - F1 - D -,D,98.0,160.0,0.0,,,,,,,
"720",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,175.0,0.0,0.98,0.898,0.102,D B K D B D,- D -,D,100.0,172.0,0.0,,,,,,D,D
"723",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,176.0,0.0,0.939,0.789,0.211,D F1 D F1 D F1 D B D,D - D -,D,97.0,172.0,0.0,,,,,,D,D
"722",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,173.0,0.0,0.986,0.898,0.102,D B D K D,D - D - D -,D,99.0,172.0,0.0,,,,,,D,D
"725",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,178.0,0.0,0.993,0.878,0.122,D B D,D - D - D - D -,D,100.0,173.0,0.0,,,,,,D,D
"724",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,179.0,0.0,0.993,0.891,0.109,D B D,D - D -,D,100.0,164.0,0.0,,,,,,D,D
"727",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,175.0,0.0,0.993,0.912,0.088,D K D,D - D -,D,99.0,168.0,0.0,,,,,,D,D
"726",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,173.0,0.0,0.986,0.918,0.082,D B D B D,D -,D,99.0,169.0,0.0,,,,,,D,D
"1181",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,46.0,51.0,0.946,0.925,0.061,B C,B - C - C,31_BC,100.0,0.0,94.0,0.784,0.716,0.176,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - C - 31_BC,,
"1180",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,55.0,40.0,0.932,0.844,0.143,B C B C H C H C,B - C - C - C - C,31_BC,100.0,8.0,89.0,0.784,0.716,0.257,B 31_BC C H C 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC,,
"1183",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,41.0,54.0,0.952,0.912,0.082,B C B C,B - C - C - C,31_BC,100.0,5.0,95.0,0.784,0.689,0.162,B 31_BC C H 31_BC,B - 31_BC - 31_BC - C - 31_BC,,
"1182",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,45.0,50.0,0.946,0.932,0.054,B C,B - C - C,31_BC,100.0,0.0,96.0,0.77,0.676,0.176,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC,,
"1185",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,40.0,58.0,0.952,0.939,0.054,B C B C,B - C,31_BC,100.0,0.0,98.0,0.784,0.622,0.23,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC - 31_BC,,
"1184",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,31.0,66.0,0.946,0.939,0.048,B C,B - C,31_BC,100.0,0.0,99.0,0.784,0.649,0.189,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1187",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,33.0,64.0,0.946,0.898,0.088,B C,B - C - C - C,31_BC,100.0,0.0,100.0,0.784,0.676,0.176,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1186",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,56.0,48.0,0.952,0.939,0.048,B C B C,B - C,31_BC,100.0,0.0,96.0,0.784,0.703,0.149,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"1189",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,63.0,44.0,0.952,0.939,0.048,B C B C,B - C,31_BC,100.0,6.0,94.0,0.77,0.622,0.23,B 31_BC C 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC - 31_BC,,
"1188",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,44.0,50.0,0.952,0.925,0.068,B C B C,B - C - C,31_BC,100.0,0.0,98.0,0.77,0.649,0.203,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC - 31_BC,,
"567",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.837,0.517,0.476,F1 G F1 K F1 G,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - G -,F2,100.0,100.0,0.0,0.986,0.973,0.027,F2 G,F2 -,,
"566",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.776,0.469,0.531,F1 G F1 G D G K F1 K F1 K F1 K F1 K F1 G D,F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.878,0.122,F2,F2 - F2 -,,
"565",3012,"Check the bootscan",,2084,5096,HIV 1,F1,99.0,0.0,100.0,0.741,0.497,0.49,F1 G D G F1 K G D F1 D A1 D,F1 - F1 - F1 - F1 - F1 - G -,F2,100.0,94.0,6.0,0.865,0.838,0.162,F2 G F2,F2 - F2 -,,
"564",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.81,0.483,0.517,F1 G D F1 G F1 G K C K F1 C B F1 C F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,0.973,0.838,0.162,F2 G F2,F2 - F2 -,,
"563",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.844,0.49,0.51,F1 K F1 G D F1 G F1 K F1 K F1 D A1 D,- F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,95.0,0.0,1.0,0.878,0.122,F2,F2 - F2 -,,
"562",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.912,0.524,0.476,F1 G F1 G F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,0.986,0.973,0.027,F2 D,F2 -,F1,F2
"561",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.823,0.476,0.49,F1 G F1 G F1 G F1 K F1 D,- F1 - F1 - F1 - F1 - F1 - G - F1 - F1 -,F2,100.0,100.0,0.0,0.973,0.878,0.122,F2 G F2 G F2,F2 - F2 -,,
"560",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.796,0.469,0.517,F1 G K G D F1 G K F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - G - F1 - F1 -,F2,100.0,96.0,0.0,0.959,0.838,0.162,F2 G F2,F2 - F2 -,,
"2812",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,100.0,0.0,1.0,0.98,0.02,G,- G -,G,24.0,98.0,0.0,,,,,,,
"2813",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,100.0,0.0,1.0,0.973,0.027,G,- G -,G,23.0,98.0,0.0,,,,,,,
"2810",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,97.0,0.0,1.0,0.973,0.027,G,- G -,G,31.0,97.0,0.0,,,,,,,
"2811",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,1.0,0.952,0.048,G,- G - G -,G,24.0,98.0,0.0,,,,,,,
"2816",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,96.0,0.0,1.0,0.952,0.048,G,- G - G -,G,23.0,92.0,0.0,,,,,,,
"2817",3001,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,0.986,0.966,0.034,G A1,- G -,G,20.0,99.0,0.0,,,,,,,
"569",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.85,0.51,0.483,F1 G D G D F1 G F1 K F1 G A1,F1 - F1 - F1 - F1 - F1 - F1 - K - F1 - F1 -,F2,100.0,100.0,0.0,0.986,0.973,0.027,F2 A1,F2 -,,
"568",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.837,0.517,0.476,F1 G F1 K F1 K F1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - D -,F2,100.0,99.0,0.0,0.946,0.892,0.108,F2 D F2 D,F2 -,,
"2909",2997,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,100.0,0.0,0.993,0.966,0.034,G A1,- G -,G,32.0,98.0,0.0,,,,,,,
"1989",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1988",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1639",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,96.0,100.0,0.0,,,,,,F1,F1
"1638",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,98.0,0.0,1.0,0.986,0.014,F1,F1 - F1,F1,99.0,97.0,0.0,,,,,,F1,F1
"1637",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,98.0,100.0,0.0,,,,,,F1,F1
"1636",3012,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,98.0,0.0,1.0,1.0,0.0,F1,F1,F1,100.0,96.0,0.0,,,,,,F1,F1
"1635",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,98.0,0.0,1.0,1.0,0.0,F1,F1,F1,96.0,100.0,0.0,,,,,,F1,F1
"1634",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,99.0,100.0,0.0,,,,,,F1,F1
"484",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.864,0.408,0.592,F1 G F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,0.986,0.973,0.027,F2 D,F2 -,,
"1632",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,99.0,100.0,0.0,,,,,,F1,F1
"1631",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,98.0,0.0,1.0,1.0,0.0,F1,F1,F1,99.0,99.0,0.0,,,,,,F1,F1
"1630",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,98.0,100.0,0.0,,,,,,F1,F1
"2906",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,94.0,6.0,1.0,0.966,0.034,G,- G - G -,G,21.0,95.0,0.0,,,,,,,
"2907",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,95.0,5.0,0.966,0.946,0.054,G K G K A1,- G -,G,33.0,95.0,0.0,,,,,,,
"2926",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,93.0,7.0,1.0,0.973,0.027,G,- G -,G,21.0,84.0,9.0,,,,,,,
"2927",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,96.0,0.0,0.993,0.973,0.027,G A1,- G -,G,18.0,96.0,0.0,,,,,,,
"2924",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,1.0,0.939,0.061,G,- G - G -,G,18.0,99.0,0.0,,,,,,,
"2925",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,88.0,12.0,0.952,0.878,0.095,G J G J G J G A1,- G - J - G -,G,18.0,80.0,0.0,,,,,,,
"2922",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,100.0,0.0,1.0,0.966,0.034,G,- G - G -,G,16.0,95.0,0.0,,,,,,,
"2923",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,97.0,0.0,0.98,0.939,0.054,G J G,- G - J - G - G -,G,29.0,89.0,0.0,,,,,,,
"2920",3002,"Check the bootscan",,2084,5096,HIV 1,G,100.0,93.0,7.0,0.878,0.837,0.061,G J G J G,- G - J - G -,G,18.0,94.0,0.0,,,,,,,
"2921",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,100.0,0.0,1.0,0.98,0.02,G,- G -,G,33.0,94.0,0.0,,,,,,,
"2928",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,85.0,15.0,0.993,0.973,0.027,G A1,- G -,G,24.0,81.0,7.0,,,,,,,
"2929",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,95.0,5.0,1.0,0.966,0.034,G,- G - G -,G,11.0,90.0,0.0,,,,,,,
"2678",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,142.0,5.0,1.0,0.966,0.034,B,B - B - B - B,B,100.0,148.0,0.0,,,,,,B,B
"2679",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,124.0,7.0,0.986,0.966,0.034,B H B,B - B,B,100.0,154.0,0.0,,,,,,B,B
"2676",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,148.0,0.0,0.918,0.878,0.109,B H B H B H B,B - H - H - B,B,100.0,164.0,0.0,,,,,,B,B
"2677",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,134.0,0.0,1.0,0.966,0.034,B,B - B,B,100.0,157.0,0.0,,,,,,B,B
"2674",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,137.0,6.0,1.0,0.993,0.0070,B,B - B,B,100.0,156.0,0.0,,,,,,B,B
"2675",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,126.0,8.0,1.0,1.0,0.0,B,B,B,100.0,139.0,0.0,,,,,,B,B
"2672",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,94.0,23.0,1.0,0.966,0.034,B,B - B,B,100.0,79.0,36.0,,,,,,B,B
"2673",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,120.0,0.0,1.0,0.973,0.027,B,B - B - B,B,100.0,131.0,5.0,,,,,,B,B
"2670",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,115.0,13.0,1.0,0.993,0.0070,B,- B,B,100.0,131.0,5.0,,,,,,B,B
"2671",3006,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,57.0,48.0,0.986,0.939,0.054,H B,H - B - B,B,100.0,134.0,6.0,,,,,,B,B
"1796",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,0.98,0.02,F1,F1 - F1 - F1 - F1,F1,100.0,100.0,0.0,,,,,,F1,F1
"2074",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2075",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2076",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,0.993,0.959,0.041,K H K,K - K,K,100.0,100.0,0.0,,,,,,K,K
"2077",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2070",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,0.993,0.993,0.0070,H K,- K,K,100.0,100.0,0.0,,,,,,K,K
"2071",3002,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,0.993,0.0070,K,K - K,K,100.0,100.0,0.0,,,,,,K,K
"2072",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2073",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2078",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2079",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1797",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,0.98,0.02,F1,F1 - F1 -,F1,98.0,100.0,0.0,,,,,,F1,F1
"2788",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,0.986,0.973,0.027,G A1,- G -,G,29.0,94.0,0.0,,,,,,,
"2789",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,97.0,0.0,0.986,0.959,0.041,G D,- G -,G,21.0,98.0,0.0,,,,,,,
"2782",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,0.993,0.959,0.041,G A1,- G - G - G -,G,16.0,92.0,0.0,,,,,,,
"2783",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,1.0,0.98,0.02,G,- G -,G,22.0,97.0,0.0,,,,,,,
"2780",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,0.993,0.98,0.02,G A1,- G -,G,29.0,99.0,0.0,,,,,,,
"2781",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,96.0,0.0,0.993,0.912,0.088,G D G,- G - G -,G,27.0,96.0,0.0,,,,,,,
"2786",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,1.0,0.946,0.054,G,- G - G - G -,G,34.0,95.0,0.0,,,,,,,
"2787",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,96.0,0.0,0.98,0.952,0.048,G A1,- G -,G,27.0,97.0,0.0,,,,,,,
"2784",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,1.0,0.98,0.02,G,- G -,G,29.0,98.0,0.0,,,,,,,
"2785",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,87.0,13.0,1.0,0.891,0.109,G,- G - G - G -,G,18.0,94.0,0.0,,,,,,,
"118",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.932,0.068,A1 J A1,A1 - A1 -,A,0.0,99.0,0.0,,,,,,,
"119",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,1.0,0.939,0.061,A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"112",3014,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,97.0,0.0,,,,,,,
