id	background	insert	window_size	stepping_size	start_pos
4161	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3285
4162	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3485
4163	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3685
4164	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3885
4165	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4085
4166	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4285
4167	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4485
4168	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4685
4169	Ref.F1.BE.93.VI850.AF077336	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4885
4170	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	2085
4171	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	2285
4172	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	2485
4173	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	2685
4174	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	2885
4175	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	3085
4176	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	3285
4177	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	3485
4178	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	3685
4179	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	3885
4180	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	4085
4181	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	4285
4182	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	4485
4183	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	4685
4184	Ref.F1.BE.93.VI850.AF077336	Ref.G.BE.96.DRCBL.AF084936	200	200	4885
4185	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	2085
4186	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	2285
4187	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	2485
4188	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	2685
4189	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	2885
4190	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	3085
4191	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	3285
4192	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	3485
4193	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	3685
4194	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	3885
4195	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	4085
4196	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	4285
4197	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	4485
4198	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	4685
4199	Ref.F1.BE.93.VI850.AF077336	Ref.H.BE.93.VI991.AF190127	200	200	4885
4200	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2085
4201	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2285
4202	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2485
4203	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2685
4204	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2885
4205	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3085
4206	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3285
4207	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3485
4208	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3685
4209	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3885
4210	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4085
4211	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4285
4212	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4485
4213	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4685
4214	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4885
4215	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2085
4216	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2285
4217	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2485
4218	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2685
4219	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2885
4220	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3085
4221	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3285
4222	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3485
4223	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3685
4224	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3885
4225	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4085
4226	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4285
4227	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4485
4228	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4685
4229	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4885
4230	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	2085
4231	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	2285
4232	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	2485
4233	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	2685
4234	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	2885
4235	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	3085
4236	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	3285
4237	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	3485
4238	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	3685
4239	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	3885
4240	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	4085
4241	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	4285
4242	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	4485
4243	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	4685
4244	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.D.CD.83.ELI.K03454	200	200	4885
4245	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	2085
4246	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	2285
4247	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	2485
4248	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	2685
4249	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	2885
4250	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	3085
4251	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	3285
4252	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	3485
4253	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	3685
4254	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	3885
4255	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	4085
4256	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	4285
4257	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	4485
4258	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	4685
4259	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.C.BR.92.BR025_d.U52953	200	200	4885
4260	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	2085
4261	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	2285
4262	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	2485
4263	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	2685
4264	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	2885
4265	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	3085
4266	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	3285
4267	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	3485
4268	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	3685
4269	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	3885
4270	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	4085
4271	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	4285
4272	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	4485
4273	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	4685
4274	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.A2.CD.97.97CDKTB48.AF286238	200	200	4885
4275	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	2085
4276	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	2285
4277	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	2485
4278	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	2685
4279	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	2885
4280	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	3085
4281	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	3285
4282	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	3485
4283	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	3685
4284	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	3885
4285	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	4085
4286	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	4285
4287	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	4485
4288	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	4685
4289	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.F1.BE.93.VI850.AF077336	200	200	4885
4290	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	2085
4291	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	2285
4292	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	2485
4293	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	2685
4294	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	2885
4295	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	3085
4296	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	3285
4297	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	3485
4298	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	3685
4299	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	3885
4300	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	4085
4301	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	4285
4302	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	4485
4303	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	4685
4304	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.J.CD.97.J_97DC_KTB147.EF614151	200	200	4885
4305	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	2085
4306	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	2285
4307	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	2485
4308	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	2685
4309	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	2885
4310	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3085
4311	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3285
4312	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3485
4313	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3685
4314	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	3885
4315	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4085
4316	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4285
4317	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4485
4318	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4685
4319	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	200	200	4885
4320	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	2085
4321	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	2285
4322	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	2485
4323	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	2685
4324	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	2885
4325	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	3085
4326	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	3285
4327	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	3485
4328	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	3685
4329	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	3885
4330	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	4085
4331	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	4285
4332	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	4485
4333	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	4685
4334	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.G.BE.96.DRCBL.AF084936	200	200	4885
4335	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	2085
4336	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	2285
4337	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	2485
4338	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	2685
4339	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	2885
4340	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	3085
4341	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	3285
4342	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	3485
4343	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	3685
4344	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	3885
4345	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	4085
4346	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	4285
4347	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	4485
4348	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	4685
4349	Ref.K.CD.97.97ZR_EQTB11.AJ249235	Ref.H.BE.93.VI991.AF190127	200	200	4885
4350	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2085
4351	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2285
4352	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2485
4353	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2685
4354	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	2885
4355	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3085
4356	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3285
4357	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3485
4358	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3685
4359	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	3885
4360	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4085
4361	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4285
4362	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4485
4363	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4685
4364	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.A1.AU.03.PS1044_Day0.DQ676872	200	200	4885
4365	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2085
4366	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2285
4367	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2485
4368	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2685
4369	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	2885
4370	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3085
4371	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3285
4372	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3485
4373	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3685
4374	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	3885
4375	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4085
4376	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4285
4377	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4485
4378	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4685
4379	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.F2.CM.02.02CM_0016BBY.AY371158	200	200	4885
4380	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	2085
4381	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	2285
4382	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	2485
4383	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	2685
4384	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	2885
4385	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	3085
4386	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	3285
4387	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	3485
4388	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	3685
4389	Ref.J.CD.97.J_97DC_KTB147.EF614151	Ref.D.CD.83.ELI.K03454	200	200	3885
